rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
85287,1,茓子,xuézi,,,名,一种粗制的狭长席子，可以围成囤（dùn）来存放粮食,
85289,1,抓髻,zhuāji,,,名,梳在头顶两旁的发髻,
85295,1,煽乎,shānhu,,,动,鼓动,煽乎得大家都心动了｜别听他瞎煽乎
85297,1,浮厝,fúcuò,,,动,把灵柩暂时停放在地面上，以砖石围砌遮蔽，待日后改葬,
85300,1,爬泳,páyǒng,,,名,一种游泳姿势。身体俯卧水面，双臂交替划水，同时两腿轮番打水，侧转头换气。是速度最快的泳姿,
85303,1,倒风,dàofēng,,,动,风从烟筒口向里倒灌，使烟气不能排出,
85305,1,慰唁,wèiyàn,,,动,慰问死者家属,
85307,1,常衡,chánghéng,,,名,英、美等国用于称量除金银、药物以外的一般物品的质量制度。常衡1磅等于0.4536千克,
85309,1,愚陋,yúlòu,,,形,愚昧浅陋,愚陋之论
85310,1,蛛蛛,zhūzhu,,,名,蜘蛛的俗称,
85311,1,鼠胆,shǔdǎn,,,名,指特别小的胆量,
85312,1,把晤,bǎwù,,,动,握手会面,
85314,1,寝衣,qǐnyī,,,名,睡衣,
85315,1,顶账,dǐngzhàng,,,动,抵债,
85316,1,胯裆,kuàdāng,,,名,两条大腿中间相连的部位,
85317,1,陵迟,língchí,,,形,〈文〉衰败,家业陵迟
85321,1,啸鸣,xiàomíng,,,动,呼啸,朔风啸鸣｜不时传来野兽的啸鸣。
85324,1,沾濡,zhānrú,,,动,浸湿；也指蒙受恩泽,雾水沾濡了草鞋｜沾濡厚泽
85326,1,春瘟,chūnwēn,,,名,中医指春季流行的传染病,
85328,1,耧播,lóubō,,,动,用耧播种（zhòng）,
85331,1,退亲,tuìqīn,,,动,退婚,
85334,1,折尺,zhéchǐ,,,名,长度多为1米，可以折叠起来的尺子,
85336,1,秽水,huìshuǐ,,,名,污水,
85337,1,刁猾,diāohuá,,,形,刁钻狡猾,奸诈刁猾
85343,1,蹉跌,cuōdiē,,,动,失足跌倒；比喻失误,
85345,1,胎毒,tāidú,,,名,中医指初生儿由母体遗留的热毒所致的疾病，如疮疖、丹毒、痘疹等,
85347,1,外焰,wàiyàn,,,名,火焰的最外层，无色。这一层供氧充足，燃烧充分，温度最高,
85349,1,镇尺,zhènchǐ,,,名,直尺形的镇纸,
85350,1,冰硬,bīngyìng,,,形,形容物体像冰一样又凉又硬,柿子冻得冰硬｜桥上的栏杆摸上去冰硬冰硬的。
85351,1,迂拙,yūzhuō,,,形,迂腐而笨拙,
85352,1,面坯,miànpī,,,名,煮熟但未加佐料的面条,
85353,1,搓捏,cuōniē,,,动,把软的东西（如面团）搓揉后再捏成一定的形状,
85354,1,床屉,chuángtì,,,名,四边有框、中间用棕绳等编成的床板；泛指床板,
85355,1,背气,bèiqì,,,动,由于疾病或受到刺激而突然暂时停止呼吸,病人背气了，赶快抢救!
85356,1,鞣料,róuliào,,,名,鞣制皮革的用料，如铬盐、栲胶、鱼油等,
85357,1,纵说,zòngshuō,,,动,纵论；纵谈,纵说古今英雄
85358,1,昏星,hūnxīng,,,名,日落以后出现在西方天空的星星；特指水星和金星,
85363,1,脚镯,jiǎozhuó,,,名,戴在脚腕上的环状装饰物,
85364,1,剔红,tīhóng,,,名,雕漆的一种。因大多用朱漆，故称,
85365,1,揆度,kuíduó,,,动,猜测；估摸,
85367,1,排偶,pái'ǒu,,,名,排比和对偶,
85368,1,马蓝,mǎlán,,,名,多年生草本植物，叶倒卵状椭圆形，上有稠密狭细的钟乳体，花冠淡紫色。叶可制蓝靛，叶和根可以做药材,
85369,1,遮藏,zhēcáng,,,动,遮蔽隐藏,
85370,1,贵恙,guìyàng,,,名,敬词，用于称对方的病,贵恙如何?
85371,1,推谢,tuīxiè,,,动,推辞,
85374,1,阿嚏,ātì,,,拟声,模拟打喷嚏的声音,
85375,1,歇伏,xiēfú,,,动,伏天歇工休息,趁歇伏走亲戚
85376,1,歇肩,xiējiān,,,动,放下肩上的担子暂时休息；比喻暂时停止工作,
85384,1,素缎,sùduàn,,,名,白色的缎子,
85385,1,毒骂,dúmà,,,动,恶毒地骂,遭到一顿毒骂
85388,1,推见,tuījiàn,,,动,从一个方面推想到其他方面,从这篇文章的深刻、严谨，可以推见作者下了很大的工夫。
85395,1,扒糕,págāo,,,名,一种凉拌小吃，将蒸熟的荞麦面糕切成薄片儿，调入麻酱、香油、醋、蒜末及萝卜丝、黄瓜丝等即成。口感韧而滑爽。,
85396,1,伟论,wěilùn,,,名,宏论,宏才伟论｜发表伟论
85397,1,奇彩,qícǎi,,,名,奇异的光彩,霓虹灯竞放奇彩
85398,1,守服,shǒufú,,,动,守孝,
85401,1,估堆儿,gūduīr,,,动,估计成堆物品的数量或价钱,这些白菜估堆儿卖。
85402,1,池汤,chítāng,,,名,池塘②（跟“盆汤”相区别）,
85403,1,冶容,yěróng,,,形,（女子）打扮得过分艳丽,
85403,2,冶容,yěróng,,,名,过分艳丽的容貌,
85404,1,纸绳,zhǐshéng,,,名,用纸拧成的绳子,
85405,1,池盐,chíyán,,,名,从咸水湖中提取的盐,
85407,1,扳本儿,bānběnr,,,动,某些地区指翻本儿,
85413,1,率然,shuàirán,,,副,轻率随意地,率然决定
85416,1,湿租,shīzū,,,动,在租用设备、交通工具时，连同配备操作、维修、管理人员（跟“干租”相对）,
85417,1,筋节,jīnjié,,,名,肌肉和关节；比喻文章、话语中关键的部分或影响全局的转折点,行文要在筋节处下工夫。
85419,1,惯伎,guànjì,,,名,经常采用的手段（多含贬义）,装疯卖傻是他的惯伎。
85421,1,盲打,mángdǎ,,,动,指打字者只看原稿不看键盘打字,
85422,1,两抵,liǎngdǐ,,,动,彼此抵偿或抵消,输赢两抵
85424,1,翼翅,yìchì,,,名,翅膀,展开翼翅，高飞入云。
85427,1,鱼秧,yúyāng,,,名,比鱼苗大一点儿的小鱼。,
85428,1,悲楚,bēichǔ,,,形,悲伤凄楚,想到亡人，无限悲楚。
85429,1,龙虱,lóngshī,,,名,水生昆虫，幼虫身体细长，成虫椭圆形、扁平，黑色或褐色，善于游泳，以捕食鱼苗或其他小虫为生。可以做药材,
85430,1,侧足,cèzú,,,动,〈文〉双脚斜着站立，不敢移动。形容恭谨敬畏,
85431,1,留针,liúzhēn,,,动,针灸时，针刺入穴位内停留一定时间，以强化针刺效应,
85435,1,眷怀,juànhuái,,,动,挂念；关心,深深地眷怀着祖国｜眷怀桑梓
85437,1,第一地点,dì-yī dìdiǎn,,,,指某事最初发生或最初发现的地点,第一时间、第一地点的现场新闻。
85438,1,公子王孙,gōngzǐ-wángsūn,,,,指贵族、官绅的子弟,
85439,1,荒置,huāngzhì,,,动,长期闲置，不加利用,房屋长期荒置也不好。
85440,1,瞎信,xiāxìn,,,名,因地址不清或错误而无法投递的信件,
85442,1,旷男怨女,kuàngnán-yuànnǚ,,,,未婚嫁的大龄男子和女子。旷男，,
85448,1,跳鞋,tiàoxié,,,名,跳高、跳远运动专用鞋，前后掌都有钉子,
85451,1,外藩,wàifān,,,名,古代指分封的诸侯王；也泛指藩属,
85454,1,劝让,quànràng,,,动,用劝说来请人做（某事）,无论谁劝让，开车前他决不喝酒。
85457,1,酸懒,suānlǎn,,,形,形容身体发酸不想动弹,大病初愈，全身酸懒。
85461,1,沉抑,chényì,,,形,低沉抑郁,内心沉抑
85462,1,惨怛,cǎndá,,,形,忧伤悲痛,心中惨怛
85466,1,革面洗心,gémiàn-xǐxīn,,,,洗心革面,
85467,1,弊绝风清,bìjué-fēngqīng,,,,弊病根绝，风气焕然一新，形容社会风气好,
85468,1,隐约其词,yǐnyuēqící,,,,形容想说而又不说透，故意躲躲闪闪,
85471,1,桌灯,zhuōdēng,,,名,台灯,
85472,1,簸荡,bǒdàng,,,动,上下颠簸，左右摇荡,船在海上航行，比在江河中簸荡得厉害。
85474,1,中不溜儿,zhōngbuliūr,,,形,中等的；中间的,
85476,1,破约,pòyuē,,,动,违反约定或条约,
85479,1,博闻强识,bówén-qiángzhì,,,,博闻强志（识：记住。与“志”同义）,
85483,1,狮子搏兔,shīzi-bótù,,,,狮子竭尽全力去抓兔子。比喻对小事情也尽全力去做，毫不轻视,
85484,1,欢慰,huānwèi,,,形,喜悦欣慰,欢慰的心情难以用言语表达。
85485,1,粗肥,cūféi,,,名,肥效低的肥料,
85488,1,网绳,wǎngshéng,,,名,用来拉网的绳索,
85489,1,壁钟,bìzhōng,,,名,挂钟,
85491,1,望风捕影,wàngfēng-bǔyǐng,,,,捕风捉影,
85493,1,蚕纸,cánzhǐ,,,名,附着（zhuó）有蚕卵的纸。养蚕人通常让蚕蛾在纸上或上过浆的布上产卵,
85495,1,毛样,máoyàng,,,名,还没有拼版的校样,
85497,1,哩哩啦啦,līli-lālā,,,形,形容零散或断断续续的样子,这雨哩哩啦啦的，真烦人。
85498,1,粗涩,cūsè,,,形,（声音）粗重干涩,老水车发出粗涩单调的声音。
85499,1,电磨,diànmò,,,名,利用电能驱动的、用来碾碎粮食的器具,
85501,1,谐剧,xiéjù,,,名,一种幽默滑稽的戏剧样式，流行于四川。演出时由一名演员扮演特定的人物，跟实际不存在的对象“对话”，表现一定的故事情节。语言风趣诙谐,
85506,1,誊印,téngyìn,,,动,油印,
85507,1,绝对温标,juéduì wēnbiāo,,,,热力学温标的旧称,
85511,1,牛溲马勃,niúsōu-mǎbó,,,,牛溲即牛尿（一说为车前草），马勃是朽木或湿地上的一种菌类。二者都容易获得并能做药材。比喻看似无用，但只要处置得当就能成为有用的东西,
85512,1,兜鍪,dōumóu,,,名,古代军人的头盔,
85514,1,广角镜头,guǎngjiǎo jìngtóu,,,,焦距短、视角广的镜头。多用于拍摄范围宽广的景物,
85519,1,奸凶,jiānxiōng,,,形,奸险凶恶,他为人奸凶，人们不敢同他交往｜奸凶的眼睛
85519,2,奸凶,jiānxiōng,,,名,奸险凶恶的人,攘除奸凶
85521,1,抵临,dǐlín,,,动,敬词，用于指别人抵达,考察团将于近期抵临我市。
85525,1,安如泰山,ānrútàishān,,,,稳如泰山,
85534,1,转梯,zhuàntī,,,名,旋转着上下的楼梯,
85537,1,叶序,yèxù,,,名,叶子在茎上的排列方式。主要有互生、对生、轮生等形式,
85538,1,录音报道,lùyīn bàodào,,,,广播电台记者利用现场采访中所录的谈话、背景音响等实况，结合记者的评介进行报道,
85540,1,一连气儿,yīliánqìr,,,副,接连不断地,一连气儿说了很多话｜一连气儿地从书包里拿出很多东西。
85541,1,螺距,luójù,,,名,螺钉上相邻的两个螺旋线形凸棱之间的距离,
85543,1,网巾,wǎngjīn,,,名,用丝线等结成的网状头巾,
85544,1,八角茴香,bājiǎo huíxiāng,,,,常绿小乔木，初夏开红色花。果实也叫八角茴香，多由八瓣聚生而成，褐色，有浓烈香味，可以做调味香料，也可以做药材,
85545,1,疵瑕,cīxiá,,,名,瑕疵,
85546,1,手足口病,shǒu-zú-kǒubìng,,,名,一种由肠病毒引起的传染性疾病。多见于婴幼儿。表现为发烧、头痛、咳嗽等，1—2天内手、脚和口腔内出现疱疹，严重者2—5天会并发脑炎、脑膜炎等。可通过唾液、粪便、口腔飞沫等传染,
85547,1,膛线,tángxiàn,,,名,枪炮膛内的螺旋形凹凸线。能使发射的弹头旋转前进，增加稳定性，提高命中率和穿透力,
85549,1,蚕沙,cánshā,,,名,蚕屎。黑色，颗粒状，可以做药材,
85552,1,赛绩,sàijì,,,名,比赛成绩,取得好的赛绩
85554,1,槽口,cáokǒu,,,名,指牲畜的胃口、食欲,
85555,1,湖羊,húyáng,,,名,优良的绵羊品种之一。毛白色，公、母都没有角。分布在太湖流域。繁殖力强，产乳量高，羔皮质地柔软,
85556,1,误车,wùchē,,,动,没赶上所要乘坐的车,再不走就要误车了。
85556,2,误车,wùchē,,,动,车辆因故延误运行,洪水冲断铁路，沿线各站误车情况严重。
85557,1,深笃,shēndǔ,,,形,笃深,
85567,1,释子,shìzǐ,,,名,和尚,
85574,1,一差二错,yīchā-èrcuò,,,,意外的差错或变故（多指可能发生的）,如果有个一差二错，我就没法儿交代了｜不知怎么一差二错，把事情搞到这个地步。
85577,1,偏疼,piānténg,,,动,偏重疼爱晚辈中的某个人或某些人,母亲偏疼弟弟
85587,1,一得之愚,yīdézhīyú,,,谦词,称自己对某问题的一点儿见解。由“愚者千虑，必有一得”变化而来。,
85591,1,子婿,zǐxù,,,名,女婿,
85592,1,洼陷,wāxiàn,,,动,向内或向下陷进去,瘦得眼睛都洼陷了｜地面逐渐洼陷
85593,1,有形损耗,yǒuxíng sǔnhào,,,,指固定资产中的机器、厂房等由于使用或自然消耗（如生锈、腐蚀等）而产生的损耗（跟“无形损耗”相区别）,
85595,1,通今博古,tōngjīn-bógǔ,,,,博古通今,
85600,1,沙瓤,shāráng,,,名,西瓜熟透后形成的松散而呈细粒状的瓜瓤,
85601,1,幺麽,yāomó,,,形,微小,
85601,2,幺麽,yāomó,,,名,借指小人,无道之君，任用幺麽｜跳梁幺麽｜幺麽小丑
85611,1,食肉寝皮,shíròu-qǐnpí,,,,《左传·襄公二十一年》：“然二子者，譬于禽兽，臣食其肉而寝处其皮矣。”意思是那两个人像禽兽一样，我要吃他们的肉，剥他们的皮当卧具。后用“食肉寝皮”形容对人极端仇恨,
85613,1,馋鬼,chánguǐ,,,名,指嘴馋好（hào）吃的人,
85616,1,瓷画,cíhuà,,,名,在瓷器或瓷板上绘制图画或图案，经高温烧制成的一种工艺品,
85619,1,眼眵,yǎnchī,,,名,眼睑分泌出的淡黄色糊状物。俗称眼屎,
85620,1,拒守,jùshǒu,,,动,抵御防守,派重兵拒守
85621,1,发播,fābō,,,动,广播电台、电视台播出（节目）,本台每天凌晨5：00开始发播。
85625,1,奔劳,bēnláo,,,动,奔波劳碌,为革命事业奔劳
85628,1,金城汤池,jīnchéng-tāngchí,,,,金属铸造的城墙，蓄有沸水的护城河。形容城池坚固，难以攻破,
85629,1,弹尽援绝,dànjìn-yuánjué,,,,弹药用光，援助断绝。形容处境艰难，无法坚持,
85630,1,拓垦,tuòkěn,,,动,开拓垦殖,
85634,1,榆荚,yújiá,,,名,榆树的果实，形状像小铜钱，鲜嫩时可食,
85639,1,扁形动物,biǎnxíng dòngwù,,,,无脊椎动物的一门。体形扁平，两侧对称，不分节，有消化道，无肛门。多数雌雄同体，如绦虫；有的雌雄异体，如血吸虫。,
85641,1,平行作业,píngxíng zuòyè,,,,两个以上的工种在相互配合、相互制约中同时工作,
85642,1,不辨菽麦,bùbiàn-shūmài,,,,分不清豆类和麦类（菽：豆类的统称）。形容脱离实践，缺乏起码的常识,
85643,1,璞玉浑金,púyù-húnjīn,,,,未经雕琢的玉，未经提炼的金。比喻未经修饰的天然的美质（多指人质朴善良的品质）,（也说浑金璞玉。）
85646,1,冀图,jìtú,,,动,希图；图谋,冀图掩人耳目
85647,1,棱台,léngtái,,,名,棱锥的底面和平行于底面的一个截面间的部分,
85648,1,蚕蔟,cáncù,,,名,用草秆、竹子等编成的供蚕结茧的器具。有圆锥形、蛛网形等不同式样,
85652,1,釜底游鱼,fǔdǐ-yóuyú,,,,锅中游动着的鱼。比喻处在绝境中的人,
85653,1,松墙,sōngqiáng,,,名,指密植成行的松树；也指密植成行像矮墙一样的桧、柏,
85654,1,塄坎,léngkǎn,,,名,某些地区指田地边缘的坡儿或田埂子,
85657,1,率由旧章,shuàiyóujiùzhāng,,,,完全依循老规矩或旧制度办事（率由：全都遵循沿用）,
85658,1,蹦跶,bèngda,,,动,跳跃；比喻挣扎,老实呆着，别瞎蹦跶｜蹦跶几下再也不动弹了。
