rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
1902,1,巩固,gǒnggù,,,形,牢固；不易动摇的（多用于抽象事物）,巩固的根据地｜巩固的经济基础,2
1904,1,风格,fēnggé,,,名,作风；品格,风格高尚,1
1904,2,风格,fēnggé,,,名,不同时代、民族、流派或个人的文艺创作在思想内容和艺术手法上表现出的特点,创作风格｜演唱风格,2
1907,2,环节,huánjié,,,名,比喻互相关联的许多事物中的一个,关键环节｜教学环节,1
1907,1,环节,huánjié,,,名,某些低等动物身上的环状结构。如蚯蚓、蜈蚣等的身体就是由许多环状结构连接而成的,,2
1909,4,人事,rénshì,,,名,指人员的调动任免事宜,人事更迭,1
1909,5,人事,rénshì,,,名,指人际关系,人事瓜葛,2
1909,1,人事,rénshì,,,名,人力所能做到的事,尽人事,3
1909,2,人事,rénshì,,,名,指人情事理,通达人事,4
1909,3,人事,rénshì,,,名,人世间的事；人所能意识到的事,隐身佛门，不关人事｜不省人事,5
191,1,一样,yīyàng,,,形,情况相同，没有差别,处境一样,1
191,2,一样,yīyàng,,,助,附在动词或名词性词语之后，表示比喻或者说明情况相似，相当于“似的”,飞一样地跑了｜再也不过牛马一样的生活了。,2
1912,2,学科,xuékē,,,名,学校教育中按教学内容划分的科目。如语文、数学、外语等,,1
1912,1,学科,xuékē,,,名,按照知识的性质划分的门类,历史学科｜物理学科,2
1912,3,学科,xuékē,,,名,军事训练或体育训练中指各种知识性的科目（跟“术科”相区别）,,3
1916,1,吸收,xīshōu,,,动,生物把组织外的物质吸到内部,吸收营养物质｜植物吸收水分,1
1916,2,吸收,xīshōu,,,动,泛指物体把外部的某些物质吸到内部来,生石灰能吸收水分。,2
1916,3,吸收,xīshōu,,,动,物体使某些现象或作用减弱或消失,这种墙壁能吸收噪音。,3
1916,4,吸收,xīshōu,,,动,团体或组织接纳新成员,吸收新会员,4
1918,1,其次,qícì,,,代,指示次序较后的、次要的人或事物,首要的问题解决了，其次的问题才好解决。,1
1918,2,其次,qícì,,,代,代替次序较后的、次要的人或事物,我主要喜欢他的人品，长相在其次。,2
192,2,单位,dānwèi,,,名,指机关、团体或其所属的部门,我们单位是市级精神文明标兵｜一个大单位里有许多小单位。,1
192,1,单位,dānwèi,,,名,对事物进行计量的标准量的名称。如米、千克、秒分别是长度、质量、时间的计量单位,,2
192,3,单位,dānwèi,,,名,从整体中划分出来的每个独立部分,语法单位｜词汇单位,3
1927,2,牺牲,xīshēng,,,动,为正义舍弃自己的生命,为民族独立和解放而牺牲。,1
1927,3,牺牲,xīshēng,,,动,泛指（为某人、某事）付出代价或受到损害,牺牲个人利益,2
1927,1,牺牲,xīshēng,,,名,古代指为祭祀而宰杀的牲畜,,3
1928,2,当中,dāngzhōng,,,名,里边；之中,言谈当中｜他们几个当中有一个是北京人。,1
1928,1,当中,dāngzhōng,,,名,正中间的位置,广场当中是一个喷泉。,2
1931,2,卫星,wèixīng,,,名,特指人造卫星,气象卫星｜通信卫星,1
1931,1,卫星,wèixīng,,,名,围绕行星运动的天体,月球是地球的卫星。,2
1931,3,卫星,wèixīng,,,形,像卫星围绕行星那样围绕某个中心的,卫星国｜卫星城,3
1937,1,加速,jiāsù,,,动,加快速度,列车开始加速了,1
1937,2,加速,jiāsù,,,动,使速度加快,加速政务电子化的进程。,2
1938,2,爆发,bàofā,,,动,突然而猛烈地发生、发作,爆发革命｜爆发力,1
1938,1,爆发,bàofā,,,动,火山内的岩浆、气体等突然猛烈冲出地表，向四外喷溢,,2
194,1,之间,zhījiān,,,名,指在两个时间、地点或数量划定的范围以内,元旦和春节之间｜22℃和24℃之间。,1
194,2,之间,zhījiān,,,名,放在某些双音节动词或副词后面，表示短暂的时间,眨眼之间｜忽然之间,2
1940,1,克服,kèfú,,,动,战胜或消除（不利条件或消极现象）,克服困难｜克服缺点,1
1940,2,克服,kèfú,,,动,忍耐；克制,屋里热，大家克服一下。,2
1941,1,点头,diǎntóu,,,动,头向下微动，表示同意、答应、领会、打招呼等,点头称是｜他边朝我点头，边快步走了过来。,1
1941,2,点头,diǎntóu,,,动,借指允许、批准等,领导已经点头，你照办吧。,2
1942,1,舞台,wǔtái,,,名,专供文艺演出用的高台，多设在剧场、礼堂的前端,,1
1942,2,舞台,wǔtái,,,名,比喻社会活动领域,政治舞台｜国际舞台,2
1944,1,辉煌,huīhuáng,,,形,光彩夺目；光辉灿烂,灯火辉煌,1
1944,2,辉煌,huīhuáng,,,形,形容成就显著出色,成果辉煌,2
1945,2,实事,shíshì,,,名,实在的事；有实际意义的事,多办实事,1
1945,1,实事,shíshì,,,名,真实的事,这是一件实事,2
1947,2,总部,zǒngbù,,,名,下设若干分部的机构、团体、企业等的中心领导机关,联合国总部｜国际足联总部,1
1947,1,总部,zǒngbù,,,名,总司令部或总指挥部的简称,,2
1950,1,情报,qíngbào,,,名,以侦察手段或其他方法获取的有关对方军事、政治、经济等各方面的机密情况以及对这些情况进行分析研究的成果,获取情报,1
1950,2,情报,qíngbào,,,名,【信息】信息论指通过指令、数据、符号等发出的对接受者来说在此之前没有获知的消息的旧称,,2
1960,3,相反,xiāngfǎn,,,连,承接上文，表示从反面递进,他不但没有接受大家的意见，相反，在错误的路上走得更远了。,1
1960,1,相反,xiāngfǎn,,,动,方向相背,方向相反,2
1960,2,相反,xiāngfǎn,,,动,互相对立，互相排斥,相反相成｜意见相反,3
1962,1,心地,xīndì,,,名,指人的内心世界,心地纯洁,1
1962,2,心地,xīndì,,,名,气量；胸襟,心地狭窄｜心地宽广,2
197,1,不可,bùkě,,,动,不可以；不能,数量不可少｜不可告人,1
197,2,不可,bùkě,,,动,不成，不行。同“非”搭配，构成“非……不可”的格式，表示必须或一定,这件事非做不可｜你非答应我不可,2
1970,1,漂亮,piàoliang,,,形,好看,漂亮的时装,1
1970,2,漂亮,piàoliang,,,形,形容事情干得出色,这一仗打得真漂亮。,2
1973,1,注册,zhùcè,,,动,向主管部门或学校等登记备案，以取得合法地位,注册商标｜注册会计师,1
1973,2,注册,zhùcè,,,动,特指电子计算机某网络的用户向该网络输入用户名、密码等，以取得对该网络的使用许可,,2
1974,2,试点,shìdiǎn,,,名,试点的地方,这所小学是教改试点。,1
1974,1,试点,shìdiǎn,,,动,为取得经验而先选择一个或几个工作点进行试验,经过试点再予推广。,2
1977,1,微笑,wēixiào,,,动,不明显、不出声地笑,对着顾客微笑,1
1977,2,微笑,wēixiào,,,名,不明显的笑容,面带微笑,2
1979,2,一度,yīdù,,,副,表示过去发生过,他一度失去自信,1
1979,1,一度,yīdù,,,,一次,四年一度的奥运会。,2
198,1,负责,fùzé,,,动,承担责任,防汛工作要确定专人负责｜做坏了，我负责赔偿。,1
198,2,负责,fùzé,,,形,尽职尽责，认真努力,这是一个极其负责的人。,2
1983,1,大战,dàzhàn,,,名,大规模的战争；比喻激烈的竞赛或竞争,世界大战｜价格大战,1
1983,2,大战,dàzhàn,,,动,进行大规模的战斗或活动,军民大战洪水,2
1984,1,紧密,jǐnmì,,,形,非常密切而不可分离,保持紧密的联系｜紧密地结合在一块儿。,1
1984,2,紧密,jǐnmì,,,形,连续不断；密集,枪炮声更紧密了,2
1987,1,权威,quánwēi,,,名,使人信从的力量和威望,凸显政府的权威,1
1987,2,权威,quánwēi,,,名,在某个范围或领域内最有影响和地位的人或事物,学术权威｜权威机构,2
199,1,了解,liǎojiě,,,动,清楚地知道,彼此十分了解,1
199,2,了解,liǎojiě,,,动,调查；搞清楚,了解一下市场行情。,2
1991,1,阳光,yángguāng,,,名,太阳的光芒,阳光普照大地｜阳光明媚，百花争艳。,1
1991,3,阳光,yángguāng,,,形,形容充满活力，开朗,阳光青年,2
1991,2,阳光,yángguāng,,,形,公开的；在群众监督下进行的,阳光政务｜阳光操作,3
1995,2,反复,fǎnfù,,,副,表示多次重复同一个动作行为,反复修改｜反复实验,1
1995,3,反复,fǎnfù,,,动,再次出现（多用于不好的情况）,病情有反复,2
1995,1,反复,fǎnfù,,,动,（主意、天气等）变化不定,决定了的事，决不反复｜这段时间天气忽冷忽热，总反复。,3
2,1,发展,fāzhǎn,,,动,事物由小到大、由简单到复杂、由低级到高级不断演变,小企业发展成了跨国公司。,1
2,2,发展,fāzhǎn,,,动,吸纳新成员，使组织的规模扩充,发展党员,2
2001,1,同胞,tóngbāo,,,名,同父母所生的人,,1
2001,2,同胞,tóngbāo,,,名,同一国家或民族的人,,2
201,1,群众,qúnzhòng,,,名,众多的人；现指人民大众,发动群众｜群众路线,1
201,2,群众,qúnzhòng,,,名,指不担任领导职务的普通人,当领导的不要把自己混同于群众。,2
201,3,群众,qúnzhòng,,,名,特指没有加入共产党、共青团组织的人,整党时要吸收群众参加。,3
2010,1,消失,xiāoshī,,,动,隐去；失踪,飞机消失在云层里。,1
2010,2,消失,xiāoshī,,,动,事物或事物的功能不再存在,视力渐渐消失了,2
2014,1,补充,bǔchōng,,,动,填补不足,文章太单薄，需补充些内容｜三营补充了18名新战士。,1
2014,2,补充,bǔchōng,,,动,在原有基础上追加,补充规定｜补充一个训练科目。,2
2016,1,手术,shǒushù,,,名,医生用医疗器械在人体有病的部位做的切除、修补、缝合等治疗,动手术,1
2016,2,手术,shǒushù,,,动,进行手术；做手术,下午3点手术,2
2019,2,富有,fùyǒu,,,动,充分具有（多用于抽象事物和积极方面）,富有说服力｜富有营养价值,1
2019,1,富有,fùyǒu,,,形,钱财多,,2
2020,2,障碍,zhàng'ài,,,名,起障碍作用的东西,,1
2020,1,障碍,zhàng'ài,,,动,挡住而妨碍顺利通过,路上的乱石障碍着车辆前进。,2
2024,1,活跃,huóyuè,,,形,活泼、热烈而有生气,晚会开得十分活跃。,1
2024,2,活跃,huóyuè,,,动,使活跃,活跃气氛,2
2024,3,活跃,huóyuè,,,动,积极活动,文艺战士经常活跃在基层。,3
2025,2,想法,xiǎngfǎ,,,名,思索出来的结果；念头,我有个想法,1
2025,1,想法,xiǎngfǎ,,,动,想办法；设法,想法让她早点儿熟悉情况。,2
2028,2,三角,sānjiǎo,,,形,三角形的；构成三方关系的,三角钢琴｜三角恋爱,1
2028,3,三角,sānjiǎo,,,名,三角形的东西,糖三角,2
2028,1,三角,sānjiǎo,,,名,三角学的简称,,3
203,1,同志,tóngzhì,,,名,有共同奋斗目标的人；特指同一政党的成员,,1
203,2,同志,tóngzhì,,,名,我国公民之间的一种称呼,,2
2034,2,结论,jiélùn,,,名,对人或事物进行调查研究后作出的最终论断,他的历史问题已有结论｜不了解情况就不要下结论。,1
2034,1,结论,jiélùn,,,名,从推理的前提中推出的判断,,2
2035,1,高层,gāocéng,,,名,高的等级或层次,位居高层｜他住高层，我住低层。,1
2035,2,高层,gāocéng,,,形,（楼房等）层数多的，我国通常指10层至30层的,高层公寓,2
2038,1,占有,zhànyǒu,,,动,占据并拥有,谁先占有市场谁就主动。,1
2038,3,占有,zhànyǒu,,,动,掌握,占有第一手材料,2
2038,2,占有,zhànyǒu,,,动,处在（某种有利的位置）,知名度高的企业在产品营销上占有优势。,3
2042,1,指示,zhǐshì,,,动,指出给人看,指示方向,1
2042,3,指示,zhǐshì,,,名,为指导工作，上级向下级发出的口头或书面意见,局长的指示非常及时。,2
2042,2,指示,zhǐshì,,,动,上级为指导下级工作而发出口头或书面意见,上级指示我们，要确保大坝安全。,3
2044,1,大师,dàshī,,,名,在学术、艺术等方面名望大、造诣深的人,国画大师,1
2044,3,大师,dàshī,,,名,某些棋类运动中选手的等级称谓,,2
2044,2,大师,dàshī,,,名,佛的十尊号之一；泛称有造诣的僧人,鉴真大师东渡,3
2045,2,判断,pànduàn,,,动,判别断定,判断真假,1
2045,3,判断,pànduàn,,,名,判别断定的结果,作出正确判断,2
2045,1,判断,pànduàn,,,名,人类思维的基本形式之一，是对思维对象有所肯定或否定的思维过程。通常要用一个句子来表达，形式逻辑则用一个命题来表达,,3
2049,1,病毒,bìngdú,,,名,比病菌更小的一类微生物。没有细胞结构，不能独立进行代谢活动，只能在特定的寄主细胞中复制繁殖。很多病毒可以致病，如天花、麻疹、流行性感冒、传染性肝炎等都是由病毒引起的,,1
2049,2,病毒,bìngdú,,,名,计算机病毒,,2
205,1,民族,mínzú,,,名,人类在历史上形成的有共同语言、共同地域、共同经济生活以及表现于共同文化上的共同心理素质的稳定的共同体,多民族国家,1
205,2,民族,mínzú,,,名,泛指历史上形成的处于不同社会发展阶段的各种人的共同体,游牧民族,2
2055,2,娱乐,yúlè,,,名,消遣性的、愉快有趣的活动,丰富娱乐活动｜文化娱乐,1
2055,1,娱乐,yúlè,,,动,快乐地消遣,利用闲暇娱乐一下｜假日里到海滨娱乐娱乐。,2
2058,1,积累,jīlěi,,,动,逐渐积聚,积累财富,1
2058,2,积累,jīlěi,,,名,积累起来的东西；特指国民收入中用于扩大再生产的部分,公共积累逐年增加。,2
2063,1,统治,tǒngzhì,,,动,凭借政权来控制、治理国家或地区,统治全国,1
2063,2,统治,tǒngzhì,,,动,控制；支配,这一理论在学术界居统治地位。,2
2065,1,建国,jiànguó,,,动,建立国家；特指建立中华人民共和国,,1
2065,2,建国,jiànguó,,,动,建设国家,勤俭建国,2
207,1,制度,zhìdù,,,名,办事规章或行动准则,财会制度｜请假制度,1
207,2,制度,zhìdù,,,名,指在一定历史条件下形成的政治、经济等方面的体系，如社会主义制度、资本主义制度,,2
2070,1,随时,suíshí,,,副,时时刻刻,随时准备着｜随时注意,1
2070,2,随时,suíshí,,,副,随即；适时,发现问题，随时处理。,2
2075,1,职责,zhízé,,,名,担任一定职务所应尽的责任,分清职责｜职责范围,1
2075,2,职责,zhízé,,,名,分内的责任,服兵役是公民的神圣职责。,2
2076,1,饭店,fàndiàn,,,名,饭馆,,1
2076,2,饭店,fàndiàn,,,名,指提供住宿、饮食等的较大旅馆,五星级饭店,2
2079,2,南非,nánfēi,,,名,南非共和国的简称,,1
2079,1,南非,nánfēi,,,名,指非洲南部地区。包括赞比亚、津巴布韦、马拉维、莫桑比克、博茨瓦纳、纳米比亚、南非（共和国）、斯威士兰、莱索托、马达加斯加、毛里求斯、科摩罗、留尼汪等国家和地区。面积有654万平方公里,,2
208,1,采取,cǎiqǔ,,,动,选择实施（方针、政策、方法、行动等）,采取正确态度｜采取果断行动,1
208,2,采取,cǎiqǔ,,,动,获取,采取血样,2
2090,2,恐怕,kǒngpà,,,副,表示推测、估计,下这么大的雨，恐怕他不会来了。,1
2090,1,恐怕,kǒngpà,,,动,担心；疑虑,妈妈恐怕孩子走错了路，才再三叮嘱。,2
2092,1,忘记,wàngjì,,,动,经历过的事情未能留在记忆中,小时候的事儿早已忘记了。,1
2092,2,忘记,wàngjì,,,动,该做的或准备做的事没有想起去做,忘记锁门,2
2094,1,不及,bùjí,,,动,赶不上；比不上,论技术，他不及你。,1
2094,2,不及,bùjí,,,动,来不及,事发突然，不及报告。,2
2095,1,参谋,cānmóu,,,名,军队中参与制订作战计划和指挥作战行动的工作人员；泛指代人谋划、出主意的人,作战参谋｜找个有经验的人当参谋。,1
2095,2,参谋,cānmóu,,,动,代人谋划、出主意,请你参谋参谋,2
2098,1,不幸,bùxìng,,,形,不幸运；令人伤心痛苦的,她很不幸｜不幸的事,1
2098,2,不幸,bùxìng,,,形,表示极不希望发生的（竟然发生了）,不幸去世｜不幸遇害,2
2098,3,不幸,bùxìng,,,名,指灾祸；特指死亡,遭此不幸，令人心痛。,3
2099,1,普及,pǔjí,,,动,广泛传播或推广到（广大的范围）,普及卫生防疫知识。,1
2099,2,普及,pǔjí,,,动,普遍推行,普及义务教育,2
2099,3,普及,pǔjí,,,形,大众化的；普通人能了解的,普及读物｜十分普及,3
21,1,市场,shìchǎng,,,名,买卖商品较集中的场所,农贸市场,1
21,2,市场,shìchǎng,,,名,商品流通领域,农业市场｜文化市场｜欧洲市场,2
21,3,市场,shìchǎng,,,名,比喻某种观点、言论或活动等传播的范围和人们的接受情况,伪科学在这里没有市场。,3
2101,2,暴力,bàolì,,,名,侵犯他人人身、财产等权利的强暴行为,家庭暴力,1
2101,1,暴力,bàolì,,,名,政治斗争中使用的强制力量,暴力革命,2
2102,1,气候,qìhòu,,,名,一个地区由纬度、地形、海拔高度、大气环流等因素相互作用所形成的气象状态的总体情况,海洋性气候,1
2102,2,气候,qìhòu,,,名,比喻社会动向或发展态势；社会环境,政治气候,2
2102,3,气候,qìhòu,,,名,比喻较大的影响力；成就,创业才几年，他的植物园已经成气候了。,3
2105,1,标的,biāodì,,,名,箭靶。比喻目标或目的,,1
2105,2,标的,biāodì,,,名,法律关系中指当事人双方权利和义务共同指向的对象。如买卖合同的标的是货物，劳务合同的标的是行为等,,2
2108,2,设置,shèzhì,,,动,建立；设立,设置岗哨,1
2108,1,设置,shèzhì,,,动,安装；装置,室内都设置空调,2
211,1,实际,shíjì,,,名,客观存在的事物或真实情况,符合实际｜理论与实际相结合。,1
211,2,实际,shíjì,,,形,实有的；具体的,实际情况｜实际行动,2
211,3,实际,shíjì,,,形,符合实际的,这个要求比较实际。,3
2115,1,好几,hǎojǐ,,,数,用在量词、时间词前面表示多,好几篇｜好几万｜好几天,1
2115,2,好几,hǎojǐ,,,数,用在整数后面表示还有较多的零数,二十好几的人了，还跟小孩子一样｜月工资有三千好几呢!,2
2118,1,色彩,sècǎi,,,名,颜色,色彩斑斓,1
2118,2,色彩,sècǎi,,,名,比喻某种情调或思想倾向,感情色彩｜时代色彩,2
2119,1,警告,jǐnggào,,,动,告诫，使警惕或正视,警告球迷要严格遵守球场纪律｜警告大家，上山时一定要注意安全。,1
2119,2,警告,jǐnggào,,,名,给予犯错误的人的告诫或处分,给他一个警告处分。,2
212,3,不过,bùguò,,,连,用在复句后一分句的开头儿，表示轻微的转折,担子确实重了点儿，不过我相信你能挑得起,1
212,1,不过,bùguò,,,副,表示不超过某一范围，相当于“仅” “只”,不过七八里路｜别多想，他不过说说罢了,2
212,2,不过,bùguò,,,副,用在某些形容词性词语后，表示程度最高,这个人精明不过｜你能来，再好不过,3
2120,1,覆盖,fùgài,,,动,遮蔽；遮盖,,1
2120,2,覆盖,fùgài,,,名,借指覆盖地面的植物,地面有覆盖，能防止水土流失。,2
2121,2,过渡,guòdù,,,动,（事物）从一个阶段逐步发展转变到另一个阶段,由新民主主义过渡到社会主义。,1
2121,1,过渡,guòdù,,,动,乘船过江河,从汉口过渡到武昌。,2
2122,1,继承,jìchéng,,,动,接受前人的传统；接续前人的事业,继承孙中山先生的遗愿。,1
2122,2,继承,jìchéng,,,动,依法或遵遗嘱承受死者的遗产或权利等,继承王位,2
2126,2,好好,hǎohǎo,,,副,尽心尽力地；尽最大限度地,好好想一想｜好好干｜好好玩两天,1
2126,3,好好,hǎohǎo,,,副,规规矩矩地,你好好做买卖，别搞那些歪门邪道｜好好呆在家里，别上马路乱跑。,2
2126,1,好好,hǎohǎo,,,形,很好；很正常,好好的一笔生意，让他给搅黄了｜说得好好的｜树长得好好的｜干得好好的,3
2128,2,实地,shídì,,,副,在现场（从事某项工作）,实地调查,1
2128,1,实地,shídì,,,名,实实在在的地面,脚踏实地,2
2128,3,实地,shídì,,,副,踏踏实实地（从事某项工作）,实地去干,3
213,2,十分,shífēn,,,副,表示程度很高,十分赞成｜十分庄重,1
213,1,十分,shífēn,,,,十成，表示成数很高,确有十分的把握,2
2131,2,转化,zhuǎnhuà,,,动,转变；变化,把科研成果转化为生产力。,1
2131,1,转化,zhuǎnhuà,,,动,哲学上指矛盾双方在一定条件下各自向相反的方向转变,,2
2134,2,发起,fāqǐ,,,动,使行动开始,发起进攻,1
2134,1,发起,fāqǐ,,,动,倡导；倡议,发起成立志愿者协会。,2
2139,1,当今,dāngjīn,,,名,现在；目前,当今时代,1
2139,2,当今,dāngjīn,,,名,称当时在位的皇帝,,1
214,1,之后,zhīhòu,,,名,指在某个时间或处所后面的时间或空间,一周之后｜大厅之后才是饭厅。,1
214,2,之后,zhīhòu,,,名,放在句首，指上文所叙述的事情以后,之后，他又来过两次。,2
2145,2,劳动力,láodònglì,,,名,指相当于一个一般成年人所具有的体力劳动的能力；也指参加劳动的人,这个工程需要200个劳动力｜今天出动了15个劳动力。,1
2145,1,劳动力,láodònglì,,,名,人的劳动能力，即人所具有的能运用于劳动过程的脑力和体力的总和,,2
2147,1,外面,wàimiàn,,,名,一定范围以外的地方,墙外面是马路｜外面正下着雨,1
2147,2,外面,wàimiàn,,,名,表面,外面有层铁皮｜书外面包了书皮,2
2147,4,外面,wàimiàn,,,名,外界；社会上,,3
2147,3,外面,wàimiàn,,,名,外地,去外面打工,4
2149,2,客户,kèhù,,,名,工商企业称主顾或经销商,该厂在新老客户中以诚信著称。,1
2149,1,客户,kèhù,,,名,旧时当地人称由外地迁来的住户,,2
215,2,不仅,bùjǐn,,,连,不但,不仅嗓子好，扮相也好。,1
215,1,不仅,bùjǐn,,,副,表示超出某一数量或范围,反对这事儿的，不仅他一人。,2
2151,1,仔细,zǐxì,,,形,细心；周密,办事认真仔细｜仔细鉴别,1
2151,2,仔细,zǐxì,,,动,当心；注意,仔细别把瓶子摔碎了。,2
2154,2,奇怪,qíguài,,,形,出人意料；难以理解的,最近他的言行让人觉得奇怪。,1
2154,1,奇怪,qíguài,,,形,稀奇少有，异乎寻常的,太空中有许多奇怪的现象。,2
2154,3,奇怪,qíguài,,,动,觉得奇怪,我奇怪她怎么哭了。,3
216,1,学生,xuésheng,,,名,在学校求学的人,,1
216,2,学生,xuésheng,,,名,泛指虚心求教的人,做群众的小学生,2
2160,3,刺激,cìjī,,,动,使人精神上受到震动或打击,别刺激他｜失恋对他是一个很大的刺激。,1
2160,1,刺激,cìjī,,,动,内、外因作用于感觉器官，使生物体起反应,药物刺激,2
2160,2,刺激,cìjī,,,动,作用于事物，使其起积极变化；激发,刺激国内需求,3
217,2,一直,yīzhí,,,副,表示动作或状态始终持续不变,一直在看书｜头一直很烫,1
217,1,一直,yīzhí,,,副,表示不改变方向,一直向北走,2
217,3,一直,yīzhí,,,副,表示所涉及的范围,从领导一直到群众都很重视。,3
2170,1,营养,yíngyǎng,,,名,生物体维持生长发育等生命活动所需养料的统称；养分,营养丰富,1
2170,2,营养,yíngyǎng,,,动,生物体从外界吸收需要的养分以维持生长发育等生命活动,营养营养身体,2
2171,1,公报,gōngbào,,,名,就重大事件或会议发表的公开文告,新闻公报｜中美联合公报,1
2171,2,公报,gōngbào,,,名,由政府编印的专门登载法律、法令、决议等官方文件的刊物。如我国的国务院公报,,2
2172,1,内心,nèixīn,,,名,心中；心里,从内心感到高兴,1
2172,2,内心,nèixīn,,,名,几何学上指三角形（或正多边形）内切圆的圆心,,2
2173,2,不论,bùlùn,,,连,用在有表示任指的疑问代词或有表示选择关系的并列成分的句子里，下文多有“都”、“也”等副词呼应，表示在任何条件下结果或结论都不会改变,不论对谁，他都很诚恳｜不论成与不成都回个话儿。,1
2173,1,不论,bùlùn,,,动,不讨论；不说,置之不论｜暂且不论,2
218,2,非常,fēicháng,,,副,表示程度极高,非常勇敢｜非常想念,1
218,1,非常,fēicháng,,,形,不寻常的；特殊的,有说有笑，热闹非常｜非常措施,2
2183,2,意外,yìwài,,,名,料想不到的不幸事件,万一有个意外怎么办?｜防止意外,1
2183,1,意外,yìwài,,,形,意料之外的；料想不到的,出现这种情况太意外了｜意外发现,2
2184,2,年产,niánchǎn,,,名,年产量,年产升至15万辆。,1
2184,1,年产,niánchǎn,,,动,全年生产,年产原油5000万吨。,2
2185,1,培育,péiyù,,,动,对幼小生物进行培养，使发育成长,培育优良品种,1
2185,2,培育,péiyù,,,动,培养教育,培育一代新人,2
2189,1,表面,biǎomiàn,,,名,物体的最外层,玻璃球表面很光滑。,1
2189,2,表面,biǎomiàn,,,名,事物的外在现象,看问题不能只看表面，要看本质｜表面性,2
219,1,委员会,wěiyuánhuì,,,名,政党、机关、学校、团体中的集体领导机构,中央委员会｜校务委员会,1
219,2,委员会,wěiyuánhuì,,,名,某些政府部门的名称,国家语言文字工作委员会。,2
219,3,委员会,wěiyuánhuì,,,名,为完成某一特定任务而专门设立的临时组织,治丧委员会｜评审委员会,3
2191,2,再说,zàishuō,,,连,连接分句，表示追加一层理由，相当于“况且”,他不愿调离这个单位，再说领导也不同意他走。,1
2191,1,再说,zàishuō,,,动,以后再考虑或处理,请示后再说，不要自作主张。,2
2192,1,平时,píngshí,,,名,通常的时候,平时他不缺勤,1
2192,2,平时,píngshí,,,名,平常时期,平时跟战时一样训练。,2
2193,1,协定,xiédìng,,,名,一般指国家间经过协商订立的共同遵守的条款,文化协定｜在协定上签字,1
2193,2,协定,xiédìng,,,动,经协商订立（共同遵守的条款）,协定一个共同纲领。,2
2194,1,陷入,xiànrù,,,动,落入（不利的境地）,陷入困境,1
2194,2,陷入,xiànrù,,,动,比喻深深地沉浸在（某种状况或思想活动中）,陷入极度的悲痛之中。,2
2196,1,发明,fāmíng,,,动,研究创造出（新产品或新方法）,瓦特发明了蒸汽机｜发明家,1
2196,2,发明,fāmíng,,,名,发明的新产品或新方法,这项发明获了奖,2
22,1,什么,shénme,,,代,指事物或人，表示疑问,你叫什么名字?｜她是你的什么人?｜你有什么事?,1
22,2,什么,shénme,,,代,指事物或人，表示不确定的事物,随便吃点儿什么｜外面好像有什么声音｜我没有什么不放心的。,2
22,3,什么,shénme,,,代,指事物或人，用在“都”、“也”前，表示在所说的范围内没有例外,金刚石比什么金属都硬｜什么困难也吓不倒我们。,3
22,4,什么,shénme,,,代,指事物或人，两个“什么”连用，表示前者决定后者,有什么就吃什么｜你要什么样的鞋，我就给你买什么样的。,4
22,7,什么,shénme,,,代,用在并列成分前，表示列举不尽,什么花呀，草呀，种了一院子。,5
22,5,什么,shénme,,,代,表示惊讶,什么!都8点了?,6
22,6,什么,shénme,,,代,表示不同意、不满意或不以为然,看什么电视，还不快做功课｜嚷什么!大家都睡了｜这是什么玩意儿!,7
220,1,那么,nàme,,,代,指程度、状态、方式等,天空那么蓝｜个子有他那么高｜这个字不能那么写。,1
220,3,那么,nàme,,,连,根据前面所说的事实或假设，申说应有的结果或引出某种判断，常同“既然”、“如果”等连词配合使用,如果大家都同意，那么就这样做吧｜都不愿当老师，那么我们的孩子让谁去教呢?,2
220,2,那么,nàme,,,代,放在数量短语前，表示估计或强调数量之多或少,王老师有那么一屋子书｜他才吃那么两三口饭。,3
2206,1,保留,bǎoliú,,,动,保存原来状态不变,保留原貌,1
2206,2,保留,bǎoliú,,,动,留着，不拿出来,毫无保留地传授经验。,2
2206,3,保留,bǎoliú,,,动,（把权利、意见等）搁置起来暂不行使或发表,保留索赔的权利｜保留意见,3
2207,2,代理,dàilǐ,,,动,受当事人委托，代表当事人在授权范围内进行活动、处理事务,诉讼事宜由法律顾问代理。,1
2207,1,代理,dàilǐ,,,动,暂时替人负责某项事务,局长职务暂时由老王代理。,2
2208,3,班子,bānzi,,,名,指领导机构,班子换届,1
2208,2,班子,bānzi,,,名,指为完成一定任务而专门成立的组织,写作班子,2
2208,1,班子,bānzi,,,名,戏班,草台班子,3
221,2,应该,yīnggāi,,,动,估计情况必然如此,这项任务应该能够完成。,1
221,1,应该,yīnggāi,,,动,情理上必须如此,儿女应该赡养父母。,2
2212,1,亏损,kuīsǔn,,,动,经营中支出超过收入；亏本,扭转亏损局面,1
2212,2,亏损,kuīsǔn,,,动,因劳累、伤病而身体虚弱，精力衰减,元气亏损,2
2214,1,名牌,míngpái,,,名,著名的品牌,名牌汽车｜名牌货,1
2214,2,名牌,míngpái,,,名,借指知名度很高的人或单位,名牌大学｜名牌演员,2
2214,3,名牌,míngpái,,,名,标有人名或事物名称的牌子,领导和来宾各按名牌就座。,3
2217,2,或是,huòshì,,,连,表示选择,或是你来或是我去，都可以。,1
2217,1,或是,huòshì,,,副,或许是；也许是,他今天没参加晨练，或是家里有什么事走不开吧?,2
