rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
45452,1,寡欲,guǎyù,,,形,欲望少,寡欲恬淡,1
45452,2,寡欲,guǎyù,,,动,使欲望减少,清心寡欲,2
45461,2,上镜,shàngjìng,,,形,通过镜头照出来的形象好,他长相平常，但很上镜。,1
45461,1,上镜,shàngjìng,,,动,被摄入新闻、影视镜头,她刚满8岁，就多次上镜。,2
45478,1,打眼,dǎyǎn,,,动,钻孔,用电钻打眼,1
45478,2,打眼,dǎyǎn,,,形,某些地区指引人注目,她的装束太打眼了。,2
45481,1,俗名,súmíng,,,名,俗称,疟疾俗名叫疟（yào）子。,1
45481,2,俗名,súmíng,,,名,僧尼出家前用的名字,,2
45488,1,编目,biānmù,,,动,为书刊、文献等编制目录,这批新书尚未编目。,1
45488,2,编目,biānmù,,,名,编制成的目录,,2
45509,1,整饬,zhěngchì,,,动,整顿使有秩序,整饬纪律｜整饬军容,1
45509,2,整饬,zhěngchì,,,形,整齐；有条理,收拾整饬,2
45519,3,作秀,zuòxiù,,,动,弄虚作假，做样子骗人,,1
45519,2,作秀,zuòxiù,,,动,为促销、竞选等而开展各种宣传活动,竞选者各出奇招作秀。,2
45519,1,作秀,zuòxiù,,,动,表演或演出,义演中大腕歌星争相作秀。,3
45522,1,哼唧,hēngji,,,拟声,模拟低声说话、唱歌或吟咏时不清晰的声音（多叠用）,哼唧哼唧地说了半天，谁也听不清｜一个人坐在那里，哼哼唧唧地唱歌。,1
45522,2,哼唧,hēngji,,,动,不清晰地低声说话、唱歌或吟咏,声音太小，不知你哼唧什么。,2
45529,1,伴舞,bànwǔ,,,动,陪伴别人跳舞,她们是来舞会上伴舞的。,1
45529,2,伴舞,bànwǔ,,,动,为配合演唱而同台跳舞,他的演唱由少年宫舞蹈队伴舞。,2
45537,1,当头一棒,dāngtóu-yībàng,,,,比喻突然给人以严重打击,,1
45537,2,当头一棒,dāngtóu-yībàng,,,,比喻对人提出警告，使其警醒,,2
45540,2,纬线,wěixiàn,,,名,【纬】地理学上假想的沿地球表面跟赤道平行的线，赤道以北的称北纬线，以南的称南纬线（跟“经线”相区别）,,1
45540,1,纬线,wěixiàn,,,名,【纬】纺织物横向的纱线（跟“经”相区别）,,2
45541,2,书生气,shūshēngqì,,,名,只知读书，不了解社会，脱离实际的习气,切不可书生气十足。,1
45541,1,书生气,shūshēngqì,,,名,书卷气,,2
45559,1,投送,tóusòng,,,动,投递,,1
45559,2,投送,tóusòng,,,动,投放；投到里面去,向高炉投送原料,2
45576,2,抽纱,chōushā,,,名,指用抽纱工艺制成的披肩、窗帘、台布等工艺品,,1
45576,1,抽纱,chōushā,,,动,刺绣工艺中根据设计图案，抽去布帛等材料上部分经线或纬线，形成透空的花纹,,2
45579,1,仙姑,xiāngū,,,名,仙女,,1
45579,2,仙姑,xiāngū,,,名,对女道士的敬称,,2
45579,3,仙姑,xiāngū,,,名,旧时对以求神问卜等迷信活动为职业的妇女的称呼,,3
45581,2,填空,tiánkòng,,,动,填写试题中要求回答问题的空白处,单词填空｜填空题,1
45581,1,填空,tiánkòng,,,动,填补空缺的位置、职务等,填空补缺,2
45613,2,抓药,zhuāyào,,,动,拿着药方到中药店买药,,1
45613,1,抓药,zhuāyào,,,动,按照药方为病人配制中药,,2
45629,1,腾挪,téngnuó,,,动,挪动,大立柜太沉，一个人腾挪不了。,1
45629,3,腾挪,téngnuó,,,动,指武术中蹿、跳、躲闪等动作,腾挪跳跃，虎虎生风。,2
45629,2,腾挪,téngnuó,,,动,挪用,不准随意腾挪公款。,3
45638,2,卡子,qiǎzi,,,名,设在交通要道或地形险隘处的岗哨或检查站,,1
45638,1,卡子,qiǎzi,,,名,夹东西的器具,,2
45644,1,犬牙,quǎnyá,,,名,狗的牙齿，特点是参差不齐,,1
45644,2,犬牙,quǎnyá,,,名,犬齿,,2
45647,2,字库,zìkù,,,名,字体风格、大小、格式相同而字形不同的字符的集合。电子计算机应用中，将字符转换为数字信号，存储在电子计算机或相关的存储器中，称为字库,,1
45647,1,字库,zìkù,,,名,存放铅字和铅字字模的库房。随着铅字的逐渐淘汰而不再使用,,2
45655,1,枪眼,qiāngyǎn,,,名,碉堡或墙壁上用来向外开枪射击的小孔,,1
45655,2,枪眼,qiāngyǎn,,,名,枪弹打的小孔,,2
45657,2,豪强,háoqiáng,,,名,依仗权势横行霸道的人,打击豪强,1
45657,1,豪强,háoqiáng,,,形,蛮横（hèng）强硬,逞豪强,2
45658,2,保底,bǎodǐ,,,动,保证所定数额的最下限,生活保障金无论如何也要保底。,1
45658,1,保底,bǎodǐ,,,动,保本,,2
45695,1,冬菜,dōngcài,,,名,用白菜、芥菜等加蒜腌制成的半干的菜,,1
45695,2,冬菜,dōngcài,,,名,储存起来留待冬季食用的蔬菜,,2
45696,1,豪富,háofù,,,形,钱多势大,豪富之家,1
45696,2,豪富,háofù,,,名,指钱多势大的人,他是本城的一个豪富。,2
45700,1,防冻,fángdòng,,,动,防止冻害,菜地要采取防冻措施。,1
45700,2,防冻,fángdòng,,,动,防止冻结,防冻剂,2
45712,1,无日,wúrì,,,副,没有一天。常跟后边的“不”连用，构成双重否定，表示天天不间断,无日不思，无日不想。,1
45712,2,无日,wúrì,,,动,没有那样的一天；遥遥无期,归国无日,2
45725,1,独舞,dúwǔ,,,名,由一个人表演的舞蹈。分两类：一类是具有特定主题的完整结构的舞蹈；另一类是舞剧或多人舞蹈中的组成部分，是刻画主要人物的重要手段,,1
45725,2,独舞,dúwǔ,,,动,由一个人表演舞蹈,由她独舞的节目曾多次获奖。,2
45741,2,假托,jiǎtuō,,,动,假冒（名义）,假托厂长的名义，同外单位联系。,1
45741,3,假托,jiǎtuō,,,动,凭借,假托一个故事来说明这个道理。,2
45741,1,假托,jiǎtuō,,,动,借故推托,假托有病，不去上班。,3
45749,1,公助,gōngzhù,,,动,公家资助,自费公助｜民办公助,1
45749,2,公助,gōngzhù,,,动,共同资助,得到各方公助,2
45767,1,老底,lǎodǐ,,,名,内情；底细,别以为我不敢兜他的老底。,1
45767,2,老底,lǎodǐ,,,名,指祖上留下的产业,这是他家几辈子攒下来的老底。,2
45772,1,肉感,ròugǎn,,,名,某种肉给人感官上留下的印象,这种鱼肉感嫩滑细腻。,1
45772,2,肉感,ròugǎn,,,形,性感,,2
45774,1,喉管,hóuguǎn,,,名,气管上位于喉头的部分,,1
45774,2,喉管,hóuguǎn,,,名,竹制簧管乐器，由哨子、管身等部分组成，有七个音孔。流行于广东和广西地区,,2
45785,2,消停,xiāoting,,,动,休息；停歇,,1
45785,1,消停,xiāoting,,,形,安静；安稳；安定,不得消停｜等消停下来再说,2
45787,2,垂暮,chuímù,,,名,比喻晚年,垂暮老人｜垂暮之年,1
45787,1,垂暮,chuímù,,,名,傍晚,天已垂暮,2
45816,4,公差,gōngchāi,,,名,临时派遣到外地执行的公务,出公差,1
45816,2,公差,gōngchā,,,名,机器制造业中指制造的机器零件所允许存在的最大尺寸和最小尺寸之间的差值,,2
45816,1,公差,gōngchā,,,名,（等差级数）算术级数里每相邻两个数之间的差,,3
45816,3,公差,gōngchāi,,,名,旧指官府的差役,,4
45827,2,眼线,yǎnxiàn,,,名,化妆时画在眼皮边沿的线条（常为黑色）,画眼线,1
45827,1,眼线,yǎnxiàn,,,名,埋伏下来暗中侦察情况的人,要防止敌人的眼线混入。,2
45839,1,远路,yuǎnlù,,,名,很远的路程,走远路｜远路无轻载,1
45839,2,远路,yuǎnlù,,,名,很远的地方,远路客人,2
45851,2,头脸,tóuliǎn,,,名,面子；脸面,他在我们公司可是个有头脸的人物。,1
45851,1,头脸,tóuliǎn,,,名,指面貌；相貌,他的头脸不难看,2
45853,1,油嘴,yóuzuǐ,,,名,说话油滑的嘴巴,油嘴滑舌｜生就一张油嘴,1
45853,2,油嘴,yóuzuǐ,,,名,指说话油滑的人,,2
45853,3,油嘴,yóuzuǐ,,,名,储油容器的喷嘴,油嘴堵了,3
45875,2,天之骄子,tiānzhījiāozǐ,,,名,比喻深受宠爱、特别幸运的人；也比喻精英人物或成功人士,,1
45875,1,天之骄子,tiānzhījiāozǐ,,,名,天骄,,2
45918,1,水雾,shuǐwù,,,名,水上的雾气,水雾蒙眬,1
45918,2,水雾,shuǐwù,,,名,像雾似的小水点,巨浪冲击着堤岸，腾起片片水雾。,2
45922,3,合手,héshǒu,,,形,适用；合用,买台合手的电脑｜这种鼠标用着不合手。,1
45922,2,合手,héshǒu,,,动,联手,双方合手办工厂,2
45922,1,合手,héshǒu,,,动,合掌,,3
45939,1,特护,tèhù,,,动,（对危重病人）进行特殊护理,他还没脱离危险，需要特护。,1
45939,2,特护,tèhù,,,名,从事特殊护理的护士,三个特护日夜轮班护理。,2
45954,1,电汇,diànhuì,,,动,银行或邮电局接受汇款人委托，用电报或电传通知汇入行、局，将款项交付收款人,,1
45954,2,电汇,diànhuì,,,名,用电汇方式办理的汇兑款项,,2
45966,2,帮腔,bāngqiāng,,,动,比喻支持、帮助别人说话,你自己去说就行，不用我帮腔。,1
45966,1,帮腔,bāngqiāng,,,动,指某些戏曲演出中，一些人在幕后伴唱，应和（hè）台上的演唱,,2
45976,1,敞亮,chǎngliàng,,,形,宽敞亮堂,客厅敞亮舒适,1
45976,2,敞亮,chǎngliàng,,,形,（心情）舒展开朗,心里敞亮多了,2
46005,2,京腔,jīngqiāng,,,名,指北京语音,一口京腔,1
46005,1,京腔,jīngqiāng,,,名,戏曲声腔，清初流传北京的弋阳腔同当地语言相结合而形成的唱腔,,2
46009,1,御制,yùzhì,,,动,由帝王创作或颁行,乾隆帝御制《国朝传宝记》。,1
46009,2,御制,yùzhì,,,动,专为帝王制作,瓷瓶刻有“宫廷御制”四字｜御制自鸣钟,2
46044,2,够意思,gòuyìsi,,,,够朋友,,1
46044,1,够意思,gòuyìsi,,,形,形容达到相当高的水平或程度,家具做得够意思,2
46046,2,金砖,jīnzhuān,,,名,铸成砖状的黄金,,1
46046,1,金砖,jīnzhuān,,,名,标金。因呈长方形，像小砖块，故称,,2
46058,1,绝笔,juébǐ,,,名,生前最后的诗文、字画等,临终绝笔,1
46058,2,绝笔,juébǐ,,,名,〈文〉绝妙的诗文、字画,旷世绝笔,2
46079,1,轮休,lúnxiū,,,动,（职工）轮换休假,,1
46079,2,轮休,lúnxiū,,,动,为了恢复地力而在某个耕种时期不种植作物,,2
46097,2,近战,jìnzhàn,,,名,近距离进行的战斗,,1
46097,1,近战,jìnzhàn,,,动,近距离作战,力求近战取胜,2
46112,2,扁圆,biǎnyuán,,,名,圆形而较薄的立体形状,扁圆酒瓶｜果实扁圆,1
46112,1,扁圆,biǎnyuán,,,名,椭圆,,2
46116,1,爷们儿,yémenr,,,名,指成年男子,几个爷们儿正在喝酒。,1
46116,3,爷们儿,yémenr,,,名,男人之间亲昵的互称,咱爷们儿的事，不告诉她们。,2
46116,2,爷们儿,yémenr,,,名,指丈夫,她的爷们儿要跟她离婚。,3
46142,1,规整,guīzhěng,,,形,规矩整齐；符合一定标准的,衣物放得规整,1
46142,2,规整,guīzhěng,,,动,使规矩整齐；使符合一定标准,把图书规整好｜规整产业格局,2
46153,1,希求,xīqiú,,,动,希望获得（某种事物）,不希求廉价的同情。,1
46153,2,希求,xīqiú,,,名,愿望，要求,她唯一的希求就是儿子能痊愈。,2
46247,2,基质,jīzhì,,,名,混合物中起溶剂作用的成分,橄榄油是多种护肤膏的基质。,1
46247,1,基质,jīzhì,,,名,结缔组织细胞所产生的一种复杂的蛋白质混合物，各种结缔组织的细胞和纤维都包埋在基质内,,2
46257,1,怪话,guàihuà,,,名,离奇荒诞的话,不能听信这些怪话。,1
46257,2,怪话,guàihuà,,,名,牢骚话,不要背后说怪话,2
46265,1,合口,hékǒu,,,形,（食品、菜肴等）适合口味,这几个菜吃起来都很合口。,1
46265,3,合口,hékǒu,,,动,合上嘴巴,笑到几时方合口｜笑得合不上口,2
46265,2,合口,hékǒu,,,动,疮口或伤口愈合,刀伤已合口，很快就可出院。,3
46268,1,缩微,suōwēi,,,动,缩小、微型化的合称，是一种高密度、长期存贮信息的新技术。即把图书资料用照相法缩小，复制在微型胶片上，以便保存和使用,缩微胶片,1
46268,2,缩微,suōwēi,,,动,微缩,缩微模型,2
46271,1,灭种,mièzhǒng,,,动,灭绝整个种族,亡国灭种,1
46271,2,灭种,mièzhǒng,,,动,绝种,大角鹿已经灭种,2
46284,2,漏子,lòuzi,,,名,破绽,手脚做得再严密，也会有漏子。,1
46284,1,漏子,lòuzi,,,名,漏斗,,2
46288,2,冷僻,lěngpì,,,形,不常用的（多指字、名称、典故等）,用词冷僻｜这则典故十分冷僻。,1
46288,1,冷僻,lěngpì,,,形,冷落偏僻；不热闹,地点冷僻，很少有人来。,2
46290,2,图示,túshì,,,名,显示某种内容的图形,这份是行军路线的图示。,1
46290,1,图示,túshì,,,动,用图形显示,把实验经过图示出来。,2
46300,1,肝气,gānqì,,,名,中医指肝脏的精气；也指肝气郁结引起的症状，如腹胀、胁痛、嗳气、呕吐等,,1
46300,2,肝气,gānqì,,,名,指容易发怒的心绪,,2
46307,3,开笔,kāibǐ,,,动,开始某项写作,,1
46307,1,开笔,kāibǐ,,,动,旧指学生开始学作诗文,他读书聪明，开笔比别的孩子早。,2
46307,2,开笔,kāibǐ,,,动,指在新的一年开始写字或写作,,3
46363,1,公方,gōngfāng,,,名,指公私合营企业中国家的一方（跟“私方”相区别）,,1
46363,2,公方,gōngfāng,,,量,体积非法定计量单位，1公方等于1立方米,,2
46364,2,草包,cǎobāo,,,名,比喻头脑简单、能力极差的人,什么工作都干不好，真是个草包!,1
46364,1,草包,cǎobāo,,,名,用稻草绳等编成的袋子,抗洪急需大量草包。,2
46369,1,喷漆,pēnqī,,,动,（用压缩空气）将稀释的油漆喷成雾状，使均匀地附着（zhuó）在器物上,,1
46369,2,喷漆,pēnqī,,,名,一种人造漆，一般使用喷枪喷在器物表面，有耐水、易干等特点,,2
46371,2,回执,huízhí,,,名,向寄件人证明邮件已经递到的凭据，由收件人盖章或签字交邮局寄回寄件人,,1
46371,3,回执,huízhí,,,名,答复会议通知、邀请函等的回条。多由寄件方拟成，由收件方填写，并寄回寄件方,,2
46371,1,回执,huízhí,,,名,回条,,3
46386,1,帮办,bāngbàn,,,动,帮助主要负责人办理公务,帮办政务,1
46386,2,帮办,bāngbàn,,,名,旧时部门主要负责人的助手,,2
46396,2,车架,chējià,,,名,指自行车的三角架,,1
46396,1,车架,chējià,,,名,汽车上承载车身及其他负荷的支撑在车轮轴上的装置，一般由两根纵梁和几根横梁组成,,2
46398,2,族类,zúlèi,,,名,同一类别的人或事物,青年人按不同的欣赏兴趣形成不同的族类｜数码相机只是数码产品中的一个族类。,1
46398,1,族类,zúlèi,,,名,同一家族或宗族的人,,2
46407,2,劳心,láoxīn,,,动,耗费心血,办这件事，既劳力又劳心。,1
46407,1,劳心,láoxīn,,,动,〈文〉从事脑力劳动（跟“劳力”相区别）,,2
46410,2,司库,sīkù,,,名,管理财务的人,,1
46410,1,司库,sīkù,,,动,管理财务,,2
46413,3,天庭,tiāntíng,,,名,人的前额中央，两眉之间,,1
46413,1,天庭,tiāntíng,,,名,神话传说中指天帝的宫殿,,2
46413,2,天庭,tiāntíng,,,名,帝王的宫殿,,3
46421,2,亡魂,wánghún,,,动,丢了魂。指非常害怕,亡魂失魄｜亡魂丧胆,1
46421,1,亡魂,wánghún,,,名,迷信指人死后的灵魂,,2
46428,2,暗探,àntàn,,,名,从事秘密侦探工作的人员,提防敌人的暗探,1
46428,1,暗探,àntàn,,,动,暗中刺探,暗探敌情,2
46447,1,太上皇,tàishànghuáng,,,名,皇帝的父亲；特指把皇位让给儿子后的皇帝,,1
46447,2,太上皇,tàishànghuáng,,,名,比喻退居幕后但实际握有最高权力的人（含贬义）,,2
46457,1,近亲繁殖,jìnqīn-fánzhí,,,,亲缘关系相近的生物之间繁殖后代。这种繁殖会导致物种退化,,1
46457,2,近亲繁殖,jìnqīn-fánzhí,,,,比喻部门或单位只注重使用和培养有亲属关系、师承关系等亲近关系的人,高等院校里的近亲繁殖现象对学术发展不利。,2
46464,2,求战,qiúzhàn,,,动,向上级要求参战,士气高昂，踊跃求战。,1
46464,1,求战,qiúzhàn,,,动,寻找战机与对方作战,敌军求战心切，贸然出动。,2
46470,2,牛郎织女,niúláng-zhīnǚ,,,名,我国古代神话中的人物。织女是天帝的孙女，下凡嫁给牛郎，不再为天帝织造云锦。天帝大怒，把他们分隔在天河两边，只准每年农历七月初七相会一次。现在常比喻长期分居两地的夫妻,,1
46470,1,牛郎织女,niúláng-zhīnǚ,,,名,指牛郎星和织女星,,2
46495,1,熔炼,róngliàn,,,动,熔解冶炼,熔炼技术,1
46495,2,熔炼,róngliàn,,,动,比喻培养锻炼,熔炼坚强意志,2
46496,1,收转,shōuzhuǎn,,,动,收下并转交,请您将此信收转雷锋班。,1
46496,2,收转,shōuzhuǎn,,,动,接收并转播,地方台收转中央台节目。,2
46508,1,谢客,xièkè,,,动,谢绝会客,闭门谢客,1
46508,2,谢客,xièkè,,,动,向宾客表示谢意,敬酒谢客,2
46511,2,瓦工,wǎgōng,,,名,从事瓦工工作的工人,,1
46511,1,瓦工,wǎgōng,,,名,砌砖、盖瓦、粉刷等工种,,2
46512,1,青皮,qīngpí,,,名,中药指未成熟柑橘的果皮或幼果,,1
46512,2,青皮,qīngpí,,,名,无赖；流氓,市井青皮,2
46529,1,紧着,jǐnzhe,,,动,〈口〉抓紧；加速,别慢腾腾的，紧着点儿干｜稿子要得很急，你得紧着写。,1
46529,2,紧着,jǐnzhe,,,动,紧缩（花销）；节省,钱不多了，要紧着点儿花｜水怕不够，得紧着点儿用。,2
46547,1,文案,wén'àn,,,名,公文案卷；泛指公文、文稿,营销策划文案｜起草文案,1
46547,2,文案,wén'àn,,,名,旧时衙门里草拟文牍、掌管档案的幕僚；今指文秘工作或从事文秘工作的人,在广告公司当文案。,2
46581,1,洞子,dòngzi,,,名,洞穴,,1
46581,2,洞子,dòngzi,,,名,〈口〉暖房,花洞子｜洞子菜,2
46582,2,歧异,qíyì,,,名,不一致的地方,双方的歧异继续扩大。,1
46582,1,歧异,qíyì,,,形,不一致（多指观念、认识等）,立场相当歧异,2
46584,2,赏钱,shǎngqián,,,名,赏金。多指主人赏给仆役或长辈赏给晚辈的数额较小的钱,给几个赏钱,1
46584,1,赏钱,shǎngqián,,,动,赏给人钱,赏钱给他们,2
46597,1,鄙薄,bǐbó,,,动,认为粗俗；看不起,不能鄙薄技术工作｜这种表现理应受到鄙薄。,1
46597,2,鄙薄,bǐbó,,,形,〈文〉粗陋浅薄（多用作谦词）,本人学识鄙薄，不足与闻大事。,2
46614,3,干粉,gānfěn,,,名,指干燥的粉末状磷酸铵盐，可用于灭火,干粉灭火器,1
46614,1,干粉,gānfěn,,,名,不和（huò）水的或干燥了的粉面,江米干粉｜水磨干粉,2
46614,2,干粉,gānfěn,,,名,干的粉条或粉丝,,3
46616,2,封疆,fēngjiāng,,,动,分封疆土。旧时称受封统治一个大区域的官吏为封疆大吏,,1
46616,1,封疆,fēngjiāng,,,名,疆界,,2
46621,2,缩手缩脚,suōshǒu-suōjiǎo,,,形,形容胆子小，顾虑多，不敢放手去干,,1
46621,1,缩手缩脚,suōshǒu-suōjiǎo,,,形,形容因寒冷而手脚蜷缩,,2
46624,1,五音,wǔyīn,,,名,我国古代音乐的五个音阶，分别称宫、商、角、徵（zhǐ）、羽，唐代以后的工尺（chě）谱中分别为上、尺、工、六、五，相当于现代简谱中的1、2、3、5、6,,1
46624,2,五音,wǔyīn,,,名,中国音韵学指从发音部位分出的五类声母，即喉音、牙音、舌音、齿音、唇音,,2
46663,2,回炉,huílú,,,动,（食品）再次烘烤,把凉烧饼回回炉,1
46663,1,回炉,huílú,,,动,（金属）再次熔化,钢材回炉,2
46679,2,哭腔,kūqiāng,,,名,说话时悲伤哭泣的腔调,,1
46679,1,哭腔,kūqiāng,,,名,戏曲演唱中表示哭泣的唱腔,,2
46706,2,重译,chóngyì,,,动,重新翻译,这部小说译得不太好，需要重译。,1
46706,1,重译,chóngyì,,,动,经过一次次翻译,,2
46706,3,重译,chóngyì,,,动,甲种语言的原本，有了乙种语言的译本，再从乙种语言译成丙种语言，对丙种语言来说，就叫重译,,3
46709,1,变天,biàntiān,,,动,天气发生变化（通常指天气变坏）,,1
46709,2,变天,biàntiān,,,动,比喻政权被敌对势力夺取,妄想变天｜变天账,2
46721,1,包金,bāojīn,,,动,在银、铜等金属首饰、器物外面包上金质薄片，使外观上像纯金制品,包金佛像｜包金后的镯子更漂亮。,1
46721,2,包金,bāojīn,,,名,包银,,2
46747,2,一言堂,yīyántáng,,,名,比喻不听群众意见独断专行的作风（跟“群言堂”相对）,,1
46747,1,一言堂,yīyántáng,,,名,旧时店铺挂的匾额，上写“一言堂”，表示不能还价,,2
46767,1,轻慢,qīngmàn,,,形,对人不尊重、傲慢,态度十分轻慢｜言辞轻慢,1
46767,2,轻慢,qīngmàn,,,动,用不尊重、傲慢的态度对待,不要轻慢长者,2
46796,1,婚龄,hūnlíng,,,名,法定的最低结婚年龄。我国婚姻法规定，男子的结婚年龄不得早于22周岁，女子不得早于20周岁,,1
46796,2,婚龄,hūnlíng,,,名,结婚的年数,西方国家把有50年婚龄的称为金婚。,2
46813,1,粗人,cūrén,,,名,缺乏文化修养的人（有时用作谦词）,我是个粗人，说话直来直去。,1
46813,2,粗人,cūrén,,,名,粗心的人,我是个粗人，这细活儿干不了。,2
46823,4,楔子,xiēzi,,,名,戏曲或近代小说的引子，一般用在开头引起正文；元杂剧中还有用于两折之间的楔子，起衔接剧情的作用,,1
46823,1,楔子,xiēzi,,,名,插在木器榫缝中起固定作用的上厚下薄的木片,,2
46823,2,楔子,xiēzi,,,名,钉在墙上可以挂东西的竹木钉,,3
46823,3,楔子,xiēzi,,,名,比喻插进去的人或事物,大家都在排队，你为什么夹楔子。,4
46830,3,赶得上,gǎndeshàng,,,动,来得及,赶得上回家过中秋节。,1
46830,1,赶得上,gǎndeshàng,,,动,追得上；跟得上,赶得上队伍,2
46830,2,赶得上,gǎndeshàng,,,动,比得上,他的演唱水平赶得上专业演员了。,3
46830,4,赶得上,gǎndeshàng,,,动,遇得到；碰得上（好机遇）,赶得上好机会我就去试试。,4
46835,1,龇牙咧嘴,zīyá-liězuǐ,,,形,形容疼痛难忍的样子,,1
46835,2,龇牙咧嘴,zīyá-liězuǐ,,,形,形容面目狰狞,,2
46837,2,老糊涂,lǎohútu,,,名,年老而糊涂的人,他是个老糊涂，跟他说不清楚。,1
46837,1,老糊涂,lǎohútu,,,形,年老而糊涂,他已经老糊涂了，很多事都记不准了。,2
46863,2,坝子,bàzi,,,名,某些地区指山间的平地或平原,成都坝子｜滇池坝子,1
46863,1,坝子,bàzi,,,名,小河沟的坝,,2
46870,2,冷场,lěngchǎng,,,动,开会讨论时无人发言，使场面冷清；也指演出、比赛等出现观众很少以至没有观众的场面,,1
46870,1,冷场,lěngchǎng,,,动,文艺演出时，由于演员迟到或忘记台词等而使演出中断,,2
46873,1,窘困,jiǒngkùn,,,形,穷困,生活窘困,1
