rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
10092,2,注释,zhùshì,,,名,【注解】解释词句的文字,,1
10092,1,注释,zhùshì,,,动,【注解】用浅近的文字解释艰深的词句,,2
10094,2,转眼,zhuǎnyǎn,,,动,借指时间极短,那小孩儿转眼不见了。,1
10094,1,转眼,zhuǎnyǎn,,,动,转动眼睛,她又转眼去看那孩子。,2
10103,2,船队,chuánduì,,,名,航运企业的基层组织。如客轮船队、货轮船队等,,1
10103,1,船队,chuánduì,,,名,由拖轮或顶轮与驳船组成的运行整体,,2
10107,1,少爷,shàoye,,,名,旧时仆人称主人的儿子；泛指有钱有势人家娇生惯养的青少年,少爷作风,1
10107,2,少爷,shàoye,,,名,旧时尊称别人的儿子,,2
10108,1,保全,bǎoquán,,,动,保护使完好,保全面子｜财产保全,1
10108,2,保全,bǎoquán,,,动,维护保养机器使正常运转（多用于纺织行业）,纺织保全专业,2
10112,3,折腾,zhēteng,,,动,折磨；使痛苦,噪声可把居民折腾苦了。,1
10112,1,折腾,zhēteng,,,动,翻来覆去,折腾半天睡不着,2
10112,2,折腾,zhēteng,,,动,反复地做,折腾好几遍才定稿。,3
10117,3,要命,yàomìng,,,形,形容程度极高,难吃得要命｜两人关系好得要命｜懒得要命,1
10117,2,要命,yàomìng,,,形,形容使人难以忍受（含埋怨意）,他老缠着我，真是要命!,2
10117,1,要命,yàomìng,,,动,致命,这种病不至于要命。,3
10121,1,对家,duìjiā,,,名,指四人打牌时坐在自己对面的一方,,1
10121,2,对家,duìjiā,,,名,说亲时指对方,对家人品好，模样儿也俊。,2
10123,1,物化,wùhuà,,,动,〈文〉指人死去,人虽物化，精神永存。,1
10123,2,物化,wùhuà,,,动,指人的思想观念通过实践转化为物质的现实存在,,2
10134,1,麻木,mámù,,,形,肢体某部分的感觉不灵或完全丧失,右手麻木,1
10134,2,麻木,mámù,,,形,比喻对外界事物反应迟钝，不敏感,心事重重，表情麻木。,2
10142,1,柔和,róuhé,,,形,温顺；温和,性情柔和｜柔和的阳光,1
10142,2,柔和,róuhé,,,形,柔软,手感柔和｜动作柔和,2
10143,1,悬崖,xuányá,,,名,高耸陡峭的山崖,万丈悬崖,1
10143,2,悬崖,xuányá,,,名,比喻危险的境地,你这种做法实际上是把他进一步推向悬崖。,2
10155,1,男排,nánpái,,,名,男子排球运动的简称,,1
10155,2,男排,nánpái,,,名,男子排球队的简称,,2
10164,2,结核,jiéhé,,,名,指结核病,肺结核,1
10164,1,结核,jiéhé,,,名,身体上某些组织因结核杆菌侵入而引起的病变,,2
10164,3,结核,jiéhé,,,名,地质学上指在固体核周围凝结而成的球状可溶解的矿物。如铁质结核,,3
10165,2,放手,fàngshǒu,,,动,比喻解除思想束缚,放手让年轻人挑大梁。,1
10165,1,放手,fàngshǒu,,,动,把抓住东西的手松开,抓住缰绳不放手,2
10165,3,放手,fàngshǒu,,,动,罢休,不查个水落石出，决不放手。,3
10167,2,了了,liǎoliǎo,,,形,聪明；懂事,小时了了，大未必佳。,1
10167,1,了了,liǎoliǎo,,,形,对事理或情况很明白、很了解,了了于心,2
10171,1,咬牙,yǎoyá,,,动,由于极端愤怒或忍受痛苦等而咬紧牙关,咬牙切齿｜咬牙挺过去,1
10171,2,咬牙,yǎoyá,,,动,熟睡时牙齿不自觉地摩擦发出声音,,2
10173,1,农历,nónglì,,,名,"我国传统历法。因其与农业生产有关，故称。相传始行于夏代，所以也叫夏历。属阴阳历，人们习惯上把它叫阴历。平年12个月，闰年13个月。大月30天，小月29天，平年全年354天或355天，闰年全年383天或384天。每年分24个节气，便于农事安排。以天干地支搭配纪年,60年周而复始",,1
10173,2,农历,nónglì,,,名,农事方面使用的历书,,2
10177,1,扣押,kòuyā,,,动,拘禁,把这些犯罪嫌疑人扣押起来｜非法扣押人质,1
10177,2,扣押,kòuyā,,,动,扣留（多用于物）,扣押物证、书证,2
10179,1,津贴,jīntiē,,,名,工资以外根据规定发给的补助金,政府特殊津贴,1
10179,2,津贴,jīntiē,,,名,发给供给制人员或战士的零用钱,,2
10179,3,津贴,jīntiē,,,动,发给补贴,津贴我生活费,3
10181,1,断言,duànyán,,,动,极其肯定地说,我敢断言，他准赢。,1
10181,2,断言,duànyán,,,名,断语,别轻易下断言,2
10183,3,摔跤,shuāijiāo,,,动,跌倒,初学滑冰，难免摔跤｜摔了一跤,1
10183,2,摔跤,shuāijiāo,,,名,指这种体育运动项目,,2
10183,1,摔跤,shuāijiāo,,,动,两人徒手相搏，按照一定规则，摔倒对方者为胜,双方运动员正在摔跤。,3
10187,1,亲热,qīnrè,,,形,亲密而热情,久别重逢，大家亲热地拥抱在一起｜亲亲热热的样子,1
10187,2,亲热,qīnrè,,,动,表示出亲密和热情,去和孩子们亲热亲热。,2
10188,1,气派,qìpài,,,名,人的言行举止所显示的作风、风度,大家气派,1
10188,2,气派,qìpài,,,名,某些事物显示出来的气势,这组雄伟的建筑群多有气派!,2
10188,3,气派,qìpài,,,形,神气；派头大,他的穿着一点儿也不气派。,3
10190,2,字号,zìhao,,,名,商店的名称,这家药铺的字号叫同仁堂。,1
10190,3,字号,zìhao,,,名,借指商店,买茶叶还得上老字号。,2
10190,1,字号,zìhào,,,名,字的大小级别。用铅字排版时，采用号数制，即用初号、一号、二号……七号等号数来表示铅字的大小，故称。现在计算机照排技术可使汉字的大小获得任意选择的空间,,3
10198,1,不要紧,bùyàojǐn,,,,没有关系；不成问题,不要紧，过几天再办也误不了｜有困难不要紧，大家帮助你就行了。,1
10198,2,不要紧,bùyàojǐn,,,,用于复句的前一个分句，表示表面上没有妨碍（后一分句指出实际有影响）,你走了不要紧，这活儿谁来干呢?,2
10214,2,倾注,qīngzhù,,,动,比喻把感情、精力、心血等集中到某一目标上,倾注心血,1
10214,1,倾注,qīngzhù,,,动,（液体）从高处流入,雪水倾注到江河里。,2
10215,1,计较,jìjiào,,,动,计算得非常仔细，毫不让步,斤斤计较｜他对这些小事从不计较。,1
10215,2,计较,jìjiào,,,动,争辩；较量,不要和他计较了，免得气坏了身体。,2
10215,3,计较,jìjiào,,,动,打算；商议,这件事等你爸爸回来再作计较。,3
10236,1,水道,shuǐdào,,,名,水流的通道，包括江、河、沟、渠等；也指建筑物的上下水管道,,1
10236,2,水道,shuǐdào,,,名,水路,市内水道纵横，交通便利。,2
10243,1,天国,tiānguó,,,名,基督教指上帝所治理的国度，是人死后灵魂得救的地方；比喻理想世界,,1
10243,2,天国,tiānguó,,,名,太平天国的简称,,2
10260,1,历任,lìrèn,,,动,先后担任,历任乡长、县长、市长等职。,1
10260,2,历任,lìrèn,,,名,以往各任,我厂领导历任都是工程师。,2
10261,4,光耀,guāngyào,,,动,显扬；光大,光耀师门,1
10261,3,光耀,guāngyào,,,动,光辉照耀,光耀神州,2
10261,2,光耀,guāngyào,,,形,光彩；荣耀,光耀荣华,3
10261,1,光耀,guāngyào,,,名,光亮；光辉,光耀可鉴,4
10262,2,短信,duǎnxìn,,,名,短信息,,1
10262,1,短信,duǎnxìn,,,名,文字简短的书信,写了封短信,2
10272,1,丫头,yātou,,,名,旧时儿童梳在头顶两旁上翘的抓髻；借指女孩儿,几年不见，这丫头越发长得水灵了。,1
10272,2,丫头,yātou,,,名,丫环,,2
10281,2,固执,gùzhi,,,形,形容顽固地认定某种道理或做法，不愿变通,他很固执，听不进别人的意见。,1
10281,1,固执,gùzhi,,,动,顽固坚持,固执己见,2
10289,1,辗转,zhǎnzhuǎn,,,动,（躺在床上）来回翻身,辗转反侧,1
10289,2,辗转,zhǎnzhuǎn,,,动,几经转手；经过许多地方,辗转相告｜几经辗转，终于回到祖国。,2
10292,1,图形,túxíng,,,名,画成的物体的形状,图形很美｜梅花图形,1
10292,2,图形,túxíng,,,名,几何图形的简称,,2
10294,1,里拉,lǐlā,,,名,意大利、马耳他等国的旧本位货币,,1
10294,2,里拉,lǐlā,,,量,意大利、马耳他等国的旧本位货币单位，1意大利里拉等于100分,,2
10296,1,门路,ménlù,,,名,解决问题的途径或诀窍,开辟经营门路,1
10296,2,门路,ménlù,,,名,特指投机取巧、以达到个人目的的途径,堵塞少数人跑官的门路。,2
10297,2,周岁,zhōusuì,,,量,人出生每满1年为1周岁,,1
10297,1,周岁,zhōusuì,,,名,人出生满1年的时间,他刚满周岁,2
10299,2,卷烟,juǎnyān,,,名,卷成细杆状或喇叭状的烟，包括香烟、雪茄。俗称烟卷儿,,1
10299,1,卷烟,juǎnyān,,,动,用纸把烟丝或烟末儿卷成细杆状或喇叭状,,2
10300,2,华裔,huáyì,,,名,指华侨在旅居国所生的子女；也泛指在国外的华人后代,,1
10300,1,华裔,huáyì,,,名,古代指我国四邻和边远地方,,2
10302,1,养活,yǎnghuo,,,动,提供生活费用或必需品使能生存下去,他靠打工养活一家子。,1
10302,2,养活,yǎnghuo,,,动,饲养（家禽、牲畜等）,我没有工夫养活宠物。,2
10306,1,小队,xiǎoduì,,,名,队伍编制中的基层单位，在中队之下,,1
10306,2,小队,xiǎoduì,,,名,20世纪50—80年代我国农村人民公社大队下一级的组织形式,,2
10310,1,小生,xiǎoshēng,,,名,传统戏曲中生角的一种，主要扮演青年男子。根据人物性格、身份不同又分雉尾生、纱帽生、扇子生、穷生、武小生等,,1
10310,2,小生,xiǎoshēng,,,名,年轻读书人的自称（多见于早期白话）,小生这厢有礼了,2
10311,1,走动,zǒudòng,,,动,行走；活动,久病卧床，不能走动。,1
10311,2,走动,zǒudòng,,,动,（亲朋间）互相来往,亲戚朋友总要经常走动走动。,2
10314,3,轮廓,lúnkuò,,,名,事物的大致情形,介绍了事件的大致轮廓。,1
10314,1,轮廓,lúnkuò,,,名,构成图形或物体的外侧边缘的线条,竹林农舍的轮廓已看不清。,2
10314,2,轮廓,lúnkuò,,,名,在绘画或素描中界定一个人体、物体、图形等外缘的线条,勾画轮廓,3
10321,2,驾驭,jiàyù,,,动,使按照自己的意愿行事；控制,驾驭语言的能力,1
10321,1,驾驭,jiàyù,,,动,驱使牲口或车行进,驾驭烈马,2
10322,1,序列,xùliè,,,名,按顺序排成的行列,长长的序列,1
10322,2,序列,xùliè,,,名,系统；系列,两支部队序列不同。,2
10324,2,同级,tóngjí,,,动,属同一级别,同级待遇,1
10324,1,同级,tóngjí,,,动,属同一年级,我和他同级不同班。,2
10325,1,团聚,tuánjù,,,动,（分别后）相聚,兄弟团聚,1
10325,2,团聚,tuánjù,,,动,团结聚集,把分散的力量团聚起来。,2
10329,1,下文,xiàwén,,,名,指行文中某一段或某一句之后的部分,有关这个问题的详细讨论，请见下文。,1
10329,2,下文,xiàwén,,,名,比喻事情后续的情况或结果,谈过一次没有下文了。,2
10330,1,疲软,píruǎn,,,形,疲倦无力，不能振作,累得浑身疲软,1
10330,2,疲软,píruǎn,,,形,指市场销售不旺，行情低落（跟“坚挺”相对）,经济疲软｜市场疲软,2
10332,2,主干,zhǔgàn,,,名,比喻事物的主体部分；起主要作用的部分,部队是抗洪队伍的主干。,1
10332,1,主干,zhǔgàn,,,名,植物的主茎,,2
10340,2,摊位,tānwèi,,,名,售货摊；售货点,增加摊位，减少顾客等候时间。,1
10340,1,摊位,tānwèi,,,名,一个售货摊所占的位置,超市还有几个摊位出租。,2
10343,1,泄漏,xièlòu,,,动,（液体、气体等）从孔洞、缝隙等处漏出,储油库泄漏原油｜核泄漏,1
10343,2,泄漏,xièlòu,,,动,比喻不小心而走漏（机密等）,泄漏消息,2
10349,2,莲花,liánhuā,,,名,莲的花,,1
10349,1,莲花,liánhuā,,,名,【莲】多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,,2
10355,1,真切,zhēnqiè,,,形,清楚确切,我记得很真切，绝不会有错。,1
10355,2,真切,zhēnqiè,,,形,诚挚恳切,态度真切,2
10358,2,退化,tuìhuà,,,动,泛指事物衰退（由好变坏，由优变劣）,智力退化｜体能退化,1
10358,1,退化,tuìhuà,,,动,生物体的某些器官在进化过程中逐渐变小，机能衰退或完全消失。如鲸的四肢变为鳍，仙人掌的叶变成针状，人的阑尾变短等,,2
10361,1,疏散,shūsàn,,,动,把集中的人或物等分散开,抢救伤员，疏散群众｜疏散物资,1
10361,2,疏散,shūsǎn,,,形,闲散,疏散成性,2
10361,3,疏散,shūsǎn,,,形,疏落,枪声疏散,3
10362,2,半晌,bànshǎng,,,名,【半天】指较长的一段时间（带有夸张意味）,等了半晌，车还没来。,1
10362,1,半晌,bànshǎng,,,名,【半天】以正午为界划分出的半个白天,前半晌（上午）,2
10363,1,山头,shāntóu,,,名,山峰；山顶,,1
10363,2,山头,shāntóu,,,名,设有山寨的山顶；比喻独霸一方的宗派势力,拉山头,2
10364,3,先知,xiānzhī,,,名,某些宗教指能传布神的意旨或预言未来的人,,1
10364,2,先知,xiānzhī,,,名,先知的人,先知启发后知,2
10364,1,先知,xiānzhī,,,动,对事物的了解或认识先于一般人,先知先觉,3
10365,1,带队,dàiduì,,,动,带领队伍（参加某种活动）,这次参观，王老师带队。,1
10365,2,带队,dàiduì,,,名,带队的人,,2
10371,1,质地,zhìdì,,,名,材料的结构性质,质地精良,1
10371,2,质地,zhìdì,,,名,指人的品质或素质,,2
10381,1,纵深,zòngshēn,,,名,纵向的深度,先头部队已向纵深挺进。,1
10381,2,纵深,zòngshēn,,,名,指更深的层次,改革正向纵深发展。,2
10397,1,约会,yuēhuì,,,动,预先约定会面,我们已经约会过了。,1
10397,2,约会,yuēhuì,,,名,事先约定的会面,我另有约会，明天不能来了。,2
10400,1,大嫂,dàsǎo,,,名,长兄的妻子,,1
10400,2,大嫂,dàsǎo,,,名,对跟自己年龄差不多的已婚妇女的尊称,,2
10406,2,通风,tōngfēng,,,动,使空气流通,通风口｜利用排风扇通风,1
10406,1,通风,tōngfēng,,,形,空气流通状况好,客厅很通风,2
10406,3,通风,tōngfēng,,,动,比喻暗中透露消息,通风报信,3
10423,2,门子,ménzi,,,名,【门路】特指投机取巧、以达到个人目的的途径,走门子｜托门子,1
10423,3,门子,ménzi,,,量,〈口〉用于亲戚、婚事等,有两门子好亲戚,2
10423,1,门子,ménzi,,,名,旧指衙门或大户人家看门的人,,3
10425,2,有礼,yǒulǐ,,,形,有礼貌,彬彬有礼｜谦逊有礼,1
10425,1,有礼,yǒulǐ,,,动,行礼（多见于近代汉语）,这厢有礼了,2
10427,1,过失,guòshī,,,名,由于疏忽大意造成的错误,丢失文件是机要人员的过失。,1
10427,2,过失,guòshī,,,名,法律上指由于疏忽大意而导致的犯罪,过失杀人,2
10432,2,轨迹,guǐjì,,,名,比喻人生的经历或事物发展的路径,人生轨迹｜社会发展的轨迹,1
10432,1,轨迹,guǐjì,,,名,一个物体按照某种规律运动时，它所经过的全部路线叫做这个物体运动的轨迹。如在一个平面上，某点与定点作等距离的运动，留下的轨迹是一个圆,,2
10442,2,多头,duōtóu,,,名,证券、外汇、期货市场交易活动的一种方式。交易者在预计行情将涨时先买进，待涨价后再卖出，从中获取利润。因交易者在出手前，手头多了一笔证券、商品等，故称“多头”,,1
10442,1,多头,duōtóu,,,形,多方面的；头绪多的,由多头分散管理向集中统一管理转变。,2
10449,1,西医,xīyī,,,名,近代从欧美各国传入我国的医学（跟“中医”相区别）,,1
10449,2,西医,xīyī,,,名,用西医理论与技术治病的医生,这病应该找西医看看。,2
10451,1,估价,gūjià,,,动,估计商品的价格,这幅古画估价10万元。,1
10451,2,估价,gūjià,,,动,评价人或事物,应该正确估价自己。,2
10456,1,心病,xīnbìng,,,名,指心里担忧和牵挂的事情,有什么心病?,1
10456,2,心病,xīnbìng,,,名,隐痛；思想上的沉重的负担,不要捅她的心病,2
10460,1,录用,lùyòng,,,动,接纳任用,录用干部,1
10460,2,录用,lùyòng,,,动,采纳使用,稿件一经录用，即付稿酬。,2
10468,3,烟花,yānhuā,,,名,焰火,烟花爆竹,1
10468,2,烟花,yānhuā,,,名,旧时指妓女或艺妓住的地方,烟花柳巷,2
10468,1,烟花,yānhuā,,,名,〈文〉烟霭中的花。借指艳丽的春景,正值烟花三月,3
10481,1,刻印,kèyìn,,,动,刻制印章,十字路口有一家刻印店。,1
10481,2,刻印,kèyìn,,,动,刻版印刷,这是一部宋代刻印的珍本书。,2
10481,3,刻印,kèyìn,,,动,比喻留下极深刻的印象,当时的景象还深深地刻印在我的脑海里。,3
10492,2,惊醒,jīngxǐng,,,动,因受惊而醒来；因受震动而醒悟,枪炮声惊醒了他｜他从事故中惊醒，意识到自己责任重大。,1
10492,3,惊醒,jīngxǐng,,,动,使突然醒来或醒悟,动作轻点儿，别惊醒了病人｜不狠狠地敲打一下，是不能惊醒他的。,2
10492,1,惊醒,jīngxing,,,形,形容睡觉不沉，容易醒来,她睡觉特别惊醒，有一点儿动静都听得见。,3
10494,2,情调,qíngdiào,,,名,事物所具有的能给人留下强烈印象的独特风格,江南水乡情调｜东方情调,1
10494,1,情调,qíngdiào,,,名,思想感情的格调,乐观向上的情调,2
10496,3,撤回,chèhuí,,,动,收回（已发出的文件、命令等）,撤回诉状,1
10496,2,撤回,chèhuí,,,动,召回（派驻在外的人员）,撤回外交人员,2
10496,1,撤回,chèhuí,,,动,（军队等）撤退回来,,3
10501,2,去处,qùchù,,,名,处所；地方,旅游的好去处,1
10501,1,去处,qùchù,,,名,所去的地方,他的去处很隐秘,2
10502,1,心力,xīnlì,,,名,精神和体力,心力交瘁,1
10502,2,心力,xīnlì,,,名,心肌收缩的力量,心力衰竭,2
10511,2,编剧,biānjù,,,名,编剧本的人,,1
10511,1,编剧,biānjù,,,动,编剧本,,2
10520,3,浮现,fúxiàn,,,动,逐渐显露出来,商机正在浮现,1
10520,1,浮现,fúxiàn,,,动,往事在脑海中再现,年轻时的生活时时在脑海里浮现。,2
10520,2,浮现,fúxiàn,,,动,某种感情不自觉地流露出来,嘴角浮现出一丝苦笑。,3
10521,1,史诗,shǐshī,,,名,古代叙事诗中的长篇作品。以重大历史事件或古代传说为题材，塑造著名英雄形象，结构宏大，充满幻想和神话色彩。如古希腊的“荷马史诗”和我国藏族的《格萨尔王》,,1
10521,2,史诗,shǐshī,,,名,比喻壮丽的、足以传世的伟大业绩,大庆人的光辉业绩就是一部壮丽的史诗。,2
10526,1,行文,xíngwén,,,动,为表达某种意思而组织文字（书面语言）,至于如何行文，还要好好推敲一下。,1
10526,2,行文,xíngwén,,,动,发送公文给（某人、某单位）,行文省直属机关,2
10527,1,代办,dàibàn,,,动,代为办理,代办行李托运｜代办处,1
10527,2,代办,dàibàn,,,名,国家以外交部长名义派驻另一国的外交代表。级别低于大使、公使,,2
10533,1,满腔,mǎnqiāng,,,名,整个心胸,满腔热忱,1
10533,2,满腔,mǎnqiāng,,,动,充满心胸,热血满腔,2
10537,1,盒子,hézi,,,名,一种较小的可以开合的容器。用木板、金属、塑料或硬纸等制成，一般分底座和盖子两部分,鞋盒子,1
10537,2,盒子,hézi,,,名,指盒子枪,,2
10540,1,状元,zhuàngyuan,,,名,科举考试中指殿试第一名；现也指某些考试的第一名获得者,,1
10540,2,状元,zhuàngyuan,,,名,比喻在某一行业中成绩最突出的人,三百六十行，行行出状元。,2
10547,2,学士,xuéshì,,,名,学位中最低的一级，大学本科毕业时由学校授予；也指取得这一学位的人,,1
10547,1,学士,xuéshì,,,名,〈文〉读书人；研究学问的人,,2
10555,1,段落,duànluò,,,名,文章根据内容划分成的若干部分,,1
10555,2,段落,duànluò,,,名,工作、事情等相对独立的阶段,这项工程已告一段落。,2
10562,1,践踏,jiàntà,,,动,踩；踏,请勿践踏幼苗,1
10562,2,践踏,jiàntà,,,动,比喻摧残,民主权利岂容践踏。,2
10566,2,调剂,tiáojì,,,动,根据药典或处方配制药剂,按处方调剂,1
10566,1,调剂,tiáojì,,,动,把有和无、多和少、忙和闲等作适当的调节,调剂一批粮食支援灾区｜调剂余缺｜调剂一下精神,2
10569,1,版面,bǎnmiàn,,,名,书籍报刊每一页的整面，包括版心及四周空白部分,增加版面｜这份报纸有八个版面。,1
10569,2,版面,bǎnmiàn,,,名,书籍报刊每一面上文字图画的编排形式,版面新颖,2
10571,2,难堪,nánkān,,,形,尴尬；不好意思,你当着那么多人数落他，弄得人家多难堪。,1
10571,1,难堪,nánkān,,,动,难以承受,言过其实，难堪大任｜痛苦难堪,2
10577,2,口吻,kǒuwěn,,,名,【口气】说话时表示出的意向或感情色彩,傲慢的口吻｜他用商量的口吻提了几个问题。,1
10577,1,口吻,kǒuwěn,,,名,（猪、狗等动物）嘴、鼻向前凸出的部分,哈巴狗的口吻比狼狗的口吻短。,2
10578,2,顺手,shùnshǒu,,,副,随手,顺手把灯关了,1
10578,3,顺手,shùnshǒu,,,副,顺带,路过杂货铺顺手买了瓶醋回来。,2
10578,1,顺手,shùnshǒu,,,形,办事顺利，没有阻碍,生意越做越顺手｜这种笔我使着不顺手。,3
10581,1,标价,biāojià,,,动,给货物标示价格,商品尚未标价，暂不出售。,1
10581,2,标价,biāojià,,,名,标示出的价格,,2
10584,1,请示,qǐngshì,,,动,请求上级指示,不能未经请示就擅自作主。,1
10584,2,请示,qǐngshì,,,名,请求上级给予指示的书面报告,,2
10598,1,品味,pǐnwèi,,,动,品尝味道,这道名菜要好好品味品味。,1
10598,2,品味,pǐnwèi,,,动,琢磨体会；玩味,品味人生,2
10598,3,品味,pǐnwèi,,,名,品质和风味,天津小吃品味独特。,3
10598,4,品味,pǐnwèi,,,名,品格、趣味,品味优雅｜品味低下,4
10603,1,回信,huíxìn,,,动,回复对方来信,立即回信,1
10603,2,回信,huíxìn,,,名,回复的信；答复的话,正在读这封回信,2
10612,2,天赋,tiānfù,,,名,天生的资质,天赋聪颖｜天赋很高,1
10612,1,天赋,tiānfù,,,动,自然具备；生来就有,黄山风光天赋神奇｜求生本能确属天赋。,2
10615,1,过错,guòcuò,,,名,过失；差错,,1
10615,2,过错,guòcuò,,,名,民法上指因故意或过失损害他人的违法行为,,2
10616,1,祥和,xiánghé,,,形,吉祥和顺,岁月祥和,1
10616,2,祥和,xiánghé,,,形,慈祥和蔼,神态祥和,2
10625,1,海事,hǎishì,,,名,跟海洋航行有关的事务,,1
10625,2,海事,hǎishì,,,名,指船舶在海上发生的事故,,2
10630,1,候补,hòubǔ,,,动,等候补缺或预备取得某种正式资格,后面报名的人只能等待机会候补｜候补委员｜候补梯队,1
10630,2,候补,hòubǔ,,,名,候补的人或物,正式比赛时他只能当一名候补。,2
10634,1,雨量,yǔliàng,,,名,指雨水的多少,雨量充沛,1
10634,2,雨量,yǔliàng,,,名,气象学上指在一定时间内降落到水平地面上，以毫米为单位的雨水深度,,2
10640,1,古建,gǔjiàn,,,名,古代建筑,,1
10640,2,古建,gǔjiàn,,,名,指仿古建筑,,2
10643,1,上路,shànglù,,,动,踏上路途；启程,时间不多了，赶紧上路吧。,1
10643,2,上路,shànglù,,,动,比喻开始进入正常轨道；入门,工程才开始筹备，还没有上路｜学了一星期计算机还没上路。,2
10652,1,只管,zhǐguǎn,,,副,尽管,有意见只管提，不要客气。,1
10652,2,只管,zhǐguǎn,,,副,只顾,他只管笑，也不说话。,2
10653,3,板块,bǎnkuài,,,名,比喻构成事物整体的相对独立的各个组成部分,今日股市，奥运板块一路走强｜本教材按三大板块组织单元。,1
10653,1,板块,bǎnkuài,,,名,根据一种大地构造理论划分的地球岩石圈的构造单元。全球划分为欧亚、太平洋、美洲、非洲、印澳和南极六大板块,,2
