rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
65688,1,枕席,zhěnxí,,,名,〈文〉枕头和席子。借指床榻,枕席不安,2
65689,1,蹬腿,dēngtuǐ,,,动,伸出腿向脚底方向用力,疼得直蹬腿,1
65689,2,蹬腿,dēngtuǐ,,,动,〈口〉指人死去,,2
65713,2,届期,jièqī,,,名,常设机构或组织的每一届或某一届的任期,本届党委届期4年。,1
65713,1,届期,jièqī,,,动,到约定的日期,届期务请拨冗出席。,2
65721,2,栈房,zhànfáng,,,名,旅店；客栈,,1
65721,1,栈房,zhànfáng,,,名,堆放货物的库房,,2
65733,1,破戒,pòjiè,,,动,指宗教教徒违反戒律,,1
65733,2,破戒,pòjiè,,,动,指重做已经戒掉的事,我早就戒酒了，今天破戒陪你喝一杯。,2
65743,1,包圆儿,bāoyuánr,,,动,把货物（多为剩余的）一总买下,这些葱我包圆儿了，便宜点!,1
65743,2,包圆儿,bāoyuánr,,,动,全部承担,剩下的活儿，我们组包圆儿了!,2
65754,3,雅正,yǎzhèng,,,动,敬词，请对方指正（多用于赠送诗文书画的题款）,奉寄拙作一本，敬请雅正。,1
65754,1,雅正,yǎzhèng,,,形,〈文〉典雅纯正，合乎规范,文辞雅正,2
65754,2,雅正,yǎzhèng,,,形,正直,秉性雅正,3
65755,2,挂花,guàhuā,,,动,【挂彩】指作战负伤流血,,1
65755,1,挂花,guàhuā,,,动,（草木）开花,这种树头年栽上，第二年就挂花。,2
65764,2,强梁,qiángliáng,,,名,强暴凶横的人或势力,剪灭强梁,1
65764,1,强梁,qiángliáng,,,形,〈文〉强暴凶横,,2
65776,1,蒲包,púbāo,,,名,用蒲草编成的包装袋,,1
65776,2,蒲包,púbāo,,,名,旧指用蒲包装着的糕点、水果等礼品,,2
65803,1,绕远儿,ràoyuǎnr,,,动,不走近路而走较远的路,宁可绕远儿也不走小路。,1
65803,2,绕远儿,ràoyuǎnr,,,形,形容道路迂回而较远,从苏州坐火车到杭州，有点儿绕远儿。,2
65889,2,幽思,yōusī,,,名,隐匿的思想情感,郁结于心的幽思,1
65889,1,幽思,yōusī,,,动,沉静地思索,彻夜幽思,2
65916,1,黑森森,hēisēnsēn,,,形,形容黑暗阴森,黑森森的地牢,1
65916,2,黑森森,hēisēnsēn,,,形,形容黑而浓密的样子,黑森森的树林,2
65918,1,一锅端,yīguōduān,,,,比喻全部消灭或全部解决,这次把敌人老窝一锅端了。,1
65918,2,一锅端,yīguōduān,,,,比喻毫无保留,把心里的话来个一锅端。,2
65942,1,五服,wǔfú,,,名,古代丧礼按血缘关系规定的五种丧服，即斩衰、齐衰、大功、小功、缌麻,,1
65942,2,五服,wǔfú,,,名,指高祖父、曾祖父、祖父、父亲至自身五代,虽然同姓同宗，但已出了五服。,2
65943,2,方尺,fāngchǐ,,,量,平方市尺，1平方市尺等于1/9平方米,,1
65943,1,方尺,fāngchǐ,,,名,边长1市尺的正方形,,2
66005,1,饱胀,bǎozhàng,,,形,因吃得太饱而肚子发胀,,1
66005,2,饱胀,bǎozhàng,,,形,饱满；鼓张,饱胀的豆粒｜腹部饱胀,2
66023,1,开司米,kāisīmǐ,,,名,原指克什米尔地区出产的羊绒；泛指羊绒,,1
66023,2,开司米,kāisīmǐ,,,名,用羊绒制成的毛线或织品,,2
66031,2,穹隆,qiónglóng,,,名,指建筑物中央的半球形屋顶,,1
66031,1,穹隆,qiónglóng,,,形,形容中间隆起、四周下垂的样子,,2
66051,2,腰杆子,yāogǎnzi,,,名,比喻后台、靠山,,1
66051,1,腰杆子,yāogǎnzi,,,名,指腰部,腰杆子直直的，哪像八十多岁的人哪!,2
66075,1,抹不开,mòbukāi,,,,面子上下不来；不好意思,实在抹不开，就答应了。,1
66075,2,抹不开,mòbukāi,,,,想不通,受点儿委屈不要抹不开。,2
66081,2,妙论,miàolùn,,,名,精妙的言论,妙论惊四座,1
66081,1,妙论,miàolùn,,,动,精妙地论述,妙论天下时势,2
66089,2,殿军,diànjūn,,,名,体育或其他比赛的最后一名；也指比赛后入选的最后一名,我们球队今年又当了殿军。,1
66089,1,殿军,diànjūn,,,名,行军时走在最后的部队,二连担任这次夜行军的殿军。,2
66093,1,殉节,xùnjié,,,动,战争失败或国家灭亡时，为保全气节而牺牲,,1
66093,2,殉节,xùnjié,,,动,旧指妇女为追随死去的丈夫或抗拒凌辱而自杀,,2
66106,1,拨子,bōzi,,,名,弹奏月琴、吉他、琵琶等弦乐器用的一种薄片，用金属、象牙或塑料等制成,,1
66106,3,拨子,bōzi,,,量,【拨】量用于分批的人或物,那拨子人离开这里有两天了。,2
66106,2,拨子,bōzi,,,名,高拨子的简称,,3
66129,1,气脉,qìmài,,,名,血气和脉息,气脉不畅,1
66129,2,气脉,qìmài,,,名,比喻诗文中贯穿前后的思路、脉络,全文气脉贯通,2
66151,2,书函,shūhán,,,名,书信,,1
66151,1,书函,shūhán,,,名,书籍的封套,,2
66156,1,俊伟,jùnwěi,,,形,英俊魁伟,受检阅的运动员个个英武俊伟。,1
66156,2,俊伟,jùnwěi,,,形,才智过人，超群出众,英才俊伟，名扬天下。,2
66184,2,帮佣,bāngyōng,,,名,佣工,她是这家的帮佣,1
66184,1,帮佣,bāngyōng,,,动,给人做佣工,靠帮佣为生,2
66190,1,素淡,sùdàn,,,形,素净淡雅,素淡的装束,1
66190,2,素淡,sùdàn,,,形,素净清淡,伙食太素淡，加点儿荤菜。,2
66194,1,翘望,qiáowàng,,,动,抬起头向远处看,翘望远去的列车,1
66194,2,翘望,qiáowàng,,,动,热切地盼望,翘望成功,2
66227,2,显达,xiǎndá,,,名,指高官或有名望的人,名流显达,1
66227,1,显达,xiǎndá,,,形,地位显赫，有名望,不求显达,2
66283,1,凶顽,xiōngwán,,,形,凶恶愚顽,凶顽的歹徒,1
66283,2,凶顽,xiōngwán,,,名,指凶恶顽固的敌人,手持利剑斩凶顽,2
66327,1,国防绿,guófánglǜ,,,形,【军绿】颜色接近于草绿的。因中国人民解放军陆军服是这类颜色的，故称,,1
66327,2,国防绿,guófánglǜ,,,名,【军绿】借指军服,,2
66365,1,死心眼儿,sǐxīnyǎnr,,,形,固执死板；不灵活,你也太死心眼儿了，不会另想个办法?,1
66365,2,死心眼儿,sǐxīnyǎnr,,,名,指死心眼儿的人,跟他这种死心眼儿解释没用,2
66380,1,峭拔,qiàobá,,,形,（山）又高又陡,群峰峭拔,1
66380,2,峭拔,qiàobá,,,形,形容文笔或字体雄健有力,他的诗峭拔有余，秀逸不足｜字体清劲峭拔,2
66465,1,工料,gōngliào,,,名,完成某项工程所需人工和材料的合称,,1
66465,2,工料,gōngliào,,,名,单指完成某项工程所需的材料,确保工料质量,2
66485,1,花盘,huāpán,,,名,某些花的花托因膨大而在子房附近形成的盘状构造,,1
66485,2,花盘,huāpán,,,名,附置在机床主轴上的圆盘形夹具，用来固定某些复杂的工件,,2
66508,1,壮苗,zhuàngmiáo,,,名,健壮的幼苗,,1
66508,2,壮苗,zhuàngmiáo,,,动,使幼苗强壮,施肥壮苗,2
66526,1,烧心,shāoxīn,,,动,胃部出现烧灼感觉，多由于胃酸过多刺激胃黏膜引起,,1
66526,2,烧心,shāoxīn,,,动,〈口〉大白菜、萝卜等蔬菜的菜心因病害而变黄,这棵白菜烧心了,2
66527,2,侧室,cèshì,,,名,旧指妾,,1
66527,1,侧室,cèshì,,,名,厢房,,2
66544,1,皮实,píshi,,,形,（身体）结实，不易生病,,1
66544,2,皮实,píshi,,,形,（器物）坚固耐用，不易破损,,2
66546,1,敞车,chǎngchē,,,名,敞篷车,,1
66546,2,敞车,chǎngchē,,,名,特指没有车篷的货运列车,,2
66620,2,竖子,shùzǐ,,,名,小子，对人的蔑称,世无英雄，遂使竖子成名。,1
66620,1,竖子,shùzǐ,,,名,童仆,,2
66624,2,初夜,chūyè,,,名,新婚第一夜,,1
66624,1,初夜,chūyè,,,名,初更；刚入夜的时候,初夜，华灯齐放,2
66668,2,涌潮,yǒngcháo,,,名,指这种高耸凶猛的潮头。我国钱塘江口的涌潮、巴西亚马孙河口的涌潮著称于世,,1
66668,1,涌潮,yǒngcháo,,,动,海水涨潮涌入河口或海湾时，因河床或海湾狭窄，水位暴涨，形成高耸的水墙向前猛烈推进,,2
66671,1,揭榜,jiēbǎng,,,动,指考试后张榜公布成绩或录取名单,,1
66671,2,揭榜,jiēbǎng,,,动,旧指揭下征召的榜文，表示应征、应聘等,,2
66686,1,增编,zēngbiān,,,动,增加或扩充编制；增加编号,增编两个空降师｜增编门牌,1
66686,2,增编,zēngbiān,,,动,（书籍）在原有基础上增加内容，扩充篇幅,增编本,2
66689,2,臆说,yìshuō,,,名,毫无根据的说法,纠正不合历史事实的臆说。,1
66689,1,臆说,yìshuō,,,动,毫无根据地说,怎么能仅凭猜测而随便臆说呢!,2
66720,1,漏失,lòushī,,,动,漏掉而损失,漏失石油百吨,1
66720,2,漏失,lòushī,,,名,疏漏和失误,火箭发射的丝毫漏失都会造成严重后果。,2
66798,1,有日子,yǒurìzi,,,形,形容时间长,可有日子没来了,1
66798,2,有日子,yǒurìzi,,,,有确定的日期,你出国有日子了吗?,2
66807,1,旧迹,jiùjì,,,名,过去的事物留下的痕迹,楼兰古国旧迹,1
66807,2,旧迹,jiùjì,,,名,前人的墨迹,扬州八怪旧迹,2
66825,2,贬词,biǎncí,,,名,贬义词,,1
66825,1,贬词,biǎncí,,,名,贬低、指责的话,,2
66848,2,养眼,yǎngyǎn,,,形,形容人或事物让人看起来非常舒服，产生愉悦感,空气好，洗肺；环境好，养眼。,1
66848,1,养眼,yǎngyǎn,,,动,滋补养护眼睛,胡萝卜是养眼蔬菜。,2
66850,1,情海,qínghǎi,,,名,指像海一样深广的爱情,坠入情海,1
66850,2,情海,qínghǎi,,,名,情场,情海风波,2
66882,1,半子,bànzǐ,,,名,旧指女婿,,1
66882,2,半子,bànzǐ,,,名,旧指妻子同前夫所生的儿子,,2
66903,1,绑带,bǎngdài,,,名,绷带,,1
66903,2,绑带,bǎngdài,,,名,绑腿,,2
66926,1,愣头愣脑,lèngtóulèngnǎo,,,形,形容鲁莽冒失的样子,这个人愣头愣脑的，干不了接待工作。,1
66926,2,愣头愣脑,lèngtóulèngnǎo,,,形,形容发呆或反应迟钝的样子,他愣头愣脑地坐着，好像有什么心事。,2
66932,1,极顶,jídǐng,,,名,山的最高处,玉皇顶是泰山的极顶。,1
66932,2,极顶,jídǐng,,,副,表示程度极高,极顶聪明,2
66936,2,主厨,zhǔchú,,,名,主持烹调事务的厨师,这道菜是主厨推荐的。,1
66936,1,主厨,zhǔchú,,,动,主持烹调事务,由名师主厨,2
66976,2,严紧,yánjǐn,,,形,严格；严厉,管理严紧多了,1
66976,1,严紧,yánjǐn,,,形,紧密，无缝隙,瓶口封得很严紧,2
66988,1,欢闹,huānnào,,,动,兴高采烈地玩耍,孩子们在海滩上欢闹嬉戏。,1
66988,2,欢闹,huānnào,,,形,【喧闹】喧哗热闹,欢闹的说话声、喇叭声交织在一起。,2
67003,1,考绩,kǎojì,,,动,考核工作人员的业绩,进行年终考绩,1
67003,2,考绩,kǎojì,,,名,考核的成绩,考绩良好,2
67158,1,审处,shěnchǔ,,,动,审查处理,此稿由您审处｜审处违纪人员,1
67158,2,审处,shěnchǔ,,,动,审判处理,审处案犯,2
67172,1,丛集,cóngjí,,,动,聚集；汇集,债务丛集,1
67172,2,丛集,cóngjí,,,名,由若干种书或其中的部分篇章汇编而成的一套书,,2
67185,1,锁边,suǒbiān,,,动,缝锁衣物的边缘,,1
67185,2,锁边,suǒbiān,,,名,缝锁的衣物的边缘,,2
67191,2,吧唧,bāji,,,动,嘴唇开合作响,吃饭不要吧唧嘴,1
67191,3,吧唧,bāji,,,动,抽（旱烟）,不大会儿工夫他就吧唧了好几袋烟。,2
67191,1,吧唧,bājī,,,拟声,模拟脚踏有水的地面、嘴巴开合作响等的声音,,3
67206,1,凑拢,còulǒng,,,动,向一处靠拢,大家凑拢一点儿，咱们把任务交代一下。,1
67206,2,凑拢,còulǒng,,,动,凑集,凑拢起来，也有一千多块钱。,2
67212,2,鞋样,xiéyàng,,,名,鞋的款式,,1
67212,1,鞋样,xiéyàng,,,名,裁剪做鞋材料所依据的图样,拿纸剪个鞋样,2
67259,1,变声,biànshēng,,,动,指在青春期嗓音变粗变低,,1
67259,3,变声,biànshēng,,,动,因过度紧张或情绪激动而改变嗓音,他气得说话都变声了。,2
67259,2,变声,biànshēng,,,动,人为地改变嗓音,变声唱法,3
67274,1,文场,wénchǎng,,,名,戏曲伴奏中管弦乐的统称（跟“武场”相区别）；也指演奏管弦乐的乐师,,1
67274,2,文场,wénchǎng,,,名,一种曲艺，流行于广西桂林、柳州一带。由数人演唱，伴奏以扬琴为主，配以二胡、京胡、琵琶等,,2
67275,1,旷远,kuàngyuǎn,,,形,辽阔深远,万里无云，天空显得那么旷远。,1
67275,2,旷远,kuàngyuǎn,,,形,久远,影响旷远,2
67296,2,洋红,yánghóng,,,名,指一种粉红色的颜料,,1
67296,1,洋红,yánghóng,,,形,形容颜色粉红或比粉红略深,,2
67300,2,错动,cuòdòng,,,动,（手、脚等）交替地动,暗暗地向后错动脚步。,1
67300,1,错动,cuòdòng,,,动,事物的相对位置发生变动,断层之间已有所错动。,2
67304,1,旧恶,jiù'è,,,名,过去的仇恨,不念旧恶,1
67304,2,旧恶,jiù'è,,,名,以往的过失或罪恶,,2
67322,1,创痕,chuānghén,,,名,伤口愈合后留下的瘢痕,,1
67322,2,创痕,chuānghén,,,名,比喻心灵受到伤害后留下的影响,,2
67325,2,快班,kuàibān,,,名,停站少、速度快的车、船班次,快班车,1
67325,1,快班,kuàibān,,,名,教学进度较快的教学班,,2
67329,1,庖厨,páochú,,,名,厨房,君子远庖厨,1
67329,2,庖厨,páochú,,,名,厨师,鹿走山林，而命系庖厨。,2
67335,1,茬口,chákǒu,,,名,指作物轮作的种类和次序,安排好茬口，是提高产量的重要措施之一。,1
67335,2,茬口,chákǒu,,,名,指某种作物收割以后的田地,,2
67352,2,民校,mínxiào,,,名,指民办学校,,1
67352,1,民校,mínxiào,,,名,群众业余学习文化的学校,,2
67356,1,全勤,quánqín,,,动,个人在规定的所有工作日或学习日里都出勤,全勤奖,1
67356,2,全勤,quánqín,,,动,一个集体全体人员在某个工作日或学习日里全部出勤，没有缺席的,我们班组今天全勤。,2
67361,2,跳级,tiàojí,,,动,特指学生越过本应经过的年级而进入更高的年级,,1
67361,1,跳级,tiàojí,,,动,越级；连升两级（或更多）,,2
67477,2,驴打滚,lǘdǎgǔn,,,名,一种食品，将和（huó）好的黄米面裹入馅儿，卷成圆柱形，蒸熟后再滚上熟黄豆面,,1
67477,1,驴打滚,lǘdǎgǔn,,,名,一种高利贷，借债到期不还，利息加倍；利上加利，越滚越多,,2
67478,1,人模狗样,rénmú-gǒuyàng,,,形,形容低俗的人却装出一副高雅的样子（含讥讽意）,看他打扮得人模狗样的，不知要去干什么。,1
67478,2,人模狗样,rénmú-gǒuyàng,,,形,形容小孩子装出一副大人的样子（含亲昵意）,小灵灵刚六岁，就人模狗样地学大人说话。,2
67516,1,伴游,bànyóu,,,动,陪同旅游,,1
67516,2,伴游,bànyóu,,,名,陪同旅游的人,,2
67520,1,俯察,fǔchá,,,动,从高处往低处看,,1
67520,2,俯察,fǔchá,,,动,指对方或上级察看、了解自己或下级的情况,俯察民情｜尚祈俯察,2
67539,1,翅子,chìzi,,,名,〈口〉翅膀,,1
67539,2,翅子,chìzi,,,名,鱼翅,,2
67553,2,卓立,zhuólì,,,动,独立；自立,卓立成人｜卓立自强,1
67553,1,卓立,zhuólì,,,动,又高又直地立着,古塔卓立,2
67562,2,武师,wǔshī,,,名,旧时对传授武艺或武艺超群的人的尊称,,1
67562,1,武师,wǔshī,,,名,军队,,2
67563,1,宽余,kuānyú,,,形,富余而不紧张,生活宽余了,1
67563,2,宽余,kuānyú,,,形,闲暇；安适,今日得宽余,2
67565,1,浮荡,fúdàng,,,动,在水面漂荡；在空中飘荡,江面上浮荡的竹排渐渐远去了｜琴声在大厅里浮荡。,1
67565,2,浮荡,fúdàng,,,形,轻浮放荡,浮荡子弟,2
67566,2,趴窝,pāwō,,,动,比喻人因劳累、患病等原因而躺倒；也比喻车辆等因某种原因而不能运转,,1
67566,1,趴窝,pāwō,,,动,母鸡等下蛋、孵化时趴在窝里,,2
67568,1,耐饥,nàijī,,,动,承受得住饥饿,骆驼耐饥耐渴,1
67568,2,耐饥,nàijī,,,形,形容（食物吃下后）不容易饿,吃油饼比吃馒头耐饥。,2
67573,1,胶乳,jiāorǔ,,,名,从橡胶树上割取的白色乳状液体，是制造橡胶的原料,,1
67573,2,胶乳,jiāorǔ,,,名,乳胶,,2
67620,1,阴面,yīnmiàn,,,名,背阴的一面（多指建筑物等太阳照射不到的一面）,阴面的墙很湿,1
67620,2,阴面,yīnmiàn,,,名,借指背阴一面的房间,我住阴面，不热,2
67645,2,坦直,tǎnzhí,,,形,坦白直率,性格坦直,1
67645,1,坦直,tǎnzhí,,,形,平坦笔直,坦直的公路,2
67677,3,精料,jīngliào,,,名,精饲料,,1
67677,1,精料,jīngliào,,,名,精良的材料,这件工艺品必须用精料制作。,2
67677,2,精料,jīngliào,,,名,经过加工的原材料,冶金生产要精料精炼。,3
67683,2,孽种,nièzhǒng,,,名,旧时长辈对不肖子弟的憎称；有时也用作昵称,都是你这个孽种闯的祸｜这孩子是我们家的小孽种。,1
67683,1,孽种,nièzhǒng,,,名,孽根,,2
67699,1,月例,yuèlì,,,名,月钱,,1
67699,2,月例,yuèlì,,,名,婉词，指月经,,2
67701,2,酬酢,chóuzuò,,,动,泛指应酬交际,,1
67701,1,酬酢,chóuzuò,,,动,宾主互相敬酒（酬：主人给客人敬酒；酢：宾客还敬主人）,宾主尽酬酢之礼,2
67707,1,垫话,diànhuà,,,名,指相声或评书的开场白，用来引出正式节目的内容，引起观众的注意,,1
67707,2,垫话,diànhuà,,,动,〈口〉预先打招呼,经理垫话了，下周开总结会。,2
67713,1,月头儿,yuètóur,,,名,月初,,1
67713,2,月头儿,yuètóur,,,名,满一个月的时候（多用于按月付钱财）,到月头儿了，该买月票了。,2
67810,1,叽里咕噜,jīligūlū,,,拟声,模拟听不清或听不懂的说话声,他叽里咕噜说了半天，谁也没听懂。,1
67810,2,叽里咕噜,jīligūlū,,,,拟声模拟物体滚动的声音,倒出来的苹果叽里咕噜滚了一地。,2
67817,2,赛船,sàichuán,,,名,指这种竞技体育项目,,1
67817,3,赛船,sàichuán,,,名,供比赛用的船,,2
67817,1,赛船,sàichuán,,,动,比赛划船、划艇、赛艇等,,3
67819,1,专擅,zhuānshàn,,,动,独揽大权,独裁专擅，倒行逆施。,1
67819,2,专擅,zhuānshàn,,,动,擅自作主,重大事情须由集体研究，不可个人专擅。,2
67857,2,执鞭,zhíbiān,,,动,执教。教师讲课时常手执教鞭，故称,,1
67857,1,执鞭,zhíbiān,,,动,替人驾驭车马。多表示追随别人，为之效劳,执鞭附镫,2
67871,2,走板,zǒubǎn,,,动,比喻说话离题或言行失当,说着说着走板了,1
67871,1,走板,zǒubǎn,,,动,唱戏不合板眼,唱走板了,2
67886,1,风源,fēngyuán,,,名,风的源头,,1
67886,2,风源,fēngyuán,,,名,产生某种坏风气的根源,坚决堵住不正之风的风源。,2
67891,1,药石,yàoshí,,,名,古代指药物和治病的石针,,1
67891,2,药石,yàoshí,,,名,比喻规劝的话,药石之言,2
67894,1,寡淡,guǎdàn,,,形,味道淡薄,寡淡无味,1
67894,2,寡淡,guǎdàn,,,形,冷淡,态度寡淡,2
67906,2,帽盔,màokuī,,,名,头盔,,1
67906,1,帽盔,màokuī,,,名,旧时一种没有帽檐的半球形帽子，顶上一般缀一个疙瘩,,2
67909,1,倒刺,dàocì,,,名,手指甲根部附近因干裂而翘起的像刺一样的小片表皮,,1
67909,2,倒刺,dàocì,,,名,渔钩、渔叉等尖端上的跟尖端方向相反的钩,,2
67916,1,云翳,yúnyì,,,名,阴暗的云,,1
67916,2,云翳,yúnyì,,,名,眼球角膜上因病变产生的瘢痕,,2
67923,2,脱胶,tuōjiāo,,,动,物体上的黏胶脱落,,1
67923,1,脱胶,tuōjiāo,,,动,除去蚕丝或麻类等植物纤维上的胶质,,2
67934,2,胎气,tāiqì,,,名,中医指妊娠期间的养胎之气,,1
67934,1,胎气,tāiqì,,,名,中医指孕妇妊娠引起的面目虚浮、四肢浮肿等症状，产后即消,,2
67965,2,狂气,kuángqi,,,名,狂妄傲慢的作风,他有才气，但也有狂气。,1
67965,1,狂气,kuángqi,,,形,〈口〉趾高气扬的样子；狂妄,刚当上科长，就狂气起来了。,2
67985,1,挂甲,guàjiǎ,,,动,披挂盔甲。指穿上戎装,挂甲上阵,1
67985,2,挂甲,guàjiǎ,,,动,把盔甲挂起来。指脱去戎装，离开队伍,挂甲归田,2
67992,1,香脂,xiāngzhī,,,名,芳香的油脂。如冷杉、松柏等树上渗出的胶状液体,,1
67992,2,香脂,xiāngzhī,,,名,化妆品。用凡士林、杏仁油、香料等制成,,2
67994,1,落枕,làozhěn,,,动,中医病名，主要症状是脖子酸痛，转动不灵。多因睡觉时脖子受凉或枕枕头姿势不当引起,,1
67994,2,落枕,làozhěn,,,动,（头）靠上枕头,我真羡慕他，一落枕很快就睡着了。,2
68007,1,值星,zhíxīng,,,动,部队中某些行政干部在轮到自己的那一周，负责带队并处理一般事务；值周,我团本周由三营营长值星｜值星警官,1
68007,2,值星,zhíxīng,,,名,负责值星的人,各排值星立即到连部开会。,2
68014,2,戒尺,jièchǐ,,,名,旧时塾师体罚学生所用的尺形小木板,,1
68014,1,戒尺,jièchǐ,,,名,佛教戒师说戒时的用具。为两块长方形小木，敲击发声使听众集中注意力,,2
68025,2,恣情,zìqíng,,,副,【纵情】尽情,恣情狂欢,1
68025,1,恣情,zìqíng,,,动,【纵情】放纵自己的情感,恣情酒色,2
68084,2,抢镜头,qiǎngjìngtóu,,,,比喻引人注意,他成了会上最抢镜头的人物。,1
68084,1,抢镜头,qiǎngjìngtóu,,,,不失时机地抓住最佳场景立即拍摄,摄影记者挤进人群抢镜头。,2
