rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
36240,1,小月,xiǎoyuè,,,名,公历一个月只有30天或农历一个月只有29天的月份,,1
36240,2,小月,xiǎoyuè,,,动,【流产】妊娠不足七个月的胎儿，自然地或用人工方法使其从子宫排出。前者叫自然流产，后者叫人工流产,,2
36242,2,巨富,jùfù,,,名,财富非常多的人,本地巨富捐资办了一所小学。,1
36242,1,巨富,jùfù,,,形,财富非常多,他家巨富，财产上亿｜巨富人家,2
36246,1,织锦,zhījǐn,,,名,织锦缎,,1
36246,2,织锦,zhījǐn,,,名,像刺绣的丝织品。是苏、杭、四川等地的特产,,2
36248,1,单间,dānjiān,,,名,不跟其他房间相通的房间（跟“套间”相区别）,,1
36248,2,单间,dānjiān,,,名,旅馆、饭馆、澡堂、歌舞厅等供顾客独自使用的房间,,2
36254,2,家室,jiāshì,,,名,家属（多指妻子）,家室不在身边,1
36254,1,家室,jiāshì,,,名,家庭的住宅,营造家室,2
36259,2,备份,bèifèn,,,名,为备用而复制的一份（东西）；现多用于称说计算机应用中复制的文件,软件备份,1
36259,1,备份,bèifèn,,,动,复制一份，以备使用,,2
36260,1,决堤,juédī,,,动,（洪水）冲溃堤岸,,1
36260,2,决堤,juédī,,,动,挖开堤岸（排泄洪水）,准备决堤泄洪,2
36262,1,杀机,shājī,,,名,杀人的念头,面露杀机｜动了杀机,1
36262,2,杀机,shājī,,,名,致命的危险,频频制造杀机,2
36281,1,七零八落,qīlíng-bāluò,,,形,形容零乱,房间里被翻腾得七零八落的。,1
36281,2,七零八落,qīlíng-bāluò,,,形,形容破败不堪,山洪把村子冲得七零八落。,2
36288,1,由不得,yóubude,,,动,不能依从,这事已由不得他了。,1
36288,2,由不得,yóubude,,,副,不由自主地,由不得笑了起来,2
36317,2,还田,huántián,,,动,（把作物秸秆沤成肥料）送回田里,,1
36317,1,还田,huántián,,,动,把占用的土地退给农民耕种,,2
36319,2,入港,rùgǎng,,,动,船舶进入港口,,1
36319,1,入港,rùgǎng,,,动,指交谈投机；也指男女勾搭成奸（多见于近代汉语）,,2
36325,1,寻死,xúnsǐ,,,动,想自杀；自杀,上吊寻死,1
36325,2,寻死,xúnsǐ,,,动,找死（用于对一些鲁莽行为的斥责）,酒后开车，这不是寻死吗!,2
36336,2,绒线,róngxiàn,,,名,某些地区指毛线,,1
36336,1,绒线,róngxiàn,,,名,绣花用的粗丝线,,2
36345,2,倒立,dàolì,,,动,武术或体操动作，头向下，两手支撑全身，两腿向上竖立,,1
36345,1,倒立,dàolì,,,动,顶端朝下竖立,把油瓶倒立过来控一控。,2
36353,1,太阴,tàiyīn,,,名,月球的旧称,,1
36353,2,太阴,tàiyīn,,,名,【太岁】木星的古名。我国古代根据它围绕太阳公转的周期纪年。12年是1周。别称太阴的别称,,2
36359,1,杂感,zágǎn,,,名,零星的、不成系统的感想,随时记下旅途的杂感。,1
36359,2,杂感,zágǎn,,,名,抒写杂感的散文,,2
36360,2,滑水,huáshuǐ,,,名,水上运动项目，运动员脚踏滑水板，由汽艇拖着快速滑行，并做各种动作,,1
36360,1,滑水,huáshuǐ,,,动,在水面上滑行,,2
36361,1,超支,chāozhī,,,动,超过原定支出数额,差旅费超支了,1
36361,2,超支,chāozhī,,,动,支取的钱超过应得数额,超支部分要如数退回。,2
36367,2,水磨,shuǐmò,,,名,以水流为动力的磨，多用来磨面,,1
36367,1,水磨,shuǐmó,,,动,加水细研细磨,经水磨制成,2
36369,1,简体,jiǎntǐ,,,名,笔画经过简化的汉字形体（跟“繁体”相区别）,简体字,1
36369,2,简体,jiǎntǐ,,,名,指简体字,写简体，不要写繁体。,2
36407,1,起兴,qǐxìng,,,形,起劲；兴致浓,跳舞跳得正起兴｜写得起兴,1
36407,2,起兴,qǐxìng,,,动,诗歌表现手法之一，即借另一事物，以引起所吟咏的事物,《孔雀东南飞》用“孔雀东南飞，五里一徘徊”起兴。,2
36418,1,牢笼,láolóng,,,名,关鸟兽的圈（juàn）和笼；比喻束缚人的事物,三纲五常是封建社会禁锢妇女的牢笼。,1
36418,2,牢笼,láolóng,,,名,比喻骗人的圈套,陷入牢笼,2
36418,3,牢笼,láolóng,,,动,束缚,八股发展到后期，成为牢笼人们心智的枷锁。,3
36422,2,肝火,gānhuǒ,,,名,指容易急躁发怒的情绪,肝火太盛｜大动肝火,1
36422,1,肝火,gānhuǒ,,,名,中医指肝的机能亢进引起的病变,,2
36428,1,馨香,xīnxiāng,,,名,芳香,花开时节，满园馨香。,1
36428,2,馨香,xīnxiāng,,,名,指香火的香味,寺院里馨香四散,2
36438,2,榨取,zhàqǔ,,,动,比喻剥削搜刮,榨取人民的血汗,1
36438,1,榨取,zhàqǔ,,,动,通过压榨而取得,榨取果汁,2
36452,1,星星点点,xīngxīng-diǎndiǎn,,,形,形容多而分散,星星点点的火把,1
36452,2,星星点点,xīngxīng-diǎndiǎn,,,形,形容很少或细碎,星星点点的素材,2
36480,1,平复,píngfù,,,动,回复平静,风波渐渐平复,1
36480,2,平复,píngfù,,,动,康复；痊愈,心灵的创伤还没有平复。,2
36481,1,收拢,shōulǒng,,,动,把散开的聚合起来,收拢渔网,1
36481,2,收拢,shōulǒng,,,动,收买拉拢,收拢了一帮打手,2
36482,1,闪身,shǎnshēn,,,动,迅速侧身躲开,一闪身，躲过这一拳。,1
36482,2,闪身,shǎnshēn,,,动,侧转身体,闪身跳下去,2
36491,2,钳工,qiángōng,,,名,从事钳工工作的工人,,1
36491,1,钳工,qiángōng,,,名,用锉、钻、铰刀、老虎钳等手工工具对工件进行加工的工种,,2
36504,2,肯干,kěngàn,,,形,努力或主动（做事）,踏实肯干,1
36504,1,肯干,kěngàn,,,动,乐意做（某事）,什么脏活儿、累活儿他都肯干。,2
36533,1,邮市,yóushì,,,名,邮品交易市场,,1
36533,2,邮市,yóushì,,,名,指邮品交易的行情,邮市看涨,2
36539,1,浮尘,fúchén,,,名,飘浮在空中或落在物体表面的尘土,,1
36539,2,浮尘,fúchén,,,名,特指大量沙尘飘浮于空中的天气现象,浮尘天气,2
36550,2,猫眼,māoyǎn,,,名,窥视镜的俗称,,1
36550,1,猫眼,māoyǎn,,,名,一种珍贵的宝石，有闪烁的光泽，做装饰品时多磨成球形，看似猫眼,,2
36566,2,商旅,shānglǚ,,,名,商人和旅客,,1
36566,1,商旅,shānglǚ,,,名,〈文〉行商；流动的商人,,2
36568,2,气囊,qìnáng,,,名,用涂有橡胶的布做成的球状物，充入比空气轻的气体，能制作高空气球等,,1
36568,1,气囊,qìnáng,,,名,鸟类体内贮有空气的囊状构造，与肺部相通，分布于内脏、皮下、肌肉、骨骼等的间隙中，有协助呼吸、调节体温等作用,,2
36581,1,学步,xuébù,,,动,（儿童）学习走路,宝宝正在学步｜学步车,1
36581,2,学步,xuébù,,,动,跟在他人后面走。比喻模仿,初涉写作，还处在学步阶段。,2
36592,2,神权,shénquán,,,名,天主教、东正教指神赋予的权力,,1
36592,1,神权,shénquán,,,名,迷信指神仙所具有的掌握人们命运的权力,,2
36598,2,交合,jiāohé,,,动,交配；性交,雌雄交合,1
36598,1,交合,jiāohé,,,动,相连；连接,路两边的树枝交合在一起了。,2
36615,3,可塑性,kěsùxìng,,,名,比喻人的思想、性格、才智等因外界影响而发生变化的特性,青少年可塑性很强。,1
36615,1,可塑性,kěsùxìng,,,名,固体因外力或高温等作用而发生变形且不破裂的性质。如胶泥在外力作用下就有这种特性,,2
36615,2,可塑性,kěsùxìng,,,名,生物体的某些性质因不同生活环境影响，能发生某种变化的特性,,3
36623,2,岔子,chàzi,,,名,事故；差错,开车千万要小心，不要出岔子。,1
36623,1,岔子,chàzi,,,名,岔路,这条路岔子多，小心走错道儿。,2
36630,1,鼻息,bíxī,,,名,从鼻腔里出入的气息,仰人鼻息,1
36630,2,鼻息,bíxī,,,名,指鼾声,,2
36638,2,高论,gāolùn,,,名,敬词，用于指对方的言论,愿听高论,1
36638,1,高论,gāolùn,,,动,大发议论,放言高论,2
36648,2,反证,fǎnzhèng,,,动,运用反证法来论证,,1
36648,1,反证,fǎnzhèng,,,名,证明原论证不能成立的证据,,2
36649,2,沙包,shābāo,,,名,沙袋,,1
36649,3,沙包,shābāo,,,名,一种玩具，装有沙子或其他颗粒物的小布袋，可以互相投掷,,2
36649,1,沙包,shābāo,,,名,沙丘,,3
36661,1,师友,shīyǒu,,,名,老师和朋友,,1
36661,2,师友,shīyǒu,,,名,指可以作为朋友的老师或可以作为老师的朋友,,2
36665,1,面皮,miànpí,,,名,包饺子、馄饨等用的皮儿,,1
36665,2,面皮,miànpí,,,名,脸皮,,2
36667,2,卧车,wòchē,,,名,火车上设有卧铺的车厢,,1
36667,1,卧车,wòchē,,,名,小型轿车,,2
36668,2,书证,shūzhèng,,,名,法律上指有关案件的书面证明材料,提供书证,1
36668,1,书证,shūzhèng,,,名,著作中引自文献的例证,引用书证要注明出处，以便查核。,2
36686,1,架不住,jiàbuzhù,,,动,禁受不住,工资不少，但架不住大手大脚地花。,1
36686,2,架不住,jiàbuzhù,,,动,抵不上,客队虽然个人技术好，却架不住我们配合默契，战术灵活。,2
36707,1,绿林,lùlín,,,名,西汉末年王匡、王凤领导农民在绿林山（今湖北大洪山一带）起义，称“绿林军”。后泛指聚集山林反抗官府的武装集团,绿林英雄,1
36707,2,绿林,lùlín,,,名,指啸聚山林的盗匪,,2
36710,3,进账,jìnzhàng,,,名,进项；【收入】收进的款项,他每月的进账都很多。,1
36710,2,进账,jìnzhàng,,,动,【收入】收进（款项）,,2
36710,1,进账,jìnzhàng,,,动,入账,每笔收入、支出都要及时进账。,3
36712,1,细毛,xìmáo,,,名,动植物表皮上长的细短的丝状物,,1
36712,2,细毛,xìmáo,,,名,指狐皮、貂皮、水獭皮等贵重毛皮,,2
36713,1,内伤,nèishāng,,,名,因外力作用致使体内器官受到的损伤（跟“外伤”相区别）,,1
36713,2,内伤,nèishāng,,,名,中医指由于饮食不当、过度疲劳或精神抑郁等引起的内脏损伤,,2
36717,1,劳役,láoyì,,,名,指强迫性的无偿劳动,百姓不堪劳役之苦。,1
36717,2,劳役,láoyì,,,动,指牲畜供使用,,2
36720,1,夜游,yèyóu,,,动,夜间游览；夜间出游,夜游新市区｜假日海滩夜游,1
36720,2,夜游,yèyóu,,,动,睡眠中不自知地起身行动,,2
36722,1,田庄,tiánzhuāng,,,名,庄园,,1
36722,2,田庄,tiánzhuāng,,,名,村庄,,2
36730,2,老爷爷,lǎoyéye,,,名,小孩儿对老年男子的尊称,小英子扶着一位老爷爷下车。,1
36730,1,老爷爷,lǎoyéye,,,名,曾祖父,,2
36741,2,术士,shùshì,,,名,古代指求仙、炼丹的人；近世称从事占卜星相等迷信活动的人,江湖术士,1
36741,1,术士,shùshì,,,名,古代指儒生，即尊奉儒学的读书人,,2
36752,2,球台,qiútái,,,名,供打台球、乒乓球等使用的像桌子一样的体育器材，多为木制,,1
36752,1,球台,qiútái,,,名,数学上指球体被两个平行的平面截开后夹在两个平面中间的部分,,2
36765,1,刻工,kègōng,,,名,雕刻的技艺,刻工精细,1
36765,2,刻工,kègōng,,,名,从事刻板工作的工人,,2
36770,2,西点,xīdiǎn,,,名,美国著名的陆军军官学校的名称（通称西点军校，因位于纽约西点而得名）,,1
36770,1,西点,xīdiǎn,,,名,西式糕点,,2
36775,1,水印,shuǐyìn,,,动,我国一种传统的复制木刻版画的工艺。用水彩、水粉或中国画颜料刷于版面，再用经过喷潮的宣纸或过滤纸印制,水印木刻,-1
36775,2,水印,shuǐyìn,,,名,一种经过光透射才显示在纸张上的花纹。常用于高级公文纸、纸币、护照等的防伪标志,,-1
36775,3,水印,shuǐyìn,,,名,水渗入物体，干后留下的印迹,,-1
36792,2,焊工,hàngōng,,,名,从事金属焊接工作的工人,,1
36792,1,焊工,hàngōng,,,名,焊接金属的工种,,2
36814,2,东瀛,dōngyíng,,,名,指日本,出访东瀛,1
36814,1,东瀛,dōngyíng,,,名,东海（瀛：大海）,,2
36820,2,告退,gàotuì,,,动,请求先离去,对不起，我得先行告退。,1
36820,1,告退,gàotuì,,,动,〈文〉请求辞去职位,年老告退,2
36821,1,防老,fánglǎo,,,动,防备年老时生活无着落,投保防老,1
36821,2,防老,fánglǎo,,,动,预防衰老；防止老化,锻炼身体有一定的防老作用。,2
36827,2,新交,xīnjiāo,,,名,新结识的朋友,几位新交来访,1
36827,1,新交,xīnjiāo,,,动,刚刚结交,新交了几位朋友,2
36835,2,谱系,pǔxì,,,名,泛指事物发展变化的系统。如物种变化的系统、语言亲属关系的系统,,1
36835,1,谱系,pǔxì,,,名,家谱中的系统,,2
36838,2,定准,dìngzhǔn,,,动,确定,上场队员还没有定准。,1
36838,3,定准,dìngzhǔn,,,副,〈口〉一定；肯定,我想，你定准不会去。,2
36838,1,定准,dìngzhǔn,,,名,确定的标准或规律,他的话自相矛盾，没有定准。,3
36846,2,仕女,shìnǚ,,,名,国画的一种，以美女为题材,,1
36846,1,仕女,shìnǚ,,,名,古代指官宦人家的女子,仕女王孙,2
36849,1,衣架,yījià,,,名,挂衣服的架子；悬挂衣服的家具,,1
36849,2,衣架,yījià,,,名,指人的体型；身架,他的衣架好，穿什么衣服都精神。,2
36851,1,教案,jiào'àn,,,名,教师的教学方案。包括教学目的、内容、方法、步骤、教具，课时分配，板书设计，作业布置等,,1
36851,2,教案,jiào'àn,,,名,近代也指外国传教士与中国民众之间发生冲突造成的事件,天津教案｜山东教案,2
36859,1,暑热,shǔrè,,,名,指夏季温度很高的气候,暑热灼人,1
36859,2,暑热,shǔrè,,,形,炎热,暑热的天气,2
36861,1,固化,gùhuà,,,动,液体凝固变成固体,这种胶黏剂固化时间短。,1
36861,2,固化,gùhuà,,,动,使牢固；使稳定,要逐步固化这种协作关系。,2
36867,2,新生力量,xīnshēng lìliàng,,,,新成长起来的可以担当重任的人群,培植新生力量,1
36867,1,新生力量,xīnshēng lìliàng,,,代,表新的社会生产力和社会发展方向的社会势力,新生力量一定会战胜腐朽势力。,2
36880,2,茶色,chásè,,,名,茶褐色,茶色眼镜,1
36880,1,茶色,chásè,,,名,茶叶的色泽,,2
36909,1,冲顶,chōngdǐng,,,动,登山运动中向山顶冲刺,,1
36909,2,冲顶,chōngdǐng,,,动,足球运动中指冲上去用头顶球射门,,2
36925,1,卫生纸,wèishēngzhǐ,,,名,手纸,,1
36925,2,卫生纸,wèishēngzhǐ,,,名,妇女经期专用的消毒纸,,2
36943,1,男女关系,nánnǚ guānxi,,,,男女之间的联系及其相互作用,改善男女关系,1
36943,2,男女关系,nánnǚ guānxi,,,,特指非夫妻双方发生的不正当关系,,2
36950,1,安泰,āntài,,,形,安定太平,天下安泰,1
36950,2,安泰,āntài,,,形,平安；健康（多用于问候、祝愿）,祝全家安泰,2
36952,2,情事,qíngshì,,,名,指情爱方面的事情,他闭口不谈个人情事。,1
36952,1,情事,qíngshì,,,名,情况和事实,从信中他了解儿子在异乡的情事。,2
36958,1,换气,huànqì,,,动,屏气并呼气后，大口吸气,游泳要学会换气,1
36958,2,换气,huànqì,,,动,排放污浊空气，补充新鲜空气,打开门窗换换气,2
36958,3,换气,huànqì,,,动,拿用空了的液化气罐换购充足气的液化气罐,到液化气站换气,3
36961,2,勾搭,gōuda,,,动,特指男女相诱私通,勾搭成奸,1
36961,1,勾搭,gōuda,,,动,引诱别人或互相串通（干坏事）,他们暗中勾搭，形迹可疑。,2
36962,1,沾边,zhānbiān,,,动,挨近；略有涉及,打架的事，他从来不沾边儿。,1
36962,2,沾边,zhānbiān,,,动,接近实际,他说的跟事实根本不沾边儿。,2
36970,1,世情,shìqíng,,,名,世态人情,世情风貌,1
36970,2,世情,shìqíng,,,名,国际形势和世界格局,要看到世情、国情的新变化。,2
36975,1,市情,shìqíng,,,名,城市的政治、经济、文化等情况和特点,准确把握市情,1
36975,2,市情,shìqíng,,,名,市场行情,要正确分析物业市情。,2
36991,1,水色,shuǐsè,,,名,水域的景色,山光水色,1
36991,3,水色,shuǐsè,,,名,淡青色,,2
36991,2,水色,shuǐsè,,,名,海洋、湖泊、水库、池塘中的水所呈现的颜色。是光学测量项目之一,,3
37020,1,庙堂,miàotáng,,,名,古代帝王祭祀、议事的太庙和明堂；借指朝廷,,1
37020,2,庙堂,miàotáng,,,名,庙宇,,2
37053,1,敷设,fūshè,,,动,铺设（电缆、铁轨、管道等）,敷设光缆｜敷设输油管,1
37053,2,敷设,fūshè,,,动,放置（炸药、地雷等）,敷设水雷,2
37061,1,隐痛,yǐntòng,,,名,隐藏在内心的痛苦,老年丧子的隐痛折磨着他。,1
37061,2,隐痛,yǐntòng,,,名,隐隐约约感觉到的疼痛,腹内时有隐痛,2
37064,1,张目,zhāngmù,,,动,瞪着眼睛,张目怒视,1
37064,2,张目,zhāngmù,,,动,指为别人助长声势,为上市公司张目,2
37065,1,胡来,húlái,,,动,随意乱做；乱来,一定要按经济规律办事，绝不能胡来。,1
37065,2,胡来,húlái,,,动,捣乱取闹,在教室里踢球，简直是胡来。,2
37075,1,空口,kōngkǒu,,,副,只是嘴说，没有行动或事实,空口说是一回事，真正做是另一回事｜空口无凭,1
37075,2,空口,kōngkǒu,,,副,不吃饭、不喝酒而只吃菜，或只吃饭、只喝酒而不吃菜,这小孩儿光空口吃菜｜空口喝酒会伤胃,2
37102,1,全家福,quánjiāfú,,,名,指一个家庭全体成员合拍的相片,,1
37102,2,全家福,quánjiāfú,,,名,菜名，把某些荤菜放在一起烧制的菜,,2
37106,1,痛处,tòngchù,,,名,感到疼痛或痛苦的地方,医生按到了他的痛处。,1
37106,2,痛处,tòngchù,,,名,比喻要害所在,这篇文章戳到了敌人的痛处。,2
37109,1,平直,píngzhí,,,形,又平又直,平直的高速公路,1
37109,2,平直,píngzhí,,,形,〈文〉（文章）平易质朴,,2
37118,2,重播,chóngbō,,,动,（广播电台、电视台）重新播放（已播放过的节目）,,1
37118,1,重播,chóngbō,,,动,在已播种的耕地上重新播种,改用新品种重播,2
37130,3,同房,tóngfáng,,,动,指夫妻过性生活,,1
37130,2,同房,tóngfáng,,,动,住同一个房间,同房的吴先生是北方人。,2
37130,1,同房,tóngfáng,,,名,家族中的同一分支,同房兄弟,3
37136,2,断线,duànxiàn,,,动,比喻联系或关系中断,几十年来有来有往，从未断线。,1
37136,1,断线,duànxiàn,,,动,折（shé）了线,缝纫机老是断线,2
37152,1,倒车,dàochē,,,动,使车往后倒退（多指机动车）,,1
37152,2,倒车,dǎochē,,,动,途中换乘另外的车辆,坐直达车不用倒车。,2
37159,2,票款,piàokuǎn,,,名,购票付出或售票收回的钱,,1
37159,1,票款,piàokuǎn,,,名,票据、票证等和款项,票款均无误,2
37170,2,点化,diǎnhuà,,,动,泛指对人启发引导,点化学生,1
37170,1,点化,diǎnhuà,,,动,原指传说中古代方士所谓点物成金的法术；借指僧道用经义启发人悟道,,2
37196,1,你来我往,nǐlái-wǒwǎng,,,,互相交往,就这样你来我往，两人逐渐熟悉起来。,1
37196,2,你来我往,nǐlái-wǒwǎng,,,,彼此交锋,双方你来我往唇枪舌剑｜两队你来我往，比分交替上升。,2
37224,1,磕碰,kēpèng,,,动,人与物或物与物互相碰撞,瓷器经不起磕碰,1
37224,2,磕碰,kēpèng,,,动,比喻人与人发生矛盾,再好的夫妻也免不了磕碰。,2
37224,3,磕碰,kēpèng,,,名,比喻受到的挫折,人的一生总会有一些磕碰儿。,3
37225,2,钱粮,qiánliáng,,,名,货币和粮食,,1
37225,1,钱粮,qiánliáng,,,名,旧指田赋,交纳钱粮,2
37233,2,贞操,zhēncāo,,,名,女子的节操,,1
37233,1,贞操,zhēncāo,,,名,坚贞的节操,忠于信仰，坚守贞操。,2
37233,3,贞操,zhēncāo,,,,旧指女子坚守节操，不失身、不改嫁等。,,3
37234,1,讲堂,jiǎngtáng,,,名,教室的旧称,,1
37234,2,讲堂,jiǎngtáng,,,名,寺院中讲经说法的场所,,2
37248,1,整肃,zhěngsù,,,动,整顿,整肃军纪,1
37248,2,整肃,zhěngsù,,,形,庄严；严肃,衣冠整肃｜校风整肃,2
37258,3,烟幕,yānmù,,,名,比喻掩饰真相或某种企图的言行,这些所谓的和平论调，都是掩盖其侵略实质的烟幕。,1
37258,1,烟幕,yānmù,,,名,战场上用化学药剂造成的浓厚烟雾，可遮蔽敌人视线,,2
37258,2,烟幕,yānmù,,,名,燃烧柴草等所形成的浓厚烟雾,,3
37290,1,习得,xídé,,,动,由反复学习、练习而获得（某种能力）,习得特殊技能,1
37290,2,习得,xídé,,,动,语言学上特指儿童对母语的学习和掌握,,2
37305,1,助战,zhùzhàn,,,动,协助作战,从后方赶来助战,1
37305,2,助战,zhùzhàn,,,动,助威,擂鼓助战,2
37310,1,橘红,júhóng,,,形,形容颜色像橘皮一样黄里带红,橘红色,1
37310,2,橘红,júhóng,,,名,柑橘属常绿乔木，高约4米，枝条无刺或带钝刺，嫩枝、叶片、嫩果均披茸毛。产于广东化州等地。果实也叫橘红。嫩果和果皮可以做药材,,2
37311,2,监工,jiāngōng,,,名,担任监工的人,,1
37311,1,监工,jiāngōng,,,动,监督工人劳动,在工地上监工,2
37331,1,丝竹,sīzhú,,,名,我国民间弦乐器和管乐器的合称；借指音乐,江南丝竹｜丝竹声声，扣人心弦。,1
37331,2,丝竹,sīzhú,,,名,民间器乐，以笙、笛、二胡、三弦、琵琶、扬琴为主要乐器，辅以板鼓而不用锣鼓,,2
37350,2,回车,huíchē,,,动,敲击回车键,,1
37350,3,回车,huíchē,,,名,回车键的简称,,2
37350,1,回车,huíchē,,,动,掉转车头,,3
37371,1,水头,shuǐtóu,,,名,洪峰来时的势头,水头凶猛,1
37371,2,水头,shuǐtóu,,,名,泛指水的来势,测量水头变幅,2
37373,1,狂言,kuángyán,,,名,狂妄放肆的话,一派狂言｜口吐狂言,1
37373,2,狂言,kuángyán,,,动,说狂妄放肆的话,狂言自己从未输过球。,2
37374,1,单数,dānshù,,,名,正奇（jī）数，如1、3、5等,,1
37374,2,单数,dānshù,,,名,某些语言里，有的词类在形态上有单数与复数的区别，表示的概念数量为1的称作单数,,2
37379,1,破落,pòluò,,,动,衰落；衰败,家道中途破落,1
37379,2,破落,pòluò,,,形,【破败】残缺破旧,破落的旧宅,2
37383,1,挑灯,tiǎodēng,,,动,拨高灯捻使油灯更亮；泛指点灯,挑灯闲谈,1
37383,2,挑灯,tiǎodēng,,,动,把灯悬挂在高处以扩大照射范围,挑灯夜战,2
37414,1,遗容,yíróng,,,名,人去世后的容貌,遗容安详,1
37414,2,遗容,yíróng,,,名,遗像,大厅里悬挂着鲁迅先生的遗容。,2
37431,2,贪心,tānxīn,,,形,形容非分地贪求,他太贪心了,1
37431,1,贪心,tānxīn,,,名,贪多务得的欲望,人不可有贪心,2
37434,2,挑动,tiǎodòng,,,动,引起；激发,挑动了他的好奇心。,1
37434,3,挑动,tiǎodòng,,,动,挑拨煽动,挑动群众闹事,2
37434,1,挑动,tiǎodòng,,,动,向上掀,挑动布帘,3
37440,2,秃顶,tūdǐng,,,名,脱落了全部或大部分头发的头顶,假发遮住了他的秃顶。,1
37440,1,秃顶,tūdǐng,,,动,头顶大量脱发,他已经秃顶了,2
37446,2,诡辩,guǐbiàn,,,动,强词夺理，无理狡辩,事实俱在，不要再诡辩了。,1
37446,1,诡辩,guǐbiàn,,,动,逻辑学上指故意歪曲事实，违反逻辑规律，作出似是而非的推论，为荒谬的言行辩解,,2
37489,1,交白卷,jiāobáijuàn,,,,把什么都没答的空白试卷交上去,数学考试他交白卷了。,1
37489,2,交白卷,jiāobáijuàn,,,,比喻任务一点儿也没有完成,,2
37493,2,马甲,mǎjiǎ,,,名,穿在衬衣或羊毛衫等外面的背心,,1
37493,1,马甲,mǎjiǎ,,,名,古代战马的护身甲,,2
37503,1,冬令,dōnglìng,,,名,冬季,冬令蔬菜,1
37503,2,冬令,dōnglìng,,,名,指冬季的气候特点,春行冬令,2
37506,1,缆车,lǎnchē,,,名,爬坡等用的交通工具。将车厢系在缆绳上，用电动机带动缆绳，车厢随之行驶,,1
37506,2,缆车,lǎnchē,,,名,船舶上盘存或绞收缆绳的绞车,,2
37507,1,气性,qìxing,,,名,脾气秉性,好气性,1
37507,2,气性,qìxing,,,名,指爱生气或生气后不能及时恢复常态的性格,你怎么这么大气性?,2
37534,1,丰盈,fēngyíng,,,形,（肌肤）丰满,两颊丰盈,1
37534,2,丰盈,fēngyíng,,,形,（财物等）充足,家产丰盈,2
37536,1,扑打,pūdǎ,,,动,用扁平物猛地拍打,扑打苍蝇,1
37536,2,扑打,pūda,,,动,轻轻地拍打（衣物上的尘土等）,把衣服上的土扑打掉,2
37537,2,精练,jīngliàn,,,形,精明干练,一支精练的队伍,1
37537,1,精练,jīngliàn,,,动,在印染加工中，除去纺织纤维材料里的天然杂质，以提高其吸水性,,2
37544,3,出彩,chūcǎi,,,形,精彩,文章的开头和结尾写得都很出彩。,1
37544,2,出彩,chūcǎi,,,动,指戏曲、曲艺等演出中，某些方面或段落表演得特别精彩，引起观众鼓掌叫好,她的水袖功夫是一绝，场场出彩。,2
37544,1,出彩,chūcǎi,,,动,指戏曲表演中用涂上红色的办法表示杀伤或流血；后也指受伤流血,,3
37544,4,出彩,chūcǎi,,,动,露丑（含谐谑意）,叫我这五音不全的人来唱歌，不是成心让我出彩吗!,4
37551,1,没头没脑,méitóu-méinǎo,,,,事情缘由或来龙去脉表述不清,她没头没脑地说了半天我也没听明白。,1
37551,2,没头没脑,méitóu-méinǎo,,,,不讲原因，不分轻重,没头没脑地把他呵斥了一顿｜怎能没头没脑乱打孩子?,2
37568,2,弹力,tánlì,,,名,物体形变时所产生的自动恢复原状的作用力,,1
37568,1,弹力,tánlì,,,名,弹跳力,,2
37577,1,盲文,mángwén,,,名,盲字,,1
37577,2,盲文,mángwén,,,名,用盲字连缀成的文章,,2
37607,2,生猛,shēngměng,,,形,有生机、有活力的,动作生猛｜生猛的发展势头,1
37607,1,生猛,shēngměng,,,形,鲜活的（鱼虾等）,生猛海鲜,2
37615,1,涂炭,tútàn,,,名,泥沼和炭火；比喻极困苦的境地,救民于涂炭,1
37615,2,涂炭,tútàn,,,动,使处于极悲惨的境地；残害,涂炭生灵,2
37623,1,年假,niánjià,,,名,过年时放的假,,1
37623,2,年假,niánjià,,,名,指学校的寒假,,2
37631,1,斗鸡,dòujī,,,动,使公鸡相斗以取乐,,1
37631,2,斗鸡,dòujī,,,动,一种游戏。双人或多人各用一腿站立，一腿弯曲提起，并用两手扳住脚，相互间用弯着的那条腿的膝盖碰撞，以撞得对方撒开扳脚的手为胜,,2
37633,1,明处,míngchù,,,名,明亮的或明显的地方,坐到明处去写作业｜东西放在明处容易找。,1
37633,2,明处,míngchù,,,名,比喻公开的场合,奖罚做在明处,2
37638,1,飞升,fēishēng,,,动,迅速升向空中,气球飞升上天了,1
37638,2,飞升,fēishēng,,,动,道教指修炼得道，飞向仙境,,2
37639,1,豢养,huànyǎng,,,动,喂养（牲畜）,豢养狼狗,1
37639,2,豢养,huànyǎng,,,动,比喻收买培植（帮凶）,豢养打手,2
37640,1,相送,xiāngsòng,,,动,送行,去机场相送,1
37640,2,相送,xiāngsòng,,,动,赠送,以重礼相送,2
37652,2,灰溜溜,huīliūliū,,,形,形容情绪低落，意志消沉,别那么灰溜溜的，打起精神来。,1
37652,1,灰溜溜,huīliūliū,,,形,形容颜色灰暗，没有光泽,这件衣服灰溜溜的，穿着不精神。,2
37656,2,假面具,jiǎmiànjù,,,名,比喻伪装的表面现象,戳穿他的假面具,1
37656,1,假面具,jiǎmiànjù,,,名,仿照人或动物的脸形制成的面具，原供演出化装用，后多作玩具,,2
37684,2,桂皮,guìpí,,,名,肉桂树的皮，可以做药材，也可以做香料,,1
