rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
75462,1,宝刹,bǎochà,,,名,佛寺的塔；借指佛寺,宝刹巍峨矗立｜名山宝刹,1
75462,2,宝刹,bǎochà,,,名,敬词，称僧尼所在的寺院,,2
75495,1,发腻,fānì,,,动,感到油腻,这汤油太多了，喝着发腻。,1
75495,2,发腻,fānì,,,动,对某事产生厌烦,天天摆弄这玩意儿，摆弄得我都发腻了。,2
75496,3,正座,zhèngzuò,,,名,汽车等交通工具上的正式座位,这种中型客车有22个正座。,1
75496,2,正座,zhèngzuò,,,名,剧场、影院等对着舞台或银幕的正中的座位,,2
75496,1,正座,zhèngzuò,,,名,旧时指坐北朝南的座位,,3
75547,1,调门儿,diàoménr,,,名,音调的高低,请你把调门儿放低一点儿。,1
75547,2,调门儿,diàoménr,,,名,指论调（多含贬义）,他们的调门儿如出一辙。,2
75595,1,串铃,chuànlíng,,,名,一种响器。在中空的金属环内装金属球，套在手上摇动发声。旧社会走江湖的人常用来招揽生意,,1
75595,2,串铃,chuànlíng,,,名,连成串的铃铛,,2
75604,1,零七八碎,língqībāsuì,,,,零散而纷乱,一堆零七八碎的下脚料。,1
75604,2,零七八碎,língqībāsuì,,,,零散的杂事或没有多大用处的东西,那些零七八碎我不管｜整天鼓捣那些零七八碎儿。,2
75633,1,玩儿命,wánrmìng,,,动,〈口〉不怕危险，拿着性命当儿戏,酒后开车，简直是玩儿命。,1
75633,2,玩儿命,wánrmìng,,,动,尽全部力量,玩儿命地工作,2
75649,2,说好说歹,shuōhǎo-shuōdǎi,,,,好说歹说,,1
75649,1,说好说歹,shuōhǎo-shuōdǎi,,,,议论好坏,这桃没挑儿了，你就不要说好说歹了。,2
75664,2,腻人,nìrén,,,形,话语过多或重复啰唆，使人厌烦,听这种冗长乏味的讲话，真腻人。,1
75664,1,腻人,nìrén,,,形,【腻】因食物中脂肪多而使人不想吃,,2
75701,2,懒怠,lǎndài,,,动,懒得,这几天懒怠看书,1
75701,1,懒怠,lǎndài,,,形,懒惰,,2
75766,1,乡谈,xiāngtán,,,名,指家乡话；本地方言,,1
75766,2,乡谈,xiāngtán,,,动,【变口】北方曲艺中指演员运用各地方言模仿外地人讲话,,2
75807,2,二五眼,èrwǔyǎn,,,名,指能力差的人,,1
75807,1,二五眼,èrwǔyǎn,,,形,原指板眼不入音律，后形容能力差、质量次,,2
75822,1,鬼画符,guǐhuàfú,,,,比喻潦草难辨、不成形体的拙劣字迹,,1
75822,2,鬼画符,guǐhuàfú,,,,比喻哄骗人的话或伎俩,,2
75881,1,生拉硬拽,shēnglā-yìngzhuài,,,,使劲儿拉扯，强迫别人顺从自己,,1
75881,2,生拉硬拽,shēnglā-yìngzhuài,,,,比喻牵强附会，把没有联系的事硬拉扯在一起,,2
76010,1,好身手,hǎoshēnshǒu,,,名,矫健的体格；高超的技艺（有时只指技艺）,练成一副好身手,1
76010,2,好身手,hǎoshēnshǒu,,,名,指具有这种体格和技艺的人,他们个个都是好身手。,2
76060,2,呱唧,guāji,,,动,指鼓掌,给小李呱唧呱唧，感谢他的帮忙。,1
76060,1,呱唧,guājī,,,拟声,模拟鼓掌的声音,他一上台，观众就呱唧呱唧地直鼓掌。,2
76127,1,孳乳,zīrǔ,,,动,繁殖,,1
76127,2,孳乳,zīrǔ,,,动,派生,,2
76160,2,卸除,xièchú,,,动,解除,卸除行政职务，专心搞科研。,1
76160,1,卸除,xièchú,,,动,拆卸掉,卸除机器零件,2
76162,1,娇客,jiāokè,,,名,指女婿,,1
76162,2,娇客,jiāokè,,,名,娇贵的人,新过门的儿媳妇成了家中的娇客。,2
76232,1,储积,chǔjī,,,动,储存积攒；积蓄,储积粮食，以备荒年。,1
76232,2,储积,chǔjī,,,名,指储积的钱财、物品等,动用一部分储积,2
76269,1,蚕室,cánshì,,,名,养蚕的房间。要求保温、通风、透光，适合于蚕的生长,,1
76269,2,蚕室,cánshì,,,名,古代指受宫刑后住的牢房,,2
76290,1,大楷,dàkǎi,,,名,用毛笔书写的字体较大的正楷汉字,,1
76290,2,大楷,dàkǎi,,,名,拼音字母的大写印刷体,,2
76308,2,花肥,huāféi,,,名,盆栽花施用的肥料,,1
76308,1,花肥,huāféi,,,名,棉花、油菜等开花期施用的肥料,,2
76372,1,里外里,lǐwàilǐ,,,副,表示从相对的或不同的两方面合起来计算,投篮不进，又被对方快攻成功，里外里丢了4分。,1
76372,2,里外里,lǐwàilǐ,,,副,表示无论怎样计算，都没有什么不同,骑自行车要20分钟，抄小路步行也是20分钟，里外里一个样。,2
76415,1,渔鼓,yúgǔ,,,名,演唱道情用的打击乐器，在长竹筒的一端蒙上薄皮制成。用手敲打，常同简板合用,,1
76415,2,渔鼓,yúgǔ,,,名,借指道情,村中来了个唱渔鼓的。,2
76430,1,豆乳,dòurǔ,,,名,豆浆,,1
76430,2,豆乳,dòurǔ,,,名,豆腐乳,,2
76434,1,乳燕,rǔyàn,,,名,幼小的燕子,,1
76434,2,乳燕,rǔyàn,,,名,喂养小燕的母燕,,2
76596,2,悬心,xuánxīn,,,动,担心,不必悬心,1
76596,1,悬心,xuánxīn,,,动,【揪心】非常担心,走钢丝真让人悬心。,2
76638,1,脚灯,jiǎodēng,,,名,安装在舞台前沿或舞池底部向舞台照射的灯,,1
76638,2,脚灯,jiǎodēng,,,名,泛指靠近地面安装的灯,,2
76656,1,挪借,nuójiè,,,动,短时借用（他人的钱）,买房子钱不够，需要挪借一部分。,1
76656,2,挪借,nuójiè,,,动,挪用,救灾款任何人不得挪借他用。,2
76669,1,白玩儿,báiwánr,,,动,不付代价地使用或玩儿,这种电子游戏不能白玩儿。,1
76669,2,白玩儿,báiwánr,,,动,〈口〉指做某事丝毫不费力,他写篇文章跟白玩儿似的。,2
76701,3,白茬儿,báichár,,,形,（木制、竹制等器物）未经油漆的,白茬儿桌椅,1
76701,1,白茬儿,báichár,,,形,（农作物收割后的土地）没有再播种（zhòng）的,白茬儿地,2
76701,2,白茬儿,báichár,,,形,（本色皮衣）没有用布、绸等缝缀面儿的,白茬儿皮袄,3
76776,1,默算,mòsuàn,,,动,心算,,1
76776,2,默算,mòsuàn,,,动,默默地盘算,心中默算着儿子婚礼怎么操办。,2
76788,1,序目,xùmù,,,名,目次；目录,查看标题序目｜演讲序目,1
76788,2,序目,xùmù,,,名,指书的序文和目录,,2
76792,2,承望,chéngwàng,,,动,指望,承望他助一臂之力。,1
76792,1,承望,chéngwàng,,,动,料到,谁承望落到这种地步。,2
76815,1,一个心眼儿,yīge-xīnyǎnr,,,,一心一意；没有二心,一个心眼儿地爱他,1
76815,2,一个心眼儿,yīge-xīnyǎnr,,,,死板，不知变通；心眼儿少,你怎么一个心眼儿，不会把桌子垫高一点儿吗?,2
76863,1,阳历年,yánglìnián,,,名,公历1年的时间，平年365天，闰年366天,,1
76863,2,阳历年,yánglìnián,,,名,公历1月的第一天，即新年元旦,,2
76865,2,邪行,xiéxíng,,,名,不正当的行为,,1
76865,1,邪行,xiéxing,,,形,邪乎,,2
76881,1,交账,jiāozhàng,,,动,交付账款,定时向财务科交账。,1
76881,2,交账,jiāozhàng,,,动,移交账务,会计要调走了，正在交账。,2
76881,3,交账,jiāozhàng,,,动,比喻交差,事情办成这样，我看你怎么交账!,3
76987,1,引座,yǐnzuò,,,动,引领观众或顾客入座,实行微笑引座,1
76987,2,引座,yǐnzuò,,,名,担任引座工作的服务人员,,2
77005,2,云消雾散,yúnxiāo-wùsàn,,,,烟消云散,,1
77005,1,云消雾散,yúnxiāo-wùsàn,,,,天气转晴,,2
77006,1,血晕,xiěyùn,,,名,皮肤受伤后未破而出现的红紫色,,1
77006,4,血晕,xuèyùn,,,动,指某些人见到鲜血就会昏晕,,2
77006,2,血晕,xuèyùn,,,动,妇女产后因失血过多而昏晕,,3
77006,3,血晕,xuèyùn,,,名,中医指这种病症,,4
77126,2,赠券,zèngquàn,,,名,赠送的证券,领取赠券,1
77126,1,赠券,zèngquàn,,,动,赠送证券,先打折，再赠券,2
77186,2,轻省,qīngsheng,,,形,（工作或劳动）轻松，不费力,年纪大了，只能干点儿轻省活儿。,1
77186,1,轻省,qīngsheng,,,形,【轻】重量小（跟“重”相对）,这件行李可不轻省。,2
77221,2,知照,zhīzhào,,,动,把情况告知有关人员；关照,请你知照他一声，开会日期推迟了。,1
77221,1,知照,zhīzhào,,,动,〈文〉知悉（旧时公文用语）,仰各知照,2
77232,1,忖量,cǔnliàng,,,动,猜度；估量,我忖量老王大概不会来了。,1
77232,2,忖量,cǔnliàng,,,动,思量；权衡,他忖量了一阵子才下定了决心。,2
77242,1,骑缝,qífèng,,,名,单据和存根或三联单各联连接的地方,在骑缝处加盖公章。,1
77242,2,骑缝,qífèng,,,名,报纸两个版面或书刊两页之间的地方,,2
77339,1,腰板儿,yāobǎnr,,,名,〈口〉指人的腰和脊背,把腰板儿挺起来,1
77339,2,腰板儿,yāobǎnr,,,名,借指体格,您老的腰板儿好，一定长寿。,2
77339,3,腰板儿,yāobǎnr,,,名,借指承担责任的勇气和力量,咱们腰板儿硬，能挑起这千钧重担。,3
77344,1,监押,jiānyā,,,动,监禁；拘押,非法监押｜监押期间,1
77344,2,监押,jiānyā,,,动,监视押送,监押犯人转移,2
77406,1,草泽,cǎozé,,,名,低洼积水、长满野草的地带,山野草泽,1
77406,2,草泽,cǎozé,,,名,旧指民间,草泽英雄,2
77437,1,毛活,máohuó,,,名,编织毛线的活儿,她的毛活干得不错。,1
77437,2,毛活,máohuó,,,名,用毛线等编织成的各种衣物,织了件毛活,2
77451,2,臊气,sāoqì,,,名,臊臭的气味,臊气难闻,1
77451,1,臊气,sāoqì,,,形,腥臊；臊臭,尿布太臊气,2
77455,1,争嘴,zhēngzuǐ,,,动,争吵,小两口经常为家庭琐事争嘴。,1
77455,2,争嘴,zhēngzuǐ,,,动,在吃食上争抢,两个小家伙爱争嘴。,2
77516,1,没齿不忘,mòchǐ-bùwàng,,,,终身不会忘记（没齿：终身）,,1
77516,2,没齿不忘,mòchǐ-bùwàng,,,,（也说没世不忘）,,2
77521,2,铣工,xǐgōng,,,名,从事铣工工作的工人,,1
77521,1,铣工,xǐgōng,,,名,用铣床进行切削的工种,车工铣工都会干,2
77571,1,海底捞月,hǎidǐ-lāoyuè,,,,比喻白费力气，劳而无功；也指希望落空,,1
77571,2,海底捞月,hǎidǐ-lāoyuè,,,,我国武术中的一种动作；也泛指自下而上的兜底动作,他来了个海底捞月，把球救了起来。,2
77739,1,华胄,huázhòu,,,名,华夏族的后代,,1
77739,2,华胄,huázhòu,,,名,名门贵族的后代,,2
77781,1,发蔫,fāniān,,,动,（植物）显出枯萎的样子,庄稼缺水，叶子都发蔫了。,1
77781,2,发蔫,fāniān,,,动,（人）显出精神萎靡的样子,挨了批评，他就发蔫了。,2
77956,2,橡皮圈,xiàngpíquān,,,名,环状的橡皮筋,,1
77956,1,橡皮圈,xiàngpíquān,,,名,供练习游泳用的救生圈，用橡胶布制成，形如轮胎，充气后可以浮在水上,,2
77970,3,罗锅儿,luóguōr,,,形,像驼背形状的；拱形的,罗锅儿桥,1
77970,1,罗锅儿,luóguōr,,,动,【驼背】人的脊柱向后拱起，多因年老、疾病或不良坐姿引起,他年轻时就有点儿罗锅儿。,2
77970,2,罗锅儿,luóguōr,,,名,指驼背的人,,3
78087,2,定盘星,dìngpánxīng,,,名,比喻办事的基准和一定的主意,不管别人怎么说，他心里自有定盘星。,1
78087,1,定盘星,dìngpánxīng,,,名,秤杆上标志起算点（重量为零）的第一颗星,,2
78105,1,呼扇,hūshan,,,动,（平而薄的物体）颤动,大风吹得窗户纸直呼扇。,1
78105,2,呼扇,hūshan,,,动,用平而薄的物体扇风,天太热，他用扇子不停地呼扇着。,2
78157,1,绷子,bēngzi,,,名,刺绣时用来绷紧绸布等的竹圈或木框,绣花绷子,1
78157,2,绷子,bēngzi,,,名,【绷】用藤皮、棕绳等编织的床屉子。,,2
78159,2,垫肩,diànjiān,,,名,为了美观，在上衣肩部衬上的三角形衬垫物,,1
78159,1,垫肩,diànjiān,,,名,挑、扛东西时放在肩上的垫子，可保护肩部的衣服和皮肤,,2
78165,2,穿靴戴帽,chuānxuē-dàimào,,,,比喻说话作文在开头结尾硬加进一些空洞的套话,发言要直截了当，不必穿靴戴帽。,1
78165,1,穿靴戴帽,chuānxuē-dàimào,,,,借指日常的生活习惯,穿靴戴帽，各有所好。,2
78205,1,豁嘴,huōzuǐ,,,名,唇裂的俗称,,1
78205,2,豁嘴,huōzuǐ,,,名,借指唇裂的人,,2
78275,2,顶数,dǐngshù,,,动,算数（多用于否定）,应该说到做到，不能说完了不顶数。,1
78275,1,顶数,dǐngshù,,,动,凑数,不该用次品顶数骗人。,2
78290,2,驳议,bóyì,,,名,不同的意见；反驳的意见,提出驳议,1
78290,1,驳议,bóyì,,,动,〈文〉反驳,,2
78372,1,跑堂儿,pǎotángr,,,动,旧指在饭馆里干杂活儿,,1
78372,2,跑堂儿,pǎotángr,,,名,旧指饭馆里干杂活儿的人,,2
78386,1,瘦瘠,shòují,,,形,瘦弱,身体瘦瘠多病,1
78386,2,瘦瘠,shòují,,,形,土地不肥沃,瘦瘠的沙地,2
78404,1,眼底下,yǎndǐxia,,,名,跟前；很近的地方,,1
78404,2,眼底下,yǎndǐxia,,,名,眼下,我眼底下分不出身来。,2
78470,1,下欠,xiàqiàn,,,动,归还一部分欠款后还欠下（若干数目）,算上这笔还款，那个公司还下欠我们20万元。,1
78470,2,下欠,xiàqiàn,,,名,下欠的那一部分钱款,,2
78475,1,捏弄,niēnong,,,动,捏摸玩弄,捏弄着手上的泥坨儿｜低着头捏弄着衣摆。,1
78475,4,捏弄,niēnong,,,动,捏造；编造,这些话全是他捏弄出来的。,2
78475,2,捏弄,niēnong,,,动,耍弄；捉弄,提防被人捏弄了,3
78475,3,捏弄,niēnong,,,动,旧时买卖耕畜，双方或一方跟经纪人在袖管中用捏手指的方法讨价还价,双方捏弄了一会儿，成交了。,4
78493,2,毒焰,dúyàn,,,名,比喻凶恶的气焰,毒焰嚣张,1
78493,1,毒焰,dúyàn,,,名,燃烧产生的烈焰,毒焰吞没了仓库,2
78529,1,烦琐哲学,fánsuǒ zhéxué,,,,经院哲学,,1
78529,2,烦琐哲学,fánsuǒ zhéxué,,,,泛指脱离实际，只罗列表面现象，搞繁琐论证的思想方法和工作作风,,2
78643,2,二婚,èrhūn,,,名,指第二次结婚的人,,1
78643,1,二婚,èrhūn,,,动,第二次结婚,他们夫妻俩都是二婚。,2
78670,1,刨除,páochú,,,动,扣除；减去,刨除饭费就所剩无几了。,1
78670,2,刨除,páochú,,,动,挖掘并除掉,刨除祸根,2
78729,2,杠头,gàngtóu,,,名,比喻喜欢抬杠（争论）的人,,1
78729,1,杠头,gàngtóu,,,名,旧时杠夫中领头的人,,2
78774,1,内当家,nèidāngjiā,,,名,〈口〉对妻子的称呼,,1
78774,2,内当家,nèidāngjiā,,,名,旧指女主人；主妇,,2
78801,1,悠悠忽忽,yōuyōu-hūhū,,,形,形容神志不清醒，恍恍惚惚的样子,,1
78801,2,悠悠忽忽,yōuyōu-hūhū,,,形,形容懒散不振作的样子,,2
78810,1,三角铁,sānjiǎotiě,,,名,打击乐器。由细钢条弯成三角形，用金属棒敲击发声,,1
78810,2,三角铁,sānjiǎotiě,,,名,角钢,,2
78835,2,炮筒子,pàotǒngzi,,,名,比喻性情急躁、心直口快的人,那是个炮筒子，什么话都直说。,1
78835,1,炮筒子,pàotǒngzi,,,名,炮筒,,2
78996,1,揭底,jiēdǐ,,,动,揭露内情,怕人揭底,1
78996,2,揭底,jiēdǐ,,,动,揭示结果,能否扭亏，年终揭底。,2
79003,1,标卖,biāomài,,,动,标价出售,标卖房产,1
79003,2,标卖,biāomài,,,动,用招标的方式出售,,2
79010,1,顶罪,dǐngzuì,,,动,替人承受罪责或过失,自己做错了事，不能让别人顶罪。,1
79010,2,顶罪,dǐngzuì,,,动,抵消罪责,不能用罚款来顶罪。,2
79011,1,垫补,diànbu,,,动,费用不足时用其他款项来填补,必须把亏空垫补上。,1
79011,2,垫补,diànbu,,,动,正餐前为解饿稍吃点东西,,2
79036,1,经穴,jīngxué,,,名,针灸学上指隶属于经脉的穴位,,1
79036,2,经穴,jīngxué,,,名,针灸穴位，十二经脉各有一个经穴，位置多在腕、踝等关节附近,,2
79046,1,专差,zhuānchāi,,,名,被专门派到外地办某事的人,这位是省政府专差。,1
79046,2,专差,zhuānchāi,,,名,专门的差事,为这事出趟专差,2
79123,1,配膳,pèishàn,,,动,【配餐】按不同的需要和标准把各种食品搭配成套,,1
79123,2,配膳,pèishàn,,,名,【配餐】按一定比例搭配在一起的各种食品,,2
79164,1,换样,huànyàng,,,动,变换样式,饭菜换样了,1
79164,2,换样,huànyàng,,,动,变换面貌,房子装修后大换样了。,2
79165,1,灯标,dēngbiāo,,,名,有灯光设备的航标，用于夜间导航,,1
79165,2,灯标,dēngbiāo,,,名,有灯光设备的标志或标语牌,,2
79238,1,落市,luòshì,,,动,某些地区指蔬菜、瓜果等过了时令,枇杷落市了,1
79238,2,落市,luòshì,,,动,某些地区指收市,,2
79259,1,没样儿,méiyàngr,,,形,失去原来的模样，形容变化大（多用于不正常的变化）,他瘦得没样儿了,1
79259,2,没样儿,méiyàngr,,,形,形容没有规矩,这孩子淘气得没样儿。,2
79273,1,拌料,bànliào,,,动,拌和喂牲口的草料；也指拌和食物的作料,那盘粉丝还没拌料。,1
79273,2,拌料,bànliào,,,名,拌入食物的佐料,凉粉的拌料种类很多。,2
79274,1,滴管,dīguǎn,,,名,用滴入方法向静脉或其他部位输送药液的医用器具,,1
79274,2,滴管,dīguǎn,,,名,泛指用滴入方法输送液体的器具。如给机器加润滑油的滴油管等,,2
79371,1,搁放,gēfàng,,,动,摆放,客厅西边搁放一套沙发。,1
79371,2,搁放,gēfàng,,,动,搁置,,2
79382,1,发懒,fālǎn,,,动,懒惰而不想做事,,1
79382,2,发懒,fālǎn,,,动,因身体或心情不好而不想动弹,我浑身发懒，哪儿都不想去。,2
79449,1,熊包,xióngbāo,,,名,软弱无能的人（含谐谑意）,你什么事都怕，真是个熊包。,1
79449,2,熊包,xióngbāo,,,形,软弱无能,他怎么那么熊包,2
79465,2,提婚,tíhūn,,,动,提亲,,1
79465,1,提婚,tíhūn,,,动,已定亲的男方或女方向对方提出结婚的要求,,2
79505,1,青冢,qīngzhǒng,,,名,指汉代王昭君的墓，在今内蒙古自治区。传说当地多白草，而这座坟墓上的草却是青的,,1
79505,2,青冢,qīngzhǒng,,,名,泛指坟墓,,2
79522,2,石蕊,shíruǐ,,,名,用石蕊制成的蓝色无定形粉末，溶于水，在分析化学上用作指示剂,,1
79522,1,石蕊,shíruǐ,,,名,一种地衣，一般为灰白色或灰绿色，常生长在高寒地带。可以用来制石蕊试纸、石蕊溶液等,,2
79559,1,插脚,chājiǎo,,,动,把脚插进去，挤入人群（多用于否定）,车里人很多，简直没法儿插脚。,1
79559,2,插脚,chājiǎo,,,动,比喻参与不该参与的事,这件事你别插脚,2
79740,1,舒散,shūsàn,,,动,活动肢体,舒散筋骨,1
79740,2,舒散,shūsàn,,,动,缓解消除（郁闷等）,舒散一下紧张的情绪。,2
79754,2,插条,chātiáo,,,名,用于扦插的枝条,,1
79754,1,插条,chātiáo,,,动,把某些植物的枝条插进潮湿的土壤中，使之成活并长成新的植株,,2
79835,1,闹乱子,nàoluànzi,,,,惹祸；招惹是非,这孩子常在外边闹乱子。,1
79835,2,闹乱子,nàoluànzi,,,,闹事,不要怕有人出来闹乱子。,2
79883,1,响锣,xiǎngluó,,,动,鸣锣,响锣聚众,1
79883,2,响锣,xiǎngluó,,,动,借指某些事开始,大赛已经响锣｜工程提前响锣,2
79971,1,严命,yánmìng,,,动,严令,严命追讨,1
79971,2,严命,yánmìng,,,名,父亲的命令,谨遵严命,2
79995,1,土俗,tǔsú,,,名,地方习俗,地方志中对土俗有详细的记载｜土俗食品,1
79995,2,土俗,tǔsú,,,形,粗俗，落后于时尚,穿着很土俗,2
