rank,cihui,pinyin,raw_html
16744,后跟,hòugēn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>后跟</x-hw><x-pr> hòugēn</x-pr>
<dt><x-gram>名</x-gram>鞋袜上贴近脚跟<x-er>儿</x-er>的部分<x-f>。</x-f>
"
16793,古稀,gǔxī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>古稀</x-hw><x-pr> gǔxī</x-pr>
<dt><x-gram>名</x-gram>唐·杜甫《曲江》：“酒债寻常行处有，人生七十古来稀。”后用“古稀”指七十岁的年纪<x-f>。</x-f><dd><x-ex><x-key>古稀</x-key>之年</x-ex></dd>
"
16821,钢笔,gāngbǐ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>钢笔</x-hw><x-pr> gāngbǐ</x-pr>
<dt><x-gram>名</x-gram>用金属制作笔头<x-er>儿</x-er>的书写工具。直接蘸墨水书写的叫蘸水钢笔；笔杆内有储存墨水的笔囊，书写时墨水自动渗到笔尖的叫自来水笔<x-f>。</x-f>
"
17008,万无一失,wànwúyīshī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>万无一失</x-hw><x-pr> wànwúyīshī</x-pr>
<dt>绝不会出一点<x-er>儿</x-er>差错<x-f>。</x-f>
"
17072,黑客,hēikè,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>黑客</x-hw><x-pr> hēikè</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 hacker 音译<x-f>。</x-f></x-etym>原指本不属于电子计算机专业但对电脑技术非常精通的人；现多特指能编写解密程序非法侵入他人电脑网络进行干扰或破坏的人<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“骇客”不同。“黑客”指入侵他人电脑、改写电脑程序的人；“骇客”指破坏网络或通过网络搞恶作剧的人<x-f>。</x-f></t-note>
"
17078,指纹,zhǐwén,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>指纹</x-hw><x-pr> zhǐwén</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>手指肚<x-er>儿</x-er>上的皮肤纹理。有弓、箕、斗三个类型。每个人的指纹都不相同，而且终身不变<x-f>。</x-f>
<dt><x-sn>②</x-sn><x-g>名</x-g> 指纹的痕迹<x-f>。</x-f></dt><dd><x-ex>柜子上有罪犯留下的<x-key>指纹</x-key><x-f>。</x-f></x-ex></dd>
"
17137,盾牌,dùnpái,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>盾牌</x-hw><x-pr> dùnpái</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>盾1①<x-f>。</x-f>
<dt><x-sn>②</x-sn><x-g>名</x-g> 比喻推托或拒绝的借口<x-f>。</x-f></dt><dd><x-ex>这事跟我无关，别拿我当<x-key>盾牌</x-key><x-f>。</x-f></x-ex></dd>
"
17386,扑克,pūkè,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>扑克</x-hw><x-pr> pūkè</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 poker 音译<x-f>。</x-f></x-etym>国际通用纸牌。有黑桃、红桃、梅花、方块4种花色，每种花色13张，另加大王、小王各1张<x-f>。</x-f></dt>
"
17566,推敲,tuīqiāo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>推敲</x-hw><x-pr> tuīqiāo</x-pr>
<dt><x-gram>动</x-gram>宋·胡仔《苕溪渔隐丛话》卷十九引《刘公嘉话》记载：唐代诗人贾岛骑驴吟诗得“鸟宿池边树，僧敲月下门”两句，觉得“敲”字不好，想改为“推”字，便在驴上一边吟哦一边做着推、敲的手势，不巧挡了韩愈的路，便向韩愈请教，韩愈想了一会<x-er>儿</x-er>说“敲”字好。后人就用“推敲”来指斟酌字句或对问题反复考虑、琢磨<x-f>。</x-f><dd><x-ex>每句话都反复<x-key>推敲</x-key>过<x-f>。</x-f></x-ex></dd><t-note><x-lb>用法说明</x-lb>跟“斟酌”不同。“推敲”强调反复琢磨，力求完善，多用于文学创作或一般写作；“斟酌”强调权衡利弊，以决定取舍，力求没有缺失，使用范围较广<x-f>。</x-f></t-note>
"
17570,入室,rùshì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>入室</x-hw><x-pr> rùshì</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>进入屋内<x-f>。</x-f></dt><dd><x-ex><x-key>入室</x-key>抢劫</x-ex></dd>
<dt><x-sn>②</x-sn><x-g>动</x-g> 《论语·先进》：“由（指子由，孔子的弟子）也升堂矣，未入于室也。”（堂：堂屋，指外屋；室：内室，指里屋）比喻学问技能达到高深的境地<x-f>。</x-f><dd><x-ex>升堂<x-key>入室</x-key></x-ex></dd>
"
17620,电子游戏,diànzǐ yóuxì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>电子游戏</x-hw><x-pr> diànzǐ yóuxì</x-pr>
<dt>借助电子设备进行的游戏。简称电游<x-f>。</x-f></dt>
<dt>“<a type=""参见"" href=""x-dictionary:r:00033B3:com.apple.dictionary.zh_CN.SDCC"" title=""电子游戏机"">电子游戏机</a>”<x-f>。</x-f>
"
17661,小东西,xiǎodōngxi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>小东西</x-hw><x-pr> xiǎodōngxi</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>小物品<x-f>。</x-f></dt><dd><x-ex>买点<x-er>儿</x-er><x-key>小东西</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><x-g>名</x-g> 〈口〉对小孩<x-er>儿</x-er>的昵称<x-f>。</x-f><dd><x-ex>这<x-key>小东西</x-key>真可爱</x-ex></dd>
"
17939,火锅,huǒguō,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>火锅</x-hw><x-pr> huǒguō</x-pr>
<dt><x-gram>名</x-gram>锅与炉合一的炊具。旧式炭火锅用金属制成，炉在锅的中央，置炭火在其内，锅中放汤、肉片<x-er>儿</x-er>和蔬菜等，随煮随吃。现除炭火锅外，还有电火锅、煤气火锅等<x-f>。</x-f>
"
17946,霎时,shàshí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>霎时</x-hw><x-pr> shàshí</x-pr>
<dt><x-gram>名</x-gram>极短的时间；一会<x-er>儿</x-er><x-f>。</x-f><dd><x-ex><x-key>霎时</x-key>狂风大作</x-ex></dd><t-note><x-lb>用法说明</x-lb>不宜写作“刹时”<x-f>。</x-f></t-note>
"
18419,法老,fǎlǎo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>法老</x-hw><x-pr> fǎlǎo</x-pr>
<dt><x-gram>名</x-gram><x-etym>希腊语 pharaoh 音译<x-f>。</x-f></x-etym>古代埃及国王的称号<x-f>。</x-f></dt>
"
18526,垫底,diàndǐ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>垫底</x-hw><x-pr> diàndǐ</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>将别的东西放置在底部<x-f>。</x-f></dt><dd><x-ex>箱子里先铺一层白纸<x-key>垫底</x-key><x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn><x-g>动</x-g> 暂时先少吃一点<x-er>儿</x-er>食物解饥<x-f>。</x-f><dd><x-ex>先吃点<x-er>儿</x-er>饼干<x-key>垫底</x-key>，一会<x-er>儿</x-er>就开饭<x-f>。</x-f></x-ex></dd>
<dt><x-sn>③</x-sn><x-g>动</x-g> 比喻把某种事物作为基础<x-f>。</x-f></dt><dd><x-ex>有你的这句话<x-key>垫底</x-key>，我心里就踏实了<x-f>。</x-f></x-ex></dd>
<dt><x-sn>④</x-sn><x-g>动</x-g> 比喻排在最后<x-f>。</x-f></dt><dd><x-ex>每次考试都是他<x-key>垫底</x-key><x-f>。</x-f></x-ex></dd>
"
18990,无影无踪,wúyǐng-wúzōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>无影无踪</x-hw><x-pr> wúyǐng-wúzōng</x-pr>
<dt>没有一点<x-er>儿</x-er>影子和踪迹。形容完全消失或不知去向<x-f>。</x-f>
"
19276,同党,tóngdǎng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>同党</x-hw><x-pr> tóngdǎng</x-pr>
<dt><x-gram>名</x-gram>同一党派组织、同伙<x-er>儿</x-er>或同帮派的人（多用于贬义）<x-f>。</x-f><dd><x-ex>结为<x-key>同党</x-key></x-ex></dd>
"
19520,拼音,pīnyīn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>拼音</x-hw><x-pr> pīnyīn</x-pr>
<dt><x-gram>动</x-gram>把两个或两个以上的音素拼合成为一个复合的音。如i和 ē 相拼成 iē（耶）,d和 iē 相拼成 diē（爹）<x-f>。</x-f></dt>
"
