rank,cihui,pinyin,raw_html
65598,孔眼,kǒngyǎn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>孔眼</x-hw><x-pr> kǒngyǎn</x-pr>
<dt><x-gram>名</x-gram>窟窿眼<x-er>儿</x-er>；小孔<x-f>。</x-f><dd><x-ex>这种钻头钻的<x-key>孔眼</x-key>很小<x-f>。</x-f></x-ex></dd>
"
65722,巴松,bāsōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>巴松</x-hw><x-pr> bāsōng</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 bassoon 音译<x-f>。</x-f></x-etym>大管<x-f>。</x-f></dt>
"
65777,耳孔,ěrkǒng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>耳孔</x-hw><x-pr> ěrkǒng</x-pr>
<dt><x-gram>名</x-gram>耳朵眼<x-er>儿</x-er>①<x-f>。</x-f>
"
65778,蚂蚁啃骨头,mǎyǐ kěn gǔtou,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蚂蚁啃骨头</x-hw><x-pr> mǎyǐ kěn gǔtou</x-pr>
<dt>比喻把许多小的力量集中起来，靠一点<x-er>儿</x-er>一点<x-er>儿</x-er>地苦干来完成艰巨的任务<x-f>。</x-f>
"
65831,烟具,yānjù,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>烟具</x-hw><x-pr> yānjù</x-pr>
<dt><x-gram>名</x-gram>旧指抽鸦片烟的器具；现指一般吸烟器具，如烟嘴<x-er>儿</x-er>、打火机、烟灰缸等<x-f>。</x-f>
"
65847,心毒,xīndú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>心毒</x-hw><x-pr> xīndú</x-pr>
<dt><x-gram>形</x-gram>心眼<x-er>儿</x-er>狠毒<x-f>。</x-f><dd><x-ex>这个人<x-key>心毒</x-key>得很</x-ex></dd>
"
65919,种仁,zhǒngrén,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>种仁</x-hw><x-pr> zhǒngrén</x-pr>
<dt><x-gram>名</x-gram>某些植物种子果壳内所含的仁，可以发芽长成新株。如桃仁<x-er>儿</x-er>、杏仁<x-er>儿</x-er>等<x-f>。</x-f>
"
65989,豆包,dòubāo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>豆包</x-hw><x-pr> dòubāo</x-pr>
<dt><x-gram>名</x-gram>豆沙馅<x-er>儿</x-er>的包子<x-f>。</x-f>
"
66038,代数式,dàishùshì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>代数式</x-hw><x-pr> dàishùshì</x-pr>
<dt><x-gram>名</x-gram>用代数运算法把数和代表数的字母连接起来的式子，如 ax +2b，3x2+2x+1等<x-f>。</x-f>
"
66163,光笔,guāngbǐ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>光笔</x-hw><x-pr> guāngbǐ</x-pr>
<dt><x-gram>名</x-gram>电子计算机输入装置的一种。与阴极射线管（CRT）等显示设备配套使用，形状如笔，多用电缆跟主机连接。在人机通信时，可以用它指定 CRT 屏幕上的某一点，并对相应的信息进行修改、增添或删除，也可以在屏幕上画图等<x-f>。</x-f></dt>
"
66177,联贯,liánguàn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>联贯</x-hw><x-pr> liánguàn</x-pr>
<dt>现在规范词形写作“<a href=""entry://连贯"" type=""normalized"">连贯</a>”<x-f>。</x-f>
"
66266,骨董,gǔdǒng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>骨董</x-hw><x-pr> gǔdǒng</x-pr>
<dt>现在规范词形写作“<a href=""entry://古董"" type=""normalized"">古董</a>”<x-f>。</x-f>
"
66365,死心眼儿,sǐxīnyǎnr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>死心眼<x-er>儿</x-er></x-hw><x-pr> sǐxīnyǎnr</x-pr>
<dt><x-sn>①</x-sn><x-gram>形</x-gram>固执死板；不灵活<x-f>。</x-f></dt><dd><x-ex>你也太<x-key>死心眼儿</x-key>了，不会另想个办法?</x-ex></dd>
<dt><x-sn>②</x-sn><x-g>名</x-g> 指死心眼<x-er>儿</x-er>的人<x-f>。</x-f><dd><x-ex>跟他这种<x-key>死心眼儿</x-key>解释没用<x-f>。</x-f></x-ex></dd>
"
66566,称身,chènshēn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>称身</x-hw><x-pr> chènshēn</x-pr>
<dt><x-gram>形</x-gram>衣服的款式、肥瘦<x-er>儿</x-er>、大小合身<x-f>。</x-f>
"
66679,曲奇,qūqí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>曲奇</x-hw><x-pr> qūqí</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 cookie 音译<x-f>。</x-f></x-etym>饼干或小而圆的甜饼<x-f>。</x-f></dt>
"
66836,扶乩,fújī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>扶乩</x-hw><x-pr> fújī</x-pr>
<dt><x-gram>动</x-gram>两个人扶着一个带棍<x-er>儿</x-er>的架子，人移动架子，棍<x-er>儿</x-er>便在沙盘上写出字句来作为神的启示，是一种问吉凶的迷信活动<x-f>。</x-f><t-note><x-lb>用法说明</x-lb>不宜写作“扶箕”<x-f>。</x-f></t-note>
"
66885,盘尼西林,pánníxīlín,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>盘尼西林</x-hw><x-pr> pánníxīlín</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 penicillin 音译<x-f>。</x-f></x-etym>青霉素的旧称<x-f>。</x-f></dt>
"
66951,轴子,zhóuzi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>轴子</x-hw><x-pr> zhóuzi</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>安装在条幅下端的圆杆<x-er>儿</x-er><x-f>。</x-f>
<dt><x-sn>②</x-sn><x-g>名</x-g> 弦乐器上系弦的小圆杆<x-er>儿</x-er>，能调节音的高低<x-f>。</x-f>
"
66992,封泥,fēngní,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>封泥</x-hw><x-pr> fēngní</x-pr>
<dt><x-gram>名</x-gram>我国秦汉时期书信、公文大都写在竹简或木札上，发送时用绳捆缚，在绳端系结处封上黏土，上盖印章，以防私拆。这种盖上印章的土块<x-er>儿</x-er>就叫封泥<x-f>。</x-f>（也说泥封<x-f>。</x-f>）
"
67022,有顷,yǒuqǐng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>有顷</x-hw><x-pr> yǒuqǐng</x-pr>〈文〉
<dt><x-gram>名</x-gram>一会<x-er>儿</x-er>；片刻<x-f>。</x-f>
"
67135,赛璐珞,sàilùluò,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>赛璐珞</x-hw><x-pr> sàilùluò</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 celluloid 音译<x-f>。</x-f></x-etym>由胶棉和增塑剂加工制成的一种塑料，无色透明，可以染成各种颜色，用来制造眼镜架、乒乓球、文具和玩具等<x-f>。</x-f></dt>
"
67136,乌溜溜,wūliūliū,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>乌溜溜</x-hw><x-pr> wūliūliū</x-pr>
<dt><x-gram>形</x-gram>形容眼珠<x-er>儿</x-er>黑亮而灵活<x-f>。</x-f>
"
67245,蜜罐儿,mìguànr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蜜罐<x-er>儿</x-er></x-hw><x-pr> mìguànr</x-pr>
<dt><x-gram>名</x-gram>装蜜的罐<x-er>儿</x-er>；比喻幸福甜美的生活环境<x-f>。</x-f><dd><x-ex>她从小在<x-key>蜜罐儿</x-key>里长大<x-f>。</x-f></x-ex></dd>
"
67477,驴打滚,lǘdǎgǔn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>驴打滚</x-hw><x-pr> lǘdǎgǔn</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>一种高利贷，借债到期不还，利息加倍；利上加利，越滚越多<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>一种食品，将和（huó）好的黄米面裹入馅<x-er>儿</x-er>，卷成圆柱形，蒸熟后再滚上熟黄豆面<x-f>。</x-f>
"
67703,联缀,liánzhuì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>联缀</x-hw><x-pr> liánzhuì</x-pr>
<dt>现在规范词形写作“<a href=""entry://连缀"" type=""normalized"">连缀</a>”<x-f>。</x-f>
"
67774,拉尼娜现象,lānínà xiànxiàng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>拉尼娜现象</x-hw><x-pr> lānínà xiànxiàng</x-pr>
<dt>指赤道附近东太平洋表层海水温度大范围持续变冷的异常现象。往往每隔几年发生一次，持续时间长，对全球气候有重大影响。因与厄尔尼诺现象相反，也说反厄尔尼诺现象<x-f>（</x-f>拉尼娜：西班牙语La Niña音译<x-f>）</x-f><x-f>。</x-f>
"
68079,打雪仗,dǎxuězhàng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>打雪仗</x-hw><x-pr> dǎxuězhàng</x-pr>
<dt>一种游戏，把雪捏成团<x-er>儿</x-er>互相投掷<x-f>。</x-f>
"
68179,丸剂,wánjì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>丸剂</x-hw><x-pr> wánjì</x-pr>
<dt><x-gram>名</x-gram>丸状的药物制剂。中药丸剂是将药物研成细末<x-er>儿</x-er>，加入水、蜂蜜或淀粉等混合调制而成<x-f>。</x-f>
"
68237,齑粉,jīfěn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>齑粉</x-hw><x-pr> jīfěn</x-pr>〈文〉
<dt><x-gram>名</x-gram>碎末<x-er>儿</x-er>；细粉<x-f>。</x-f><dd><x-ex>碾为<x-key>齑粉</x-key></x-ex></dd>
"
68310,群栖,qúnqī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>群栖</x-hw><x-pr> qúnqī</x-pr>
<dt><x-gram>动</x-gram>（鸟兽等）成群地栖息在一块<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>野马<x-key>群栖</x-key>于沙漠、草原地带<x-f>。</x-f></x-ex></dd>
"
68362,串亲戚,chuànqīnqi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>串亲戚</x-hw><x-pr> chuànqīnqi</x-pr>〈口〉
<dt>到亲戚家串门<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>穿那么漂亮，<x-key>串亲戚</x-key>去呀?</x-ex></dd>
"
68847,一得之见,yīdézhījiàn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>一得之见</x-hw><x-pr> yīdézhījiàn</x-pr>
<dt>谦词，一点<x-er>儿</x-er>肤浅的见解<x-f>。</x-f>
"
68920,康采恩,kāngcǎi'ēn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>康采恩</x-hw><x-pr> kāngcǎi'ēn</x-pr>
<dt><x-gram>名</x-gram><x-etym>德语 Konzern 音译<x-f>。</x-f></x-etym>资本主义垄断组织的一种高级形式。由工业、商贸、金融、交通等不同经济部门的许多大企业联合组成<x-f>。</x-f></dt>
"
68922,贴本儿,tiēběnr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>贴本<x-er>儿</x-er></x-hw><x-pr> tiēběnr</x-pr>
<dt><x-gram>动</x-gram>亏本<x-er>儿</x-er>；赔钱<x-f>。</x-f><dd><x-ex><x-key>贴本儿</x-key>生意</x-ex></dd>
"
68986,飞针走线,fēizhēn-zǒuxiàn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>飞针走线</x-hw><x-pr> fēizhēn-zǒuxiàn</x-pr>
<dt>形容做针线活<x-er>儿</x-er>非常熟练快捷<x-f>。</x-f>
"
68998,禀承,bǐngchéng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>禀承</x-hw><x-pr> bǐngchéng</x-pr>
<dt>现在规范词形写作“<a href=""entry://秉承"" type=""normalized"">秉承</a>”<x-f>。</x-f>
"
69062,挂锁,guàsuǒ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>挂锁</x-hw><x-pr> guàsuǒ</x-pr>
<dt><x-gram>名</x-gram>可以挂在钌铞<x-er>儿</x-er>、屈戌<x-er>儿</x-er>等的环孔中的锁<x-f>。</x-f>
"
69230,棠棣,tángdì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>棠棣</x-hw><x-pr> tángdì</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古书上指郁李，灌木类植物，春季开淡红色花，果实小球形，暗红似李<x-f>。</x-f></dt>（也说常棣<x-f>。</x-f>）
<dt><x-sn>②</x-sn><x-g>名</x-g> 〈文〉相传《诗经·小雅·常棣》是周公欢宴兄弟的乐歌。古代“常”通“棠”，后用“棠棣”比喻兄弟或兄弟情谊<x-f>。</x-f><dd><x-ex><x-key>棠棣</x-key>并为天下士</x-ex></dd>
"
69233,闹洞房,nàodòngfáng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>闹洞房</x-hw><x-pr> nàodòngfáng</x-pr>
<dt>新婚之夜，亲朋好友到洞房里跟新婚夫妇说笑逗乐<x-er>儿</x-er><x-f>。</x-f>（也说闹房、闹新房<x-f>。</x-f>）
"
69423,烧卖,shāomai,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>烧卖</x-hw><x-pr> shāomai</x-pr>
<dt><x-gram>名</x-gram>食品，用薄的烫面皮包馅<x-er>儿</x-er>，顶上捏成细褶<x-er>儿</x-er>，不封死，蒸熟后吃<x-f>。</x-f><t-note><x-lb>用法说明</x-lb>不宜写作“稍麦” “梢麦” “稍梅”<x-f>。</x-f></t-note>
"
69499,破读,pòdú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>破读</x-hw><x-pr> pòdú</x-pr>
<dt><x-gram>名</x-gram>一个汉字因意义发生变化，读音也相应发生变化时，习惯上把非通常的读音称为破读。如“好”通常作形容词，读 hǎo；引申为动词，表示喜好，改读 hào。hào 这个读音就叫破读<x-f>。</x-f></dt>（也说读破、破字。破读的字叫破读字<x-f>。</x-f>）
"
69561,豆酱,dòujiàng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>豆酱</x-hw><x-pr> dòujiàng</x-pr>
<dt><x-gram>名</x-gram>豆瓣<x-er>儿</x-er>酱<x-f>。</x-f>
"
69611,不得劲儿,bùdéjìnr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>不得劲<x-er>儿</x-er></x-hw><x-pr> bùdéjìnr</x-pr>
<dt><x-sn>①</x-sn>用不上劲<x-er>儿</x-er>；用着不顺手<x-f>。</x-f><dd><x-ex>锄把<x-er>儿</x-er>安得不好，用起来<x-key>不得劲儿</x-key><x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn>身体不舒服<x-f>。</x-f></dt><dd><x-ex>这几天着凉了，浑身<x-key>不得劲儿</x-key><x-f>。</x-f></x-ex></dd>
"
69625,大丽花,dàlìhuā,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>大丽花</x-hw><x-pr> dàlìhuā</x-pr>
<dt><x-gram>名</x-gram>多年生草本植物，高可达1.5米以上，块根，茎多汁，春夏间开红、黄、紫、橘黄、白等色花，是著名的观赏植物<x-f>（</x-f>大丽：英语dahlia音译<x-f>）</x-f><x-f>。</x-f>（也说大理花、天竺牡丹等<x-f>。</x-f>）
"
69856,客饭,kèfàn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>客饭</x-hw><x-pr> kèfàn</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>单位食堂专为临时来客准备的饭食<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 火车、轮船、旅店、饭馆为旅客准备的饭食，多论份<x-er>儿</x-er>出售<x-f>。</x-f>
"
69911,连袂,liánmèi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>连袂</x-hw><x-pr> liánmèi</x-pr>
<dt>现在规范词形写作“<a href=""entry://联袂"" type=""normalized"">联袂</a>”<x-f>。</x-f>
"
