rank,cihui,pinyin,raw_html
51242,拉杆,lāgān,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>拉杆</x-hw><x-pr> lāgān</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>机械或建筑物上起牵引作用的杆形物件。如自行车闸上的长铁棍<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 指能拉长或缩短的杆，由不同直径的管<x-er>儿</x-er>套接而成。如收音机上的拉杆天线<x-f>。</x-f>
"
51459,圆规,yuánguī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>圆规</x-hw><x-pr> yuánguī</x-pr>
<dt><x-gram>名</x-gram>画圆或弧的绘图仪器，一脚是尖针，另一脚可装上铅笔芯或鸭嘴形笔头<x-er>儿</x-er>。以尖针脚为圆心，旋转另一脚就可以画出圆或弧<x-f>。</x-f>
"
51496,饮水思源,yǐnshuǐ-sīyuán,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>饮水思源</x-hw><x-pr> yǐnshuǐ-sīyuán</x-pr>
<dt>喝水时想到水是从哪<x-er>儿</x-er>来的。比喻不忘本<x-f>。</x-f>
"
51567,卤莽,lǔmǎng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>卤莽</x-hw><x-pr> lǔmǎng</x-pr>
<dt>现在规范词形写作“<a href=""entry://鲁莽"" type=""normalized"">鲁莽</a>”<x-f>。</x-f>
"
51590,略胜一筹,lüèshèng-yīchóu,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>略胜一筹</x-hw><x-pr> lüèshèng-yīchóu</x-pr>
<dt>两相比较，略微好一点<x-er>儿</x-er>（筹：指筹码）<x-f>。</x-f>
"
51696,麻仁,márén,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>麻仁</x-hw><x-pr> márén</x-pr>
<dt><x-gram>名</x-gram>大麻种子的仁<x-er>儿</x-er>，可以榨油，也可以做药材<x-f>。</x-f>
"
51732,立锥之地,lìzhuīzhīdì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>立锥之地</x-hw><x-pr> lìzhuīzhīdì</x-pr>
<dt>仅能插锥子的地方。形容极小的一点<x-er>儿</x-er>地方（多用于否定）<x-f>。</x-f><dd><x-ex>无<x-key>立锥之地</x-key></x-ex></dd>
"
51774,丧尽天良,sàngjìn-tiānliáng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>丧尽天良</x-hw><x-pr> sàngjìn-tiānliáng</x-pr>
<dt>一点<x-er>儿</x-er>良心都没有。形容残忍、狠毒到了极点<x-f>。</x-f>
"
51886,捉刀,zhuōdāo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>捉刀</x-hw><x-pr> zhuōdāo</x-pr>
<dt><x-gram>动</x-gram>《世说新语·容止》记载：曹操让崔琰（yǎn）替代自己接见匈奴使臣，自己却在床头持刀假充卫士。事后，匈奴使臣说：“魏王雅望非常，然床头捉刀人，此乃英雄也。”后借用“捉刀”称替人写文章<x-f>。</x-f><dd><x-ex><x-key>捉刀</x-key>代笔</x-ex></dd>
"
52007,见微知著,jiànwēi-zhīzhù,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>见微知著</x-hw><x-pr> jiànwēi-zhīzhù</x-pr>
<dt>见到一点<x-er>儿</x-er>苗头就能看出事物的实质或发展的趋向（著：显著）<x-f>。</x-f>
"
52015,卡其,kǎqí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>卡其</x-hw><x-pr> kǎqí</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 khaki 音译<x-f>。</x-f></x-etym>一种质地较厚实、纹路较明显的斜纹布<x-f>。</x-f></dt>（也说卡其布<x-f>。</x-f>）
"
52041,囡囡,nānnān,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>囡囡</x-hw><x-pr> nānnān</x-pr>
<dt><x-gram>名</x-gram>某些地区指小孩<x-er>儿</x-er>（含亲切意）<x-f>。</x-f>
"
52182,猪排,zhūpái,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>猪排</x-hw><x-pr> zhūpái</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>猪的排骨<x-f>。</x-f></dt><dd><x-ex>红烧<x-key>猪排</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><x-g>名</x-g> 大而厚的猪肉片<x-er>儿</x-er>；也指用这种猪肉片<x-er>儿</x-er>做成的菜肴<x-f>。</x-f>
"
52261,盖碗,gàiwǎn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>盖碗</x-hw><x-pr> gàiwǎn</x-pr>
<dt><x-gram>名</x-gram>上面有盖<x-er>儿</x-er>，下面多有托盘的茶碗<x-f>。</x-f><dd><x-ex>这是一套清代青花<x-key>盖碗</x-key><x-f>。</x-f></x-ex></dd>
"
52265,纸醉金迷,zhǐzuì-jīnmí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>纸醉金迷</x-hw><x-pr> zhǐzuì-jīnmí</x-pr>
<dt>宋·陶谷《清异录·居室》记载：唐末有个叫孟斧的人，家里的器具都包上金纸，光彩夺目。人们说在那里呆一会<x-er>儿</x-er>，就会让人“纸醉金迷”。后多用“纸醉金迷”形容令人沉迷的奢侈糜烂的生活环境<x-f>。</x-f>
"
52379,小坐,xiǎozuò,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>小坐</x-hw><x-pr> xiǎozuò</x-pr>
<dt><x-gram>动</x-gram>稍坐一会<x-er>儿</x-er><x-f>。</x-f><dd><x-ex><x-key>小坐</x-key>片刻</x-ex></dd>
"
52430,摹拟,mónǐ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>摹拟</x-hw><x-pr> mónǐ</x-pr>
<dt>现在规范词形写作“<a href=""entry://模拟"" type=""normalized"">模拟</a>”<x-f>。</x-f>
"
52603,旱烟袋,hànyāndài,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>旱烟袋</x-hw><x-pr> hànyāndài</x-pr>
<dt><x-gram>名</x-gram>吸烟用具，在一段细竹管的一头安烟袋锅，另一头安烟嘴<x-er>儿</x-er>，在烟袋锅里装入烟丝，点燃后通过烟嘴<x-er>儿</x-er>直接吸。因烟气无须经水过滤，故称<x-f>。</x-f>
"
52744,音素,yīnsù,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>音素</x-hw><x-pr> yīnsù</x-pr>
<dt><x-gram>名</x-gram>语音中最小的单位，分元音和辅音两类。如 biān 这个音节是由除声调以外的b、i、a、n四个音素构成的<x-f>。</x-f></dt>
"
52771,雪梨,xuělí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>雪梨</x-hw><x-pr> xuělí</x-pr>
<dt><x-gram>名</x-gram>梨的一种，果实个<x-er>儿</x-er>大，表皮较粗。藏至冬季味道最佳，故称<x-f>。</x-f>（也说雪花梨<x-f>。</x-f>）
"
53050,腥风血雨,xīngfēng-xuèyǔ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>腥风血雨</x-hw><x-pr> xīngfēng-xuèyǔ</x-pr>
<dt>带着腥味<x-er>儿</x-er>的风，掺着血的雨。形容黑暗统治下或战争中百姓横遭屠杀的残酷景象<x-f>。</x-f>
<dt><x-lb>用法说明</x-lb>见“<a href=""entry://凄风苦雨"" type=""see"">凄风苦雨</a>”<x-f>。</x-f>
"
53314,耳坠,ěrzhuì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>耳坠</x-hw><x-pr> ěrzhuì</x-pr>
<dt><x-gram>名</x-gram>戴在耳垂上的有坠<x-er>儿</x-er>的装饰物<x-f>。</x-f>（也说耳坠子<x-f>。</x-f>）
"
53366,吭哧,kēngchi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>吭哧</x-hw><x-pr> kēngchi</x-pr>
<dt><x-sn>①</x-sn><x-gram>拟声</x-gram>模拟用力干活<x-er>儿</x-er>时发出的喘息声<x-f>。</x-f><dd><x-ex>累得<x-key>吭哧</x-key><x-key>吭哧</x-key>直喘气<x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn><x-g>动</x-g> 费力地、吞吞吐吐地说话<x-f>。</x-f></dt><dd><x-ex>他<x-key>吭哧</x-key>了半天，谁也听不懂他讲什么<x-f>。</x-f></x-ex></dd>
<dt><x-sn>③</x-sn><x-g>动</x-g> 缓慢费力地做<x-f>。</x-f></dt><dd><x-ex>好容易才把这篇作文<x-key>吭哧</x-key>出来<x-f>。</x-f></x-ex></dd>
"
53704,五里雾,wǔlǐwù,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>五里雾</x-hw><x-pr> wǔlǐwù</x-pr>
<dt><x-gram>名</x-gram>《后汉书·张楷传》：“张楷字公超，性好道术，能作五里雾。”原指道士作的法术。后用以比喻迷离恍惚，难明真相的情景<x-f>。</x-f><dd><x-ex>如堕<x-key>五里雾</x-key>中</x-ex></dd>
"
53983,香波,xiāngbō,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>香波</x-hw><x-pr> xiāngbō</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 shampoo 音译<x-f>。</x-f></x-etym>指洗发用的合成洗涤用品<x-f>。</x-f></dt>
"
54003,啃骨头,kěngǔtou,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>啃骨头</x-hw><x-pr> kěngǔtou</x-pr>
<dt>啃下骨头上难啃的肉；比喻一点<x-er>儿</x-er>一点<x-er>儿</x-er>地解决难以解决的问题<x-f>。</x-f><dd><x-ex>用蚂蚁<x-key>啃骨头</x-key>的精神攻克难关<x-f>。</x-f></x-ex></dd>
"
54033,难兄难弟,nánxiōng-nándì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>难兄难弟</x-hw><x-pr> nànxiōng-nàndì</x-pr>
<dt>共过患难的朋友；处于同样困境的人<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“难兄难弟（nánxiōng-nándì）”音、义均不同<x-f>。</x-f></t-note></dt><hr><dt class='title'><x-hw>难兄难弟</x-hw><x-pr> nánxiōng-nándì</x-pr>
<dt>南朝·宋·刘义庆《世说新语·德行》记载，陈寔（shí）曾说他的两个儿子“元方难为兄，季方难为弟”。意思是兄弟俩一样好，难以分出高低；今多反用，指兄弟俩或泛指两个人同样低劣<x-f>。</x-f><dd><x-ex>他俩一个不求上进，一个得过且过，真是一对<x-key>难兄难弟</x-key><x-f>。</x-f></x-ex></dd><t-note><x-lb>用法说明</x-lb>跟“难兄难弟（nànxiōng-nàndì）”音、义均不同<x-f>。</x-f></t-note>
"
54167,常备不懈,chángbèi-bùxiè,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>常备不懈</x-hw><x-pr> chángbèi-bùxiè</x-pr>
<dt>时刻准备着，一点<x-er>儿</x-er>不松懈<x-f>。</x-f>
"
54188,鱼肝油,yúgānyóu,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鱼肝油</x-hw><x-pr> yúgānyóu</x-pr>
<dt><x-gram>名</x-gram>从鲨鱼、鳕鱼等肝脏中提炼出来的液体脂肪。黄色，有腥味<x-er>儿</x-er>，富含维生素A和D，常用来治疗夜盲症、佝偻病等<x-f>。</x-f>
"
54196,针头线脑,zhēntóu-xiànnǎo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>针头线脑</x-hw><x-pr> zhēntóu-xiànnǎo</x-pr>
<dt>做针线活<x-er>儿</x-er>用的针、线等；泛指琐碎细小的东西<x-f>。</x-f>
"
54253,快书,kuàishū,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>快书</x-hw><x-pr> kuàishū</x-pr>
<dt><x-gram>名</x-gram>一种曲艺，用铜板或竹板伴奏，词<x-er>儿</x-er>合辙押韵，注重说唱故事、刻画人物，节奏较快。较著名的有山东快书<x-f>。</x-f>
"
54354,布尔乔亚,bù'ěrqiáoyà,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>布尔乔亚</x-hw><x-pr> bù'ěrqiáoyà</x-pr>
<dt><x-gram>名</x-gram><x-etym>法语 bourgeoisie 音译<x-f>。</x-f></x-etym>资产阶级<x-f>。</x-f></dt>
"
54436,枣核,zǎohé,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>枣核</x-hw><x-pr> zǎohé</x-pr>
<dt><x-gram>名</x-gram>枣<x-er>儿</x-er>内的硬核，核内肉质部分叫枣仁，可以做药材<x-f>。</x-f>（口语中也说枣核<x-er>儿</x-er>（húr）<x-f>。</x-f>）
"
54460,棕黑,zōnghēi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>棕黑</x-hw><x-pr> zōnghēi</x-pr>
<dt><x-gram>形</x-gram>形容棕色中略带点<x-er>儿</x-er>黑<x-f>。</x-f>
"
54500,赢余,yíngyú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>赢余</x-hw><x-pr> yíngyú</x-pr>
<dt>现在规范词形写作“<a href=""entry://盈余"" type=""normalized"">盈余</a>”<x-f>。</x-f>
"
54648,伽马射线,gāmǎ shèxiàn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>伽马射线</x-hw><x-pr> gāmǎ shèxiàn</x-pr>
<dt>镭等放射性元素的原子放出的射线。是波长极短的电磁波，有很强的穿透力。工业上用来探测金属内部损伤，医学上用来切除和治疗肿瘤等<x-f>（</x-f>伽马：希腊字母γ音译<x-f>）</x-f>。学名写作γ射线<x-f>。</x-f>
"
54864,红通通,hóngtōngtōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>红通通</x-hw><x-pr> hóngtōngtōng</x-pr>
<dt>现在规范词形写作“<a href=""entry://红彤彤"" type=""normalized"">红彤彤</a>”<x-f>。</x-f>
"
54880,拨浪鼓,bōlanggǔ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>拨浪鼓</x-hw><x-pr> bōlanggǔ</x-pr>
<dt><x-gram>名</x-gram>一种有手柄的小鼓。鼓旁两条短绳分别系有小坠<x-er>儿</x-er>，摇动时小坠<x-er>儿</x-er>击打鼓面，发出“拨浪” “拨浪”的声音。多用作玩具，有的小贩也用来招揽生意<x-f>。</x-f><t-note><x-lb>用法说明</x-lb>不宜写作“波浪鼓” “泼浪鼓”<x-f>。</x-f></t-note>
"
54885,合成词,héchéngcí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>合成词</x-hw><x-pr> héchéngcí</x-pr>
<dt><x-gram>名</x-gram>由两个或两个以上的语素合成的词（跟“单纯词”相区别）。合成词按结构可分为两类：一类是词根加词根构成的复合词，如书本、友谊、树干等；一类是词根加词缀构成的派生词，如桌子、苦头、花<x-er>儿</x-er>等<x-f>。</x-f>
"
