rank,cihui,pinyin,raw_html
41717,雅思,yǎsī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>雅思</x-hw><x-pr> yǎsī</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语缩写词 IELTS 音译<x-f>。</x-f></x-etym>国际英语水平测试。由英国剑桥大学考试委员会、澳大利亚高校国际开发署和英国文化委员会共同举办。1990年4月起我国开始推行<x-f>。</x-f></dt>
"
41751,核桃仁儿,hétaorénr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>核桃仁<x-er>儿</x-er></x-hw><x-pr> hétaorénr</x-pr>
<dt><x-gram>名</x-gram>核桃壳<x-er>儿</x-er>里面的果仁<x-er>儿</x-er>。可以吃，也可以榨油，还可以做药材<x-f>。</x-f>
"
41754,孺子牛,rúzǐniú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>孺子牛</x-hw><x-pr> rúzǐniú</x-pr>
<dt><x-gram>名</x-gram>《左传·哀公六年》记载：齐景公曾口含绳子装作牛，让儿子牵着走。后用“孺子牛”比喻甘愿为人民大众服务的人<x-f>。</x-f><dd><x-ex>俯首甘为<x-key>孺子牛</x-key></x-ex></dd>
"
41889,酸溜溜,suānliūliū,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>酸溜溜</x-hw><x-pr> suānliūliū</x-pr>
<dt><x-sn>①</x-sn><x-gram>形</x-gram>形容味道或气味酸<x-f>。</x-f></dt><dd><x-ex>话梅糖<x-key>酸溜溜</x-key>的</x-ex><x-ex><x-lb> | </x-lb><x-key>酸溜溜</x-key>的气味</x-ex></dd>
<dt><x-sn>②</x-sn> <x-g>形</x-g> 形容身体某部分酸痛<x-f>。</x-f></dt><dd><x-ex>鼻子碰到门上，<x-key>酸溜溜</x-key>的<x-f>。</x-f></x-ex></dd>
<dt><x-sn>③</x-sn> <x-g>形</x-g> 形容心里有点<x-er>儿</x-er>妒忌或难过<x-f>。</x-f><dd><x-ex>看着别人的成果，心里<x-key>酸溜溜</x-key>的<x-f>。</x-f></x-ex></dd>
<dt><x-sn>④</x-sn> <x-g>形</x-g> 形容言谈迂腐<x-f>。</x-f></dt><dd><x-ex>他说话<x-key>酸溜溜</x-key>的，真让人难受<x-f>。</x-f></x-ex></dd>
"
41928,丑小鸭,chǒuxiǎoyā,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>丑小鸭</x-hw><x-pr> chǒuxiǎoyā</x-pr>
<dt><x-gram>名</x-gram>丹麦作家安徒生的童话《丑小鸭》中的主人公。现常用来比喻长得不漂亮或不引人注目的小孩<x-er>儿</x-er>（多用于谦称或谑称）<x-f>。</x-f><dd><x-ex>当年的<x-key>丑小鸭</x-key>，如今成了白天鹅<x-f>。</x-f></x-ex></dd>
"
42046,杂工,zágōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>杂工</x-hw><x-pr> zágōng</x-pr>
<dt><x-gram>名</x-gram>干杂活<x-er>儿</x-er>的工人<x-f>。</x-f>
"
42262,女红,nǚgōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>女红</x-hw><x-pr> nǚgōng</x-pr>
<dt><x-gram>名</x-gram>旧时指妇女所做的缝纫、刺绣、纺织一类的劳动或这类劳动的成品（红：指妇女纺织、刺绣等活<x-er>儿</x-er>）<x-f>。</x-f><t-note><x-lb>用法说明</x-lb>“红”这里不读 hóng<x-f>。</x-f></t-note>
"
42407,阿拉伯数字,ālābó shùzì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>阿拉伯数字</x-hw><x-pr> ālābó shùzì</x-pr>
<dt>国际通用的数字，即0、1、2、3、4、5、6、7、8、9。原为印度始创，12世纪初由阿拉伯人传到欧洲<x-f>（</x-f>阿拉伯：阿拉伯语arab音译<x-f>）</x-f><x-f>。</x-f>（也说印度-阿拉伯数字<x-f>。</x-f>）<t-note><x-lb>用法说明</x-lb>不宜写作“阿剌伯数字”<x-f>。</x-f></t-note>
"
42417,无宁,wúnìng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>无宁</x-hw><x-pr> wúnìng</x-pr>
<dt>现在规范词形写作“<a href=""entry://毋宁"" type=""normalized"">毋宁</a>”<x-f>。</x-f>
"
42456,听差,tīngchāi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>听差</x-hw><x-pr> tīngchāi</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>听从差遣<x-f>。</x-f></dt><dd><x-ex>你主事，我<x-key>听差</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><x-g>名</x-g> 旧时指干杂活<x-er>儿</x-er>的男仆<x-f>。</x-f><dd><x-ex>解放前他曾在县衙门里当<x-key>听差</x-key><x-f>。</x-f></x-ex></dd>
"
42458,沙弥,shāmí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>沙弥</x-hw><x-pr> shāmí</x-pr>
<dt><x-gram>名</x-gram>梵语 Śrāmaṇera 音译的简称。佛教指依照戒律出家的7—20岁的男性修行者。俗称小和尚<x-f>。</x-f></dt>
"
42470,尼古丁,nígǔdīng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>尼古丁</x-hw><x-pr> nígǔdīng</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 nicotine 音译<x-f>。</x-f></x-etym>烟草中一种主要生物碱，毒性大<x-f>。</x-f></dt>（也说烟碱<x-f>。</x-f>）
"
42541,汤圆,tāngyuán,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>汤圆</x-hw><x-pr> tāngyuán</x-pr>
<dt><x-gram>名</x-gram>用糯米粉等做成的球状食品。大多有馅<x-er>儿</x-er>，煮熟后带汤吃<x-f>。</x-f>（也说汤团<x-f>。</x-f>）
"
42755,沙丁鱼,shādīngyú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>沙丁鱼</x-hw><x-pr> shādīngyú</x-pr>
<dt><x-gram>名</x-gram>鱼，体长纺锤形，银白色，生活在海洋中。肉鲜美，是罐头食品的优良原料<x-f>（</x-f>沙丁：英语sardine音译<x-f>）</x-f><x-f>。</x-f>（也说鳁<x-f>。</x-f>）
"
42763,肉丸,ròuwán,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>肉丸</x-hw><x-pr> ròuwán</x-pr>
<dt><x-gram>名</x-gram>将肉末<x-er>儿</x-er>、淀粉和调料等搅拌后做成的球形食品，蒸、炸、汆汤皆可<x-f>。</x-f>
"
42764,净尽,jìngjìn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>净尽</x-hw><x-pr> jìngjìn</x-pr>
<dt><x-gram>形</x-gram>一点<x-er>儿</x-er>也不剩<x-f>。</x-f><dd><x-ex>扫除<x-key>净尽</x-key></x-ex></dd>
"
42920,伏输,fúshū,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>伏输</x-hw><x-pr> fúshū</x-pr>
<dt>现在规范词形写作“<a href=""entry://服输"" type=""normalized"">服输</a>”<x-f>。</x-f>
"
42923,夜曲,yèqǔ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>夜曲</x-hw><x-pr> yèqǔ</x-pr>
<dt><x-gram>名</x-gram>18世纪流行于欧洲贵族社会的一种器乐曲，常在夜间露天演奏；近代一般指钢琴小曲<x-er>儿</x-er>，曲调优美、抒情<x-f>。</x-f>
"
42940,闪存,shǎncún,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>闪存</x-hw><x-pr> shǎncún</x-pr>
<dt><x-gram>名</x-gram>一种断电时所存储的数据不会丢失的芯片，广泛用于电子计算机、手机等的数据存储设备（闪：英语 flash 直译）<x-f>。</x-f></dt>
"
42947,肉饼,ròubǐng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>肉饼</x-hw><x-pr> ròubǐng</x-pr>
<dt><x-gram>名</x-gram>用很薄的白面皮包着肉馅<x-er>儿</x-er>烙成的饼<x-f>。</x-f>
"
43254,古尔邦节,gǔ'ěrbāngjié,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>古尔邦节</x-hw><x-pr> gǔ'ěrbāngjié</x-pr>
<dt><x-gram>名</x-gram>伊斯兰教节日，在伊斯兰教历12月10日。这一天要宰杀牲畜献礼<x-f>（</x-f>古尔邦：阿拉伯语al-Qurbān音译<x-f>）</x-f><x-f>。</x-f>（也说宰牲节<x-f>。</x-f>）
"
43271,青丝,qīngsī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>青丝</x-hw><x-pr> qīngsī</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>比喻黑发（多用于女子的头发）<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 用青梅等切成的细丝，常用作糕点馅<x-er>儿</x-er>的配料或糕点面上的点缀品<x-f>。</x-f>
"
43470,电子显微镜,diànzǐ xiǎnwēijìng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>电子显微镜</x-hw><x-pr> diànzǐ xiǎnwēijìng</x-pr>
<dt>利用电子束放大图像的显微镜。能使物质的细微结构放大几十万倍。通过它可以看到病毒、单个<x-er>儿</x-er>分子以及某些重金属的原子和晶体中的原子点阵<x-f>。</x-f>
"
43514,拐子,guǎizi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>拐子</x-hw><x-pr> guǎizi</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>拐1②<x-f>。</x-f>
<dt><x-sn>②</x-sn><x-g>名</x-g> 腿脚有残疾的人（含不尊敬意）<x-f>。</x-f></dt>
<dt><x-sn>③</x-sn><sbl2>○</sbl2><x-g>名</x-g>桄子<x-f>。</x-f></dt>
<dt><x-sn>④</x-sn><sbl2>○</sbl2><x-g>名</x-g>拐骗人口、财物的人<x-f>。</x-f></dt>
"
43620,一钱不值,yīqián-bùzhí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>一钱不值</x-hw><x-pr> yīqián-bùzhí</x-pr>
<dt>不值一分钱。形容没有一点<x-er>儿</x-er>价值<x-f>。</x-f>
"
43753,缪斯,miùsī,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>缪斯</x-hw><x-pr> miùsī</x-pr><br><x-gram>名</x-gram><x-etym>英语 Muses 音译<x-f>。</x-f></x-etym>希腊神话中九位文艺和科学女神的通称，均是宙斯和记忆女神的女儿<x-f>。</x-f></dt>
"
43798,针眼,zhēnyǎn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>针眼</x-hw><x-pr> zhēnyan</x-pr>
<dt><x-gram>名</x-gram>眼部疾病，麦粒肿的通称<x-f>。</x-f></dt></dt><hr><dt class='title'><x-hw>针眼</x-hw><x-pr> zhēnyǎn</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>针鼻<x-er>儿</x-er><x-f>。</x-f>
<dt><x-sn>②</x-sn><x-g>名</x-g> 被针扎后留下的小孔<x-f>。</x-f></dt><dd><x-ex>线拆了，<x-key>针眼</x-key>还在<x-f>。</x-f></x-ex></dd>
"
43826,引号,yǐnhào,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>引号</x-hw><x-pr> yǐnhào</x-pr>
<dt><x-gram>名</x-gram>标点符号，形式有双引号和单引号两种。双引号横排为““””，直排为“<img src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADIAAAA6CAMAAADFsvruAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABhQTFRFAAAAaWlpampqo6OjpKSk09PT1NTU////JiU08AAAAAh0Uk5T/////////wDeg71ZAAAAyUlEQVR42uyWSw7DIAxEbfzJ/W9c8EBKd51KrbrAIsaj5MmylISRiw65rjAzt5Vm+FSOwn3dL0SFiYnMFmjlL802NfrdSLw/B5DGIyqq2nr0rLi61Iaq6lH2bUOI0YFkRmSlWjFUJFRiL70h1BwHoZD7tfwisn1iBznIQQ7yT0jUaZsMYvUTNAZxUWscYv1xY7vQiIn/BPlwFue7LLOiMC8NTmZ6mClqfyKUhRtIDg+DBBMTy87EsjFYT4T0Y84jJrQddR6h4yHAAOHXQnnBHjp1AAAAAElFTkSuQmCC"" class=""gi num""/>”；单引号横排为“‘ ’”，直排为“<img src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADIAAAA6CAMAAADFsvruAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAAxQTFRFAAAAGBgYICAg////v3+M1gAAAAR0Uk5T////AEAqqfQAAABXSURBVHja7NY7CgAgDAPQNN7/ztIU91YQHJKh+OHRpYhYGaKfBZGIMcG8CxlT0o2JiclvpJyJyZdEE21iYvKSdH98c4J7QiIUVlW0yJOzy2vevjBbgAEA9pIchTDx41YAAAAASUVORK5CYII="" class=""gi num""/>”。用在被引用的词语头尾，表示所引用的词语是直接引用或有特殊含义<x-f>。</x-f>
"
44200,半死不活,bànsǐ-bùhuó,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>半死不活</x-hw><x-pr> bànsǐ-bùhuó</x-pr>
<dt><x-sn>①</x-sn>接近死亡状态<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn> 形容没有一点<x-er>儿</x-er>生气和活力<x-f>。</x-f><dd><x-ex>他整天<x-key>半死不活</x-key>的，一点<x-er>儿</x-er>也打不起精神来<x-f>。</x-f></x-ex></dd>
"
44278,韵母,yùnmǔ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>韵母</x-hw><x-pr> yùnmǔ</x-pr>
<dt><x-gram>名</x-gram>汉语音节中除去声母、声调以外的部分。如音节 dà、dāo、tuán 的韵母分别是a、ao、uan<x-f>。</x-f></dt>
"
44304,乌龙球,wūlóngqiú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>乌龙球</x-hw><x-pr> wūlóngqiú</x-pr>
<dt><x-gram>名</x-gram>足球比赛中指踢进或顶进自家球门的球<x-f>（</x-f>乌龙：英语own goal音译<x-f>）</x-f><x-f>。</x-f>
"
44644,夜工,yègōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>夜工</x-hw><x-pr> yègōng</x-pr>
<dt><x-gram>名</x-gram>夜间干的活<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>打<x-key>夜工</x-key></x-ex></dd>
"
44653,螺钉,luódīng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>螺钉</x-hw><x-pr> luódīng</x-pr>
<dt><x-gram>名</x-gram>圆柱形或圆锥形的小金属零件，一端有帽<x-er>儿</x-er>，杆上有螺纹<x-f>。</x-f>（也说螺丝钉、螺丝<x-f>。</x-f>）
"
44676,马赛克,mǎsàikè,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>马赛克</x-hw><x-pr> mǎsàikè</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram><x-etym>英语 mosaic 音译<x-f>。</x-f></x-etym>一种多用于铺贴浴室、厨房等地面的小瓷砖。形状、色彩多样<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 摄影上指用小色块拼成的起遮蔽作用的图案<x-f>。</x-f></dt>
"
44760,堂吉诃德,tángjíhēdé,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>堂吉诃德</x-hw><x-pr> tángjíhēdé</x-pr>
<dt><x-gram>名</x-gram><x-etym>西班牙语 Ton Quixote 音译<x-f>。</x-f></x-etym>17世纪西班牙作家塞万提斯的长篇小说，共两部。表现骑士文学、骑士制度和封建贵族的没落。书中主人公堂吉诃德，企图用理想化的骑士精神改造社会。他痛恨专制残暴，主持正义，但耽于幻想，脱离实际，结果在现实面前到处碰壁。后成为善良、勇敢但又盲动的人物的典型<x-f>。</x-f></dt>
"
44984,万维网,wànwéiwǎng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>万维网</x-hw><x-pr> wànwéiwǎng</x-pr><br><x-gram>名</x-gram><x-etym>英语 world wide web 音译兼意译<x-f>。</x-f></x-etym>电子计算机网络的一种信息服务系统，能提供以超文本标记语言描述、设计的网页和良好的交互式图形界面，方便用户在因特网上搜索和浏览多媒体信息<x-f>。</x-f></dt>
"
