rank,cihui,pinyin,raw_html
36665,面皮,miànpí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>面皮</x-hw><x-pr> miànpí</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>包饺子、馄饨等用的皮<x-er>儿</x-er><x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>脸皮<x-f>。</x-f></dt>
"
36730,老爷爷,lǎoyéye,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>老爷爷</x-hw><x-pr> lǎoyéye</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>曾祖父<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 小孩<x-er>儿</x-er>对老年男子的尊称<x-f>。</x-f><dd><x-ex>小英子扶着一位<x-key>老爷爷</x-key>下车<x-f>。</x-f></x-ex></dd>
"
36870,伦巴,lúnbā,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>伦巴</x-hw><x-pr> lúnbā</x-pr>
<dt><x-gram>名</x-gram><x-etym>西班牙语 rumba 音译<x-f>。</x-f></x-etym>一种交际舞，源于古巴的黑人舞蹈<x-f>。</x-f></dt>
"
36903,荷尔蒙,hé'ěrméng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>荷尔蒙</x-hw><x-pr> hé'ěrméng</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 hormone 音译<x-f>。</x-f></x-etym>激素的旧称<x-f>。</x-f></dt>
"
37142,鸟语花香,niǎoyǔ-huāxiāng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鸟语花香</x-hw><x-pr> niǎoyǔ-huāxiāng</x-pr>
<dt>鸟<x-er>儿</x-er>鸣叫，花<x-er>儿</x-er>飘香。形容花草树木欣欣向荣，鸟雀飞翔啼鸣的美好景象<x-f>。</x-f>
"
37375,瑜伽,yújiā,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>瑜伽</x-hw><x-pr> yújiā</x-pr>
<dt><x-gram>名</x-gram><x-etym>梵语 Yoga 音译<x-f>。</x-f></x-etym>印度教的一种修身方法。强调调整呼吸和静坐，以消除精神紧张，达到个人灵魂（小我）和宇宙灵魂（大我）相结合的境界<x-f>。</x-f></dt>
"
37447,阿訇,āhōng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>阿訇</x-hw><x-pr> āhōng</x-pr>
<dt><x-gram>名</x-gram><x-etym>波斯语 ākhūnd 音译<x-f>。</x-f></x-etym>原意是有知识的人、教师。我国伊斯兰教称主持清真寺教务和讲授古兰经的教职人员<x-f>。</x-f></dt>
"
37489,交白卷,jiāobáijuàn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>交白卷</x-hw><x-pr> jiāobáijuàn</x-pr>
<dt><x-sn>①</x-sn>把什么都没答的空白试卷交上去<x-f>。</x-f></dt><dd><x-ex>数学考试他<x-key>交白卷</x-key>了<x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn>比喻任务一点<x-er>儿</x-er>也没有完成<x-f>。</x-f>
"
37609,毛头,máotóu,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>毛头</x-hw><x-pr> máotóu</x-pr>
<dt><x-gram>名</x-gram>指男孩<x-er>儿</x-er>；年轻人<x-f>。</x-f><dd><x-ex><x-key>毛头</x-key>小子</x-ex></dd>
"
37680,探戈,tàngē,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>探戈</x-hw><x-pr> tàngē</x-pr>
<dt><x-gram>名</x-gram><x-etym>西班牙语 tango 音译<x-f>。</x-f></x-etym>一种交际舞，起源于非洲，流行于欧美。舞蹈动作变化多姿，较缓慢，多滑步<x-f>。</x-f></dt>
"
37737,倒楣,dǎoméi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>倒楣</x-hw><x-pr> dǎoméi</x-pr>
<dt>现在规范词形写作“<a href=""entry://倒霉"" type=""normalized"">倒霉</a>”<x-f>。</x-f>
"
37774,观世音,guānshìyīn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>观世音</x-hw><x-pr> guānshìyīn</x-pr>
<dt><x-gram>名</x-gram><x-etym>梵语 Avalokiteśvara 音译<x-f>。</x-f></x-etym>佛教大乘菩萨。佛教徒认为是救苦救难，普度众生之神。唐代因避太宗李世民讳，简称“观音”<x-f>。</x-f></dt>（也说观音大士、观音菩萨<x-f>。</x-f>）
"
37822,冰激凌,bīngjīlíng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>冰激凌</x-hw><x-pr> bīngjīlíng</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 ice cream 音意合译<x-f>。</x-f></x-etym>一种冷食。用水、牛奶、鸡蛋、果汁、糖等调匀后边冷冻边搅拌凝结而成的半固体<x-f>。</x-f></dt>
"
37870,涅槃,nièpán,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>涅槃</x-hw><x-pr> nièpán</x-pr>
<dt><x-gram>动</x-gram><x-etym>梵语 Nirvāṇa 音译<x-f>。</x-f></x-etym>佛教原指经过修行，达到超脱生死、超脱一切烦恼的精神境界。后也指僧人去世<x-f>。</x-f></dt>（也说圆寂<x-f>。</x-f>）
"
38171,洋娃娃,yángwáwa,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>洋娃娃</x-hw><x-pr> yángwáwa</x-pr>
<dt><x-gram>名</x-gram>造型是外国小孩<x-er>儿</x-er>的儿童玩具<x-f>。</x-f>
"
38280,押韵,yāyùn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>押韵</x-hw><x-pr> yāyùn</x-pr>
<dt><x-gram>动</x-gram>押2①<x-f>。</x-f><dd><x-ex>诗歌通常都要求<x-key>押韵</x-key><x-f>。</x-f></x-ex></dd><t-note><x-lb>用法说明</x-lb>不要写作“压韵”<x-f>。</x-f></t-note>
"
38517,一无是处,yīwú-shìchù,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>一无是处</x-hw><x-pr> yīwú-shìchù</x-pr>
<dt>没有一点<x-er>儿</x-er>对的或好的地方<x-f>。</x-f>
"
38574,定婚,dìnghūn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>定婚</x-hw><x-pr> dìnghūn</x-pr>
<dt>现在规范词形写作“<a href=""entry://订婚"" type=""normalized"">订婚</a>”<x-f>。</x-f>
"
38615,括号,kuòhào,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>括号</x-hw><x-pr> kuòhào</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>数学上用来表示几个数或项的结合关系和运算顺序的符号，有（ ）、〔 〕、{ }三种形式，分别称为小括号、中括号、大括号，或者叫做圆括号、方括号、花括号<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 标点符号，最常用的是圆括号“（ ）”，还有方括号“[ ]”、尖括号“〈 〉”、六角括号“〔 〕”、方头括号“【 】”等多种。主要作用是标示文中的注释部分；也用于标示某些有特殊作用或特殊意义的文字<x-f>。</x-f></dt>
"
38676,咖啡因,kāfēiyīn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>咖啡因</x-hw><x-pr> kāfēiyīn</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 caffeine 音译<x-f>。</x-f></x-etym>有机化合物，白色粉末，有苦味。多含在咖啡、可可的种子和茶叶中。可做兴奋剂和利尿剂等<x-f>。</x-f></dt>（也说咖啡碱、茶素<x-f>。</x-f>）
"
38902,夸克,kuākè,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>夸克</x-hw><x-pr> kuākè</x-pr><br><x-gram>名</x-gram><x-etym>英语 quark 音译<x-f>。</x-f></x-etym>理论上设想的组成质子、中子等的更小的粒子<x-f>。</x-f></dt>
"
38910,电话卡,diànhuàkǎ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>电话卡</x-hw><x-pr> diànhuàkǎ</x-pr><br><x-gram>名</x-gram>电信部门发行的话费信用卡、磁卡、智能卡等，如 IP 卡、IC 卡<x-f>。</x-f></dt>
"
39092,蒙太奇,méngtàiqí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蒙太奇</x-hw><x-pr> méngtàiqí</x-pr>
<dt><x-gram>名</x-gram><x-etym>法语 montage 音译<x-f>。</x-f></x-etym>电影界指电影制作中特有的表现手法，即把拍摄到的各个镜头加以剪接、编排，使产生连贯、呼应、悬念、对比、暗示、联想等艺术效果，构成一部完整的影片<x-f>。</x-f></dt>
"
39098,希罕,xīhan,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>希罕</x-hw><x-pr> xīhan</x-pr>
<dt>现在规范词形写作“<a href=""entry://稀罕"" type=""normalized"">稀罕</a>”<x-f>。</x-f>
"
39170,集市贸易,jíshì màoyì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>集市贸易</x-hw><x-pr> jíshì màoyì</x-pr>
<dt>活跃城乡经济，促进物资交流的一种商品交换形式。主要由农民和个体商贩定期或不定期地在相对固定的场地摆摊<x-er>儿</x-er>设点，出售农副产品和各种小百货。简称集贸<x-f>。</x-f>
"
39181,枣红,zǎohóng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>枣红</x-hw><x-pr> zǎohóng</x-pr>
<dt><x-gram>形</x-gram>形容颜色像熟透的枣<x-er>儿</x-er>那样红<x-f>。</x-f><dd><x-ex><x-key>枣红</x-key>锦缎被面</x-ex></dd>
"
39338,康乃馨,kāngnǎixīn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>康乃馨</x-hw><x-pr> kāngnǎixīn</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 carnation 音译<x-f>。</x-f></x-etym>香石竹的通称。多年生草本植物，花大，花瓣不规则，边缘有齿，分单瓣或重瓣，有红、粉红、黄、白等颜色，有香气。有观赏价值<x-f>。</x-f></dt>
"
39608,声呐,shēngnà,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>声呐</x-hw><x-pr> shēngnà</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 sonar 音译<x-f>。</x-f></x-etym>利用水下声能来探测水中目标及其状态的仪器。广泛用于潜艇、水下作业及渔业探测等<x-f>。</x-f></dt>
"
39822,小辫子,xiǎobiànzi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>小辫子</x-hw><x-pr> xiǎobiànzi</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>小辫<x-er>儿</x-er><x-f>。</x-f>
<dt><x-sn>②</x-sn><x-g>名</x-g> 比喻容易被人抓住的把柄<x-f>。</x-f></dt><dd><x-ex>别让人抓住<x-key>小辫子</x-key><x-f>。</x-f></x-ex></dd>
"
39827,闻风而动,wénfēng'érdòng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>闻风而 <x-g>动</x-g> </x-hw><x-pr> wénfēng'érdòng</x-pr>
<dt>听到有点<x-er>儿</x-er>风声就马上行动。形容反应敏捷，行动快<x-f>。</x-f>
"
39839,译音,yìyīn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>译音</x-hw><x-pr> yìyīn</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>用相同或相近的语音把另一种语言的词语表示出来。如把“tank”译成“坦克”,“chocolate”译成“巧克力”<x-f>。</x-f></dt>（也说音译<x-f>。</x-f>）
<dt><x-sn>②</x-sn><x-g>名</x-g> 用译音法译出的音。如“沙发”是英语 sofa 的译音<x-f>。</x-f></dt>
"
