rank,cihui,pinyin,raw_html
56277,福尔马林,fú'ěrmǎlín,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>福尔马林</x-hw><x-pr> fú'ěrmǎlín</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 formalin 音译<x-f>。</x-f></x-etym>含40%甲醛的水溶液，用作消毒或防腐剂<x-f>。</x-f></dt>
"
56307,果胶,guǒjiāo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>果胶</x-hw><x-pr> guǒjiāo</x-pr>
<dt><x-gram>名</x-gram>存在于植物果实细胞间质中的无定形胶状物质。溶于水，可用以制果酱、果冻<x-er>儿</x-er>等食品<x-f>。</x-f>
"
56388,比丘尼,bǐqiūní,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>比丘尼</x-hw><x-pr> bǐqiūní</x-pr>
<dt><x-gram>名</x-gram><x-etym>梵语 Bhikṣuṇī 音译<x-f>。</x-f></x-etym>佛教指尼姑<x-f>。</x-f></dt>
"
56667,毛拉,máolā,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>毛拉</x-hw><x-pr> máolā</x-pr>
<dt><x-gram>名</x-gram><x-etym>阿拉伯语 maulā 音译<x-f>。</x-f></x-etym>某些国家穆斯林对伊斯兰教学者的尊称；我国新疆部分穆斯林对阿訇的称呼；我国甘肃、宁夏、青海等省区穆斯林对在清真寺学习经文的学生的称呼<x-f>。</x-f></dt>
"
56697,零丁,língdīng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>零丁</x-hw><x-pr> língdīng</x-pr>
<dt>现在规范词形写作“<a href=""entry://伶仃"" type=""normalized"">伶仃</a>”<x-f>。</x-f>
"
56961,没谱儿,méipǔr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>没谱<x-er>儿</x-er></x-hw><x-pr> méipǔr</x-pr>〈口〉
<dt><x-sn>①</x-sn><x-gram>动</x-gram>没把握；心中无数<x-f>。</x-f></dt><dd><x-ex>如何完成这项任务，他心中<x-key>没谱儿</x-key><x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn> <x-g>形</x-g> 没准<x-er>儿</x-er>；不可靠<x-f>。</x-f><dd><x-ex>他说话<x-key>没谱儿</x-key>，别听他的<x-f>。</x-f></x-ex></dd>
"
57019,假寐,jiǎmèi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>假寐</x-hw><x-pr> jiǎmèi</x-pr>〈文〉
<dt><x-gram>动</x-gram>打盹<x-er>儿</x-er><x-f>。</x-f><dd><x-ex><x-key>假寐</x-key>片刻</x-ex></dd>
"
57096,船帮,chuánbāng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>船帮</x-hw><x-pr> chuánbāng</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>船壳的侧面<x-f>。</x-f></dt><dd><x-ex>左侧<x-key>船帮</x-key>被撞破</x-ex></dd>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>结集成群互为一伙<x-er>儿</x-er>的船<x-f>。</x-f><dd><x-ex>旧时在川江上运货的船分好几个<x-key>船帮</x-key><x-f>。</x-f></x-ex></dd>
"
57232,敌敌畏,dídíwèi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>敌敌畏</x-hw><x-pr> dídíwèi</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语缩写词 DDVP 音译<x-f>。</x-f></x-etym>一种杀虫剂。无色油状液体，有良好的触杀、熏蒸等作用。用于防治蚜虫、红蜘蛛以及蚊、蝇等害虫<x-f>。</x-f></dt>
"
57235,学生装,xuéshengzhuāng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>学生装</x-hw><x-pr> xuéshengzhuāng</x-pr>
<dt><x-gram>名</x-gram>一种服装样式，上身有三个没有盖<x-er>儿</x-er>的口袋<x-er>儿</x-er>，直领，下身是西式长裤，旧时多为学生的制服。现时各校可自行设计式样<x-f>。</x-f>
"
57349,金瓯,jīn'ōu,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>金瓯</x-hw><x-pr> jīn'ōu</x-pr>〈文〉
<dt><x-gram>名</x-gram>盛酒的金属器皿。《南史·朱异传》：“我国家犹若金瓯，无一伤缺。”后用“金瓯”比喻完整的国土；泛指国土<x-f>。</x-f><dd><x-ex><x-key>金瓯</x-key>无缺</x-ex></dd>
"
57361,等份,děngfèn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>等份</x-hw><x-pr> děngfèn</x-pr>
<dt><x-gram>名</x-gram>数量或大小相同的若干份<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>把东西分成五个<x-key>等份</x-key><x-f>。</x-f></x-ex></dd>
"
57371,死力,sǐlì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>死力</x-hw><x-pr> sǐlì</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>死劲<x-er>儿</x-er>①<x-f>。</x-f>
<dt><x-sn>②</x-sn> <x-g>副</x-g> 死劲<x-er>儿</x-er>②<x-f>。</x-f>
"
57379,勃朗宁,bólǎngníng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>勃朗宁</x-hw><x-pr> bólǎngníng</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 Browning 音译<x-f>。</x-f></x-etym>由美国人勃朗宁设计的手枪。能单发，也能连发<x-f>。</x-f></dt>
"
57393,黄毛丫头,huángmáo yātou,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>黄毛丫头</x-hw><x-pr> huángmáo yātou</x-pr>
<dt>年少幼稚的女孩<x-er>儿</x-er>（含轻视或谐谑意）<x-f>。</x-f>
"
57460,丁宁,dīngníng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>丁宁</x-hw><x-pr> dīngníng</x-pr>
<dt>现在规范词形写作“<a href=""entry://叮咛"" type=""normalized"">叮咛</a>”<x-f>。</x-f>
"
57533,鸭绒,yāróng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鸭绒</x-hw><x-pr> yāróng</x-pr>
<dt><x-gram>名</x-gram>加工过的鸭𣭲（rǒng）毛，保温性能强<x-f>。</x-f><dd><x-ex><x-key>鸭绒</x-key>大衣</x-ex></dd>
"
57563,不倒翁,bùdǎowēng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>不倒翁</x-hw><x-pr> bùdǎowēng</x-pr>
<dt><x-gram>名</x-gram>玩具，外形像老头<x-er>儿</x-er>，上轻下重，扳倒后能自己立起来；比喻处世圆滑，在任何情况下都能站住脚的人<x-f>。</x-f>
"
57613,过滤嘴儿,guòlǜzuǐr,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>过滤嘴<x-er>儿</x-er></x-hw><x-pr> guòlǜzuǐr</x-pr>
<dt><x-gram>名</x-gram>装在烟卷<x-er>儿</x-er>的一端起过滤作用的烟嘴<x-er>儿</x-er>，多用泡沫塑料等制成；也指带有过滤嘴<x-er>儿</x-er>的香烟<x-f>。</x-f>
"
57693,收活儿,shōuhuór,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>收活<x-er>儿</x-er></x-hw><x-pr> shōuhuór</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>服务性行业把顾客要求加工或修理的活计接收下来<x-f>。</x-f></dt><dd><x-ex>请问这里还<x-key>收活</x-key>吗?</x-ex></dd>
<dt><x-sn>②</x-sn><x-g>动</x-g> 〈口〉收工；结束干活<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>提前<x-key>收活</x-key></x-ex></dd>
"
57864,毛孩子,máoháizi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>毛孩子</x-hw><x-pr> máoháizi</x-pr>〈口〉
<dt><x-gram>名</x-gram>小孩<x-er>儿</x-er>；也指阅历浅的年轻人<x-f>。</x-f>
"
58061,脏字,zāngzì,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>脏字</x-hw><x-pr> zāngzì</x-pr>
<dt><x-gram>名</x-gram>污秽的字眼<x-er>儿</x-er>；低级下流的字眼<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>说话别带<x-key>脏字</x-key></x-ex></dd>
"
58081,帮厨,bāngchú,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>帮厨</x-hw><x-pr> bāngchú</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>非炊事人员到厨房帮忙干活<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>同学们轮流去食堂<x-key>帮厨</x-key><x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn><x-g>名</x-g> 帮助主厨干活的人<x-f>。</x-f></dt><dd><x-ex>本店招收<x-key>帮厨</x-key>两名<x-f>。</x-f></x-ex></dd>
"
58267,兔儿爷,tùryé,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>兔<x-er>儿</x-er>爷</x-hw><x-pr> tùryé</x-pr>
<dt><x-gram>名</x-gram>中秋节应景的一种兔头人身的泥塑小玩具。我国某些地区（如北京）有拜兔<x-er>儿</x-er>爷祈求消灾祛病的习俗<x-f>。</x-f>
"
58284,蹦极,bèngjí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蹦极</x-hw><x-pr> bèngjí</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 bungee 音译<x-f>。</x-f></x-etym>最早源于西太平洋岛瓦努阿图族用以考验和激励成年男子勇气的仪式，现已发展成一种运动项目。用有弹性的绳索缚住人的双脚，在安全条件下做自由落体运动。按照高度不同，可分为大桥式、塔式、直升机式等<x-f>。</x-f></dt>（也说蹦极跳<x-f>。</x-f>）
"
58285,锅庄,guōzhuāng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>锅庄</x-hw><x-pr> guōzhuāng</x-pr>
<dt><x-gram>名</x-gram><x-etym>藏语音译<x-f>。</x-f></x-etym>一种藏族民间舞蹈，男女各站成弧形，相对而立，转着圈<x-er>儿</x-er>边歌边舞<x-f>。</x-f>
"
58319,合脚,héjiǎo,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>合脚</x-hw><x-pr> héjiǎo</x-pr>
<dt><x-gram>形</x-gram>（鞋袜等）穿在脚上大小肥瘦<x-er>儿</x-er>都合适<x-f>。</x-f>
"
58386,跑鞋,pǎoxié,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>跑鞋</x-hw><x-pr> pǎoxié</x-pr>
<dt><x-gram>名</x-gram>赛跑运动专用鞋，鞋底窄而薄，有的前掌<x-er>儿</x-er>安装有钉子<x-f>。</x-f>
"
58445,团音,tuányīn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>团音</x-hw><x-pr> tuányīn</x-pr>
<dt><x-gram>名</x-gram>汉语语音学上指j、q、x同i、ü 或i、ü 开头的韵母相拼的音节<x-f>。</x-f></dt>
<dt>见“<a href=""entry://尖团音"" type=""see"">尖团音</a>”<x-f>。</x-f>
"
58490,月下老人,yuèxià lǎorén,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>月下老人</x-hw><x-pr> yuèxià lǎorén</x-pr>
<dt>唐·李复言《续幽怪录·定婚店》中说：唐代韦固在宋城遇到一位老人在月下读《天下之婚牍》，并指着一老妇抱着的女孩<x-er>儿</x-er>对韦固说，这女孩<x-er>儿</x-er>将来是你妻子。十多年后韦固果然跟她成婚。后来把撮合婚姻的媒人叫月下老人<x-f>。</x-f>（也说月下老<x-er>儿</x-er>、月老<x-f>。</x-f>）
"
58518,单眼皮,dānyǎnpí,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>单眼皮</x-hw><x-pr> dānyǎnpí</x-pr>
<dt><x-gram>名</x-gram>眼皮下缘没有褶<x-er>儿</x-er>的上眼皮（跟“双眼皮”相区别）<x-f>。</x-f>
"
58540,塌实,tāshi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>塌实</x-hw><x-pr> tāshi</x-pr>
<dt>现在规范词形写作“<a href=""x-dictionary:r:000D9EC:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000D9ED'])"" title=""踏"" type=""normalized"">踏实</a>”<x-f>。</x-f>
"
58969,波尔卡,bō'ěrkǎ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>波尔卡</x-hw><x-pr> bō'ěrkǎ</x-pr>
<dt><x-gram>名</x-gram><x-etym>捷克语 polka 音译<x-f>。</x-f></x-etym>捷克民间舞蹈。以男女对舞为主，音乐节奏为2/4拍，快速活泼。19世纪在欧洲流行<x-f>。</x-f></dt>
"
59226,韵尾,yùnwěi,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>韵尾</x-hw><x-pr> yùnwěi</x-pr>
<dt><x-gram>名</x-gram>韵母的收尾部分，即韵母中处于元音或主要元音之后的音素。韵尾可以是辅音，如 en 中的n，ang 中的 ng；也可以是元音，如 ai 中的i，ao 中的o<x-f>。</x-f></dt>
"
59310,孩子头儿,háizitóur,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>孩子头<x-er>儿</x-er></x-hw><x-pr> háizitóur</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>孩子群中的头头<x-er>儿</x-er><x-f>。</x-f><x-dd>▷</x-dd><x-ex>他小时候是村里的<x-key>孩子头儿</x-key><x-f>。</x-f></x-ex>（也说孩子王<x-f>。</x-f>）
<dt><x-sn>②</x-sn><x-g>名</x-g> 喜欢和孩子们一起玩耍的成年人<x-f>。</x-f></dt><dd><x-ex>都30岁的人了，还是我们大院的<x-key>孩子头儿</x-key><x-f>。</x-f></x-ex></dd>
"
59311,凡士林,fánshìlín,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>凡士林</x-hw><x-pr> fánshìlín</x-pr>
<dt><x-gram>名</x-gram><x-etym>英语 vaseline 音译<x-f>。</x-f></x-etym>石蜡和重油的混合物，油膏状，半透明，淡黄色（提纯后呈白色）。可用来制作药膏、防锈剂、润滑剂和化妆品<x-f>。</x-f></dt>
"
59502,祖母绿,zǔmǔlǜ,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>祖母绿</x-hw><x-pr> zǔmǔlǜ</x-pr>
<dt><x-gram>名</x-gram><x-etym>阿拉伯语 zumurud 音译<x-f>。</x-f></x-etym>含铬而呈特殊翠绿色的绿柱石。属高档宝石<x-f>。</x-f></dt>
"
59583,蜜丸,mìwán,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蜜丸</x-hw><x-pr> mìwán</x-pr>
<dt><x-gram>名</x-gram>在中药面<x-er>儿</x-er>中调入蜂蜜制成的丸药<x-f>。</x-f>
"
59742,蛮劲,mánjìn,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蛮劲</x-hw><x-pr> mánjìn</x-pr>
<dt><x-gram>名</x-gram>不得法的死劲<x-er>儿</x-er><x-f>。</x-f><dd><x-ex>要动脑子，别光使<x-key>蛮劲</x-key><x-f>。</x-f></x-ex></dd>
"
59902,儿化,érhuà,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>儿化</x-hw><x-pr> érhuà</x-pr>
<dt><x-gram>动</x-gram>现代汉语中后缀“儿”字不自成音节，而是和前面的音节合读，使前面音节的韵母带上卷舌音色。这种语音现象叫做儿化。如“盆<x-er>儿</x-er>”不读 pén’ér，而读作 pénr<x-f>。</x-f>
"
59986,授人以柄,shòurényǐbǐng,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>授人以柄</x-hw><x-pr> shòurényǐbǐng</x-pr>
<dt>把剑把（bà）<x-er>儿</x-er>交给别人。比喻把权力交给别人；也比喻让人抓住把柄，使自己被动<x-f>。</x-f>
"
