rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
65024,1,鸡蛋里挑骨头,jīdàn li tiāo gǔtou,,,,比喻故意找茬 儿 ，硬要在没有毛病的地方找出毛病,
65075,1,线香,xiànxiāng,,,名,用香料、木屑等制成的细长而不带棒 儿 的香。用于祭祀、礼佛或为室内增添香气,
65086,1,牙慧,yáhuì,,,名,《世说新语·文学》：“殷中军（注：殷浩）云：‘康伯未得我牙后慧。’”原指言外的意趣，后指他人已有的观点、见解和说法 拾人 牙慧,
65091,1,辛迪加,xīndíjiā,,,名,法语 syndicat 音译。资本主义垄断组织的一种形式。参加的企业在生产上和法律上仍保持自己的独立性，但商品销售和原料采购则交给总部统一办理。,
65107,1,乘方,chéngfāng,,,动,一个数自乘若干次的运算。如2的3次乘方就是2自乘3次，写为23 一个数自乘若干次所得的积。如8是2的3次乘方 （也说乘幂 ）,
65456,1,身子骨儿,shēnzigǔr,,,名,身板 儿 ；体格 身子骨儿 挺壮实,
65479,1,石头子儿,shítouzǐr,,,名,小石块 儿 （也说石子 儿 ）,
65511,1,反比例,fǎnbǐlì,,,名,数学上指a、b两个量，a增加到原来的若干倍，b就缩小到原来的若干分之一，反之亦然。这种变化关系就叫反比例 （也说反比 ）,
65513,2,弯弯绕,wānwānrào,,,名,指说话拐弯抹角、喜欢耍心眼 儿 的人,
65540,1,摆龙门阵,bǎilóngménzhèn,,,,某些地区指讲故事或长时间聊天 儿 几位茶客正在 摆龙门阵,
65598,1,孔眼,kǒngyǎn,,,名,窟窿眼 儿 ；小孔 这种钻头钻的 孔眼 很小,
65722,1,巴松,bāsōng,,,名,英语 bassoon 音译 ，大管,
65777,1,耳孔,ěrkǒng,,,名,耳朵眼 儿 ①,
65778,1,蚂蚁啃骨头,mǎyǐ kěn gǔtou,,,,比喻把许多小的力量集中起来，靠一点 儿 一点 儿 地苦干来完成艰巨的任务,
65831,1,烟具,yānjù,,,名,旧指抽鸦片烟的器具；现指一般吸烟器具，如烟嘴 儿 、打火机、烟灰缸等,
65847,1,心毒,xīndú,,,形,心眼 儿 狠毒 这个人 心毒 得很,
65919,1,种仁,zhǒngrén,,,名,某些植物种子果壳内所含的仁，可以发芽长成新株。如桃仁 儿 、杏仁 儿 等,
65989,1,豆包,dòubāo,,,名,豆沙馅 儿 的包子,
66038,1,代数式,dàishùshì,,,名,用代数运算法把数和代表数的字母连接起来的式子，如 ax +2b，3x2+2x+1等,
66163,1,光笔,guāngbǐ,,,名,电子计算机输入装置的一种。与阴极射线管（CRT）等显示设备配套使用，形状如笔，多用电缆跟主机连接。在人机通信时，可以用它指定 CRT 屏幕上的某一点，并对相应的信息进行修改、增添或删除，也可以在屏幕上画图等,
66177,1,联贯,liánguàn,,,,现在规范词形写作“ 连贯 ”,
66266,1,骨董,gǔdǒng,,,,现在规范词形写作“ 古董 ”,
66365,2,死心眼儿,sǐxīnyǎnr,,,名,指死心眼 儿 的人 跟他这种 死心眼儿 解释没用,
66566,1,称身,chènshēn,,,形,衣服的款式、肥瘦 儿 、大小合身,
66679,1,曲奇,qūqí,,,名,英语 cookie 音译 ，饼干或小而圆的甜饼,
66836,1,扶乩,fújī,,,动,两个人扶着一个带棍 儿 的架子，人移动架子，棍 儿 便在沙盘上写出字句来作为神的启示，是一种问吉凶的迷信活动,
66885,1,盘尼西林,pánníxīlín,,,名,英语 penicillin 音译 ，青霉素的旧称,
66951,1,轴子,zhóuzi,,,名,安装在条幅下端的圆杆 儿 弦乐器上系弦的小圆杆 儿 ，能调节音的高低,
66992,1,封泥,fēngní,,,名,我国秦汉时期书信、公文大都写在竹简或木札上，发送时用绳捆缚，在绳端系结处封上黏土，上盖印章，以防私拆。这种盖上印章的土块 儿 就叫封泥 （也说泥封 ）,
67022,1,有顷,yǒuqǐng,,,名,一会 儿 ；片刻,
67135,1,赛璐珞,sàilùluò,,,名,英语 celluloid 音译 ，由胶棉和增塑剂加工制成的一种塑料，无色透明，可以染成各种颜色，用来制造眼镜架、乒乓球、文具和玩具等,
67136,1,乌溜溜,wūliūliū,,,形,形容眼珠 儿 黑亮而灵活,
67245,1,蜜罐儿,mìguànr,,,名,装蜜的罐 儿 ；比喻幸福甜美的生活环境 她从小在 蜜罐儿 里长大,
67477,2,驴打滚,lǘdǎgǔn,,,名,一种食品，将和（huó）好的黄米面裹入馅 儿 ，卷成圆柱形，蒸熟后再滚上熟黄豆面,
67703,1,联缀,liánzhuì,,,,现在规范词形写作“ 连缀 ”,
67774,1,拉尼娜现象,lānínà xiànxiàng,,,,指赤道附近东太平洋表层海水温度大范围持续变冷的异常现象。往往每隔几年发生一次，持续时间长，对全球气候有重大影响。因与厄尔尼诺现象相反，也说反厄尔尼诺现象 拉尼娜：西班牙语La Niña音译,
68079,1,打雪仗,dǎxuězhàng,,,,一种游戏，把雪捏成团 儿 互相投掷,
68179,1,丸剂,wánjì,,,名,丸状的药物制剂。中药丸剂是将药物研成细末 儿 ，加入水、蜂蜜或淀粉等混合调制而成,
68237,1,齑粉,jīfěn,,,名,碎末 儿 ；细粉 碾为 齑粉,
68310,1,群栖,qúnqī,,,动,（鸟兽等）成群地栖息在一块 儿 野马 群栖 于沙漠、草原地带,
68362,1,串亲戚,chuànqīnqi,,,,到亲戚家串门 儿 穿那么漂亮， 串亲戚 去呀?,
68847,1,一得之见,yīdézhījiàn,,,,谦词，一点 儿 肤浅的见解,
68920,1,康采恩,kāngcǎi'ēn,,,名,德语 Konzern 音译 ，资本主义垄断组织的一种高级形式。由工业、商贸、金融、交通等不同经济部门的许多大企业联合组成,
68922,1,贴本儿,tiēběnr,,,动,亏本 儿 ；赔钱 贴本儿 生意,
68986,1,飞针走线,fēizhēn-zǒuxiàn,,,,形容做针线活 儿 非常熟练快捷,
68998,1,禀承,bǐngchéng,,,,现在规范词形写作“ 秉承 ”,
69062,1,挂锁,guàsuǒ,,,名,可以挂在钌铞 儿 、屈戌 儿 等的环孔中的锁,
69230,2,棠棣,tángdì,,,名,〈文〉相传《诗经·小雅·常棣》是周公欢宴兄弟的乐歌。古代“常”通“棠”，后用“棠棣”比喻兄弟或兄弟情谊 棠棣 并为天下士,
69233,1,闹洞房,nàodòngfáng,,,,新婚之夜，亲朋好友到洞房里跟新婚夫妇说笑逗乐 儿 （也说闹房、闹新房 ）,
69423,1,烧卖,shāomai,,,名,食品，用薄的烫面皮包馅 儿 ，顶上捏成细褶 儿 ，不封死，蒸熟后吃,
69499,1,破读,pòdú,,,名,一个汉字因意义发生变化，读音也相应发生变化时，习惯上把非通常的读音称为破读。如“好”通常作形容词，读 hǎo；引申为动词，表示喜好，改读 hào。hào 这个读音就叫破读,
69561,1,豆酱,dòujiàng,,,名,豆瓣 儿 酱,
69611,1,不得劲儿,bùdéjìnr,,,,用不上劲 儿 ；用着不顺手 锄把 儿 安得不好，用起来 不得劲儿 身体不舒服 这几天着凉了，浑身 不得劲儿,
69625,1,大丽花,dàlìhuā,,,名,多年生草本植物，高可达1.5米以上，块根，茎多汁，春夏间开红、黄、紫、橘黄、白等色花，是著名的观赏植物 大丽：英语dahlia音译 ，（也说大理花、天竺牡丹等 ）,
69856,2,客饭,kèfàn,,,名,火车、轮船、旅店、饭馆为旅客准备的饭食，多论份 儿 出售,
69911,1,连袂,liánmèi,,,,现在规范词形写作“ 联袂 ”,
