rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
30316,1,勤快,qínkuai,,,形,手脚勤，爱干活 儿 她很 勤快 ，什么活 儿 都抢着干,
30401,1,葱白,cōngbái,,,形,形容颜色像葱白 儿 那样浅青,
30514,1,入托,rùtuō,,,动,把小孩 儿 送进托儿所,
30562,2,风风火火,fēngfēng-huǒhuǒ,,,,形容有活力，有冲劲 儿 青年突击队工作搞得 风风火火,
30602,1,行囊,xíngnáng,,,名,出门时携带的包 儿 、袋子等 解开 行囊,
30688,1,游刃有余,yóurèn-yǒuyú,,,,《庄子·养生主》记载：有个厨师解牛技术非常熟练，刀刃在牛骨缝隙之间自由移动，没有一点 儿 阻碍。后用“游刃有余”比喻做事从容，毫不费力,
30774,1,牛排,niúpái,,,名,大而厚的牛肉片 儿 ；也指用这种牛肉片做成的菜肴，是西餐中的一道常见菜,
30803,1,合身,héshēn,,,形,衣服的大小肥瘦 儿 合适 （也说合体 ）,
30814,1,炒勺,chǎosháo,,,名,一种带把 儿 （bàr）的像勺子一样的炒菜锅,
30867,1,乔迁,qiáoqiān,,,动,《诗经·小雅·伐木》：“出自幽谷，迁于乔木。”意思是鸟从深谷飞出，迁移到高大的树上。后用作敬词，祝贺人搬入新居、晋升职位或改善境遇等 乔迁 新居,
30883,1,门坎,ménkǎn,,,,现在规范词形写作“ 门槛 ”,
30958,1,儿童村,értóngcūn,,,名,国际 SOS 儿童村的简称。是收养、教育孤儿的慈善机构。创始人是奥地利人哈曼·格迈纳（1919—1987） （也说国际儿童村、SOS儿童村 ）,
31094,1,中山装,zhōngshānzhuāng,,,名,一种服装样式。翻折式立领，前襟有四个加盖、带纽扣的口袋 儿 ；下身为西式长裤。因孙中山先生倡导，故称 （也说中山服 ）,
31177,1,功亏一篑,gōngkuī-yīkuì,,,,《尚书·旅獒》：“为山九仞，功亏一篑。”（篑：盛土的竹器）意思是堆九仞高的土山，只因差一筐土而没有完成。比喻做一件事情最后只差一点 儿 而没有取得成功,
31276,1,援手,yuánshǒu,,,动,〈文〉《孟子·离娄上》：“嫂溺，援之以手。”意思是伸出手拉她上来。后用“援手”泛指救助 社会各界协力 援手 援助之手，指给别人提供的援助 伸出 援手,
31544,1,一五一十,yīwǔ-yīshí,,,,指以五为单位数数 儿 ，一五，一十，十五，二十……地数下去。形容从头到尾无所遗漏地叙说,
31563,1,悄无声息,qiǎowúshēngxī,,,,形容寂静无声或一点 儿 消息也没有,
31670,1,时装表演,shízhuāng biǎoyǎn,,,,由模特 儿 身着新设计的服装在音乐伴奏下进行表演,
31695,1,弥勒,mílè,,,名,梵语 Maitreya 音译 ，佛教菩萨之一，塑像满面笑容，慈眉善目，袒胸露腹,
31860,2,靠边,kàobiān,,,动,靠边 儿 站 我已经 靠边 儿 不主事了 挨边 儿,
31891,1,傻笑,shǎxiào,,,动,无缘无故地笑；一个劲 儿 地笑,
31906,1,原故,yuángù,,,,现在规范词形写作“ 缘故 ”,
31912,1,三明治,sānmíngzhì,,,名,英语 sandwich 音译 ，夹心的面包片。两片面包中间夹有肉类、色拉酱、蔬菜等,
32246,1,梵蒂冈,fàndìgāng,,,名,意大利语 Vaticanus 音译 ，世界天主教的中心，罗马教廷所在地。位于意大利首都罗马城的西北角，是一个政教合一的国中之国,
32315,1,球鞋,qiúxié,,,名,球类运动鞋的统称。根据各种球类运动的特殊要求，选取不同材质和式样制成；也泛指用帆布做帮 儿 、用橡胶做底的鞋,
32454,1,开裂,kāiliè,,,动,裂开缝 儿 水管 开裂,
32547,1,卷子,juǎnzi,,,名,一种卷成卷 儿 的面食。多用发面做成，卷层之间一般有油、盐、花椒末、芝麻酱等,
32549,1,底数,dǐshù,,,名,求一个数的若干次方时，这个数本身称作底数，如a是a3的底数 （也说底 ） 底细；也指最低的数量要求 底数 不清,
32554,1,喀斯特,kāsītè,,,名,英语 karst 音译 ，石灰岩等可溶性岩石受地表水或地下水的溶蚀而形成的地貌，有洞穴也有峭壁。近代对这种地貌的研究始于亚得里亚海岸喀斯特高地，故称,
32812,1,无计可施,wújì-kěshī,,,,没有什么计谋、办法可以施展。指一点 儿 办法也没有,
32825,1,不着边际,bùzhuó-biānjì,,,,挨不上边 儿 。形容言谈离题太远或内容空泛,
33019,3,封口,fēngkǒu,,,名,信封、封套等可以封起来的口 儿 信封的 封口 已经粘上了,
33128,1,暴露无遗,bàolù-wúyí,,,,全部显露出来，没有一点 儿 遗留,
33604,1,帮工,bānggōng,,,动,帮人干活 儿 大伙 儿 主动去 帮工 帮人干活 儿 的人 雇几个 帮工,
33863,1,蒜头,suàntóu,,,名,大蒜的鳞茎，由若干蒜瓣 儿 聚合成的球状体,
33963,1,心悦诚服,xīnyuè-chéngfú,,,,从心眼 儿 里佩服,
34282,1,幼女,yòunǚ,,,名,幼小的女孩 儿 最小的女儿,
34823,1,无庸,wúyōng,,,,现在规范词形写作“ 毋庸 ”,
