rank,hanzi,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
4637,嫔,pín,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>嫔</x-hw><x-pr> pín</x-pr>（嬪）
<dt>〈文〉<x-gram>名</x-gram>皇帝的妾；宫中女官<x-f>。</x-f></dt><dd><x-ex><x-key>嫔</x-key>妃</x-ex><x-ex><x-lb> | </x-lb><x-key>嫔</x-key>嫱</x-ex></dd><t-note><x-lb>用法说明</x-lb>不读 bīn<x-f>。</x-f></t-note>
"
4638,匝,zā,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>匝</x-hw><x-pr> zā</x-pr>（*帀）
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>量</x-gram>环绕一周叫一匝<x-f>。</x-f></dt><dd><x-ex>绕树三<x-key>匝</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>布满；遍及<x-f>。</x-f></dt><dd><x-ex>柳阴<x-key>匝</x-key>地</x-ex><x-ex><x-lb> | </x-lb>时已<x-key>匝</x-key>月</x-ex></dd>
<dt><x-sn>③</x-sn><sbl>→</sbl><x-g>动</x-g>环绕<x-f>。</x-f></dt><dd><x-ex>长雾<x-key>匝</x-key>高林</x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 zā，不读 zhā<x-f>。</x-f></t-note>
"
4639,弋,yì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>弋</x-hw><x-pr> yì</x-pr><br>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代一种射鸟的箭，上面系（jì）有绳子<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>用带有绳子的箭射鸟<x-f>。</x-f></dt>
<dt><x-sn>③</x-sn><x-g>动</x-g> 取；获得<x-f>。</x-f></dt><dd><x-ex><x-key>弋</x-key>取</x-ex><x-ex><x-lb> | </x-lb><x-key>弋</x-key>获</x-ex></dd>
<dt><x-sn>④</x-sn><sbl2>○</sbl2><x-g>名</x-g>姓<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“戈（gē）”不同。由“弋”构成的字有“代” “忒” “武” “式” “鸢” “贰”等<x-f>。</x-f></t-note>
"
4640,腩,nǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>腩</x-hw><x-pr> nǎn</x-pr>
<dt>见“<a href=""entry://牛腩"" type=""see"">牛腩</a>”<x-f>。</x-f>
"
4641,翊,yì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>翊</x-hw><x-pr> yì</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>翅膀<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>辅助；帮助<x-f>。</x-f></dt><dd><x-ex><x-key>翊</x-key>戴（辅佐拥戴）<x-f>。</x-f></x-ex></dd><t-note><x-lb>用法说明</x-lb>跟“翌”不同<x-f>。</x-f></t-note>
"
4642,倭,wō,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>倭</x-hw><x-pr> wō</x-pr>
<dt><x-gram>名</x-gram>我国古代称日本<x-f>。</x-f></dt><dd><x-ex><x-key>倭</x-key>国</x-ex><x-ex><x-lb> | </x-lb><x-key>倭</x-key>人</x-ex><x-ex><x-lb> | </x-lb><x-key>倭</x-key>寇</x-ex></dd>
"
4643,邬,wū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>邬</x-hw><x-pr> wū</x-pr>（鄔）
<dt><x-sn>①</x-sn><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn>用于地名。如寻邬，在江西，现在改为“寻乌”<x-f>。</x-f></dt>
"
4644,佘,shé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>佘</x-hw><x-pr> shé</x-pr>
<dt><x-gram>名</x-gram>姓<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“余”不同<x-f>。</x-f></t-note>
"
4645,罂,yīng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>罂</x-hw><x-pr> yīng</x-pr>（罌*甖）
<dt><x-gram>名</x-gram>古代一种容器，比缶大，腹大口小<x-f>。</x-f></dt><dd><x-ex>瓦<x-key>罂</x-key></x-ex></dd>
"
4646,锛,bēn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>锛</x-hw><x-pr> bēn</x-pr>（錛）
<dt><x-sn>①</x-sn><x-gram>名</x-gram>锛子<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>用锛子等工具砍削；用镐等挖掘<x-f>。</x-f></dt><dd><x-ex><x-key>锛</x-key>木头</x-ex><x-ex><x-lb> | </x-lb>用镐<x-key>锛</x-key>下一块土</x-ex></dd>
<dt><x-sn>③</x-sn><sbl2>○</sbl2><x-g>动</x-g>〈口〉刀刃出现缺口<x-f>。</x-f></dt><dd><x-ex>剁排骨把刀刃<x-key>锛</x-key>了<x-f>。</x-f></x-ex></dd>
"
4647,邋,lā,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>邋</x-hw><x-pr> lā</x-pr>邋遢<x-pr> lātā</x-pr>形穿着（zhuó）不整洁；不修边幅<x-f>。</x-f></dt><dd><x-ex>他打扮得整整齐齐，不像往常那么<x-key>邋遢</x-key>了<x-f>。</x-f></x-ex></dd>
<dt><x-lb>用法说明</x-lb>㊀“邋”统读 lā，不读 lá。㊁“邋遢”不宜写作“邋𨓬”<x-f>。</x-f>
"
4648,腱,jiàn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>腱</x-hw><x-pr> jiàn</x-pr>
<dt><x-gram>名</x-gram>连接肌肉和骨骼的结缔组织，白色，质地坚韧<x-f>。</x-f></dt>（也说肌腱<x-f>。</x-f>）
"
4649,忻,xīn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>忻</x-hw><x-pr> xīn</x-pr>
<dt><x-sn>①</x-sn>同 “<a href=""entry://欣"" type=""sameas"">欣</a>”<x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
"
4650,鬣,liè,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鬣</x-hw><x-pr> liè</x-pr>
<dt><x-gram>名</x-gram>马颈上的长毛；泛指动物头、颈上的毛<x-f>。</x-f></dt><dd><x-ex>马<x-key>鬣</x-key></x-ex><x-ex><x-lb> | </x-lb>狮<x-key>鬣</x-key></x-ex><x-ex><x-lb> | </x-lb><x-key>鬣</x-key>鬃</x-ex><x-ex><x-lb> | </x-lb><x-key>鬣</x-key>狗</x-ex></dd>
"
4651,皋,gāo,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>皋</x-hw><x-pr> gāo</x-pr>（*皐*臯）<br>〈文〉<x-gram>名</x-gram>水边的高地；泛指高地<x-f>。</x-f></dt><dd><x-ex>江<x-key>皋</x-key></x-ex><x-ex><x-lb> | </x-lb>汉<x-key>皋</x-key></x-ex><x-ex><x-lb> | </x-lb>山<x-key>皋</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>上边是“白”，不是“自”；下边是“夲（tāo）”，不是“本”<x-f>。</x-f></t-note>
"
4652,疝,shàn,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>疝</x-hw><x-pr> shàn</x-pr><br><x-gram>名</x-gram>组织和脏器的一部分或全部离开正常位置，在附近薄弱处隆起的病。最常见的是小肠通过腹股沟区腹壁肌肉的薄弱处坠入阴囊<x-f>。</x-f></dt>
"
4653,叟,sǒu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>叟</x-hw><x-pr> sǒu</x-pr>
<dt>〈文〉<x-gram>名</x-gram>老年男子<x-f>。</x-f></dt><dd><x-ex>童<x-key>叟</x-key>无欺</x-ex><x-ex><x-lb> | </x-lb>老<x-key>叟</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>上边是一竖穿过“臼”。由“叟”构成的字有“嗖” “搜” “馊” “飕” “瘦”等<x-f>。</x-f></t-note>
"
4654,黜,chù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>黜</x-hw><x-pr> chù</x-pr>
<dt>〈文〉<x-gram>动</x-gram>贬职；罢免<x-f>。</x-f></dt><dd><x-ex>贬<x-key>黜</x-key></x-ex><x-ex><x-lb> | </x-lb>废<x-key>黜</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 chù，不读 chuò<x-f>。</x-f></t-note>
"
4655,楣,méi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>楣</x-hw><x-pr> méi</x-pr>
<dt><x-gram>名</x-gram>门框上方的横木<x-f>。</x-f></dt><dd><x-ex>门<x-key>楣</x-key></x-ex></dd>
"
4656,鸷,zhì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鸷</x-hw><x-pr> zhì</x-pr>（鷙）<br>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>凶猛的鸟。如鹰、雕、鹯等<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>凶猛<x-f>。</x-f></dt><dd><x-ex><x-key>鸷</x-key>虫（凶猛的禽兽）</x-ex><x-ex><x-lb> | </x-lb><x-key>鸷</x-key>而无敌</x-ex></dd>
<dt><x-sn>③</x-sn><sbl2>○</sbl2><x-g>名</x-g>姓<x-f>。</x-f></dt>
"
4657,铰,jiǎo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>铰</x-hw><x-pr> jiǎo</x-pr>（鉸）
<dt><x-sn>①</x-sn><x-gram>动</x-gram>用剪刀把东西断开<x-f>。</x-f></dt><dd><x-ex>把辫子<x-key>铰</x-key>了</x-ex></dd>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>动</x-g>用铰刀对工件上的孔进行切削，使孔壁光洁或直径扩大<x-f>。</x-f></dt><dd><x-ex><x-key>铰</x-key>孔</x-ex></dd>
<dt><x-sn>③</x-sn><sbl2>○</sbl2><x-g>名</x-g>指铰链<x-f>。</x-f></dt><dd><x-ex><x-key>铰</x-key>接</x-ex></dd>
"
4658,犰,"['qiú', 'qiúyú']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>犰</x-hw><x-pr> qiú</x-pr>犰狳<x-pr> qiúyú</x-pr> <x-g>名</x-g> 
<dt>哺乳动物，躯干一般分前、中、后三段，前后两段有整块不可伸缩的骨质鳞片，中段的鳞片可以伸缩，头顶、尾部和四肢也有鳞片，腹部多毛，有利爪，善于掘土。吃昆虫、蛇、鸟卵等。产于南美等地<x-f>。</x-f></dt>
"
4659,龃,"['jǔ', 'jǔyǔ']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>龃</x-hw><x-pr> jǔ</x-pr>（齟）龃龉<x-pr> jǔyǔ</x-pr> <x-g>动</x-g> 
<dt>上下牙齿对不齐。比喻意见不合<x-f>。</x-f></dt><dd><x-ex>彼此并无<x-key>龃龉</x-key></x-ex><x-ex><x-lb> | </x-lb>双方发生<x-key>龃龉</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>㊀“龃龉”不读 zǔwǔ。㊁“龃龉”不宜写作“𬬺铻”<x-f>。</x-f></t-note>
"
4660,燮,xiè,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>燮</x-hw><x-pr> xiè</x-pr>（*爕）
<dt>〈文〉<x-gram>动</x-gram>调和；协和<x-f>。</x-f></dt><dd><x-ex><x-key>燮</x-key>理阴阳</x-ex></dd>
"
4661,鼢,"['fén', 'fénshǔ']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鼢</x-hw><x-pr> fén</x-pr>鼢鼠<x-pr> fénshǔ</x-pr> <x-g>名</x-g> 
<dt>哺乳动物，体短肥，尾短，眼小，前爪特别长（cháng）大。在地下打洞居住，吃植物的根、地下茎和嫩芽，对农牧业有害<x-f>。</x-f></dt>（也说盲鼠、地羊<x-f>。</x-f>）
"
4662,胴,dòng,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>胴</x-hw><x-pr> dòng</x-pr><br><x-gram>名</x-gram>躯干<x-f>。</x-f></dt><dd><x-ex><x-key>胴</x-key>体</x-ex></dd>
"
4663,蓼,liǎo,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蓼</x-hw><x-pr> liǎo</x-pr><br><x-gram>名</x-gram>一年或多年生草本植物，节常膨大，单叶互生，多开淡红色或白色花。种类很多，常见的有水蓼、蓼蓝、何首乌等<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>不读 liào<x-f>。</x-f></t-note><x-ref>另见</x-ref><a href=""entry://蓼"" type=""seealso"">lù</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>蓼</x-hw><x-pr> lù</x-pr><br>〈文〉<x-gram>形</x-gram>（植物）高大<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://蓼"" type=""seealso"">liǎo</a><x-f>。</x-f>
"
4664,晗,hán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>晗</x-hw><x-pr> hán</x-pr>
<dt>〈文〉<x-gram>形</x-gram>天将亮<x-f>。</x-f></dt>
"
4665,噱,xué,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>噱</x-hw><x-pr> jué</x-pr>
<dt>〈文〉<x-gram>动</x-gram>大笑<x-f>。</x-f></dt><dd><x-ex>聊录于此，以资一<x-key>噱</x-key><x-f>。</x-f></x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://噱"" type=""seealso"">xué</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>噱</x-hw><x-pr> xué</x-pr>
<dt><x-gram>动</x-gram>某些地区指笑<x-f>。</x-f></dt><dd><x-ex>发<x-key>噱</x-key></x-ex><x-ex><x-lb> | </x-lb><x-key>噱</x-key>头</x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://噱"" type=""seealso"">jué</a><x-f>。</x-f>
"
4666,酞,tài,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>酞</x-hw><x-pr> tài</x-pr>
<dt><x-gram>名</x-gram>有机化合物，由一个分子的邻苯二酸酐与两个分子的酚经缩合作用而得到的产物。可用来作化学分析的指示剂和染料<x-f>。</x-f></dt>
"
4667,啜,chuài,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>啜</x-hw><x-pr> chuài</x-pr><br><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://啜"" type=""seealso"">chuò</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>啜</x-hw><x-pr> chuò</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>动</x-gram>喝<x-f>。</x-f></dt><dd><x-ex><x-key>啜</x-key>酒</x-ex><x-ex><x-lb> | </x-lb><x-key>啜</x-key>粥</x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>形容抽泣时的样子<x-f>。</x-f></dt><dd><x-ex><x-key>啜</x-key>泣</x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://啜"" type=""seealso"">chuài</a><x-f>。</x-f>
"
4668,绾,wǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>绾</x-hw><x-pr> wǎn</x-pr>（綰）
<dt><x-gram>动</x-gram>盘绕起来打成结<x-f>。</x-f></dt><dd><x-ex><x-key>绾</x-key>了个同心结</x-ex><x-ex><x-lb> | </x-lb>把头发<x-key>绾</x-key>在脑后</x-ex></dd>
"
4669,硪,wò,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>硪</x-hw><x-pr> wò</x-pr>
<dt><x-gram>名</x-gram>砸地基或打桩用的工具，用石头或铁制成，多为扁圆体，四周系有绳索供多人牵拉<x-f>。</x-f></dt><dd><x-ex>石<x-key>硪</x-key></x-ex><x-ex><x-lb> | </x-lb>打<x-key>硪</x-key></x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 wò，不读 é<x-f>。</x-f></t-note>
"
4670,蟠,pán,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蟠</x-hw><x-pr> pán</x-pr><br>〈文〉<x-gram>动</x-gram>盘曲；环绕<x-f>。</x-f></dt><dd><x-ex><x-key>蟠</x-key>龙</x-ex></dd><t-note><x-lb>用法说明</x-lb>不读 pān<x-f>。</x-f></t-note>
"
4671,缛,rù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>缛</x-hw><x-pr> rù</x-pr>（縟）
<dt><x-gram>形</x-gram>繁多；琐碎<x-f>。</x-f></dt><dd><x-ex>繁文<x-key>缛</x-key>节</x-ex></dd><t-note><x-lb>用法说明</x-lb>不读 rǔ，也不要误写作“褥”<x-f>。</x-f></t-note>
"
4672,亍,chù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>亍</x-hw><x-pr> chù</x-pr>
<dt>见“<a href=""x-dictionary:r:0001E19:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0001E1A'])"" title=""彳"" type=""see"">彳（chì）亍</a>”<x-f>。</x-f>
"
4673,脍,kuài,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>脍</x-hw><x-pr> kuài</x-pr>（膾）<br><x-gram>名</x-gram>切得很细的鱼或肉<x-f>。</x-f></dt><dd><x-ex><x-key>脍</x-key>不厌细</x-ex><x-ex><x-lb> | </x-lb><x-key>脍</x-key>炙人口</x-ex></dd>
"
4674,阖,hé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>阖</x-hw><x-pr> hé</x-pr>（闔）<br>〈文〉
<dt><x-sn>①</x-sn><x-gram>动</x-gram>关闭；闭合<x-f>。</x-f></dt><dd><x-ex><x-key>阖</x-key>户</x-ex><x-ex><x-lb> | </x-lb><x-key>阖</x-key>眼</x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>全<x-f>。</x-f></dt><dd><x-ex><x-key>阖</x-key>城</x-ex></dd>
"
4675,淅,xī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>淅</x-hw><x-pr> xī</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>〈文〉淘（米）<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>姓<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“浙”不同<x-f>。</x-f></t-note>
"
4676,俾,bǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>俾</x-hw><x-pr> bǐ</x-pr>
<dt>〈文〉<x-gram>动</x-gram>使<x-f>。</x-f></dt><dd><x-ex><x-key>俾</x-key>便考查</x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 bǐ，不读 bì<x-f>。</x-f></t-note>
"
4677,窕,tiǎo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>窕</x-hw><x-pr> tiǎo</x-pr>
<dt>见“<a href=""x-dictionary:r:00108DC:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00108DD'])"" title=""窈"" type=""see"">窈（yǎo）窕</a>”<x-f>。</x-f>
"
4678,垤,dié,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>垤</x-hw><x-pr> dié</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>蚂蚁做窝时堆在洞口的小土堆<x-f>。</x-f></dt><dd><x-ex>蚁<x-key>垤</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>小土堆<x-f>。</x-f></dt><dd><x-ex>丘<x-key>垤</x-key></x-ex></dd>
"
