definition_id,pinyin_id,ref_hanzi,ref_pinyin,definition_sn,pos,definition_cn
36,8,,,1,数词,数字，最小的正整数
37,8,,,2,数词,指同一或一样
38,8,,,3,数词,指每一
39,8,,,4,数词,指某一
40,8,,,5,数词,指满、全或整个
41,8,,,6,数词,指专一或单一
42,8,,,7,数词,指另一或又一
43,8,,,8,副词,用在重叠的动词之间，表示动作是短暂的或尝试性的
44,8,,,9,副词,与“就”、“便”等副词相呼应，表示前一动作或情况一旦发生，紧跟着就要出现另一动作或情况
45,8,,,10,副词,表示猛然发出某种动作或突然出现某种情况
46,8,,,11,名词,我国民族音乐中传统的记音符号，表示音阶上的一级，相当于简谱的“7̣̣”
47,9,,,1,副词,正在
48,9,,,2,介词,引进动作行为有关的处所、时间、范围、条件等
49,9,,,3,动词,（人或事物）处于某个地点或位置
50,9,,,4,动词,存在；生存
51,9,,,5,动词,处在（某职位上）；属于（某个群体）
52,9,,,6,动词,取决于
53,10,,,1,副词,用在动词、形容词或个别副词之前，表示一般的否定
54,10,,,2,副词,单用，表示否定性的回答
55,10,,,3,副词,用在相同的动词或形容词之间，构成反复问句
56,10,,,4,副词,〈口〉用在句尾表示疑问，相当于反复问句
57,10,,,5,副词,分别用在两个意思相近或相对的单音节动词、形容词或名词前，表示“如果不……就不……”、“既不……也不……”，或表示处于中间状态
58,10,,,6,副词,用于某些名词或名词性语素前，构成具有否定意义的形容词
59,10,,,7,副词,在某些客套话中，表示不必如此，相当于“不用”、“不要”
60,10,,,8,副词,用在动补结构中，表示不可能获得某种结果
61,10,,,9,副词,用在相同的动词、形容词或名词之间（前面加“什么”），表示不在乎或不相干
62,11,,,1,代词,说话人称自己
63,11,,,2,代词,用于“你”、“我”对举，泛指许多人
64,11,,,3,代词,称自己的一方，相当于“我们”
65,11,,,4,代词,自己
66,12,,,1,动词,表示存在（跟“无”、“没”相对）
67,12,,,2,动词,表示领有或具有
68,12,,,3,动词,表示达到某种程度或达到一定的数量
69,12,,,4,动词,表示发生或出现
70,12,,,5,动词,表示不定指，跟“某”义近似
71,12,,,6,动词,用在“人”、“时候”、“地方”前面，表示部分存在
72,12,,,7,动词,表示领有某种东西多或历时长
73,12,,,8,动词,应对语。表示在这里
74,12,,,9,助词,用在某些动词或动词性语素前，加强语气或表示客气
75,12,,,10,,〈文〉词的前缀。用在某些朝代名或民族名前面
76,13,,,1,名词,指由类人猿进化而来的，能思维，能制造并使用工具进行劳动，并能进行语言交际的高等动物
77,13,,,2,名词,别人；他人
78,13,,,3,名词,指某种人
79,13,,,4,名词,指人手或人才
80,13,,,5,名词,指每个人或一般人
81,13,,,6,名词,指人的品质、名声
82,13,,,7,名词,指成年人
83,13,,,8,名词,指人的身体
84,14,,,1,代词,指距离比较近的人或事物（跟“那”相对），用在名词或数量短语前
85,14,,,2,代词,代替距离比较近的人或事物
86,14,,,3,代词,跟“那”对举，表示众多事物，不确指某人或某事物
87,14,,,4,代词,代替“这时候”，有加强语气的作用
88,14,,,5,代词,指距离比较近的人或事物（跟“那”相对），用在动词、形容词前，表示夸张
89,15,,,1,量词,用于单独的人或物以及没有专用量词的事物，也可用于一些有专用量词的事物
90,15,,,2,量词,用在约数之前，语气显得轻松、随便
91,15,,,3,量词,用在某些动词和宾语之间，有表示动量的作用
92,15,,,4,量词,用在某些动词和补语之间，作用与“得”相近（有时跟“得”连用）
93,15,,,5,量词,用在“没”、“有”和某些动词、形容词之间，起强调作用
94,15,,,6,形容词,单独的；非普遍的
95,15,,,7,名词,个头儿
96,15,,,8,,词的后缀。附着（zhuó）在量词“些”的后面
97,15,,,9,,〈口〉词的后缀。附着（zhuó）在某些时间名词的后面
98,16,,,1,代词,称自己和对方以外的别的人
99,16,,,2,代词,指另外的；别的
100,16,,,3,代词,与“你”配合使用，表示任何人或许多人
101,16,,,4,代词,用在动词后面，表示虚指
102,17,,,1,连词,连接类别或结构相似的词或短语，表示并列关系或选择关系
103,17,,,2,介词,引进共同行动的对象
104,17,,,3,介词,引进动作涉及的或比较的对象
105,17,,,4,形容词,配合得协调；相处得融洽
106,17,,,5,形容词,温顺；不激烈；不粗暴
107,17,,,6,形容词,气候温暖
108,17,,,7,动词,平息争端；使和睦
109,17,,,8,动词,比赛打成平手，不分胜负
110,17,,,9,动词,连带；连同
111,17,,,10,名词,两个或两个以上的数相加的得数，如2加2的和是4
112,17,,,11,名词,指日本（日本自称“大和民族”，简称“和”）
113,18,,,1,动词,混合（多用于粉粒状物）
114,18,,,2,动词,加水搅拌使变稀
115,18,,,3,量词,用于洗衣物换水的次数或一服中药煎的次数，一次叫“一和”
116,19,,,1,动词,在粉状物中加入水等搅拌，使粘在一起
117,20,,,1,动词,跟着别人说
118,20,,,2,动词,声音相应；和谐地跟着唱或伴奏
119,20,,,3,动词,依照别人诗词的题材和格律作诗、填词
120,21,,,1,动词,打麻将或玩纸牌时，达到规定的要求而取胜
121,22,,,1,名词,里面
122,22,,,2,名词,跟四周、上下或两端的距离相等的部位
123,22,,,3,名词,指中国
124,22,,,4,名词,性质、等级在两端之间
125,22,,,5,名词,指内心
126,22,,,6,名词,用在动词或动词性短语后面，表示动作处于持续状态
127,22,,,7,形容词,不偏不倚
128,22,,,8,动词,适合
129,22,,,9,动词,某些地区指可以或行
130,22,,,10,名词,介绍买卖或调解纠纷的中间人
131,23,,,1,动词,对准；正好符合
132,23,,,2,动词,受到
133,24,,,1,动词,从另外的地方到说话人这里（跟“去”或“往”相对）
134,24,,,2,动词,用在动词后，表示动作朝着说话人所在的地方
135,24,,,3,动词,表示做某个动作（代替意义具体的动词）
136,24,,,4,动词,（事情、问题等）来到；发生
137,24,,,5,形容词,未来的
138,24,,,6,名词,从过去到说话时为止的一段时间
139,24,,,7,动词,用在动词性短语（或介词短语）与动词（或动词性短语）之间，表示前者是方法、态度，后者是目的
140,24,,,8,动词,用在动词性短语后面，表示来做某事
141,24,,,9,动词,用在动词性短语前面，表示要做某事
142,24,,,10,动词,跟“得”或“不”连用，表示能够或不能够
143,24,,,11,助词,用在“十”、“百”、“千”等整数或数量短语后面，表示概数，通常略小于那个数目
144,24,,,12,助词,用在序数词“一”、“二”、“三”等后面，表示列举
145,24,,,13,助词,用在诗歌、叫卖声里作衬字
146,24,,,14,助词,〈口〉用在句尾，表示曾发生过什么事情，相当于“来着”
147,25,,,1,名词,国家
148,25,,,2,名词,代表国家的
149,25,,,3,名词,指我国的
150,26,,,1,动词,进入
151,26,,,2,动词,从低处往高处运动；登
152,26,,,3,动词,去；往
153,26,,,4,名词,高处；较高的位置（跟“下”相对）
154,26,,,5,名词,时间或顺序在前的
155,26,,,6,名词,等级或质量较高的
156,27,,,1,名词,表示在某一物体的顶部或表面
157,27,,,2,名词,表示在某一事物范围以内
158,27,,,3,名词,表示某一方面
159,27,,,4,名词,用在表示年龄的词语后，相当于“……的时候”
160,27,,,5,动词,表示人或事物随动作由低处到高处（用在动词后面，下同）
161,27,,,6,动词,表示动作达到一定数量
162,27,,,7,动词,表示动作有了结果或达到了目标
163,27,,,8,动词,表示动作开始并继续
164,26,,,7,动词,达到（一定的数量或程度）
165,26,,,8,动词,按规定的时间活动
166,26,,,9,动词,向前进
167,26,,,10,动词,增补；添加
168,26,,,11,动词,涂；抹
169,26,,,12,动词,拧紧
170,26,,,13,动词,安装
171,26,,,14,动词,呈献；供奉
172,26,,,15,动词,记载；登载
173,26,,,16,动词,特指登台或出现在某些场合
174,26,,,17,名词,指君主、皇帝
175,26,,,18,名词,指尊长或地位高的人
176,26,,,19,名词,我国民族音乐传统的记音符号，表示音阶上的一级，相当于简谱的“1”
177,28,,,1,名词,上声
178,29,,,1,形容词,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）
179,29,,,2,副词,表示程度深
180,29,,,3,形容词,敬词，称与对方有关的事物
181,29,,,4,形容词,排行第一的
182,29,,,5,形容词,时间较远的
183,29,,,6,形容词,用在某些时令、天气、节假日或时间前，表示强调
184,29,,,7,形容词,形容大小的程度
185,29,,,8,名词,某些地区指父亲或叔父、伯父
186,30,,,1,,词的后缀，附着在人称代词或指人的名词后面，表示复数。
187,31,,,1,,用于地名。如：图们江，水名，源出吉林，流入日本海；图们，地名，在吉林。
188,32,,,1,动词,需要
189,32,,,2,动词,应该
190,32,,,3,动词,想；希望
191,32,,,4,动词,将要，表示肯定地推论事物发展的趋势
192,32,,,5,形容词,重大
193,32,,,6,名词,主要的内容
194,32,,,7,动词,希望得到或保有
195,32,,,8,动词,索取
196,32,,,9,动词,要求；请求
197,32,,,10,动词,在比较句中表示估计
198,32,,,11,动词,表示决心或希望做某事
199,32,,,12,连词,要是
200,32,,,13,连词,连接分句，表示选择关系，相当于“要么……，要么……”
201,33,,,1,动词,求
202,33,,,2,动词,有所仗恃而强行要求；胁迫
203,34,,,1,动词,表示懂得或有能力做某事（带动词宾语，可以单独回答问题）
204,34,,,2,名词,会议；进行某项活动的聚会
205,34,,,3,动词,表示有可能实现（可以单独回答问题）
206,34,,,4,动词,见面
207,34,,,5,动词,领悟；理解
208,34,,,6,名词,中心城市
209,34,,,7,名词,时机
210,34,,,8,名词,为共同目的而结成的团体或组织
211,34,,,9,名词,设在寺庙附近的集市或民间朝山进香时举行的活动
212,34,,,10,动词,表示擅长做某事（能受程度副词修饰，带动词宾语，不能单独回答问题）
213,34,,,11,动词,会合
214,34,,,12,动词,通晓；能掌握
215,34,会儿,huìr,13,,一小段时间
216,34,,,14,动词,（在茶楼、饭馆等处）付款
217,35,,,1,动词,总合；合计
218,34,,,15,名词,民间的一种小型经济互助组织，入会人按期等量交款，按约定的办法由入会人分期轮流使用
219,36,,,1,动词,是
220,36,,,2,动词,做
221,36,,,3,动词,当作；充当
222,36,,,4,动词,变成；成为
223,37,,,1,介词,引进动作行为的受益者，相当于“替”或“给”
224,37,,,2,介词,引进动作行为的原因或目的，相当于“由于”或“为了”
225,36,,,5,介词,用于被动句，引进动作的施事者，相当于“被”（常跟“所”连用）
226,36,,,6,,词的后缀，附在某些单音节形容词性或副词性成分后面，构成表示程度或范围的双音节副词，一般修饰双音节形容词或动词
227,37,,,3,动词,〈文〉帮助
228,36,,,7,动词,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义
229,38,,,1,副词,表示将在很短的时间以内发生
230,38,,,2,副词,表示前后两件事紧接着发生
231,38,,,3,副词,限定范围，相当于“只”、“仅”
232,38,,,4,副词,表示事实如此
233,38,,,5,副词,表示在某种条件下自然发生某种结果（常跟“如果”、“只要”、“既然”等搭配）
234,38,,,6,副词,加强肯定
235,38,,,7,副词,表示动作行为在很久以前已经发生（前面往往有时间词语）
236,38,,,8,副词,强调数量多寡
237,38,,,9,介词,表示利用条件、时机等，相当于“趁”
238,38,,,10,介词,引进动作行为发生时所靠近的处所
239,38,,,11,介词,引进动作的对象或范围
240,38,,,12,动词,到
241,38,,,13,动词,开始进入或从事（某种事业）
242,38,,,14,动词,接近；凑近
243,38,,,15,动词,依从
244,38,,,16,动词,完成
245,38,,,17,动词,菜肴、果品等搭配着主食或酒吃
246,38,,,18,连词,表示假设兼让步，相当于“即使”
247,39,,,1,动词,到达；达到
248,39,,,2,动词,用在动词后作补语，表示动作达到目的或有了结果
249,39,,,3,动词,去；往
250,39,,,4,形容词,周全；周密
251,40,,,1,动词,用言语表达意思；讲
252,40,,,2,动词,解释；阐明
253,40,,,3,动词,谈论；意思上指
254,40,,,4,动词,劝告；责备
255,40,,,5,名词,观点；主张；道理
256,40,,,6,动词,说合；介绍
257,40,,,7,动词,曲艺的一种语言表演手段
258,41,,,1,动词,说服别人同意自己的主张
259,42,,,1,量词,时间法定计量单位，地球环绕太阳运行一周的时间为1年。公历平年365天为1年，闰年366天为1年；农历平年354天或355天为1年，闰年384天或385天为1年
260,42,,,2,名词,岁数
261,42,,,3,名词,人一生中按年龄划分的阶段
262,42,,,4,名词,时期
263,42,,,5,名词,年节，新的一年开始的那天及其前后的几天
264,42,,,6,名词,有关年节的
265,42,,,7,名词,本指庄稼成熟，引申为一年中庄稼的收成
266,43,,,1,代词,称谈话的对方（一个人）
267,43,,,2,代词,第二人称复数，相当于“你们”，用于工厂、学校、机关等相互间称对方
268,43,,,3,代词,与“我”或“他”配合使用，表示许多人参与或相互间做什么
269,43,,,4,代词,泛指任何人，包括说话人自己
270,44,,,1,副词,用在单句中，暗含着跟另一件事相同
271,44,,,2,副词,用在并列复句中，表示两件事或多件事有相同之处（可以连用在各分句中，也可以单用在后一分句中）
272,44,,,3,副词,表示强调
273,44,,,4,副词,表示不管前提或假设怎样，后果都相同
274,44,,,5,副词,表示委婉语气
275,44,,,6,助词,用于句尾，表示肯定的语气，也可以加强疑问、感叹或祈使的语气
276,44,,,7,助词,用于句中，表示提顿的语气
277,45,,,1,介词,引进动作行为赖以实现的工具、手段等，相当于“用”、“拿”
278,45,,,2,介词,引进动作行为的原因，相当于“因为”、“由于”
279,45,,,3,介词,引进动作行为依据的方式、标准，相当于“按照”、“根据”
280,45,,,4,连词,连接两个动词性短语或分句，表示后者是前者的目的
281,45,,,5,介词,用于具有“给予”一类意义的动词或动宾短语后，引进动作行为给予的事物
282,45,,,6,介词,用在单音节方位词前面，表示时间、空间、数量上的界限
283,46,,,1,助词,用在作状语的词或短语后面，表示这个词或短语修饰动词性或形容词性中心语
284,47,,,1,名词,土地；田地
285,47,,,2,名词,地的表面
286,47,,,3,名词,场所；地点
287,47,,,4,名词,【地区】某一范围的地方；较大的区域
288,47,,,5,名词,地球；地球的外壳
289,47,,,6,名词,陆地，地球表面除去海洋的部分
290,47,,,7,名词,领土
291,47,,,8,名词,地位；处境
292,47,,,9,名词,空间的一部分
293,47,,,10,名词,【地方】中央以下的各级行政区划的统称（跟“中央”相区别）
294,47,,,11,名词,【地方】指军队以外的部门（跟“军队”相区别）
295,47,,,12,名词,路程（多用于里数、站数后）
296,47,,,13,名词,心理意识活动的领域
297,47,,,14,名词,衬托花纹图案的底面
298,47,,,15,名词,【地区】我国省、自治区人民政府设立行政公署作为派出机关所管理的区域，包括若干个县、市，不是一级行政区域，原称专区。目前我国的地区大多已取消，改为省辖市
299,48,,,1,动词,产生；发生
300,48,,,2,动词,出生
301,48,,,3,动词,人生孩子；动物产崽
302,48,,,4,动词,活着；生存（跟“死”相对）
303,48,,,5,名词,生命
304,48,,,6,形容词,不熟悉
305,48,,,7,名词,学生；学习的人
306,48,,,8,名词,指从事某些工作的人
307,48,,,9,动词,植物长出来；泛指生物体长出
308,48,,,10,形容词,有生命力的；活的
309,48,,,11,副词,生硬；勉强
310,48,,,12,动词,点燃
311,48,,,13,形容词,（食物）没有做熟的；（果实）没有成熟的
312,48,,,14,名词,维持生存的手段
313,48,,,15,形容词,没有经过加工、锻制或训练的
314,48,,,16,名词,生存的过程；一辈子
315,48,,,17,副词,表示程度深（只用在某些表示感情或感觉的词的前面）
316,48,,,18,副词,硬是
317,48,,,19,名词,不熟悉的人
318,48,,,20,名词,古代指有学问有道德的人；也是读书人的通称
319,48,,,21,名词,戏曲里的一个行当，扮演男子，包括小生、老生、武生等
320,49,,,1,名词,时间；岁月
321,49,,,2,量词,小时，一昼夜平分24段中的每一段；也用作时间法定计量单位
322,49,,,3,形容词,当前的；目前的
323,49,,,4,名词,指某一段时间
324,49,,,5,副词,表示时间、频率；相当于“常常”、“经常”
325,49,,,6,形容词,一时的；适时的
326,49,,,7,名词,季节；时令
327,49,,,8,名词,时机；时宜
328,49,,,9,副词,表示时间、频率；两个“时”字前后连用，相当于“有时……有时……”、“一会儿……一会儿……”
329,49,,,10,名词,指规定的时间
330,49,,,11,名词,时辰
331,49,,,12,名词,一种语法范畴，通过一定的语法形式表示动作行为发生的时间。一般分为现在时、过去时和将来时
332,50,,,1,形容词,正确；符合一定的标准
333,50,,,2,动词,回答
334,50,,,3,动词,面向着；朝着
335,50,,,4,动词,适合；符合于
336,50,,,5,动词,通过互相比较，核查是否相符
337,50,,,6,动词,调整使符合一定的要求
338,50,,,7,动词,针对；对付
339,50,,,8,介词,引进动作行为的对象，相当于“向”、“跟”
340,50,,,9,介词,引进对待的对象
341,50,,,10,动词,互相拼合或配合
342,50,,,11,动词,彼此相向
343,50,,,12,形容词,对面的；对立的
344,50,,,13,名词,互相配合的人或事物
345,50,,,14,量词,用于成双成对的人或事物
346,50,,,15,名词,指对联
347,50,,,16,动词,平分成两份
348,50,,,17,动词,〈文〉相当；相配
349,51,,,1,动词,从里面到外面（跟“入”、“进”相对）
350,51,,,2,动词,用在动词后，表示趋向或结果
351,51,,,3,动词,出现；显现
352,51,,,4,动词,离开；脱离
353,51,,,5,动词,向外拿
354,51,,,6,动词,超过
355,51,,,7,动词,出产；产生
356,51,,,8,动词,发生
357,51,,,9,动词,发散出；发泄
358,51,,,10,动词,来到（某个处所、场合）
359,51,,,11,动词,特指往外拿出钱财
360,51,,,12,动词,指出版
361,51,,,13,动词,长出
362,51,,,14,动词,用在某些形容词后，表示超过
363,51,,,15,量词,传奇中的一个大段落；也指戏曲的一个独立剧目
364,52,,,1,形容词,美；优点多的；令人满意的（跟“坏”相对）
365,52,,,2,形容词,（身体）健康；（疾病）痊愈
366,52,,,3,副词,表示程度深（多含感叹语气）
367,52,,,4,形容词,友爱；和睦
368,52,,,5,形容词,用在动词后面，表示动作已经完成
369,52,,,6,形容词,表示赞同、答应、结束或不满、警告等语气
370,52,,,7,形容词,容易
371,52,,,8,形容词,用在某些动词前面，表示效果好
372,52,,,9,动词,表示使下文所说的目的容易实现，相当于“可以”、“便于”
373,52,,,10,副词,强调数量多
374,52,,,11,副词,强调时间久
375,52,,,12,名词,指赞扬的话或问候的话（口语中多儿化）
376,53,,,1,动词,喜爱；喜欢
377,53,,,2,副词,表示容易（发生某事）
378,54,,,1,动词,【能够】用在其他动词前，表示有能力或善于做（某事）
379,54,,,2,动词,【能够】用在其他动词前，表示客观条件或情理上许可
380,54,,,3,动词,表示有可能，多用于揣测语气
381,54,,,4,名词,能力；才干
382,54,,,5,动词,【能够】用在其他动词前，表示有某种用途
383,54,,,6,形容词,有才干的
384,54,,,7,名词,物理学上指能量
385,55,,,1,量词,用于枪弹、炮弹
386,55,,,2,动词,把东西送出去
387,55,,,3,动词,发布；表达
388,55,,,4,动词,产生；发生
389,55,,,5,动词,（财势）兴旺
390,55,,,6,动词,离开；启程
391,55,,,7,动词,引起；开始行动
392,55,,,8,动词,显露（感情）
393,55,,,9,动词,产生（某种感觉）
394,55,,,10,动词,胀大；扩展
395,55,,,11,动词,发射
396,55,,,12,动词,把人派出去；派遣
397,55,,,13,动词,放散；散布
398,55,,,14,动词,打开；揭示出来
399,55,,,15,动词,显现出
400,56,,,1,名词,头发
401,57,,,1,动词,用在动词或形容词前面，表示许可或可能
402,57,,,2,连词,连接分句，表示转折关系，相当于“可是”
403,57,,,3,动词,表示值得、应该
404,57,,,4,副词,用于一般陈述句，表示强调
405,57,,,5,副词,用于反问句，加强反问语气
406,57,,,6,副词,用于疑问句，表示疑问
407,57,,,7,副词,用于感叹句，加强语气
408,57,,,8,副词,用于祈使句，强调必须如何，有时有劝导的意味
409,57,,,9,动词,表示同意
410,57,,,10,动词,适合
411,57,,,11,副词,〈文〉用在数词前，表示约计，相当于“大约”
412,58,,,1,名词,古代鲜卑、突厥、回纥、蒙古等族最高统治者的称号
413,59,,,1,副词,表示总括全部
414,59,,,2,副词,表示意思更进一步，相当于“甚至”
415,59,,,3,副词,表示“已经”，句末常用“了”
416,60,,,1,名词,大城市
417,60,,,2,名词,特指首都
418,60,,,3,副词,〈文〉表示总括
419,61,,,1,名词,古代指儿女；现在一般指儿子
420,61,,,2,名词,某些植物的籽实
421,61,,,3,名词,小而硬的颗粒状物体
422,61,,,4,名词,动物的幼崽或卵
423,61,,,5,名词,人的通称
424,61,,,6,形容词,派生的；从属的
425,62,,,1,,词的后缀。附着在某些名词性成分或某些形容词性、动词性成分后面，组成名词
426,62,,,2,,词的后缀。附着在某些量词后面
427,61,,,7,名词,〈口〉铜钱；钱
428,61,,,8,名词,古代对男子的美称
429,61,,,9,名词,古代贵族五等爵位的第四等
430,61,,,10,名词,地支的第一位
431,61,,,11,名词,子部
432,61,,,12,名词,〈文〉对别人的尊称，相当于“您”
433,61,,,13,形容词,幼小的；稚嫩的
434,63,,,1,助词,用在动词后，表示动作正在进行，动词前可加“正”、“在”、“正在”
435,63,,,2,助词,用于某些动词、形容词之后，表示某种状态的持续
436,63,,,3,助词,用在两个动词中间构成连动式，表示两个动作同时或接着进行，或者二者之间有方式、手段和目的的关系
437,63,,,4,助词,用在某些动词或形容词之后，表示命令或提醒的语气
438,63,,,5,助词,附在介词、代词之后，修饰后面的动词
439,64,,,1,动词,受到（某种侵袭）；进入（某种状态）
440,64,,,2,动词,用在动词后面，表示有了结果或达到了目的
441,64,,,3,动词,挨；接触
442,64,,,4,动词,〈口〉进入睡眠状态
443,64,,,5,动词,燃烧；（灯）发光
444,64,,,6,动词,〈文〉附着
445,65,,,1,动词,使接触或附着别的事物
446,65,,,2,动词,穿（衣）
447,65,,,3,动词,接触；挨上
448,65,,,4,名词,着落；下落
449,65,,,5,动词,〈文〉指派
450,65,,,6,动词,命令（旧时用于公文）
451,66,,,1,名词,下棋时走一步叫一着
452,66,,,2,动词,〈口〉放置；搁入
453,66,,,3,动词,〈口〉用于应答，表示同意
454,67,,,1,动词,从一个地方移到另一个地方；经过
455,67,,,2,动词,经历；度过（一段时间）
456,67,,,3,动词,超出（某种界限）
457,67,,,4,动词,从一方转移到另一方
458,67,,,5,动词,使经过（某种处理）
459,67,,,6,动词,表示人或物随动作经过某处或从一处到另一处
460,67,,,7,动词,表示物体随动作改变方向
461,67,,,8,动词,表示动作超过了合适的界限
462,67,,,9,动词,表示胜过（“过”与前面的动词之间可以加“得”或“不”）
463,67,,,10,动词,用在形容词后，表示超过
464,67,,,11,量词,用于动作的次数
465,67,,,12,形容词,超过某种限度的
466,67,,,13,副词,十分；非常
467,67,,,14,名词,过失；过错（跟“功”相对）
468,68,,,1,助词,用在动词后面，表示动作完毕
469,68,,,2,助词,用在动词后，表示某种行为或变化曾经发生过
470,68,,,3,助词,表示曾经有过某种性质或状态，有同现在相比较的意思
471,69,,,1,助词,用在动词或形容词后面，连接表示程度或结果的补语
472,70,,,1,动词,获取到（跟“失”相对）
473,71,,,1,动词,〈口〉需要
474,71,,,2,动词,〈口〉表示事实上或情理上的需要，相当于“应该”、“必须”
475,71,,,3,动词,〈口〉估计必然如此，相当于“要”、“会”
476,70,,,2,动词,称心如意；心满意足
477,69,,,2,助词,用在动词后面，表示可能、可以（否定式用“不得”）
478,70,,,3,动词,用在别的动词前，表示许可或能够
479,70,,,4,动词,适合
480,69,,,3,助词,用在某些动词和补语之间，表示可能
481,70,,,5,动词,〈口〉完成
482,70,,,6,动词,〈口〉用于对话，表示无须再说
483,70,,,7,动词,〈口〉用于不如意的时候，表示只好如此
484,70,,,8,动词,演算得到结果
485,71,,,4,形容词,某些地区指满意；自在
486,72,,,1,动词,离开说话人所在地到别的地方（跟“来”相对）
487,72,,,2,动词,离开
488,72,,,3,动词,用在另一动词前面，表示要做某事
489,72,,,4,动词,用在另一动词后面，表示去的目的
490,72,,,5,动词,用在动词性短语（或介词短语）与动词之间，表示前者是方法或态度，后者是目的
491,72,,,6,动词,除掉；减掉
492,72,,,7,动词,距离；相差
493,72,,,8,动词,失去
494,72,,,9,动词,表示人或事物随动作离开说话人所在的地方
495,72,,,10,动词,表示动作的结果，兼有除去或失去的意思
496,72,,,11,形容词,指过去的（一年）
497,72,,,12,动词,表示估量或限于某一方面
498,72,,,13,动词,表示任凭动作延续
499,72,,,14,动词,〈口〉用在“大”、“多”、“远”等形容词后面，有“极”、“非常”的意思（形容词后面和“去”后面一般都要加“了”）
500,72,,,15,动词,扮演（某一角色）
501,72,,,16,名词,去声
502,73,,,1,名词,家庭；家族
503,73,,,2,名词,本人和共同生活的眷属的固定住所；住处
504,73,,,3,形容词,经过驯化、培育、饲养的
505,73,,,4,名词,从事某种社会活动或精通某种知识、技艺，并有一定知名度的人；具有某种特征的人
506,73,,,5,名词,从事某种行业的人家或具有某种身份的人
507,73,,,6,名词,学术上的流派
508,73,,,7,名词,指民族
509,73,,,8,名词,指下棋、打牌时相对各方中的一方
510,73,,,9,量词,用于人家、店铺、工厂等
511,73,,,10,名词,跟自己有某种关系的人家或个人
512,73,,,11,名词,谦词，用于对别人称辈分比自己高或同辈中年纪比自己大的亲属
513,74,,,1,后缀,附着在某些指人的名词后面，表示属于某一类人
514,75,,,1,动词,从高处到低处
515,75,,,2,动词,去；到（通常指从上游到下游，从上级部门到下级部门，从西往东，从北往南）
516,75,,,3,动词,发布；投送
517,75,,,4,动词,结束（工作等）
518,75,,,5,名词,低处；底部（跟“上”相对）
519,75,,,6,形容词,处于低处的
520,75,,,7,名词,指即将到来的或顺序在后的
521,75,,,8,名词,指等次或品级低的（人或事物）
522,76,,,1,动词,用在动词后，表示动作从高处到低处
523,75,,,9,动词,退出；离开
524,75,,,10,动词,降；落
525,75,,,11,动词,开始使用；用
526,75,,,12,动词,投入；放进
527,75,,,13,动词,指进行棋类活动
528,76,,,2,动词,用在动词后，表示动作完成，兼有结果已经确定的意思
529,75,,,14,动词,取下来；卸掉
