hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn,hsk_level
44226,选曲,55171,44919,xuǎn qǔ,1,
44227,粗黑,55172,44920,cū hēi,1,
44228,辰时,55175,44921,chén shí,1,
44229,有味儿,55176,44922,yǒu wèi er,1,
44230,便盆,55177,44923,biàn pén,1,
44231,叶落归根,55180,44924,yè luò guī gēn,1,
44232,服众,55181,44925,fú zhòng,1,
44233,助燃,55182,44926,zhù rán,1,
44234,女宾,55183,44927,nǚ bīn,1,
44235,白骨精,55184,44928,bái gǔ jīng,1,
44236,闯将,55186,44929,chuǎng jiàng,1,
44237,锐不可当,55188,44930,ruì bù kě dāng,1,
44238,拉丁舞,55189,44931,lā dīng wǔ,1,
44239,贼人,55191,44932,zéi rén,1,
44240,演兵场,55193,44933,yǎn bīng chǎng,1,
44241,从略,55196,44934,cóng lüè,1,
44242,鸣锣开道,55197,44935,míng luó kāi dào,1,
44243,遗族,55199,44936,yí zú,1,
44244,尘俗,55200,44937,chén sú,1,
44245,游猎,55202,44938,yóu liè,1,
44246,林苑,55204,44939,lín yuàn,1,
44247,媒妁,55205,44940,méi shuò,1,
44248,平列,55207,44941,píng liè,1,
44249,冷箭,55216,44942,lěng jiàn,1,
44250,风笛,55217,44943,fēng dí,1,
44251,报丧,55220,44944,bào sāng,1,
44252,押款,55221,44945,yā kuǎn,1,
44253,扬琴,55223,44946,yáng qín,1,
44254,垂询,55224,44947,chuí xún,1,
44255,嫌隙,55226,44948,xián xì,1,
44256,以礼相待,55227,44949,yǐ lǐ xiāng dài,1,
44257,刍议,55229,44950,chú yì,1,
44258,压阵,55230,44951,yā zhèn,1,
44259,防风林,55231,44952,fáng fēng lín,1,
44260,曲尺,55232,44953,qū chǐ,1,
44261,色魔,55233,44954,sè mó,1,
44262,向晚,55234,44955,xiàng wǎn,1,
44263,没词儿,55235,44956,méi cí er,1,
44264,效验,55238,44957,xiào yàn,1,
44265,正堂,55242,44958,zhèng táng,1,
44266,问卜,55251,44959,wèn bǔ,1,
44267,挡驾,55252,44960,dǎng jià,1,
44268,减色,55253,44961,jiǎn sè,1,
44269,折损,55254,44962,zhé sǔn,1,
44270,诊脉,55255,44963,zhěn mài,1,
44271,回涨,55256,44964,huí zhǎng,1,
44272,花里胡哨,55258,44965,huā li hú shào,1,
44273,阿斗,55260,44966,ā dǒu,1,
44274,苇塘,55262,44967,wěi táng,1,
44275,双抢,55263,44968,shuāng qiǎng,1,
44276,台属,55268,44969,tái shǔ,1,
44277,饿鬼,55269,44970,è guǐ,1,
44278,蹲伏,55272,44971,dūn fú,1,
44279,泡饭,55273,44972,pào fàn,1,
44280,串换,55274,44973,chuàn huàn,1,
44281,剑侠,55277,44974,jiàn xiá,1,
44282,婵娟,55279,44975,chán juān,1,
44283,详解,55280,44976,xiáng jiě,1,
44284,幽远,55281,44977,yōu yuǎn,1,
44285,应门,55285,44978,yìng mén,1,
44286,痛风,55286,44979,tòng fēng,1,
44287,发排,55290,44980,fā pái,1,
44288,怔忡,55291,44981,zhēng chōng,1,
44289,护驾,55296,44982,hù jià,1,
44290,徒孙,55297,44983,tú sūn,1,
44291,白头翁,55300,44984,bái tóu wēng,1,
44292,扬花,55303,44985,yáng huā,1,
44293,人各有志,55307,44986,rén gè yǒu zhì,1,
44294,魁首,55308,44987,kuí shǒu,1,
44295,跳蚤市场,55309,44988,tiào zao shì chǎng,1,
44296,警纪,55310,44989,jǐng jì,1,
44297,忠恕,55311,44990,zhōng shù,1,
44298,一唱一和,55312,44991,yī chàng yī hè,1,
44299,见钱眼开,55314,44992,jiàn qián yǎn kāi,1,
44300,敞篷车,55315,44993,chǎng péng chē,1,
44301,岳父母,55316,44994,yuè fù mǔ,1,
44302,人定胜天,55317,44995,rén dìng shèng tiān,1,
44303,财迷,55319,44996,cái mí,1,
44304,歇后语,55321,44997,xiē hòu yǔ,1,
44305,小姨子,55324,44998,xiǎo yí zi,1,
44306,附耳,55327,44999,fù ěr,1,
44307,栉风沐雨,55331,45000,zhì fēng mù yǔ,1,
44308,母老虎,55334,45001,mǔ lǎo hǔ,1,
44309,水蛭,55338,45002,shuǐ zhì,1,
44310,智多星,55339,45003,zhì duō xīng,1,
44311,贻笑大方,55340,45004,yí xiào dà fāng,1,
44312,买空卖空,55345,45005,mǎi kōng mài kōng,1,
44313,观赏鱼,55346,45006,guān shǎng yú,1,
44314,压缩空气,55348,45007,yā suō kōng qì,1,
44315,热岛效应,55350,45008,rè dǎo xiào yìng,1,
44316,菜窖,55352,45009,cài jiào,1,
44317,大公国,55354,45010,dà gōng guó,1,
44318,墙垣,55355,45011,qiáng yuán,1,
44319,名垂青史,55359,45012,míng chuí qīng shǐ,1,
44320,柿饼,55361,45013,shì bǐng,1,
44321,小家碧玉,55364,45014,xiǎo jiā bì yù,1,
44322,国家所有制,55367,45015,guó jiā suǒ yǒu zhì,1,
44323,血癌,55368,45016,xuè ái,1,
44324,寻问,55371,45017,xún wèn,1,
44325,忧惧,55372,45018,yōu jù,1,
44326,粉彩,55373,45019,fěn cǎi,1,
44327,威武不屈,55374,45020,wēi wǔ bù qū,1,
44328,更鼓,55377,45021,gēng gǔ,1,
44329,燃点,55378,45022,rán diǎn,1,
44330,堂房,55380,45023,táng fáng,1,
44331,低糖,55381,45024,dī táng,1,
44332,偏信,55382,45025,piān xìn,1,
44333,自我标榜,55384,45026,zì wǒ biāo bǎng,1,
44334,省察,55386,45027,xǐng chá,1,
44335,逢集,55390,45028,féng jí,1,
44336,盐碱滩,55391,45029,yán jiǎn tān,1,
44337,踩点,55393,45030,cǎi diǎn,1,
44338,各持己见,55398,45031,gè chí jǐ jiàn,1,
44339,靠垫,55402,45032,kào diàn,1,
44340,眼前亏,55406,45033,yǎn qián kuī,1,
44341,形象性,55407,45034,xíng xiàng xìng,1,
44342,横肉,55408,45035,héng ròu,1,
44343,风涛,55412,45036,fēng tāo,1,
44344,吃得消,55414,45037,chī de xiāo,1,
44345,东半球,55415,45038,dōng bàn qiú,1,
44346,鼠目寸光,55421,45039,shǔ mù cùn guāng,1,
44347,花前月下,55422,45040,huā qián yuè xià,1,
44348,答辩会,55426,45041,dá biàn huì,1,
44349,大而化之,55427,45042,dà ér huà zhī,1,
44350,打短工,55429,45043,dǎ duǎn gōng,1,
44351,略逊一筹,55432,45044,lüè xùn yī chóu,1,
44352,飞虫,55434,45045,fēi chóng,1,
44353,挖泥船,55437,45046,wā ní chuán,1,
44354,歪道,55438,45047,wāi dào,1,
44355,免税店,55439,45048,miǎn shuì diàn,1,
44356,挡路,55440,45049,dǎng lù,1,
44357,天灵盖,55444,45050,tiān líng gài,1,
44358,忽明忽暗,55445,45051,hū míng hū àn,1,
44359,肋条,55452,45052,lèi tiáo,1,
44360,助动词,55453,45053,zhù dòng cí,1,
44361,姊妹篇,55454,45054,zǐ mèi piān,1,
44362,咬耳朵,55457,45055,yǎo ěr duo,1,
44363,薪炭林,55458,45056,xīn tàn lín,1,
44364,交媾,55462,45057,jiāo gòu,1,
44365,处女膜,55463,45058,chǔ nǚ mó,1,
44366,三更半夜,55465,45059,sān gēng bàn yè,1,
44367,究其实,55466,45060,jiū qí shí,1,
44368,拜天地,55472,45061,bài tiān dì,1,
44369,吊扣,55474,45062,diào kòu,1,
44370,三点式,55476,45063,sān diǎn shì,1,
44371,分镜头,55477,45064,fēn jìng tóu,1,
44372,耗竭,55479,45065,hào jié,1,
44373,手底下,55480,45066,shǒu dǐ xia,1,
44374,行道树,55483,45067,xíng dào shù,1,
44375,清越,55484,45068,qīng yuè,1,
44376,兵强马壮,55487,45069,bīng qiáng mǎ zhuàng,1,
44377,绝产,55488,45070,jué chǎn,1,
44378,吸盘,55490,45071,xī pán,1,
44379,程序控制,55491,45072,chéng xù kòng zhì,1,
44380,翻覆,55494,45073,fān fù,1,
44381,公断,55496,45074,gōng duàn,1,
44382,适值,55498,45075,shì zhí,1,
44383,苗情,55500,45076,miáo qíng,1,
44384,翻砂,55501,45077,fān shā,1,
44385,故步自封,55505,45078,gù bù zì fēng,1,
44386,倒背如流,55506,45079,dào bèi rú liú,1,
44387,一诺千金,55507,45080,yī nuò qiān jīn,1,
44388,警铃,55511,45081,jǐng líng,1,
44389,掉价,55513,45082,diào jià,1,
44390,捎话,55516,45083,shāo huà,1,
44391,待产,55520,45084,dài chǎn,1,
44392,细菌武器,55521,45085,xì jūn wǔ qì,1,
44393,饭粒,55525,45086,fàn lì,1,
44394,粗率,55527,45087,cū shuài,1,
44395,结节,55530,45088,jié jié,1,
44396,膨化,55532,45089,péng huà,1,
44397,祖业,55534,45090,zǔ yè,1,
44398,暗喻,55537,45091,àn yù,1,
44399,兴师问罪,55543,45092,xīng shī wèn zuì,1,
44400,扼死,55548,45093,è sǐ,1,
44401,昏君,55550,45094,hūn jūn,1,
44402,图卷,55551,45095,tú juàn,1,
44403,汉剧,55552,45096,hàn jù,1,
44404,御笔,55554,45097,yù bǐ,1,
44405,贵干,55557,45098,guì gàn,1,
44406,估产,55559,45099,gū chǎn,1,
44407,餐点,55561,45100,cān diǎn,1,
44408,雪青,55562,45101,xuě qīng,1,
44409,开镜,55565,45102,kāi jìng,1,
44410,叠印,55566,45103,dié yìn,1,
44411,断肢,55567,45104,duàn zhī,1,
44412,除暴安良,55573,45105,chú bào ān liáng,1,
44413,牧畜,55574,45106,mù xù,1,
44414,漫溢,55577,45107,màn yì,1,
44415,车铃,55579,45108,chē líng,1,
44416,破财,55581,45109,pò cái,1,
44417,长号,55586,45110,cháng hào,1,
44418,雨具,55587,45111,yǔ jù,1,
44419,背阴,55588,45112,bèi yīn,1,
44420,陡壁,55590,45113,dǒu bì,1,
44421,职衔,55592,45114,zhí xián,1,
44422,狗命,55593,45115,gǒu mìng,1,
44423,厚此薄彼,55594,45116,hòu cǐ bó bǐ,1,
44424,评功,55600,45117,píng gōng,1,
44425,修史,55602,45118,xiū shǐ,1,
44426,神物,55603,45119,shén wù,1,
44427,钉螺,55605,45120,dīng luó,1,
44428,玉液,55606,45121,yù yè,1,
44429,觥筹交错,55610,45122,gōng chóu jiāo cuò,1,
44430,黏性,55611,45123,nián xìng,1,
44431,累进税,55614,45124,lěi jìn shuì,1,
44432,黑热病,55617,45125,hēi rè bìng,1,
44433,生漆,55618,45126,shēng qī,1,
44434,头班车,55620,45127,tóu bān chē,1,
44435,奸笑,55621,45128,jiān xiào,1,
44436,手下败将,55622,45129,shǒu xià bài jiàng,1,
44437,耳边风,55626,45130,ěr biān fēng,1,
44438,百分制,55627,45131,bǎi fēn zhì,1,
44439,断片,55628,45132,duàn piàn,1,
44440,碧桃,55629,45133,bì táo,1,
44441,放浪形骸,55631,45134,fàng làng xíng hái,1,
44442,草芥,55632,45135,cǎo jiè,1,
44443,走捷径,55633,45136,zǒu jié jìng,1,
44444,赖账,55634,45137,lài zhàng,1,
44445,蛋炒饭,55638,45138,dàn chǎo fàn,1,
44446,冰晶,55640,45139,bīng jīng,1,
44447,福相,55642,45140,fú xiàng,1,
44448,白铜,55643,45141,bái tóng,1,
44449,经年累月,55644,45142,jīng nián lěi yuè,1,
44450,交底,55645,45143,jiāo dǐ,1,
44451,社会青年,55647,45144,shè huì qīng nián,1,
44452,夜长梦多,55649,45145,yè cháng mèng duō,1,
44453,角门,55651,45146,jiǎo mén,1,
44454,主责,55655,45147,zhǔ zé,1,
44455,冰刀,55659,45148,bīng dāo,1,
44456,止泻,55661,45149,zhǐ xiè,1,
44457,勤苦,55664,45150,qín kǔ,1,
44458,筚路蓝缕,55666,45151,bì lù lán lǚ,1,
44459,追怀,55669,45152,zhuī huái,1,
44460,帮闲,55671,45153,bāng xián,1,
44461,火烫,55672,45154,huǒ tàng,1,
44462,校徽,55673,45155,xiào huī,1,
44463,断乎,55675,45156,duàn hū,1,
44464,剖白,55678,45157,pōu bái,1,
44465,耆宿,55679,45158,qí sù,1,
44466,苦刑,55682,45159,kǔ xíng,1,
44467,不容分说,55683,45160,bù róng fēn shuō,1,
44468,格杀勿论,55684,45161,gé shā wù lùn,1,
44469,平辈,55685,45162,píng bèi,1,
44470,防蛀,55689,45163,fáng zhù,1,
44471,瞎火,55691,45164,xiā huǒ,1,
44472,一吐为快,55694,45165,yī tǔ wéi kuài,1,
44473,篷布,55696,45166,péng bù,1,
44474,干尸,55697,45167,gān shī,1,
44475,空论,55699,45168,kōng lùn,1,
44476,招降,55700,45169,zhāo xiáng,1,
44477,奎宁,55701,45170,kuí níng,1,
44478,蒙尘,55702,45171,méng chén,1,
44479,席棚,55704,45172,xí péng,1,
44480,通亮,55705,45173,tōng liàng,1,
44481,壁龛,55706,45174,bì kān,1,
44482,犬儒,55711,45175,quǎn rú,1,
44483,字正腔圆,55714,45176,zì zhèng qiāng yuán,1,
44484,明鉴,55716,45177,míng jiàn,1,
44485,长鼓,55717,45178,cháng gǔ,1,
44486,色子,55718,45179,shǎi zi,1,
44487,比及,55721,45180,bǐ jí,1,
44488,遗患,55722,45181,yí huàn,1,
44489,棕树,55723,45182,zōng shù,1,
44490,暴敛,55724,45183,bào liǎn,1,
44491,生理盐水,55725,45184,shēng lǐ yán shuǐ,1,
44492,泡吧,55729,45185,pào bā,1,
44493,正楷,55730,45186,zhèng kǎi,1,
44494,石笋,55732,45187,shí sǔn,1,
44495,树挂,55734,45188,shù guà,1,
44496,雨布,55740,45189,yǔ bù,1,
44497,吃闲饭,55743,45190,chī xián fàn,1,
44498,死性,55744,45191,sǐ xing,1,
44499,会籍,55745,45192,huì jí,1,
44500,碰击,55748,45193,pèng jī,1,
44501,语源,55750,45194,yǔ yuán,1,
44502,工程车,55751,45195,gōng chéng chē,1,
44503,病征,55753,45196,bìng zhēng,1,
44504,横眉冷对,55757,45197,héng méi lěng duì,1,
44505,工青妇,55758,45198,gōng qīng fù,1,
44506,寿礼,55760,45199,shòu lǐ,1,
44507,一无所得,55762,45200,yī wú suǒ dé,1,
44508,烟熏火燎,55765,45201,yān xūn huǒ liǎo,1,
44509,活教材,55770,45202,huó jiào cái,1,
44510,下操,55771,45203,xià cāo,1,
44511,土地证,55776,45204,tǔ dì zhèng,1,
44512,门面房,55778,45205,mén mian fáng,1,
44513,硕大无朋,55780,45206,shuò dà wú péng,1,
44514,欢蹦乱跳,55781,45207,huān bèng luàn tiào,1,
44515,深冬,55783,45208,shēn dōng,1,
44516,片酬,55784,45209,piàn chóu,1,
44517,拉杂,55785,45210,lā zá,1,
44518,拆线,55786,45211,chāi xiàn,1,
44519,论功行赏,55787,45212,lùn gōng xíng shǎng,1,
44520,帷幔,55788,45213,wéi màn,1,
44521,无亲无故,55789,45214,wú qīn wú gù,1,
44522,皮相,55790,45215,pí xiàng,1,
44523,牛圈,55791,45216,niú juàn,1,
44524,马弁,55793,45217,mǎ biàn,1,
44525,豁亮,55795,45218,huò liàng,1,
44526,绞车,55796,45219,jiǎo chē,1,
44527,高堂,55797,45220,gāo táng,1,
44528,水鸭,55800,45221,shuǐ yā,1,
44529,香樟,55801,45222,xiāng zhāng,1,
44530,五洲四海,55806,45223,wǔ zhōu sì hǎi,1,
44531,京韵大鼓,55807,45224,jīng yùn dà gǔ,1,
44532,篷船,55811,45225,péng chuán,1,
44533,轮次,55812,45226,lún cì,1,
44534,刚玉,55813,45227,gāng yù,1,
44535,添设,55814,45228,tiān shè,1,
44536,沟沟坎坎,55816,45229,gōu gōu kǎn kǎn,1,
44537,托梦,55817,45230,tuō mèng,1,
44538,吊顶,55818,45231,diào dǐng,1,
44539,削瘦,55819,45232,xuē shòu,1,
44540,巴山蜀水,55821,45233,bā shān shǔ shuǐ,1,
44541,黏稠,55824,45234,nián chóu,1,
44542,人造纤维,55825,45235,rén zào xiān wéi,1,
44543,罄竹难书,55826,45236,qìng zhú nán shū,1,
44544,妻儿老小,55828,45237,qī ér lǎo xiǎo,1,
44545,审题,55829,45238,shěn tí,1,
44546,干爽,55831,45239,gān shuǎng,1,
44547,歹人,55834,45240,dǎi rén,1,
44548,闪烁其词,55835,45241,shǎn shuò qí cí,1,
44549,胸膜,55836,45242,xiōng mó,1,
44550,黄金地带,55841,45243,huáng jīn dì dài,1,
44551,守兵,55842,45244,shǒu bīng,1,
44552,套色,55843,45245,tào shǎi,1,
44553,丹方,55844,45246,dān fāng,1,
44554,商亭,55847,45247,shāng tíng,1,
44555,杂处,55849,45248,zá chǔ,1,
44556,陈言,55850,45249,chén yán,1,
44557,爱屋及乌,55851,45250,ài wū jí wū,1,
44558,描金,55856,45251,miáo jīn,1,
44559,兜底,55857,45252,dōu dǐ,1,
44560,渔歌,55860,45253,yú gē,1,
44561,惶惶然,55861,45254,huáng huáng rán,1,
44562,发报机,55863,45255,fā bào jī,1,
44563,准数,55864,45256,zhǔn shù,1,
44564,米糠,55865,45257,mǐ kāng,1,
44565,纸老虎,55871,45258,zhǐ lǎo hǔ,1,
44566,装饰布,55872,45259,zhuāng shì bù,1,
44567,靶心,55873,45260,bǎ xīn,1,
44568,刻花,55875,45261,kè huā,1,
44569,鲜货,55876,45262,xiān huò,1,
44570,直愣愣,55878,45263,zhí lèng lèng,1,
44571,脚脖子,55880,45264,jiǎo bó zi,1,
44572,硬着陆,55881,45265,yìng zhuó lù,1,
44573,那么着,55883,45266,nà me zhe,1,
44574,骨血,55884,45267,gǔ xuè,1,
44575,棕熊,55886,45268,zōng xióng,1,
44576,交响诗,55887,45269,jiāo xiǎng shī,1,
44577,赌棍,55892,45270,dǔ gùn,1,
44578,倒手,55893,45271,dǎo shǒu,1,
44579,垫款,55895,45272,diàn kuǎn,1,
44580,返销粮,55896,45273,fǎn xiāo liáng,1,
44581,黑死病,55897,45274,hēi sǐ bìng,1,
44582,宽银幕,55901,45275,kuān yín mù,1,
44583,陈世美,55904,45276,chén shì měi,1,
44584,快刀斩乱麻,55906,45277,kuài dāo zhǎn luàn má,1,
44585,气垫船,55909,45278,qì diàn chuán,1,
44586,锯末,55911,45279,jù mò,1,
44587,月全食,55912,45280,yuè quán shí,1,
44588,小拇指,55915,45281,xiǎo mu zhǐ,1,
44589,敲竹杠,55919,45282,qiāo zhú gàng,1,
44590,报春花,55920,45283,bào chūn huā,1,
44591,惹是非,55923,45284,rě shì fēi,1,
44592,锯子,55926,45285,jù zi,1,
44593,鬼把戏,55927,45286,guǐ bǎ xì,1,
44594,保险期,55928,45287,bǎo xiǎn qī,1,
44595,铁算盘,55929,45288,tiě suàn pán,1,
44596,闹气,55930,45289,nào qì,1,
44597,阳间,55931,45290,yáng jiān,1,
44598,皓齿,55934,45291,hào chǐ,1,
44599,正牌,55936,45292,zhèng pái,1,
44600,稗子,55937,45293,bài zi,1,
44601,雨幕,55940,45294,yǔ mù,1,
44602,隆盛,55943,45295,lóng shèng,1,
44603,戏服,55944,45296,xì fú,1,
44604,议购,55946,45297,yì gòu,1,
44605,漫卷,55947,45298,màn juǎn,1,
44606,应诺,55951,45299,yìng nuò,1,
44607,惨象,55952,45300,cǎn xiàng,1,
44608,怪笑,55953,45301,guài xiào,1,
44609,巧干,55954,45302,qiǎo gàn,1,
44610,稽征,55955,45303,jī zhēng,1,
44611,展柜,55957,45304,zhǎn guì,1,
44612,兴废,55959,45305,xīng fèi,1,
44613,河塘,55961,45306,hé táng,1,
44614,和风细雨,55962,45307,hé fēng xì yǔ,1,
44615,借鸡生蛋,55968,45308,jiè jī shēng dàn,1,
44616,草野,55970,45309,cǎo yě,1,
44617,回撤,55971,45310,huí chè,1,
44618,筹谋,55972,45311,chóu móu,1,
44619,三思而行,55976,45312,sān sī ér xíng,1,
44620,裕如,55977,45313,yù rú,1,
44621,委顿,55979,45314,wěi dùn,1,
44622,细目,55980,45315,xì mù,1,
44623,出猎,55982,45316,chū liè,1,
44624,考风,55984,45317,kǎo fēng,1,
44625,插页,55987,45318,chā yè,1,
44626,束手待毙,55991,45319,shù shǒu dài bì,1,
44627,妇道人家,55993,45320,fù dào rén jiā,1,
44628,文字改革,55995,45321,wén zì gǎi gé,1,
44629,干冰,55997,45322,gān bīng,1,
44630,卜筮,55998,45323,bǔ shì,1,
44631,官爵,55999,45324,guān jué,1,
44632,彩绸,56000,45325,cǎi chóu,1,
44633,诤言,56001,45326,zhèng yán,1,
44634,密商,56002,45327,mì shāng,1,
44635,心善,56003,45328,xīn shàn,1,
44636,铺筑,56005,45329,pū zhù,1,
44637,迅跑,56006,45330,xùn pǎo,1,
44638,纤手,56009,45331,qiàn shǒu,1,
44639,苍黄,56010,45332,cāng huáng,1,
44640,肥肠,56011,45333,féi cháng,1,
44641,关门大吉,56012,45334,guān mén dà jí,1,
44642,灰头土脸,56015,45335,huī tóu tǔ liǎn,1,
44643,雅气,56018,45336,yǎ qì,1,
44644,延请,56022,45337,yán qǐng,1,
44645,差数,56023,45338,chā shù,1,
44646,参悟,56024,45339,cān wù,1,
44647,山窝,56027,45340,shān wō,1,
44648,花容月貌,56028,45341,huā róng yuè mào,1,
44649,秋意,56030,45342,qiū yì,1,
44650,闰年,56031,45343,rùn nián,1,
44651,强逼,56035,45344,qiǎng bī,1,
44652,烟馆,56036,45345,yān guǎn,1,
44653,妖术,56039,45346,yāo shù,1,
44654,便餐,56040,45347,biàn cān,1,
44655,倒班,56043,45348,dǎo bān,1,
44656,呼天抢地,56045,45349,hū tiān qiāng dì,1,
44657,中山狼,56046,45350,zhōng shān láng,1,
44658,酱肉,56047,45351,jiàng ròu,1,
44659,枕套,56049,45352,zhěn tào,1,
44660,陋俗,56050,45353,lòu sú,1,
44661,顺溜,56051,45354,shùn liu,1,
44662,厚葬,56054,45355,hòu zàng,1,
44663,底火,56056,45356,dǐ huǒ,1,
44664,坐禅,56057,45357,zuò chán,1,
44665,翻盖,56060,45358,fān gài,1,
44666,假洋鬼子,56062,45359,jiǎ yáng guǐ zi,1,
44667,色差,56063,45360,sè chā,1,
44668,蚀本,56065,45361,shí běn,1,
44669,污泥浊水,56067,45362,wū ní zhuó shuǐ,1,
44670,辅币,56068,45363,fǔ bì,1,
44671,板油,56069,45364,bǎn yóu,1,
44672,铁案,56071,45365,tiě àn,1,
44673,小菜一碟,56075,45366,xiǎo cài yī dié,1,
44674,客位,56076,45367,kè wèi,1,
44675,终岁,56077,45368,zhōng suì,1,
44676,砍价,56078,45369,kǎn jià,1,
44677,齐奏,56079,45370,qí zòu,1,
44678,五大三粗,56087,45371,wǔ dà sān cū,1,
44679,坦白从宽,56088,45372,tǎn bái cóng kuān,1,
44680,定例,56091,45373,dìng lì,1,
44681,啼鸣,56092,45374,tí míng,1,
44682,勤杂工,56093,45375,qín zá gōng,1,
44683,铜版纸,56094,45376,tóng bǎn zhǐ,1,
44684,夏历,56095,45377,xià lì,1,
44685,沟沿儿,56096,45378,gōu yán er,1,
44686,金锭,56099,45379,jīn dìng,1,
44687,光宗耀祖,56101,45380,guāng zōng yào zǔ,1,
44688,波谱,56104,45381,bō pǔ,1,
44689,化粪池,56105,45382,huà fèn chí,1,
44690,阐扬,56107,45383,chǎn yáng,1,
