rank,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
60152,临时抱佛脚,línshí bào fójiǎo,,,,指平时不烧香，遇到危难时才求佛保佑。比喻事到临头才慌忙想办法应付,
60153,炉渣,lúzhā,,,名,煤燃烧后结成的焦渣,
60153,炉渣,lúzhā,,,名,冶炼金属过程中产生的渣滓。有的可用来制造水泥、化肥等,
60154,纤瘦,xiānshòu,,,形,纤细②,身材 纤瘦
60155,成人之美,chéngrénzhīměi,,,,成全他人的好事；帮助他人实现良好的愿望,
60156,果酸,guǒsuān,,,名,有机酸，广布于植物体中，葡萄和梨内含量很多。具有促进消化和缓泻的功效，可供制药，也是工业用品,
60157,起承转合,qǐ-chéng-zhuǎn-hé,,,,指文章写作的一般章法。“起”是开始，“承”是承接上文加以申述，“转”是转折，从正面或反面进一步论证，“合”是结尾,
60158,红妆,hóngzhuāng,,,,现在一般写作“红装”,
60159,转托,zhuǎntuō,,,动,把别人托自己办的事再托付给另外的人去办,你托我的事我已 转托 老张办理 。
60160,塑钢,sùgāng,,,名,用来制作门窗等的一种材料，按照设计要求把槽形钢材嵌在里面作骨架，外面用聚氯乙烯、树脂等原料并添加适当的助剂，挤压成型,
60163,锚链,máoliàn,,,名,连接锚和船身的铁链,
60166,烦言,fányán,,,名,气愤的话；不满的话,啧有 烦言
60171,时疫,shíyì,,,名,某一季节流行的传染病,时疫 蔓延
60172,氨水,ānshuǐ,,,名,氨的水溶液，有强烈的刺激性气味，易挥发，是速效氮肥，低浓度的可作外用药,
60173,挑肥拣瘦,tiāoféi-jiǎnshòu,,,,指挑来挑去，一味挑对自己有利的（含贬义）,
60174,右行,yòuxíng,,,动,向右边行走,出门 右行 几步就是 。
60174,右行,yòuxíng,,,动,靠右边行走,车辆 右行
60177,壁毯,bìtǎn,,,名,毛织壁挂,
60178,镂刻,lòukè,,,动,雕刻；比喻深深地记住,镂刻 玉石
60178,镂刻,lòukè,,,动,雕刻；比喻深深地记住,父亲的教诲 镂刻 在他的脑海里 。
60180,涡旋,wōxuán,,,名,气象学上指空气旋转流动而形成的螺旋形气流,
60181,罐头盒,guàntouhé,,,名,装罐头食品或饮料的金属罐 儿,
60184,卡带,kǎdài,,,名,盒带,录音 卡带
60184,卡带,qiǎdài,,,动,录音机、录像机等发生故障，卡住录音带、录像带而不能运转,
60185,苇席,wěixí,,,名,用苇茎篾片编成的席子。通称芦席,
60186,上蜡,shànglà,,,动,（在物体上）涂蜡，使光滑,地板该 上蜡 了
60187,公议,gōngyì,,,动,大家共同商议,同行 公议
60188,示例,shìlì,,,动,举出具体例证作为示范,
60188,示例,shìlì,,,名,具有示范作用的例证,
60189,谦词,qiāncí,,,名,专门用来表示谦虚的词语。如“谬奖” “过誉” “岂敢岂敢”等,
60191,枣泥,zǎoní,,,名,煮熟的枣 儿 除去皮、核捣成的泥状物，可做馅 儿 枣泥 馅 儿 点心,
60194,做秀,zuòxiù,,,,现在一般写作“作秀”,
60196,愧悔,kuìhuǐ,,,动,因感到惭愧而后悔,万分 愧悔
60198,幽魂,yōuhún,,,名,幽灵,
60199,槽子,cáozi,,,名,槽,
60201,弊害,bìhài,,,名,弊病；害处,消除 弊害
60204,测速,cèsù,,,动,测量流体流动或固体运行的速度,
60205,白润,báirùn,,,形,（皮肤）白净、细腻而有光泽,白润 的肌肤
60208,柴刀,cháidāo,,,名,砍柴用的刀,
60209,客舍,kèshè,,,名,供旅客居住的房屋,客舍 青青柳色新
60210,鸡雏,jīchú,,,名,小鸡；雏鸡,
60211,回航,huíháng,,,动,返航,
60212,默记,mòjì,,,动,默默地记住,默记 在心
60213,糨糊,jiànghu,,,名,用面粉等制成的用来粘贴纸张、布等的糊状物,
60214,添色,tiānsè,,,动,增色；使更精彩,引用一句恰当的名言，给文章 添色 不少 。
60215,橛子,juézi,,,名,短小的木桩,在路基上钉几根 橛子 作为测量标志 。
60216,佛珠,fózhū,,,名,佛教徒念诵经文时用以计数的串珠。多用香木制成，也有用玛瑙、玉石等制成的,
60219,藕粉,ǒufěn,,,名,用藕制成的淀粉。可供食用,
60220,挪步,nuóbù,,,动,移动脚步,一直站着没 挪步
60221,鸣哨,míngshào,,,动,吹响哨子；借指赛事开始,全国女足锦标赛已于昨日下午 鸣哨 。
60222,墨线,mòxiàn,,,名,从墨斗里沾上墨汁的线,
60222,墨线,mòxiàn,,,名,用墨线打出的直线,
60223,乡谊,xiāngyì,,,名,同乡的情谊,乡谊 亲情
60226,恶搞,ègǎo,,,动,恶作剧地搞笑,恶搞 的手法
60226,恶搞,ègǎo,,,动,恶作剧地搞笑,恶搞 贺岁片
60228,入梅,rùméi,,,动,进入黄梅季节,
60229,记认,jìrèn,,,动,辨认并记住,他的字很好 记认
60230,应诊,yìngzhěn,,,动,接诊,
60230,应诊,yìngzhěn,,,动,接受诊疗,每天前来 应诊 的病人超过百名 。
60233,谢忱,xièchén,,,名,感谢的心意,深表 谢忱
60235,看跌,kàndiē,,,动,预料（行情）有下降的趋势（跟“看涨”相对）,行情 看跌
60235,看跌,kàndiē,,,动,预料（行情）有下降的趋势（跟“看涨”相对）,股票 看跌
60236,苦境,kǔjìng,,,名,艰难困苦的处境,
60237,电热毯,diànrètǎn,,,名,内有电热装置的毯子。通电后毯身能加热到一定温度，有保暖和辅助治疗作用,
60240,商约,shāngyuē,,,名,国家或地区之间缔结的通商条约,
60240,商约,shāngyuē,,,动,商量约定,我俩 商约 今年暑假一起去旅游 。
60241,安养,ānyǎng,,,动,安心调养,安养 身体
60242,没的说,méideshuō,,,,没说的,
60243,赔了夫人又折兵,péile fūrén yòu zhébīng,,,,《三国演义》中说：周瑜定下美人计，谎称要把孙权的妹妹嫁给刘备，想趁刘备来东吴成婚之际将其扣留，夺回荆州。结果刘备婚后带着夫人逃出东吴，周瑜带兵追赶时又被诸葛亮设下的伏兵打败。后用“赔了夫人又折兵”比喻本想捞到好处，结果遭到双重损失,
60245,活版,huóbǎn,,,名,活字版,
60246,甜滋滋,tiánzīzī,,,形,甜丝丝,
60247,党八股,dǎngbāgǔ,,,名,毛泽东曾经批评过的中国共产党党内的一种教条主义的文风。它的特点是内容空洞，形式死板，脱离实际，跟封建科举时代的“八股文”有共同之处，故称,
60247,党八股,dǎngbāgǔ,,,,见“ 八股 ”,
60248,皮草,pícǎo,,,名,原指皮革和草编等货物，现偏指裘皮和革制品,
60253,春灌,chūnguàn,,,动,春天灌溉农田。以利春耕和越冬作物生长,
60254,劳绩,láojì,,,名,功劳和业绩,把工资和 劳绩 密切联系起来 。
60255,祷祝,dǎozhù,,,动,祷告祝愿,
60256,恒星系,héngxīngxì,,,名,无数恒星的集合，如银河系和河外星系等。简称星系,
60257,带火,dàihuǒ,,,动,携带着火或引火物等,严禁 带火 进山
60257,带火,dàihuǒ,,,动,○ 带动、影响，使相关事物兴旺起来,节假日 带火 了旅游业 。
60259,翎毛,língmáo,,,名,羽毛,翎毛 扇
60259,翎毛,língmáo,,,名,国画的一种，以鸟类为主要题材,
60260,狐臭,húchòu,,,名,腋窝、阴部发出的刺鼻臭味，多由皮肤汗腺分泌异常引起,
60262,背头,bēitóu,,,名,男子的一种发式。从前额、鬓角起头发都向后梳，中间不分开,
60263,后脸儿,hòuliǎnr,,,名,人或某些事物的背后一面,看 后脸儿 ，她不像70岁的人
60263,后脸儿,hòuliǎnr,,,名,人或某些事物的背后一面,院子 后脸儿 的角上有个小门 儿 。
60264,餐刀,cāndāo,,,名,西餐中供就餐人用来抹黄油、切牛排等的刀具,
60265,府绸,fǔchóu,,,名,一种光滑细密的平纹棉织品，适合做衬衣,
60266,浅说,qiǎnshuō,,,动,浅显地解说（多用于书名或文章题目）,《文艺学 浅说 》
60266,浅说,qiǎnshuō,,,动,浅显地解说（多用于书名或文章题目）,《 浅说 运筹学》
60267,老于世故,lǎoyúshìgù,,,,形容处世经验丰富（多含贬义）,
60269,算老几,suànlǎojǐ,,,,不够资格；排不上名次（多表示自谦或对人表示轻蔑）,你们决定就行了，我 算老几 ?
60269,算老几,suànlǎojǐ,,,,不够资格；排不上名次（多表示自谦或对人表示轻蔑）,甭管人家 算老几 ，说得对就该听 。
60270,西洋镜,xīyángjìng,,,名,西洋景；比喻故弄玄虚借以骗人的行为或手法,戳穿骗人的 西洋镜 。
60272,逆贼,nìzéi,,,名,对叛逆者的憎称,剪除 逆贼
60273,应用题,yìngyòngtí,,,名,练习或考试题型之一。要求运用学过的知识和操作方法来分析解答具体问题,
60275,查岗,chágǎng,,,动,查哨,
60275,查岗,chágǎng,,,动,检查职工在岗位上工作的情况,
60278,杀身成仁,shāshēn-chéngrén,,,,《论语·卫灵公》：“志士仁人，无求生以害仁，有杀身以成仁。”意思是为了成全仁义，可以牺牲生命。后泛指为正义事业而牺牲生命,
60279,午膳,wǔshàn,,,名,午饭,
60283,献丑,xiànchǒu,,,动,谦词，用于向人出示作品或表演技艺时，表示自己水平低,大家让我画画，那我只好 献丑 了 。
60286,相瞒,xiāngmán,,,动,隐瞒,无须 相瞒
60288,甜椒,tiánjiāo,,,名,俗称不辣而略带甜味的青椒,
60293,翻云覆雨,fānyún-fùyǔ,,,,唐·杜甫《贫交行》：“翻手作云覆手雨，纷纷轻薄何须数。”后用“翻云覆雨”比喻反复无常或玩弄权术 （也说翻手为云，覆手为雨 ） 用法说明 “覆”不要误写作“复”,
60294,入仓,rùcāng,,,动,（把粮食等）放入仓库,
60296,世族,shìzú,,,名,封建社会中世代为官的大家族,上品无寒门，下品无 世族 。
60297,素白,sùbái,,,形,净白,素白 的婚纱
60299,康居工程,kāngjū gōngchéng,,,,国家康居示范工程的简称。1999年由国家建设部开始实施。以推进住宅产业现代化为目标，带动住宅建设新材料、新设备、新技术的应用，提升住宅设计和施工档次，提高居住生活质量,
60300,头胎,tóutāi,,,名,第一次怀的胎；第一胎生的孩子,
60301,雅乐,yǎyuè,,,名,我国古代帝王祭祀天地、祖先及朝贺、筵宴时所用的音乐,
60301,雅乐,yǎyuè,,,名,泛指优雅的音乐,雅乐 悠扬
60302,腰花,yāohuā,,,名,划出交叉刀痕并切成小块 儿 的猪、羊等的腰子（肾），供烹调后食用 炒 腰花,
60305,欣悉,xīnxī,,,动,高兴地知道,欣悉 大赛夺魁，深以为荣 。
60306,维吾尔文,wéiwú'ěrwén,,,名,维吾尔族的拼音文字。现行维吾尔文是以阿拉伯字母为基础的拼音文字，有32个字母，从右到左横写,
60308,五律,wǔlǜ,,,名,五言律诗。每首八句，每句五字,
60308,五律,wǔlǜ,,,,见“ 律诗 ”,
60309,抢建,qiǎngjiàn,,,动,抢时间突击建造,抢建 大坝
60310,四脚朝天,sìjiǎo-cháotiān,,,,形容仰面跌倒,
60311,冤家路窄,yuānjiā-lùzhǎi,,,,仇人或不愿相见的人，却偏偏碰到一块 儿 。比喻矛盾回避不了,
60313,垛口,duǒkǒu,,,名,城墙上两个垛子间的缺口；也指城墙上部呈凹凸形的短墙,
60314,老江湖,lǎojiānghú,,,名,指多年在外地闯荡，阅历深而老于世故的人,
60315,精卫填海,jīngwèi-tiánhǎi,,,,《山海经·北山经》中说，上古炎帝的女儿淹死在东海，灵魂化为精卫鸟，天天衔西山的树枝和小石头投入东海，誓把东海填平。后用“精卫填海”比喻有报仇雪恨的决心；也比喻不畏艰险，不达目的誓不罢休,
60316,不更事,bùgēngshì,,,,缺乏经历；不懂事（更：经历）,年轻 不更事 ，尤其要注意学习 。
60317,腔子,qiāngzi,,,名,胸腔,
60317,腔子,qiāngzi,,,名,动物割去头、除去内脏后的躯干,
60318,介壳,jièqiào,,,名,甲壳,
60319,文人相轻,wénrén-xiāngqīng,,,,三国·魏·曹丕《典论·论文》：“文人相轻，自古而然。”指文化人之间相互轻视、瞧不起的陋习,
60320,枯涩,kūsè,,,形,干燥不滑润,枯涩 的眼睛
60320,枯涩,kūsè,,,形,枯燥乏味，不流畅,文笔 枯涩
60322,熟化,shúhuà,,,动,经过多次耕种使生荒地变成熟地,
60323,稍顷,shāoqǐng,,,名,很短的时间,稍顷 ，红日露出了笑脸 。
60328,孟春,mèngchūn,,,名,春季的第一个月，即农历正月,
60329,白厅,báitīng,,,名,英国伦敦的一条街，因过去有白厅宫（1698年毁于大火）而得名。现在是英国政府主要行政机构所在地，常作为英国政府的代称,
60330,显位,xiǎnwèi,,,名,显赫的地位,不谋 显位
60331,闹心,nàoxīn,,,形,心乱；心烦,瓜地里又起了虫子，真让人 闹心 。
60331,闹心,nàoxīn,,,形,胃部不适；腹部难受,萝卜吃多了 闹心
60333,话旧,huàjiù,,,动,叙谈往事,老朋友们在一起 话旧 ，感到十分亲切 。
60335,摄食,shèshí,,,动,（动物）获取食物,不少稀有动物由于 摄食 困难而濒临灭绝 。
60336,恶疾,èjí,,,名,难以治好的病,
60338,五声,wǔshēng,,,名,五音①,
60339,声符,shēngfú,,,名,声旁,
60340,薄幸,bóxìng,,,形,薄情（多指男方）,薄幸 郎
60343,圆成,yuánchéng,,,动,使圆满成功,圆成 美满婚姻
60346,悬棺,xuánguān,,,名,葬在悬崖石洞里的棺材。我国西南一带古代有悬棺而葬的风俗,
60352,交杂,jiāozá,,,动,混杂在一起,正品和次品 交杂
60353,穷鬼,qióngguǐ,,,名,对穷人的蔑称,
60354,哈气,hāqì,,,动,张口呼气,冻得直 哈气
60354,哈气,hāqì,,,动,张口呼气,哈了一口气
60354,哈气,hāqì,,,名,张口呼出的气,哈气 在车窗玻璃上冻成了冰 。
60354,哈气,hāqì,,,名,玻璃等物体表面凝结的水蒸气,
60355,药棉,yàomián,,,名,医用消毒脱脂棉,
60356,晨曲,chénqǔ,,,名,表现清晨景象并抒发情怀的歌曲,草原 晨曲
60357,瓷缸,cígāng,,,名,搪瓷缸,
60358,翻供,fāngòng,,,动,推翻原来的供词,证据确凿，别想 翻供 。
60361,皎皎,jiǎojiǎo,,,形,形容又白又亮的样子,明月 皎皎
60370,顶针,dǐngzhen,,,名,做针线活 儿 用的一种圆箍状用具，用金属或其他材料制成，上面有很多小窝。套在手指上，用来顶住针鼻 儿 ，使针容易扎进，而手指不致顶伤,
60371,鹞子,yàozi,,,名,雀鹰的俗称,
60371,鹞子,yàozi,,,名,某些地区指风筝,
60374,提级,tíjí,,,动,提高产品的质量等级,这批棉花质量不错，应该 提级
60374,提级,tíjí,,,动,提高产品的质量等级,提级 不提价
60374,提级,tíjí,,,动,提高工资、职务、职称等的级别,提级 加薪
60375,死机,sǐjī,,,动,指电子计算机因操作错误、程序错误等突然停止运行，屏幕图像静止，不接收指令,
60378,付托,fùtuō,,,动,托付,付托 他人办理
60379,叩见,kòujiàn,,,动,进见（尊长、上司）；拜见,叩见 父母大人
60380,下塌,xiàtā,,,动,向下坍塌；塌陷,桥面 下塌
60382,勇夫,yǒngfū,,,名,勇敢的人；多指只有武力的人,一介 勇夫
60383,布艺,bùyì,,,名,一种手工艺。把布料裁剪、缝缀（有的还加上适当的刺绣）制成有艺术特色的用品或装饰品，如窗帘布、桌布、沙发套等,
60384,拼力,pīnlì,,,动,使出全部力量,他干活 儿 肯 拼力
60385,俗谚,súyàn,,,名,民间口头流传的谚语。如“身正不怕影子斜” “只要功夫深，铁杵磨成针”等,
60386,噘嘴,juēzuǐ,,,动,翘起嘴唇，表示不满意或不高兴等,说你两句，就 噘嘴 了 。
60388,黑户,hēihù,,,名,在居留地没有户籍或没有在户籍管理部门办理居留手续的住户,
60388,黑户,hēihù,,,名,借指没有合法经营权的经营单位,
60390,闰月,rùnyuè,,,名,农历每逢闰年增加一个月，这个月就叫闰月。农历三年一闰，五年两闰，十九年七闰。闰月加在某月后就叫闰某月,
60391,沦亡,lúnwáng,,,动,（国家、民族）灭亡,
60391,沦亡,lúnwáng,,,动,丧失,羞耻之心 沦亡 殆尽 。
60393,黑枪,hēiqiāng,,,名,非法收藏的枪支,
60393,黑枪,hēiqiāng,,,名,乘人不备暗中射出的枪弹,遭 黑枪 暗杀
60395,女监,nǚjiān,,,名,关押女犯人的监狱或牢房,
60396,摊放,tānfàng,,,动,均匀地分散放置,把柴草 摊放 在院子里晒干 。
60397,跑题,pǎotí,,,动,说话或写文章离开了中心或主题,他发言常常 跑题
60397,跑题,pǎotí,,,动,说话或写文章离开了中心或主题,这篇演讲 跑题 了
60398,急务,jíwù,,,名,紧急的事务；急需处理的事务,抗旱保苗是当前的 急务 。
60399,亲眷,qīnjuàn,,,名,亲戚和眷属的统称；有时也单指亲戚或眷属,
60403,侠气,xiáqì,,,名,扶弱抑强、见义勇为的气概、气度,他是个有血性有 侠气 的硬汉子 。
60405,呼隆,hūlōng,,,拟声,模拟重物滚动或震动的声音（多叠用）,装甲车 呼隆 呼隆 地开了过来 。
60407,车种,chēzhǒng,,,名,车辆的不同种类。如汽车、火车、无轨电车、马车,
60408,风量,fēngliàng,,,名,鼓风机或通风设备等单位时间内的空气流量，一般用“米3/秒”表示,
60409,岁初,suìchū,,,名,年初,
60411,孑遗,jiéyí,,,动,指物种在经历了大变故以后个别少量地存留,孑遗 生物
60411,孑遗,jiéyí,,,名,〈文〉大变故以后个别少量存留的物种,靡有 孑遗
60412,风疹,fēngzhěn,,,名,由风疹病毒引起的急性传染病。症状主要是发热，面部乃至全身出现红色皮疹，轻度咳嗽，耳后和枕淋巴结肿大等,
60414,节略,jiélüè,,,动,删减；省略,节略 了文章的开头和结尾 。
60414,节略,jiélüè,,,名,纲要；摘要,只转发了文章的 节略 ，没有发表全文 。
60414,节略,jiélüè,,,名,重要性次于照会的外交文书。用以说明事实、证据或有关法律问题，不签字也不用印章,
60417,股海,gǔhǎi,,,名,比喻变化不定而且充满风险的股票市场,驾驭 股海 风云
60418,名帖,míngtiě,,,名,名片的旧称,
60419,油票儿,yóupiàor,,,名,购买汽油等燃料油的票证；计划经济时期也指购买食油的票证,
60420,回神,huíshén,,,动,从惊慌、出神中恢复到正常状态,稍一 回神 ，他自知刚才有点 儿 失态了
60420,回神,huíshén,,,动,从惊慌、出神中恢复到正常状态,让他回回神再作商量 。
60421,手链,shǒuliàn,,,名,套在手腕上的链式装饰品，多用金、银、玉石等制成,
60423,措大,cuòdà,,,名,指贫寒失意的读书人（含轻蔑意）,
60424,施威,shīwēi,,,动,施展威风,
60426,怒色,nùsè,,,名,愤怒的神色,脸上露出 怒色
60428,回跌,huídiē,,,动,上涨后又降下来,股票小幅 回跌
60431,杏眼,xìngyǎn,,,名,像杏核状的眼睛。多形容女子眼睛美丽,
60434,储气,chǔqì,,,动,储存压缩气体（如氧气、煤气、天然气等）,储气 罐
60434,储气,chǔqì,,,动,储存压缩气体（如氧气、煤气、天然气等）,储气 柜
60435,抢答,qiǎngdá,,,动,争先回答问题,知识竞赛中 抢答 部分争夺激烈 。
60439,根苗,gēnmiáo,,,名,植物的根和最初破土长出的芽。比喻事情的根源；也比喻后代子孙,疏忽是结下这个苦果的 根苗
60439,根苗,gēnmiáo,,,名,植物的根和最初破土长出的芽。比喻事情的根源；也比喻后代子孙,烈士留下的 根苗
