pinyin_id,hanzi,pinyin,hsk_level,frequency_rank,pinyin_sn
69521,纷纷,fēn fēn,5,1699,1
95271,实力,shí lì,6,1700,1
81251,财政,cái zhèng,6,1701,1
84402,发行,fā xíng,6,1702,1
84401,发行,fā háng,6,1702,2
75241,始终,shǐ zhōng,5,1703,1
8531,座,zuò,4,1704,1
64981,随便,suí biàn,4,1705,1
61862,肚子,dù zi,4,1706,1
61861,肚子,dǔ zi,4,1706,2
101401,战斗,zhàn dòu,6,1707,1
61901,对话,duì huà,4,1708,1
4401,准,zhǔn,,1709,1
62991,减肥,jiǎn féi,4,1710,1
70191,股票,gǔ piào,5,1711,1
98511,效益,xiào yì,6,1712,1
80321,本身,běn shēn,6,1713,1
87631,基因,jī yīn,6,1714,1
69701,改进,gǎi jìn,5,1715,1
74391,权利,quán lì,5,1716,1
8771,圆,yuán,4,1717,1
96891,突破,tū pò,6,1718,1
67301,病毒,bìng dú,5,1719,1
74971,神经,shén jīng,5,1720,1
8831,脱,tuō,4,1721,1
77661,一旦,yī dàn,5,1722,1
74281,情绪,qíng xù,5,1723,1
200213,欧洲,ōu zhōu,6,1724,1
66351,正好,zhèng hǎo,4,1725,1
69781,感受,gǎn shòu,5,1726,1
4471,随,suí,,1727,1
8901,掉,diào,4,1728,1
67141,必然,bì rán,5,1729,1
8931,遍,biàn,4,1730,1
84701,防止,fáng zhǐ,6,1731,1
94142,人家,rén jia,6,1732,1
94141,人家,rén jiā,6,1732,2
4521,引,yǐn,,1733,1
66601,祝贺,zhù hè,4,1734,1
4531,照,zhào,,1735,1
65971,勇敢,yǒng gǎn,4,1736,1
200075,聊天,liáo tiān,4,1737,1
206060,旮旯儿,gā lá r,,1738,1
4541,失,shī,,1739,1
4551,养,yǎng,,1740,1
76691,吸收,xī shōu,5,1741,1
4561,视,shì,,1742,1
4571,习,xí,,1743,1
62691,后悔,hòu huǐ,4,1744,1
64231,巧克力,qiǎo kè lì,4,1745,1
5111,毛,máo,5,1746,1
78461,真实,zhēn shí,5,1747,1
98541,协会,xié huì,6,1748,1
64531,伤心,shāng xīn,4,1749,1
4601,织,zhī,,1750,1
62941,家具,jiā jù,4,1751,1
66901,办理,bàn lǐ,5,1752,1
77021,消失,xiāo shī,5,1753,1
5131,紧,jǐn,5,1754,1
5141,片,piàn,5,1755,1
5142,片,piān,5,1755,2
66301,招聘,zhāo pìn,4,1756,1
61251,博士,bó shì,4,1757,1
66081,愉快,yú kuài,4,1758,1
77181,信号,xìn hào,5,1759,1
79541,案件,àn jiàn,6,1760,1
4611,斗,dǒu,,1761,2
4612,斗,dòu,,1761,1
9401,输,shū,4,1762,1
94971,生态,shēng tài,6,1763,1
65601,信用卡,xìn yòng kǎ,4,1764,1
71881,进口,jìn kǒu,5,1765,1
204891,戆直,zhuàng zhí,,1766,1
9541,暗,àn,4,1767,1
67941,成长,chéng zhǎng,5,1768,1
5251,某,mǒu,5,1769,1
62221,干燥,gān zào,4,1770,1
68151,出席,chū xí,5,1771,1
65931,饮料,yǐn liào,4,1772,1
71171,记录,jì lù,5,1773,1
88311,检验,jiǎn yàn,6,1774,1
78131,预防,yù fáng,5,1775,1
4631,器,qì,,1776,1
79281,总理,zǒng lǐ,5,1777,1
72241,可见,kě jiàn,5,1778,1
63911,难受,nán shòu,4,1779,1
4641,兴,xìng,,1780,2
4642,兴,xīng,,1780,1
74931,深刻,shēn kè,5,1781,1
9691,弹,tán,4,1782,1
9692,弹,dàn,4,1782,2
67871,承认,chéng rèn,5,1783,1
4651,乐,lè,,1784,1
4652,乐,yuè,,1784,2
202981,黄骠马,huáng biāo mǎ,,1785,1
9782,顿,dùn,4,1786,1
9781,顿,dú,4,1786,2
4661,效,xiào,,1787,1
99851,依据,yī jù,6,1788,1
72481,老板,lǎo bǎn,5,1789,1
4671,显,xiǎn,,1790,1
4681,斯,sī,,1791,1
76791,显然,xiǎn rán,5,1792,1
64081,乒乓球,pīng pāng qiú,4,1793,1
94981,生物,shēng wù,6,1794,1
77841,英雄,yīng xióng,5,1795,1
78741,制作,zhì zuò,5,1796,1
68121,出版,chū bǎn,5,1797,1
200079,受不了,shòu bù liǎo,4,1798,1
77291,性质,xìng zhì,5,1799,1
79171,自动,zì dòng,5,1800,1
63891,耐心,nài xīn,4,1801,1
5421,念,niàn,5,1802,1
64401,热闹,rè nao,4,1803,1
62011,烦恼,fán nǎo,4,1804,1
4701,落,luò,,1805,1
4702,落,lào,,1805,3
4703,落,luō,,1805,4
4704,落,là,,1805,2
4711,示,shì,,1806,1
4721,仅,jǐn,,1807,1
4722,仅,jìn,,1807,2
4731,企,qǐ,,1808,1
78971,注册,zhù cè,5,1809,1
69101,对手,duì shǒu,5,1810,1
10161,份,fèn,4,1811,1
65641,性别,xìng bié,4,1812,1
86201,股东,gǔ dōng,6,1813,1
90281,来源,lái yuán,6,1814,1
4741,似,sì,,1815,1
4742,似,shì,,1815,2
76641,武器,wǔ qì,5,1816,1
61911,对面,duì miàn,4,1817,1
4751,备,bèi,,1818,1
79131,咨询,zī xún,5,1819,1
64671,狮子,shī zi,4,1820,1
63991,偶尔,ǒu ěr,4,1821,1
76011,挑战,tiǎo zhàn,5,1822,1
66051,有趣,yǒu qù,4,1823,1
84321,发布,fā bù,6,1824,1
72301,客观,kè guān,5,1825,1
75141,时尚,shí shàng,5,1826,1
62731,护士,hù shi,4,1827,1
4781,标,biāo,,1828,1
77451,寻找,xún zhǎo,5,1829,1
97521,位于,wèi yú,6,1830,1
5511,装,zhuāng,5,1831,1
10311,盐,yán,4,1832,1
201381,骗马,piàn mǎ,,1833,1
4791,早,zǎo,,1834,1
64001,排列,pái liè,4,1835,1
63071,骄傲,jiāo ào,4,1836,1
64651,师傅,shī fu,4,1837,1
63521,来不及,lái bu jí,4,1838,1
77091,效率,xiào lǜ,5,1839,1
63841,密码,mì mǎ,4,1840,1
77861,营养,yíng yǎng,5,1841,1
78441,哲学,zhé xué,5,1842,1
10512,弄,nòng,4,1843,1
10511,弄,lòng,4,1843,2
4811,周,zhōu,,1844,1
200078,商量,shāng liang,4,1845,1
64521,商量,shāng liáng,4,1845,2
10561,厚,hòu,4,1846,1
4821,速,sù,,1847,1
67441,不如,bù rú,5,1848,1
72591,理由,lǐ yóu,5,1849,1
94001,确保,què bǎo,6,1850,1
64051,脾气,pí qi,4,1851,1
78761,至今,zhì jīn,5,1852,1
70051,工厂,gōng chǎng,5,1853,1
67201,编辑,biān jí,5,1854,1
74481,热烈,rè liè,5,1855,1
76781,显得,xiǎn de,5,1856,1
63381,咳嗽,ké sou,4,1857,1
66171,原谅,yuán liàng,4,1858,1
4851,采,cài,,1859,2
4852,采,cǎi,,1859,1
72381,会计,kuài jì,5,1860,1
69551,风格,fēng gé,5,1861,1
67241,标志,biāo zhì,5,1862,1
63331,开玩笑,kāi wán xiào,4,1863,1
98031,系列,xì liè,6,1864,1
63581,冷静,lěng jìng,4,1865,1
74381,权力,quán lì,5,1866,1
64911,顺序,shùn xù,4,1867,1
206204,趟马,tāng mǎ,,1868,1
4861,状,zhuàng,,1869,1
201661,切末,qiè mo,,1870,1
10981,硬,yìng,4,1871,1
100141,异常,yì cháng,6,1872,1
61361,长城,cháng chéng,4,1873,1
77701,移动,yí dòng,5,1874,1
5651,派,pài,5,1875,1
5652,派,pā,5,1875,2
72011,具备,jù bèi,5,1876,1
4881,约,yāo,,1877,2
4882,约,yuē,,1877,1
64801,收拾,shōu shi,4,1878,1
71661,接触,jiē chù,5,1879,1
4891,城,chéng,,1880,1
77591,要是,yào shi,5,1881,1
63731,留学,liú xué,4,1882,1
76081,痛苦,tòng kǔ,5,1883,1
4911,专,zhuān,,1884,1
64511,沙发,shā fā,4,1885,1
4921,划,huá,,1886,2
4922,划,huà,,1886,1
91841,模型,mó xíng,6,1887,1
79321,组合,zǔ hé,5,1888,1
11421,桥,qiáo,4,1889,1
69211,发达,fā dá,5,1890,1
89531,军队,jūn duì,6,1891,1
11491,挂,guà,4,1892,1
4951,值,zhí,,1893,1
202921,白蛉,bái líng,,1894,1
4961,适,shì,,1895,1
4971,英,yīng,,1896,1
65211,同情,tóng qíng,4,1897,1
62601,航班,háng bān,4,1898,1
94721,涉及,shè jí,6,1899,1
70881,化学,huà xué,5,1900,1
61751,得意,dé yì,4,1901,1
98881,性能,xìng néng,6,1902,1
77431,学术,xué shù,5,1903,1
99191,选手,xuǎn shǒu,6,1904,1
11711,抱,bào,4,1905,1
73121,密切,mì qiè,5,1906,1
11741,墙,qiáng,4,1907,1
4981,告,gào,,1908,1
63641,力气,lì qi,4,1909,1
62951,加班,jiā bān,4,1910,1
11831,倍,bèi,4,1911,1
61221,表扬,biǎo yáng,4,1912,1
72271,课程,kè chéng,5,1913,1
5001,维,wéi,,1914,1
5011,营,yíng,,1915,1
64931,硕士,shuò shì,4,1916,1
61411,乘坐,chéng zuò,4,1917,1
100311,引导,yǐn dǎo,6,1918,1
5021,士,shì,,1919,1
11951,梦,mèng,4,1920,1
92791,评论,píng lùn,6,1921,1
82981,打击,dǎ jī,6,1922,1
11971,篇,piān,4,1923,1
11991,宽,kuān,4,1924,1
12011,刀,dāo,4,1925,1
69331,反复,fǎn fù,5,1926,1
66131,羽毛球,yǔ máo qiú,4,1927,1
5031,环,huán,,1928,1
5041,古,gǔ,,1929,1
68791,等待,děng dài,5,1930,1
63531,来得及,lái de jí,4,1931,1
66851,安装,ān zhuāng,5,1932,1
5061,院,yuàn,,1933,1
200085,养成,yǎng chéng,4,1934,1
65821,钥匙,yào shi,4,1935,1
65431,洗衣机,xǐ yī jī,4,1936,1
5861,批,pī,5,1937,1
200090,做生意,zuò shēng yì,4,1938,1
66761,做生意,zuò shēng yi,4,1938,2
64461,日记,rì jì,4,1939,1
64241,亲戚,qīn qi,4,1940,1
66011,幽默,yōu mò,4,1941,1
12191,醒,xǐng,4,1942,1
5071,按,àn,,1943,1
5081,型,xíng,,1944,1
5091,势,shì,,1945,1
5101,足,zú,,1946,1
61741,道歉,dào qiàn,4,1947,1
97491,委员,wěi yuán,6,1948,1
65411,西红柿,xī hóng shì,4,1949,1
66591,主意,zhǔ yi,4,1950,1
63571,老虎,lǎo hǔ,4,1951,1
84351,发动,fā dòng,6,1952,1
67911,成就,chéng jiù,5,1953,1
64891,顺便,shùn biàn,4,1954,1
70491,规则,guī zé,5,1955,1
12461,猪,zhū,4,1956,1
61051,按时,àn shí,4,1957,1
71681,接近,jiē jìn,5,1958,1
70781,呼吸,hū xī,5,1959,1
5151,属,shǔ,,1960,1
5152,属,zhǔ,,1960,2
5161,严,yán,,1961,1
66331,整齐,zhěng qí,4,1962,1
66781,座位,zuò wèi,4,1963,1
200083,笑话,xiào huà,4,1964,1
65541,笑话,xiào hua,4,1964,2
62871,集合,jí hé,4,1965,1
61571,打扮,dǎ ban,4,1966,1
99861,依靠,yī kào,6,1967,1
6032,倒,dào,5,1968,1
6031,倒,dǎo,5,1968,2
200076,流泪,liú lèi,4,1969,1
5191,厂,ān,,1970,2
5192,厂,chǎng,,1970,1
64541,稍微,shāo wēi,4,1971,1
6051,举,jǔ,5,1972,1
5201,功,gōng,,1973,1
12721,穷,qióng,4,1974,1
5211,注,zhù,,1975,1
61591,打印,dǎ yìn,4,1976,1
66871,把握,bǎ wò,5,1977,1
65291,网球,wǎng qiú,4,1978,1
200129,身份,shēn fèn,5,1979,1
74951,身份,shēn fen,5,1979,2
12761,汗,hàn,4,1980,1
12762,汗,hán,4,1980,2
71761,结论,jié lùn,5,1981,1
5221,演,yǎn,,1982,1
200072,加油站,jiā yóu zhàn,4,1983,1
5231,源,yuán,,1984,1
63241,京剧,jīng jù,4,1985,1
12811,软,ruǎn,4,1986,1
5241,温,wēn,,1987,1
61521,窗户,chuāng hu,4,1988,1
65231,推迟,tuī chí,4,1989,1
67891,成分,chéng fèn,5,1990,1
75951,体验,tǐ yàn,5,1991,1
200066,大使馆,dà shǐ guǎn,4,1992,1
67071,背景,bèi jǐng,5,1993,1
5271,参,cēn,,1994,3
5272,参,cān,,1994,1
5273,参,shēn,,1994,2
5281,易,yì,,1995,1
68591,担任,dān rèn,5,1996,1
13021,抬,tái,4,1997,1
61511,传真,chuán zhēn,4,1998,1
5291,飞,fēi,,1999,1
76351,威胁,wēi xié,5,2000,1
61461,吃惊,chī jīng,4,2001,1
94681,设立,shè lì,6,2002,1
72291,克服,kè fú,5,2003,1
62771,活泼,huó po,4,2004,1
5311,围,wéi,,2005,1
5321,列,liè,,2006,1
5331,客,kè,,2007,1
13171,剩,shèng,4,2008,1
63281,镜子,jìng zi,4,2009,1
200081,塑料袋,sù liào dài,4,2010,1
72961,落后,luò hòu,5,2011,1
100231,抑制,yì zhì,6,2012,1
13241,脏,zāng,4,2013,1
13242,脏,zàng,4,2013,2
87691,机械,jī xiè,6,2014,1
66111,语法,yǔ fǎ,4,2015,1
84661,方针,fāng zhēn,6,2016,1
90981,流通,liú tōng,6,2017,1
70152,姑娘,gū niang,5,2018,1
70151,姑娘,gū niáng,5,2018,2
5351,虽,suī,,2019,1
13391,戴,dài,4,2020,1
5361,境,jìng,,2021,1
5371,食,sì,,2022,2
5372,食,yì,,2022,3
5373,食,shí,,2022,1
79191,自觉,zì jué,5,2023,1
76291,完整,wán zhěng,5,2024,1
5381,李,lǐ,,2025,1
65351,握手,wò shǒu,4,2026,1
75571,思考,sī kǎo,5,2027,1
64991,孙子,sūn zi,4,2028,1
89491,决策,jué cè,6,2029,1
5391,尔,ěr,,2030,1
65401,误会,wù huì,4,2031,1
84711,防治,fáng zhì,6,2032,1
86211,股份,gǔ fèn,6,2033,1
73861,平衡,píng héng,5,2034,1
64151,起飞,qǐ fēi,4,2035,1
64471,入口,rù kǒu,4,2036,1
61481,出差,chū chāi,4,2037,1
13901,寄,jì,4,2038,1
61451,诚实,chéng shí,4,2039,1
13932,俩,liǎ,4,2040,1
13931,俩,liǎng,4,2040,2
77981,优惠,yōu huì,5,2041,1
66191,约会,yuē huì,4,2042,1
63081,饺子,jiǎo zi,4,2043,1
78771,至于,zhì yú,5,2044,1
5441,选,xuǎn,,2045,1
14311,挺,tǐng,4,2046,1
5451,华,huà,,2047,2
5452,华,huá,,2047,1
63811,毛巾,máo jīn,4,2048,1
62391,鼓掌,gǔ zhǎng,4,2049,1
61661,大夫,dài fu,4,2050,1
61662,大夫,dà fū,4,2050,2
5471,考,kǎo,,2051,1
61711,导游,dǎo yóu,4,2052,1
63591,礼貌,lǐ mào,4,2053,1
200074,垃圾桶,lā jī tǒng,4,2054,1
5481,致,zhì,,2055,1
95021,声明,shēng míng,6,2056,1
200064,抽烟,chōu yān,4,2057,1
6311,夜,yè,5,2058,1
82471,初步,chū bù,6,2059,1
64831,售货员,shòu huò yuán,4,2060,1
62671,猴子,hóu zi,4,2061,1
97631,文艺,wén yì,6,2062,1
96851,投票,tóu piào,6,2063,1
5491,夫,fū,,2064,1
5492,夫,fú,,2064,2
5501,初,chū,,2065,1
78791,秩序,zhì xù,5,2066,1
64491,散步,sàn bù,4,2067,1
64191,签证,qiān zhèng,4,2068,1
6391,项,xiàng,5,2069,1
14761,亿,yì,4,2070,1
66971,宝贝,bǎo bèi,5,2071,1
14801,擦,cā,4,2072,1
5521,议,yì,,2073,1
5531,首,shǒu,,2074,1
5541,委,wēi,,2075,2
5542,委,wěi,,2075,1
66671,准时,zhǔn shí,4,2076,1
62581,寒假,hán jià,4,2077,1
5561,另,lìng,,2078,1
81241,财务,cái wù,6,2079,1
61581,打扰,dǎ rǎo,4,2080,1
5571,江,jiāng,,2081,1
72101,决心,jué xīn,5,2082,1
14881,朵,duǒ,4,2083,1
78161,原料,yuán liào,5,2084,1
96321,探讨,tàn tǎo,6,2085,1
5581,息,xī,,2086,1
79081,资格,zī gé,5,2087,1
65251,袜子,wà zi,4,2088,1
102701,主题,zhǔ tí,6,2089,1
65711,牙膏,yá gāo,4,2090,1
65851,叶子,yè zi,4,2091,1
6441,官,guān,5,2092,1
5601,压,yā,,2093,1
5602,压,yà,,2093,2
5591,密,mì,,2094,1
95941,思维,sī wéi,6,2095,1
64661,湿润,shī rùn,4,2096,1
87801,即将,jí jiāng,6,2097,1
71111,激烈,jī liè,5,2098,1
96311,探索,tàn suǒ,6,2099,1
67491,财产,cái chǎn,5,2100,1
83651,典型,diǎn xíng,6,2101,1
69281,法院,fǎ yuàn,5,2102,1
61111,抱歉,bào qiàn,4,2103,1
101491,障碍,zhàng ài,6,2104,1
5611,孩,hái,,2105,1
75421,蔬菜,shū cài,5,2106,1
94701,设置,shè zhì,6,2107,1
5621,村,cūn,,2108,1
82671,创作,chuàng zuò,6,2109,1
64101,瓶子,píng zi,4,2110,1
61231,饼干,bǐng gān,4,2111,1
63981,暖和,nuǎn huo,4,2112,1
61211,表格,biǎo gé,4,2113,1
67381,补充,bǔ chōng,5,2114,1
97431,维持,wéi chí,6,2115,1
62571,害羞,hài xiū,4,2116,1
61531,词典,cí diǎn,4,2117,1
5631,费,fèi,,2118,1
15811,租,zū,4,2119,1
76021,通常,tōng cháng,5,2120,1
5641,局,jú,,2121,1
6561,县,xiàn,5,2122,1
64281,请假,qǐng jià,4,2123,1
62661,盒子,hé zi,4,2124,1
75111,时刻,shí kè,5,2125,1
76501,温暖,wēn nuǎn,5,2126,1
93501,切实,qiè shí,6,2127,1
16291,丢,diū,4,2128,1
83891,动力,dòng lì,6,2129,1
5661,房,fáng,,2130,1
16481,躺,tǎng,4,2131,1
5671,星,xīng,,2132,1
61851,堵车,dǔ chē,4,2133,1
96651,调节,tiáo jié,6,2134,1
67171,毕竟,bì jìng,5,2135,1
5681,突,tū,,2136,1
64291,请客,qǐng kè,4,2137,1
73491,能源,néng yuán,5,2138,1
63601,理发,lǐ fà,4,2139,1
78071,娱乐,yú lè,5,2140,1
5691,供,gōng,,2141,2
5692,供,gòng,,2141,1
77351,修改,xiū gǎi,5,2142,1
71921,经典,jīng diǎn,5,2143,1
76341,微笑,wēi xiào,5,2144,1
5701,曾,céng,,2145,1
5702,曾,zēng,,2145,2
75911,体会,tǐ huì,5,2146,1
17021,汤,tāng,4,2147,1
17022,汤,shāng,4,2147,2
74191,亲自,qīn zì,5,2148,1
5711,排,pǎi,,2149,2
5712,排,pái,,2149,1
72051,俱乐部,jù lè bù,5,2150,1
62301,个子,gè zi,4,2151,1
75751,谈判,tán pàn,5,2152,1
77411,选举,xuǎn jǔ,5,2153,1
17201,敲,qiāo,4,2154,1
17221,撞,zhuàng,4,2155,1
76401,围绕,wéi rào,5,2156,1
75381,受伤,shòu shāng,5,2157,1
17301,骗,piàn,4,2158,1
71181,记忆,jì yì,5,2159,1
76821,现金,xiàn jīn,5,2160,1
70681,合法,hé fǎ,5,2161,1
200255,招投标,zhāo tóu biāo,6,2162,1
73261,明星,míng xīng,5,2163,1
5761,校,xiào,,2164,1
5762,校,jiào,,2164,2
82881,磋商,cuō shāng,6,2165,1
6721,朝,cháo,5,2166,1
6722,朝,zhāo,5,2166,2
86071,巩固,gǒng gù,6,2167,1
61601,打针,dǎ zhēn,4,2168,1
74341,取消,qǔ xiāo,5,2169,1
68831,的确,dí què,5,2170,1
17861,尝,cháng,4,2171,1
94931,生存,shēng cún,6,2172,1
63741,流利,liú lì,4,2173,1
76271,完美,wán měi,5,2174,1
62171,复印,fù yìn,4,2175,1
68211,传播,chuán bō,5,2176,1
63791,马虎,mǎ hu,4,2177,1
69951,各自,gè zì,5,2178,1
18261,陪,péi,4,2179,1
18411,棵,kē,4,2180,1
5801,充,chōng,,2181,1
18532,吵,chǎo,4,2182,1
18531,吵,chāo,4,2182,2
5811,阳,yáng,,2183,1
89371,局部,jú bù,6,2184,1
5831,母,mǔ,,2185,1
67541,参考,cān kǎo,5,2186,1
5841,球,qiú,,2187,1
62211,干杯,gān bēi,4,2188,1
78711,指挥,zhǐ huī,5,2189,1
75221,食物,shí wù,5,2190,1
19021,页,yè,4,2191,1
101931,证实,zhèng shí,6,2192,1
5851,射,shè,,2193,1
66141,预习,yù xí,4,2194,1
5871,配,pèi,,2195,1
69321,反而,fǎn ér,5,2196,1
5881,纪,jǐ,,2197,2
5882,纪,jì,,2197,1
204071,加以,jiā yǐ,,2198,1
5891,未,wèi,,2199,1
92781,评估,píng gū,6,2200,1
61551,粗心,cū xīn,4,2201,1
72631,立刻,lì kè,5,2202,1
89721,考察,kǎo chá,6,2203,1
81211,部位,bù wèi,6,2204,1
63691,凉快,liáng kuai,4,2205,1
5911,妈,mā,,2206,1
19801,猜,cāi,4,2207,1
20031,扔,rēng,4,2208,1
5931,刚,gāng,,2209,1
78941,主张,zhǔ zhāng,5,2210,1
5941,率,lǜ,,2211,1
5942,率,shuài,,2211,2
65151,填空,tián kòng,4,2212,1
20201,辣,là,4,2213,1
5951,察,chá,,2214,1
70951,黄金,huáng jīn,5,2215,1
5961,舞,wǔ,,2216,1
5971,依,yī,,2217,1
72121,角色,jué sè,5,2218,1
71852,尽量,jǐn liàng,5,2219,1
71851,尽量,jìn liàng,5,2219,2
77791,义务,yì wù,5,2220,1
5981,占,zhān,,2221,2
5982,占,zhàn,,2221,1
69651,服装,fú zhuāng,5,2222,1
102211,治理,zhì lǐ,6,2223,1
96921,途径,tú jìng,6,2224,1
6001,微,wēi,,2225,1
69801,赶紧,gǎn jǐn,5,2226,1
6011,础,chǔ,,2227,1
6021,益,yì,,2228,1
97841,武装,wǔ zhuāng,6,2229,1
87291,环节,huán jié,6,2230,1
21761,窄,zhǎi,4,2231,1
95771,树立,shù lì,6,2232,1
69051,独特,dú tè,5,2233,1
102171,指示,zhǐ shì,6,2234,1
83321,档案,dàng àn,6,2235,1
86081,共和国,gòng hé guó,6,2236,1
74171,亲爱,qīn ài,5,2237,1
74201,侵略,qīn lüè,5,2238,1
68601,单纯,dān chún,5,2239,1
22421,懒,lǎn,4,2240,1
95581,收益,shōu yì,6,2241,1
67271,表情,biǎo qíng,5,2242,1
71231,纪念,jì niàn,5,2243,1
97611,文献,wén xiàn,6,2244,1
6071,故,gù,,2245,1
6081,互,hù,,2246,1
6091,范,fàn,,2247,1
6101,木,mù,,2248,1
23361,趟,tàng,4,2249,1
23362,趟,tāng,4,2249,2
68061,重复,chóng fù,5,2250,1
69531,奋斗,fèn dòu,5,2251,1
78961,祝福,zhù fú,5,2252,1
85831,更新,gēng xīn,6,2253,1
23791,帅,shuài,4,2254,1
7251,冲,chōng,5,2255,1
7252,冲,chòng,5,2255,2
78901,主持,zhǔ chí,5,2256,1
86041,攻击,gōng jī,6,2257,1
24071,笨,bèn,4,2258,1
24201,赚,zhuàn,4,2259,1
24202,赚,zuàn,4,2259,2
69081,对待,duì dài,5,2260,1
24461,赢,yíng,4,2261,1
6121,尽,jìn,,2262,1
6122,尽,jǐn,,2262,2
75631,随时,suí shí,5,2263,1
73961,其余,qí yú,5,2264,1
24771,咸,xián,4,2265,1
72761,临时,lín shí,5,2266,1
89481,据悉,jù xī,6,2267,1
88921,尽快,jǐn kuài,6,2268,1
200091,玻璃,bō li,5,2269,1
67311,玻璃,bō lí,5,2269,2
76911,想象,xiǎng xiàng,5,2270,1
6151,兵,bīng,,2271,1
88961,进展,jìn zhǎn,6,2272,1
6161,职,zhí,,2273,1
69941,个性,gè xìng,5,2274,1
102711,住宅,zhù zhái,6,2275,1
70121,沟通,gōu tōng,5,2276,1
6181,铁,tiě,,2277,1
6191,吸,xī,,2278,1
72331,恐怖,kǒng bù,5,2279,1
95311,石油,shí yóu,6,2280,1
200126,青少年,qīng shào nián,5,2281,1
75361,手续,shǒu xù,5,2282,1
78191,愿望,yuàn wàng,5,2283,1
68751,到达,dào dá,5,2284,1
6211,急,jí,,2285,1
6221,独,dú,,2286,1
6231,剧,jù,,2287,1
7471,挥,huī,5,2288,1
93851,渠道,qú dào,6,2289,1
71631,教材,jiào cái,5,2290,1
6241,查,chá,,2291,1
6242,查,zhā,,2291,2
6251,皮,pí,,2292,1
6261,激,jī,,2293,1
6281,乎,hū,,2294,1
100181,意味着,yì wèi zhe,6,2295,1
96471,提示,tí shì,6,2296,1
71821,金属,jīn shǔ,5,2297,1
73141,秘密,mì mì,5,2298,1
30051,逛,guàng,4,2299,1
70431,广场,guǎng chǎng,5,2300,1
6291,固,gù,,2301,1
6301,害,hài,,2302,1
76441,委托,wěi tuō,5,2303,1
6321,续,xù,,2304,1
77761,意外,yì wài,5,2305,1
6331,京,jīng,,2306,1
6361,府,fǔ,,2307,1
100681,予以,yǔ yǐ,6,2308,1
6371,限,xiàn,,2309,1
102091,职能,zhí néng,6,2310,1
86861,和谐,hé xié,6,2311,1
7642,背,bèi,5,2312,1
7641,背,bēi,5,2312,2
77581,要不,yào bù,5,2313,1
78641,证据,zhèng jù,5,2314,1
73311,命运,mìng yùn,5,2315,1
6401,述,shù,,2316,1
85761,个体,gè tǐ,6,2317,1
6411,曲,qǔ,,2318,1
6412,曲,qū,,2318,2
102751,注重,zhù zhòng,6,2319,1
77151,心脏,xīn zàng,5,2320,1
67341,不必,bù bì,5,2321,1
74011,气氛,qì fēn,5,2322,1
69071,对比,duì bǐ,5,2323,1
76371,违反,wéi fǎn,5,2324,1
79251,宗教,zōng jiào,5,2325,1
6421,既,jì,,2326,1
85861,公告,gōng gào,6,2327,1
102451,种子,zhǒng zi,6,2328,1
6451,坚,jiān,,2329,1
102671,主管,zhǔ guǎn,6,2330,1
67011,保留,bǎo liú,5,2331,1
6461,令,líng,,2332,2
6462,令,lǐng,,2332,3
6463,令,lìng,,2332,1
88531,奖励,jiǎng lì,6,2333,1
6471,句,gōu,,2334,2
6472,句,jù,,2334,1
77651,一辈子,yī bèi zi,5,2335,1
92431,配套,pèi tào,6,2336,1
6481,助,zhù,,2337,1
103501,作风,zuò fēng,6,2338,1
98841,形态,xíng tài,6,2339,1
77001,消化,xiāo huà,5,2340,1
78481,珍惜,zhēn xī,5,2341,1
76361,危害,wēi hài,5,2342,1
78051,有利,yǒu lì,5,2343,1
93381,前提,qián tí,6,2344,1
94311,日益,rì yì,6,2345,1
85561,岗位,gǎng wèi,6,2346,1
203041,青蚨,qīng fú,,2347,1
6491,简,jiǎn,,2348,1
6501,杂,zá,,2349,1
68771,道理,dào li,5,2350,1
6511,材,cái,,2351,1
98441,消除,xiāo chú,6,2352,1
77161,欣赏,xīn shǎng,5,2353,1
6521,封,fēng,,2354,1
6531,护,hù,,2355,1
6541,司,sī,,2356,1
89381,局面,jú miàn,6,2357,1
69841,高速,gāo sù,5,2358,1
90391,类似,lèi sì,6,2359,1
6571,模,mó,,2360,1
6572,模,mú,,2360,2
99271,循环,xún huán,6,2361,1
74431,确认,què rèn,5,2362,1
75291,事物,shì wù,5,2363,1
71381,坚强,jiān qiáng,5,2364,1
101361,展示,zhǎn shì,6,2365,1
6591,绝,jué,,2366,1
6601,洋,yáng,,2367,1
70911,缓解,huǎn jiě,5,2368,1
77671,一路,yī lù,5,2369,1
71101,机器,jī qì,5,2370,1
72941,论文,lùn wén,5,2371,1
74911,摄影,shè yǐng,5,2372,1
6621,继,jì,,2373,1
68721,导演,dǎo yǎn,5,2374,1
84291,而已,ér yǐ,6,2375,1
71571,交换,jiāo huàn,5,2376,1
6631,止,zhǐ,,2377,1
78921,主人,zhǔ rén,5,2378,1
77491,延长,yán cháng,5,2379,1
6641,喜,xǐ,,2380,1
6651,优,yōu,,2381,1
71841,紧急,jǐn jí,5,2382,1
69581,疯狂,fēng kuáng,5,2383,1
71061,活跃,huó yuè,5,2384,1
6661,词,cí,,2385,1
69921,个别,gè bié,5,2386,1
73161,棉花,mián hua,5,2387,1
6671,陈,chén,,2388,1
81521,测量,cè liáng,6,2389,1
81561,差距,chā jù,6,2390,1
72091,决赛,jué sài,5,2391,1
88381,鉴定,jiàn dìng,6,2392,1
