hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn,hsk_level
41427,诘难,50001,42114,jié nàn,1,
41428,肺叶,50003,42115,fèi yè,1,
41429,手慢,50004,42116,shǒu màn,1,
41430,寻摸,50005,42117,xún mo,1,
41431,挑唆,50006,42118,tiǎo suō,1,
41432,磺胺,50007,42119,huáng àn,1,
41433,饮马,50009,42120,yìn mǎ,1,
41434,诏令,50011,42121,zhào lìng,1,
41435,隐逸,50012,42122,yǐn yì,1,
41436,柔肠,50013,42123,róu cháng,1,
41437,持论,50014,42124,chí lùn,1,
41438,攻擂,50017,42125,gōng lèi,1,
41439,加刑,50018,42126,jiā xíng,1,
41440,包皮,50023,42127,bāo pí,1,
41441,肾结石,50030,42128,shèn jié shí,1,
41442,臭豆腐,50033,42129,chòu dòu fu,1,
41443,比基尼,50035,42130,bǐ jī ní,1,
41444,断裂带,50036,42131,duàn liè dài,1,
41445,闪电战,50037,42132,shǎn diàn zhàn,1,
41446,打算盘,50038,42133,dǎ suàn pan,1,
41447,转播台,50039,42134,zhuǎn bō tái,1,
41448,柿子椒,50041,42135,shì zi jiāo,1,
41449,解放鞋,50043,42136,jiě fàng xié,1,
41450,落叶松,50044,42137,luò yè sōng,1,
41451,螺旋藻,50045,42138,luó xuán zǎo,1,
41452,卷铺盖,50046,42139,juǎn pū gai,1,
41453,排练场,50047,42140,pái liàn chǎng,1,
41454,丝丝入扣,50048,42141,sī sī rù kòu,1,
41455,处之泰然,50054,42142,chǔ zhī tài rán,1,
41456,人仰马翻,50058,42143,rén yǎng mǎ fān,1,
41457,舞文弄墨,50059,42144,wǔ wén nòng mò,1,
41458,言归于好,50062,42145,yán guī yú hǎo,1,
41459,大腹便便,50064,42146,dà fù pián pián,1,
41460,矫枉过正,50065,42147,jiǎo wǎng guò zhèng,1,
41461,老气横秋,50066,42148,lǎo qì héng qiū,1,
41462,滚瓜烂熟,50068,42149,gǔn guā làn shú,1,
41463,滥竽充数,50069,42150,làn yú chōng shù,1,
41464,同室操戈,50070,42151,tóng shì cāo gē,1,
41465,刑事判决,50071,42152,xíng shì pàn jué,1,
41466,预展,50074,42153,yù zhǎn,1,
41467,异端邪说,50075,42154,yì duān xié shuō,1,
41468,何首乌,50076,42155,hé shǒu wū,1,
41469,不睦,50080,42156,bù mù,1,
41470,漫灌,50081,42157,màn guàn,1,
41471,敬奉,50083,42158,jìng fèng,1,
41472,寥落,50085,42159,liáo luò,1,
41473,无霜期,50087,42160,wú shuāng qī,1,
41474,工价,50088,42161,gōng jià,1,
41475,枯荣,50089,42162,kū róng,1,
41476,砖雕,50091,42163,zhuān diāo,1,
41477,进益,50092,42164,jìn yì,1,
41478,曼舞,50093,42165,màn wǔ,1,
41479,病况,50094,42166,bìng kuàng,1,
41480,画板,50096,42167,huà bǎn,1,
41481,昼伏夜出,50098,42168,zhòu fú yè chū,1,
41482,增温,50099,42169,zēng wēn,1,
41483,撒落,50102,42170,sǎ luò,1,
41484,路规,50103,42171,lù guī,1,
41485,竖直,50105,42172,shù zhí,1,
41486,风凉话,50106,42173,fēng liáng huà,1,
41487,肠梗阻,50107,42174,cháng gěng zǔ,1,
41488,屡禁不绝,50108,42175,lǚ jìn bù jué,1,
41489,九族,50113,42176,jiǔ zú,1,
41490,怒涛,50114,42177,nù tāo,1,
41491,夹竹桃,50116,42178,jiā zhú táo,1,
41492,层林,50119,42179,céng lín,1,
41493,同路人,50122,42180,tóng lù rén,1,
41494,惨境,50123,42181,cǎn jìng,1,
41495,长明灯,50124,42182,cháng míng dēng,1,
41496,口诛笔伐,50126,42183,kǒu zhū bǐ fá,1,
41497,暗害,50128,42184,àn hài,1,
41498,素净,50129,42185,sù jing,1,
41499,箭在弦上,50133,42186,jiàn zài xián shàng,1,
41500,悬梁,50134,42187,xuán liáng,1,
41501,补漏,50136,42188,bǔ lòu,1,
41502,苟活,50137,42189,gǒu huó,1,
41503,浅近,50140,42190,qiǎn jìn,1,
41504,黑陶,50141,42191,hēi táo,1,
41505,仁厚,50142,42192,rén hòu,1,
41506,枪栓,50144,42193,qiāng shuān,1,
41507,叔公,50145,42194,shū gōng,1,
41508,遭罪,50148,42195,zāo zuì,1,
41509,腌菜,50150,42196,yān cài,1,
41510,延宕,50153,42197,yán dàng,1,
41511,甲肝,50155,42198,jiǎ gān,1,
