rank,cihui,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
90077,项背相望,xiàngbèi-xiāngwàng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>项背相望</x-hw><x-pr> xiàngbèi-xiāngwàng</x-pr>
<dt>原指前后相顾；后用来形容行人很多，连续不断<x-f>。</x-f></dt>
"
90079,覆盆之冤,fùpénzhīyuān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>覆盆之冤</x-hw><x-pr> fùpénzhīyuān</x-pr>
<dt>形容无处申诉的冤屈，就像翻过来扣着的盆子，阳光照不到里面<x-f>。</x-f></dt>
"
90081,村夫俗子,cūnfū-súzǐ,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>村夫俗子</x-hw><x-pr> cūnfū-súzǐ</x-pr>旧指见识不广、粗俗平庸的人<x-f>。</x-f></dt>
"
90086,乌飞兔走,wūfēi-tùzǒu,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>乌飞兔走</x-hw><x-pr> wūfēi-tùzǒu</x-pr>指日月运行。比喻时光迅速流逝（乌：金乌，借指太阳；兔：玉兔，借指月亮）<x-f>。</x-f></dt>
"
90097,剖腹藏珠,pōufù-cángzhū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>剖腹藏珠</x-hw><x-pr> pōufù-cángzhū</x-pr>
<dt>破开腹腔藏入珍珠。比喻重财轻命，轻重倒置<x-f>。</x-f></dt>
"
90099,热炒热卖,rèchǎo-rèmài,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>热炒热卖</x-hw><x-pr> rèchǎo-rèmài</x-pr>
<dt>刚炒熟的食物趁热卖掉；比喻刚学到一点<x-er>儿</x-er>东西马上就去教别人<x-f>。</x-f>（也说现炒现卖<x-f>。</x-f>）
"
90101,狗苟蝇营,gǒugǒu-yíngyíng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>狗苟蝇营</x-hw><x-pr> gǒugǒu-yíngyíng</x-pr>
<dt>蝇营狗苟<x-f>。</x-f></dt>
"
90102,弯弯拐拐,wānwān-guǎiguǎi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>弯弯拐拐</x-hw><x-pr> wānwān-guǎiguǎi</x-pr>
<dt><x-sn>①</x-sn><x-gram>形</x-gram>（道路、河流等）多处弯曲<x-f>。</x-f></dt><dd><x-ex><x-key>弯弯拐拐</x-key>的小溪</x-ex></dd>
<dt><x-sn>②</x-sn><x-g>名</x-g> 比喻稀奇古怪的心机、主意<x-f>。</x-f></dt><dd><x-ex>他肚子里<x-key>弯弯拐拐</x-key>多着呢<x-f>。</x-f></x-ex></dd>
"
90103,一身两役,yīshēn-liǎngyì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>一身两役</x-hw><x-pr> yīshēn-liǎngyì</x-pr>
<dt>一个人同时做两件事情<x-f>。</x-f></dt>
"
90105,擢发难数,zhuófà-nánshǔ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>擢发难数</x-hw><x-pr> zhuófà-nánshǔ</x-pr>
<dt>《史记·范雎蔡泽列传》记载：范雎问须贾：“汝罪有几?”须贾回答：“擢贾之发以续（同‘赎’）贾之罪，尚未足。”后用“擢发难数”形容罪恶极多，难以数清<x-f>。</x-f><t-note><x-lb>用法说明</x-lb>“数”这里不读 shù<x-f>。</x-f></t-note>
"
90110,寸木岑楼,cùnmù-cénlóu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>寸木岑楼</x-hw><x-pr> cùnmù-cénlóu</x-pr>
<dt>《孟子·告子下》：“方寸之木，可使高于岑楼。”（岑楼：像山一样又高又尖的楼）意思是一寸高的树苗长在山顶可以比高楼还高。后用“寸木岑楼”比喻基础不同，不能相比；也用来形容相距悬殊，差别很大<x-f>。</x-f>
"
90115,暗偷明抢,àntōu-míngqiǎng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>暗偷明抢</x-hw><x-pr> àntōu-míngqiǎng</x-pr>
<dt>暗地里偷，公开地抢；形容为非作歹，危害社会<x-f>。</x-f></dt>
"
90118,不赞一词,bùzàn-yīcí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>不赞一词</x-hw><x-pr> bùzàn-yīcí</x-pr>
<dt>原指文章写得完美，别人不能再添一词一语。现也指只听别人说，自己一言不发<x-f>。</x-f></dt>
"
90124,半半拉拉,bànban-lālā,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>半半拉拉</x-hw><x-pr> bànban-lālā</x-pr>
<dt><x-gram>形</x-gram>动作或事情没有全部做完或事物不完整的样子<x-f>。</x-f></dt><dd><x-ex>房子才盖了个<x-key>半半拉拉</x-key>，钱就花完了</x-ex><x-ex><x-lb> | </x-lb>刚听个<x-key>半半拉拉</x-key>，他就不讲了<x-f>。</x-f></x-ex></dd>
"
90127,手指头肚儿,shǒuzhǐtoudùr,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>手指头肚<x-er>儿</x-er></x-hw><x-pr> shǒuzhǐtoudùr</x-pr>
<dt><x-gram>名</x-gram>手指前端有指纹的部分<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>这里的“指”口语中也读 zhí<x-f>。</x-f></t-note>
"
90132,拒谏饰非,jùjiàn-shìfēi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>拒谏饰非</x-hw><x-pr> jùjiàn-shìfēi</x-pr>
<dt>拒绝规劝，掩饰过错<x-f>。</x-f></dt>
<dt><x-lb>用法说明</x-lb>“谏”不要误写作“𫍝”<x-f>。</x-f>
"
90133,吸声材料,xīshēng cáiliào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>吸声材料</x-hw><x-pr> xīshēng cáiliào</x-pr>
<dt>指玻璃棉、软质纤维板等具有相当大的吸收声音能力的材料。可减少声音的多次反射，提高音响的清晰度<x-f>。</x-f></dt>
"
90140,相忍为国,xiāngrěn-wèiguó,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>相忍为国</x-hw><x-pr> xiāngrěn-wèiguó</x-pr>
<dt>为了国家的利益而作出一定的让步<x-f>。</x-f></dt>
"
90147,有目共赏,yǒumù-gòngshǎng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>有目共赏</x-hw><x-pr> yǒumù-gòngshǎng</x-pr>
<dt>凡是看见的人都赞赏<x-f>。</x-f></dt>
"
90148,愣头儿青,lèngtóurqīng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>愣头<x-er>儿</x-er>青</x-hw><x-pr> lèngtóurqīng</x-pr>〈口〉
<dt><x-gram>名</x-gram>指鲁莽冒失的人<x-f>。</x-f></dt>
"
90151,惜玉怜香,xīyù-liánxiāng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>惜玉怜香</x-hw><x-pr> xīyù-liánxiāng</x-pr>
<dt>怜香惜玉<x-f>。</x-f></dt>
"
90153,引玉之砖,yǐnyùzhīzhuān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>引玉之砖</x-hw><x-pr> yǐnyùzhīzhuān</x-pr>
<dt>比喻为引出别人高深的见解而先发表的粗浅看法（多用作谦词）<x-f>。</x-f></dt>
"
90158,为虎添翼,wèihǔ-tiānyì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>为虎添翼</x-hw><x-pr> wèihǔ-tiānyì</x-pr>
<dt>给老虎加上翅膀。比喻给恶人提供有利条件，助长恶人的势力<x-f>。</x-f></dt>
"
90159,摧陷廓清,cuīxiàn-kuòqīng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>摧陷廓清</x-hw><x-pr> cuīxiàn-kuòqīng</x-pr>
<dt>攻陷敌阵并扫荡干净。多比喻彻底清除陈腐的思想和言论<x-f>。</x-f></dt>
"
90164,穷原竟委,qióngyuán-jìngwěi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>穷原竟委</x-hw><x-pr> qióngyuán-jìngwěi</x-pr>
<dt>深入探究事物发生发展的本原和结果（竟：彻底追究；委：指事情的结尾）<x-f>。</x-f></dt>
"
90166,闳中肆外,hóngzhōng-sìwài,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>闳中肆外</x-hw><x-pr> hóngzhōng-sìwài</x-pr>
<dt>形容文章内容充实丰富，文笔豪放不羁（肆：奔放）<x-f>。</x-f></dt>
"
90171,无头告示,wútóu-gàoshi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>无头告示</x-hw><x-pr> wútóu-gàoshi</x-pr>
<dt>原指用意不明的告示；后也指不知所云的官样文章或摸不着头脑的话<x-f>。</x-f></dt>
"
90179,花不棱登,huābulēngdēng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>花不棱登</x-hw><x-pr> huābulēngdēng</x-pr>〈口〉
<dt><x-gram>形</x-gram>花里胡哨①<x-f>。</x-f></dt>
"
90181,钳口结舌,qiánkǒu-jiéshé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>钳口结舌</x-hw><x-pr> qiánkǒu-jiéshé</x-pr>
<dt>封住嘴巴，把舌头打上结。形容不敢说话<x-f>。</x-f></dt>
"
90186,天悬地隔,tiānxuán-dìgé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>天悬地隔</x-hw><x-pr> tiānxuán-dìgé</x-pr>
<dt>形容相距极远或相差悬殊<x-f>。</x-f></dt><dd><x-ex><x-key>天悬地隔</x-key>，难以相见<x-f>。</x-f></x-ex></dd>
"
90194,尺短寸长,chǐduǎn-cùncháng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>尺短寸长</x-hw><x-pr> chǐduǎn-cùncháng</x-pr>
<dt>《楚辞·卜居》：“尺有所短，寸有所长。”意思是尺比寸长，用于更长处却显得短；寸比尺短，用于更短处却显得长。后用“尺短寸长”比喻每个人或事物各有各的长处和短处<x-f>。</x-f>（也说尺有所短，寸有所长<x-f>。</x-f>）
"
90195,目不窥园,mùbùkuīyuán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>目不窥园</x-hw><x-pr> mùbùkuīyuán</x-pr>
<dt>《汉书·董仲舒传》记载：董仲舒专心读书，“盖三年目不窥园”。后用“目不窥园”形容埋头读书，专心治学<x-f>。</x-f>
"
90207,老头儿乐,lǎotóurlè,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>老头<x-er>儿</x-er>乐</x-hw><x-pr> lǎotóurlè</x-pr><br><x-gram>名</x-gram>一种挠痒痒的小器具。柄约一尺长，一端弯曲像手的形状，多为竹制<x-f>。</x-f></dt>
"
90211,轻财好施,qīngcái-hàoshī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>轻财好施</x-hw><x-pr> qīngcái-hàoshī</x-pr>
<dt>轻视钱财，乐于施舍<x-f>。</x-f></dt>
"
90212,轻财重士,qīngcái-zhòngshì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>轻财重士</x-hw><x-pr> qīngcái-zhòngshì</x-pr>
<dt>轻视钱财，尊重有才干的人<x-f>。</x-f></dt>
"
90215,千里鹅毛,qiānlǐ-émáo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>千里鹅毛</x-hw><x-pr> qiānlǐ-émáo</x-pr>
<dt>谚语“千里送鹅毛，礼轻情意重”的缩略。指远道送来的礼物，虽然很轻微，却凝聚着厚重的情意<x-f>。</x-f></dt>
"
90217,吃开口饭,chīkāikǒufàn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>吃开口饭</x-hw><x-pr> chīkāikǒufàn</x-pr>
<dt>旧时指以表演戏曲、曲艺等为谋生手段<x-f>。</x-f></dt>
"
90218,电子污染,diànzǐ wūrǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>电子污染</x-hw><x-pr> diànzǐ wūrǎn</x-pr>
<dt><x-sn>①</x-sn>各种电子设备，包括空调机、彩电、卡拉 OK、微波炉等，在工作时产生的电磁波，影响其他电子设备的工作和人体健康<x-f>。</x-f></dt>（也说电磁污染<x-f>。</x-f>）
<dt><x-sn>②</x-sn>指产生电子污染的电磁波<x-f>。</x-f></dt>（也说电子烟雾、电子雾<x-f>。</x-f>）
"
90221,安全剃刀,ānquán tìdāo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>安全剃刀</x-hw><x-pr> ānquán tìdāo</x-pr>
<dt>保险刀<x-f>。</x-f></dt>
"
90224,电视手机,diànshì shǒujī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>电视手机</x-hw><x-pr> diànshì shǒujī</x-pr>
<dt>可以收看电视的手机<x-f>。</x-f></dt>（也说手机电视<x-f>。</x-f>）
"
90225,外面儿光,wàimiànrguāng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>外面<x-er>儿</x-er>光</x-hw><x-pr> wàimiànrguāng</x-pr>
<dt>形容仅仅是外观体面，并不实在<x-f>。</x-f></dt><dd><x-ex>不搞那些<x-key>外面儿光</x-key>的“形象工程”<x-f>。</x-f></x-ex></dd>
"
90227,跋前踬后,báqián-zhìhòu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>跋前踬后</x-hw><x-pr> báqián-zhìhòu</x-pr>
<dt>《诗经·豳风·狼跋》：“狼跋其胡，载疐其尾。”（跋：踩；踬：“疐”的通假字，被绊倒）意思是老狼前进就踩住颔下的垂肉，后退就被尾巴绊倒。比喻进退两难<x-f>。</x-f>
"
90228,药石之言,yàoshízhīyán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>药石之言</x-hw><x-pr> yàoshízhīyán</x-pr>
<dt>像有治病作用的药和石针一样的规劝训诫性话语<x-f>。</x-f></dt>
"
90232,推襟送抱,tuījīn-sòngbào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>推襟送抱</x-hw><x-pr> tuījīn-sòngbào</x-pr>
<dt>比喻坦诚相见（襟、抱，都借指心意）<x-f>。</x-f></dt>
"
90233,师心自用,shīxīn-zìyòng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>师心自用</x-hw><x-pr> shīxīn-zìyòng</x-pr>
<dt>固执己见，自以为是（师心：以自己的心意为师，即只相信自己）<x-f>。</x-f></dt>
"
90235,绠短汲深,gěngduǎn-jíshēn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>绠短汲深</x-hw><x-pr> gěngduǎn-jíshēn</x-pr>
<dt>《庄子·至乐》：“绠短者不可以汲深。”意思是吊桶的绳索很短，不能把深井的水打上来。比喻能力有限，难以胜任重要的工作<x-f>。</x-f>
"
90243,及锋而试,jífēng'érshì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>及锋而试</x-hw><x-pr> jífēng'érshì</x-pr>
<dt>指趁士气旺盛时用兵打仗（锋：锋利，比喻士气旺盛）。比喻趁人有为之时加以任用，或抓住有利时机及时行动<x-f>。</x-f></dt>
"
90247,明效大验,míngxiào-dàyàn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>明效大验</x-hw><x-pr> míngxiào-dàyàn</x-pr>
<dt>显著而巨大的效验<x-f>。</x-f></dt>
"
90253,放冷风,fànglěngfēng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>放冷风</x-hw><x-pr> fànglěngfēng</x-pr>
<dt>比喻散布流言蜚语；说泄气的话<x-f>。</x-f></dt><dd><x-ex>大家干得正起劲，有人却在旁边<x-key>放冷风</x-key><x-f>。</x-f></x-ex></dd>
"
90259,搭钩,dāgōu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>搭钩</x-hw><x-pr> dāgōu</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>钩物的器具<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>动</x-g> 比喻发生联系<x-f>。</x-f></dt><dd><x-ex>校厂<x-key>搭钩</x-key>协作</x-ex><x-ex><x-lb> | </x-lb>跟他搭上钩了</x-ex></dd>
"
90261,光盘刻录机,guāngpán kèlùjī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>光盘刻录机</x-hw><x-pr> guāngpán kèlùjī</x-pr>
<dt>能用强激光束在光盘上写入经数字化的声音、图像等信息的专用设备。简称刻录机<x-f>。</x-f></dt>
"
