definition_id,pinyin_id,ref_hanzi,ref_pinyin,definition_sn,pos,definition_cn
74825,54304,,,1,名词,称跟在别人屁股后边亦步亦趋、毫无主见的人（含轻蔑意）
74826,54305,,,1,连词,声赞叹，表示羡慕
74827,54306,,,1,,见到钱财就产生想要占有的念头
74828,54307,,,1,名词,盛饭用的勺子
74829,54308,,,1,名词,脑袋后面凸起的部分。呈半球形，形似勺子，故称
74830,54309,,,1,名词,心地实在的人
74831,54309,,,2,形容词,心地实在
74832,54310,,,1,,面对着墙角哭泣；形容极其孤立和绝望
74833,54311,,,1,名词,汗液蒸发后留在衣帽等上面的盐碱斑迹
74834,54312,,,1,名词,戏曲中角色所戴的各种帽子的统称。主要用来表示人物的身份，不同性别、年龄、性格的角色戴的盔头都不一样
74835,54313,,,1,,螳螂举起前足妄想挡住前进的车子。比喻不自量力必然失败
74836,54314,,,1,,不能使众人信服；不能达到众人所期望的那样（孚：令人信服）
74837,54315,,,1,动词,古代指对诬告者按其诬告别人的罪名进行惩罚。如诬告别人杀人，就按杀人罪惩罚诬告者（坐：定罪）
74838,54316,,,1,动词,使人佩服震动
74839,54317,,,1,,把上天所成就的功绩说成是自己的。现多指抹杀群众或他人的作用，把一切功劳归于自己
74840,54318,,,1,,比喻用心险恶、暗中害人的手段
74841,54319,,,1,动词,祝贺
74842,54320,,,1,名词,锁身不外露的锁，一般用钥匙才能锁上
74843,54321,,,1,,比喻暗中以假代真，掩盖事实真相，达到欺骗、蒙混的目的
74844,54322,,,1,名词,用嫩柳条外皮制成的哨子，吹出的声音像笛子
74845,54323,,,1,,张灯结彩
74846,54324,,,1,,凡是听到的都一定记录下来
74847,54325,,,1,动词,落马
74848,54326,,,1,动词,祷告
74849,54327,,,1,名词,实际的利益
74850,54328,,,1,,汉初萧何做丞相，制定律令制度，后来曹参继任丞相，完全照萧何的成规办事。比喻完全照前人的规矩工作
74851,54329,,,1,动词,向朝庭或上司贡献物品；进贡
74852,54330,,,1,名词,【便道】近而方便的小路
74853,54331,,,1,,比喻不顾大局，只为自己或局部利益打算
74854,54332,,,1,名词,减法运算符号，即“-”
74855,54333,,,1,,海底捞月
74856,54334,,,1,名词,齿轮
74857,54335,,,1,,声音像沸腾的水那样翻滚，充满空间（反：翻滚）。形容人声喧闹，乱成一片
74858,54336,,,1,,一时决定不了
74859,54337,,,1,,耍小聪明；暗用心计
74860,54338,,,1,,既往不咎
74861,54339,,,1,名词,用以擦净黑板的用具
74862,54340,,,1,动词,到战场同敌人作战
74863,54341,,,1,,《老子》五十六章：“和其光，同其尘。”意思是含敛光耀，混同尘世。后用“和光同尘”比喻随波逐流，不露锋芒的处世态度
74864,54342,,,1,名词,肘关节内侧凹下去的部位
74865,54343,,,1,形容词,形容服装奇异、神态妖冶的样子
74866,54344,,,1,名词,中医在处方上写的诊断结果
74867,54345,,,1,,迷信指诚心敬神，神便得知，不必有过多的供奉和礼拜。今多比喻对人敬重，重在心意，不必送礼或一再表白
74868,54346,,,1,,《礼记·大学》：“富润屋，德润身，心广体胖。”原意是胸襟宽阔，身体也就安泰舒适。现在多指心中无忧无虑，因而身体健壮
74869,54347,,,1,名词,装有鼓风装置的冶炼炉，用来冶炼有色金属；也指冶炼炉的鼓风装置
74870,54348,,,1,,安抚受苦受难的民众，讨伐罪恶的统治者
74871,54349,,,1,,珠算除法的一句口诀。意思是一被二除时，在算盘的横梁下去掉一，在横梁上添个五，表示商是零点五。借指双方平分
74872,54350,,,1,,练武术
74873,54351,,,1,名词,连续多日的阴天
74874,54352,,,1,名词,表示感光材料感光快慢的数值
74875,54353,,,1,名词,一种精致、光滑的斜纹毛织品或棉织品，质地厚实耐磨，多染成藏青色或黑色，常用来做大衣和鞋面
74876,54354,,,1,名词,贺寿的宴席
74877,54355,,,1,动词,改口
74878,54356,,,1,名词,寿材
74879,54357,,,1,,经过了许多年月。形容时间很长
74880,54358,,,1,,旧时一种婚姻习俗，孩子还没有出生，双方的家长就为腹中的胎儿订立婚约
74881,54359,,,1,,比喻取有余以补不足，使彼此均衡
74882,54360,,,1,名词,牧童、牧人放牧时所吹的笛子
74883,54361,,,1,名词,比喻孤独的人
74884,54361,,,2,名词,落尽了花叶的草木或没有叶子衬托的花朵
74885,54362,,,1,,【揭底】揭露内情
74886,54363,,,1,名词,书面词语较多、语句呆板稚嫩、缺少生活气息的言语
74887,54364,,,1,名词,假牙
74888,54365,,,1,名词,为表示感谢而送的钱物
74889,54366,,,1,名词,集体用餐时公用的筷子，用来把菜夹到碗碟内，而不送入嘴里
74890,54367,,,1,形容词,任性放荡，不受约束
74891,54368,,,1,名词,对穷人的蔑称（含有穷是命里注定的意思）
74892,54369,,,1,,国家富强，人民安定
74893,54370,,,1,动词,抢夺；夺取
74894,54371,,,1,名词,褒扬、夸奖的话
74895,54371,,,2,名词,褒义词
74896,54372,,,1,名词,前辈传给后人的基业
74897,54372,,,2,名词,遗留下来的产业、家业
74898,54373,,,1,,处处谨慎待人，唯恐激起别人的反感或恼怒
74899,54374,,,1,拟声词,模拟说笑声
74900,54375,,,1,名词,【防火墙】建筑物之间用来防止火灾蔓延的高墙
74901,54376,,,1,名词,开始经营时投入的本钱
74902,54376,,,2,名词,比喻原有的基础、本领或功劳
74903,54377,,,1,,耷拉着脑袋。形容人情绪低落、无精打采的样子
74904,54378,,,1,形容词,妩媚动人
74905,54379,,,1,动词,置办行装
74906,54380,,,1,动词,实地考察
74907,54381,,,1,动词,旧时官衙在卯时（早晨5—7点）查点到班人数；现指到点上班，敷衍差事
74908,54382,,,1,名词,紧贴在麦粒外面的皮儿，一般在脱粒时就被分离出来。
74909,54383,,,1,,费事
74910,54384,,,1,名词,褶皱的痕迹
74911,54385,,,1,名词,一种白色黏土。旧社会一些灾民用来充饥，常因不能消化、无法排泄而致死
74912,54386,,,1,形容词,反常；不正常
74913,54387,,,1,名词,小型锤子，锤头柱形，用于钉（dìng）钉子；有的锤尾扁平或稍弯，中间有窄缝，用于起钉子。
74914,54388,,,1,,指相声等曲艺中，把经过层层铺垫形成的笑料像抖落包袱一样一下子亮出来，引人发笑
74915,54389,,,1,名词,去皮的柿子晾干后，表面形成的白色霜状物。味甜，可以做药材
74916,54390,,,1,名词,为参加体育运动的人员制作的袜子；也泛指类似样式的袜子
74917,54391,,,1,名词,能促使晶体物质由液体凝结为固体的物质。如制豆腐用的石膏
74918,54392,,,1,名词,以细碎的肉为主制成的馅儿
74919,54393,,,1,动词,敲打
74920,54394,,,1,名词,为了绊倒对方人马而暗设的绳索
74921,54395,,,1,,比喻在解决矛盾冲突中，充当严厉或不受欢迎的人（白脸：古典戏曲中象征奸邪的脸谱。跟“唱红脸”相对）
74922,54396,,,1,名词,利用电热元件发出的辐射热烤制食品的炉形炊具
74923,54397,,,1,名词,两边眉梢各向下斜呈“八”字形的眉毛
74924,54398,,,1,名词,生石灰与水反应生成的无机化合物，白色粉末，是常用建筑材料，也可用作杀菌剂和化工原料等。
74925,54399,,,1,名词,用来刷牙漱口的杯子
74926,54400,,,1,名词,一种用单面绒针织棉料制成的上衣
74927,54401,,,1,名词,繁重费力的活计
74928,54402,,,1,名词,指示运行里程的仪表，安装在汽车、轮船上
74929,54403,,,1,名词,农村阶级划分中指占有土地和生产工具，生活来源主要依靠劳动收入并有轻微剥削的农民。是中农中一个较富裕的阶层
74930,54404,,,1,名词,一种体操动作。屈体，两手及头顶、背部依次着地，全身向前滚动翻转
74931,54405,,,1,名词,签到用的登记簿
74932,54406,,,1,名词,裆不开口的裤子（跟“开裆裤”相区别）
74933,54407,,,1,,设法引起人们的食欲；比喻设法使人产生兴趣、愿望
74934,54408,,,1,,够朋友
74935,54408,,,2,,指交情达到一定深度
74936,54409,,,1,名词,一种套衫。尺寸宽松，腋下肥大，略像蝙蝠，故称
74937,54410,,,1,名词,沿袭很久的模式（多指办法、格式等）
74938,54411,,,1,名词,蜥蜴的俗称
74939,54412,,,1,动词,忌讳
74940,54413,,,1,名词,安哥拉山羊毛。弹性较大，有光泽，是织造长毛绒织物的优良原料
74941,54413,,,2,名词,用马海毛纺成的或混纺的毛线
74942,54414,,,1,名词,穿堂的前后门
74943,54414,,,2,名词,可穿行的小巷入口处的门
74944,54415,,,1,,和男人偷情
74945,54416,,,1,名词,白酒
74946,54417,,,1,动词,摆阔
74947,54417,,,2,动词,摆架子
74948,54418,,,1,,闯祸；惹麻烦
74949,54419,,,1,名词,指笨重费力、技术要求不高的工作
74950,54420,,,1,名词,低压供电线路上的一种电源开关，可以连接或断开线路
74951,54421,,,1,动词,指贫寒妇女替人缝补衣服维持生计
74952,54422,,,1,动词,把某出好戏或某个精彩节目安排在一场演出的最后
74953,54422,,,2,动词,控制场面
74954,54423,,,1,名词,为取土烧制砖瓦挖成的坑
74955,54424,,,1,动词,未经批准或允许而擅自取用
74956,54425,,,1,名词,用来涂抹木器、铁器等的缝隙或低凹处，使其表面平整的泥状物。多用石膏粉等和（huò）上骨胶、桐油、清漆等黏合剂制成
74957,54426,,,1,名词,标明年月日的印章
74958,54427,,,1,形容词,简略古奥，不易理解
74959,54428,,,1,形容词,粗野莽撞
74960,54429,,,1,名词,酒窝
74961,54430,,,1,动词,按照规定不上班
74962,54431,,,1,动词,敬词，邀请
74963,54432,,,1,名词,砧
74964,54433,,,1,名词,为避免不吉利、不文雅而使用的曲折含蓄的词语。如人死说“走了”
74965,54434,,,1,名词,女眷
74966,54435,,,1,形容词,奸猾顽固
74967,54436,,,1,名词,佣金
74968,54437,,,1,名词,恶人；凶狠恶毒的人
74969,54438,,,1,名词,日光遇到云层中的冰晶，被折射而在太阳周围形成的彩色光环，常是天气变化的预兆
74970,54439,,,1,动词,用锁锁住
74971,54440,,,1,名词,洗鞋或擦鞋用的刷子
74972,54441,,,1,名词,用水、牛奶、果汁、糖等混合搅拌后冻成的砖形冷食
74973,54442,,,1,名词,流出的血在伤口表面凝成的块状物
74974,54443,,,1,名词,不好意思说出口的疾病
74975,54444,,,1,动词,相见；会见
74976,54445,,,1,名词,稻、麦等作物穗上的种子；豆类作物豆荚中的豆粒
74977,54446,,,1,形容词,娇艳妩媚
74978,54447,,,1,名词,练习翻越障碍物的木制设施，形状像板壁
74979,54448,,,1,名词,能发育成花朵的幼芽
74980,54449,,,1,动词,翻盖
74981,54449,,,2,动词,翻新仿造
74982,54450,,,1,动词,棉桃成熟裂开，露出丝絮
74983,54450,,,2,动词,柳树、芦苇等开花后结籽，籽上带有絮状白色茸毛
74984,54451,,,1,形容词,耀眼
74985,54452,,,1,名词,长柄一头装有尖头两刃刀的武器
74986,54453,,,1,形容词,衣袖长度在肘部或肘部以上的
74987,54454,,,1,名词,打猎用的工具，如枪、刀、箭等
74988,54455,,,1,,晋·葛洪《西京杂记》卷三中说，秦始皇有一面方镜，能照人心胆而知其善恶。后用“明镜高悬”比喻官吏办案公正严明
74989,54456,,,1,,鹊巢鸠占
74990,54457,,,1,,一句话不说；多指该说而不说
74991,54458,,,1,形容词,形容办事不深入，不认真
74992,54459,,,1,形容词,很小气
74993,54460,,,1,,被眼前景物所触发而产生出某种感情
74994,54461,,,1,,老调重弹
74995,54462,,,1,,泛指各种灾难
74996,54463,,,1,,把重要的和不重要的颠倒了位置
74997,54464,,,1,名词,出门时带的铺盖卷儿
74998,54465,,,1,,掩盖别人的坏处或缺点，宣扬他的好处或优点。这是古人提倡的一种为人处世之道
74999,54466,,,1,,旁门左道
75000,54467,,,1,,颠倒事物的因果关系，把结果当成原因
75001,54468,,,1,,整天吃饱了饭，却什么事也不思考，什么事也不干
75002,54469,,,1,动词,更改行车的线路；比喻改变方法等
75003,54470,,,1,名词,冬季的第一个月，即农历十月
75004,54471,,,1,动词,泻肚
75005,54472,,,1,动词,没有决定下来；没有落实
75006,54472,,,2,动词,空缺着
75007,54473,,,1,名词,浓重的树阴
75008,54474,,,1,形容词,长款式的
75009,54474,,,2,名词,结账时多出账面数额的现金
75010,54475,,,1,形容词,肥胖
75011,54475,,,2,形容词,肥沃
75012,54476,,,1,动词,骂人的话，指人睡觉
75013,54477,,,1,动词,（血、泪等）一点点地向下流
75014,54478,,,1,形容词,肮脏下流；淫秽
75015,54479,,,1,名词,屏风和藩篱；比喻四周的疆土或卫国的重臣
75016,54479,,,2,动词,保卫；捍卫
75017,54480,,,1,名词,敌方所在或敌方占领控制的地方
75018,54481,,,1,动词,兜售
75019,54482,,,1,名词,留底备查的册子
75020,54483,,,1,名词,指只会吃不会做事的人（骂人的话）
75021,54484,,,1,名词,蚶的一种。生活在有淡水的浅海泥沙中。肉可食，壳可以做药材
75022,54485,,,1,名词,公历平年的2月（28天）
75023,54486,,,1,动词,遮蔽
75024,54487,,,1,名词,禁止某些行为的法律或法规
75025,54488,,,1,名词,树的分枝处
75026,54488,,,2,名词,树干上分出的枝
75027,54489,,,1,形容词,才思迟钝平庸
75028,54490,,,1,动词,阴险奸诈地笑
75029,54491,,,1,形容词,松散
75030,54492,,,1,名词,谦词，用于称自己的见解
75031,54493,,,1,动词,利用繁忙中的空隙时间
75032,54494,,,1,名词,农户放养、不喂人工饲料的鸡。一般体型较小，腿下部没有绒毛，产的蛋较小
75033,54495,,,1,名词,收不回来的账款
75034,54495,,,2,动词,赖账不还
75035,54496,,,1,名词,镶在秤杆上作计量标志的金属小圆点
75036,54497,,,1,动词,铆接和焊接
75037,54498,,,1,名词,油桐的果实，果仁可以榨油
75038,54499,,,1,动词,主持公正
75039,54500,,,1,动词,一心一意；专心致志
75040,54501,,,1,,闲谈；说无关紧要的话
75041,54502,,,1,名词,不止一个读音的字。如“重”在“沉重” “重视”等词中读 zhòng，在“重叠” “重复”等词中读 chóng，“重”是多音字
75042,54503,,,1,动词,故意挑剔细微的毛病
75043,54504,,,1,名词,冬季穿的夹克式上衣，内层为羽绒等保暖材料。因是登山、滑雪时常穿的服装，故称
75044,54505,,,1,形容词,上座率高
75045,54505,,,2,动词,指影剧院、饭馆等设有座位的服务场所有观众或顾客到来
75046,54506,,,1,名词,妻子的姐姐
75047,54507,,,1,,比喻接受工作任务时，只拣轻松的，害怕繁重的
75048,54508,,,1,,借助别人的力量办成事情
75049,54509,,,1,动词,每人从事先做好记号的若干个纸卷或纸团中抓取一个，以决定谁该得什么或做什么
75050,54510,,,1,,不是没有小的补益（补：补益）。指作用不大，但总会有些好处
75051,54511,,,1,,什么本领也没有
75052,54512,,,1,,呼喊朋友，招引同类（多含贬义）
75053,54513,,,1,,骂人的话，形容胆子比天还大
75054,54514,,,1,形容词,形容意气高昂或怒气很盛（牛斗：二十八宿中的牛宿和斗宿，借指天空）
75055,54515,,,1,,把刚拉完磨的驴从磨上卸下来杀掉。比喻达到目的以后就忘恩负义，抛弃或损害曾经为自己出力的人
75056,54516,,,1,,反复多次
75057,54517,,,1,形容词,不停地跑动；形容到处奔走忙碌
75058,54518,,,1,,敲边鼓
75059,54519,,,1,,由于双方意见不合而故意为难对方或采取不合作的消极态度
75060,54520,,,1,形容词,形容很厚实
75061,54521,,,1,,黄河水清，大海平静。比喻天下太平
75062,54522,,,1,动词,（小孩儿）开始具有记忆能力。
75063,54523,,,1,,锃亮
75064,54524,,,1,,互相勾结起来做坏事（朋比：勾结；奸：邪恶）
75065,54525,,,1,,比喻意外的灾祸（多指死亡）
75066,54526,,,1,形容词,形容不敢放开手脚大胆办事
75067,54527,,,1,,千钧一发
75068,54528,,,1,名词,指猪肉切割出售时臀部隆起处的肉
75069,54529,,,1,名词,一种有裤腰、裤裆和两条裤腿的袜子
75070,54530,,,1,,迷信认为鬼魂可以在野外布设无形障碍，使人夜间迷路；比喻暗中设下的无形障碍
75071,54531,,,1,名词,居住着多户人家的院子
75072,54532,,,1,名词,旧式圆形的小闹钟，上有马蹄形提梁
75073,54533,,,1,名词,母驴
75074,54534,,,1,名词,装褥子用的布套
75075,54534,,,2,名词,褥子内装的棉絮
75076,54535,,,1,副词,拢共
75077,54536,,,1,动词,赶走；驱逐
75078,54537,,,1,名词,燕子
75079,54537,,,2,名词,称乌鸦、八哥等有黑色羽毛的鸟
75080,54538,,,1,动词,伫立敬候；泛指等候
75081,54539,,,1,名词,系在腰间的小布袋
75082,54540,,,1,名词,刹车的把手
75083,54541,,,1,动词,【包饭】按约定的标准，一方按月交费，一方供应饭食
75084,54541,,,2,名词,【包饭】以约定的标准按月交费后供应的饭食
75085,54542,,,1,动词,催逼
75086,54543,,,1,名词,模仿猴子的动作、形态设计的拳术。有多种流派，基本要求是形似、意真、步轻、身活，动作紧密连贯
75087,54544,,,1,动词,耍嘴皮子
75088,54544,,,2,动词,指依赖口才为生，如算命、卜卦、叫卖等
75089,54545,,,1,名词,以私利结合而成的宗派集团
75090,54546,,,1,动词,禽类在窝内孵卵
75091,54547,,,1,名词,傻话
75092,54548,,,1,动词,反复揉搓
75093,54549,,,1,名词,深夜；后半夜
75094,54550,,,1,动词,【出师】（学徒）学习期满，技艺学成
75095,54551,,,1,名词,借指有待事后追究的责任
75096,54551,,,2,名词,不公开的账目；有待以后结清的账目
75097,54552,,,1,动词,法庭上被告人为自己申辩
75098,54553,,,1,动词,离散逃亡
75099,54553,,,2,动词,散失
75100,54554,,,1,动词,评定功绩大小
75101,54555,,,1,动词,反胃
75102,54556,,,1,名词,买卖、租赁田地的契约；田地所有权的凭据
75103,54557,,,1,名词,腋窝发出的狐臭味
75104,54558,,,1,动词,含冤
75105,54559,,,1,名词,空气锤
75106,54560,,,1,动词,泄愤
75107,54561,,,1,动词,（鸟兽）到窝外寻找食物
75108,54561,,,2,动词,用药物排除积食
75109,54562,,,1,名词,用芦苇茎编成的帘子
75110,54563,,,1,名词,梳理头发的刷子
75111,54564,,,1,名词,做贺礼用的幛子，多在整幅的绸缎上贴上剪字组成的贺词
75112,54565,,,1,动词,连年
75113,54566,,,1,动词,不留神说出了不该说的话
75114,54567,,,1,名词,利用电热元件发热烹饪食物的一种厨房电器
75115,54568,,,1,动词,没有眼泪地大声哭喊
75116,54569,,,1,形容词,钱紧或不够支配
75117,54570,,,1,名词,迷信的人祭祀时焚烧的一种柔软的土制黄纸
75118,54571,,,1,动词,提拔任用
75119,54572,,,1,动词,接受敌人投降
75120,54573,,,1,形容词,适合口味
75121,54573,,,2,形容词,比喻符合自己的想法或情趣（多用于否定）
75122,54574,,,1,名词,早晨开出、经过或到达的车辆
75123,54575,,,1,动词,反复抚摸摆弄
75124,54576,,,1,名词,旧指我国自产的鸦片
75125,54576,,,2,名词,土法制造的火药
75126,54576,,,3,名词,偏方用的某些药
75127,54577,,,1,名词,讹误
75128,54578,,,1,动词,敬词，等候
75129,54578,,,2,动词,恭敬地问候
75130,54579,,,1,动词,房屋西向的一面，午后受阳光照射
75131,54580,,,1,名词,比喻过分看重金钱的人
75132,54580,,,2,名词,古代用绳子串在一起的铜钱；也指穿铜钱的绳子
75133,54580,,,3,名词,节肢动物，由许多环节构成，像串起来的铜钱，故称。生活在墙角、石缝等潮湿的地方，吃小虫
75134,54581,,,1,形容词,处境困难
75135,54582,,,1,形容词,单薄弱小
75136,54583,,,1,形容词,食物里夹着沙子，嚼起来硌（gè）牙
75137,54583,,,2,形容词,比喻话语粗俗难听
75138,54584,,,1,名词,用红豆沙、琼脂、砂糖等制成的一种糕点
75139,54584,,,2,名词,煮烂并带少许汤汁的羊肉，再经冷冻后凝成的晶体状熟肉制品
75140,54585,,,1,名词,有关边境的事务；特指边防
75141,54586,,,1,动词,看了内容就会知道。信封上的一种具名格式，通常书写于信封的右下端（横式）或左下端（竖式），表示收信人拆阅信件后即知写信人是谁
75142,54587,,,1,动词,超过寻常
75143,54588,,,1,名词,用线编结成的网袋
75144,54588,,,2,名词,绕纱、线的器具，多用竹子或木条制成。中间有孔，安装在有轴的座子上，用手摇动旋转
75145,54589,,,1,拟声词,模拟嚷嚷的声音
75146,54590,,,1,名词,装饭的口袋；比喻只会吃饭什么事也做不了的人
75147,54591,,,1,名词,衬在物体下面的纸。如画框、像框中衬在画儿、相片下面的纸。
75148,54592,,,1,动词,选拔录取
75149,54593,,,1,名词,汁多味甜的橘子
75150,54594,,,1,动词,拉关系
75151,54594,,,2,动词,故意牵连（别的人或事）
75152,54595,,,1,动词,因受酸性食物刺激，牙齿的咀嚼功能变差
75153,54596,,,1,动词,停止用兵
75154,54597,,,1,动词,违背约定或承诺
75155,54598,,,1,动词,心怀怨恨或悔恨
75156,54599,,,1,动词,忌口
75157,54600,,,1,名词,后部依山，前部用支柱凌空架起的房屋；也指后部用支柱架在水面上，前部建在岸上的房屋
75158,54600,,,2,名词,山区的一种用木桩作支柱、离开地面建起的木板房或竹排房，安有梯子供上下
75159,54601,,,1,动词,以前放映过的影片重新放映
75160,54602,,,1,动词,用假话劝诱
75161,54603,,,1,副词,整夜地
75162,54604,,,1,名词,晚上发出、晚上经过或晚上到达的火车或汽车
75163,54605,,,1,名词,迷信指作祟害人的鬼怪；比喻邪恶并捣乱作祟的事物或势力
75164,54606,,,1,动词,（整套商品）拆开零卖
75165,54607,,,1,名词,传说中的山间妖怪
75166,54607,,,2,名词,猕猴的一种，脸蓝色，鼻子红色，有白须，尾极短，臀部鲜红色，形丑陋。多群居，产于非洲
75167,54608,,,1,副词,急切地
75168,54609,,,1,动词,在街道上巡逻
75169,54610,,,1,形容词,艳丽而不庄重（冶：妖冶）
75170,54611,,,1,动词,敬词，辞别
75171,54611,,,2,动词,表示谢绝
75172,54612,,,1,动词,依法临时拘禁
75173,54613,,,1,名词,旧时办喜事的人家给人的赏钱
75174,54614,,,1,动词,（订婚后）一方解除婚约
75175,54615,,,1,名词,旧时墨西哥银币，正面有凸起的鹰的图案。1905年停铸。鸦片战争后，曾在我国市面上流通
75176,54616,,,1,动词,耍滑；工作不尽力
75177,54616,,,2,动词,包藏祸心
75178,54617,,,1,动词,拖延；耽搁
75179,54618,,,1,名词,对已经发表的文章或著作的内容加以延伸和补充而写成的文稿
75180,54619,,,1,动词,（火焰、气体等）向上冲；急速升腾
75181,54620,,,1,名词,圆筒形的袖章
75182,54621,,,1,名词,指懒惰的人
75183,54622,,,1,动词,讨债；催还账面上欠的钱
75184,54623,,,1,名词,一种航行用的信号灯，装在轮船的前后桅杆上
75185,54624,,,1,动词,白白地着急而没有任何办法
75186,54625,,,1,名词,播种前土壤中的水分含量
75187,54626,,,1,名词,用土埂分隔成一块一块的、可以进行灌溉蓄水的田地
75188,54627,,,1,名词,世俗的风尚
75189,54628,,,1,名词,枯草
75190,54629,,,1,动词,大声叫喊
75191,54630,,,1,名词,存放时间很久的货物；过时的货物
75192,54631,,,1,形容词,（肢体）酥软发麻
75193,54632,,,1,名词,旧时用来盛油的篓子。用荆条或竹篾等编成，里面糊纸，再用猪血、桐油涂抹
75194,54633,,,1,动词,（人马等）集结；聚集进驻
75195,54634,,,1,名词,陶制的罐子
75196,54635,,,1,名词,枪弹、炮弹中放置弹药的中空部分
75197,54636,,,1,名词,积久的仇恨或旧有的仇敌
75198,54637,,,1,动词,痛快地饮酒
75199,54638,,,1,名词,奸邪谄媚的小人
75200,54639,,,1,动词,田地缺苗断垄时用移栽或补种的方法把苗补全
75201,54640,,,1,名词,袜子穿在踝骨以上的部分
75202,54641,,,1,动词,不在正中，朝斜向移动；偏向一边
75203,54641,,,2,动词,坐或站立时斜对着尊长或客人，以示谦恭
75204,54642,,,1,名词,在枕头上交谈的话。指妻子为对丈夫施加某种影响所说的话
75205,54643,,,1,形容词,形容毛多且长的样子
75206,54644,,,1,,比喻说空话
75207,54644,,,2,,比喻说话直率，话语激烈
75208,54645,,,1,名词,保温瓶
75209,54646,,,1,,比喻触动不好惹的人或容易引起麻烦的事
75210,54647,,,1,,找不到头绪；一点儿情况都不了解。
75211,54648,,,1,,芒刺在背
75212,54649,,,1,名词,饭量大的男人（含谐谑意）
75213,54650,,,1,动词,干杂活儿
75214,54651,,,1,名词,头发发白的年轻人
75215,54651,,,2,动词,年纪还轻而头发已经变白
75216,54652,,,1,,《孙子兵法·九地》：“击其首则尾至，击其尾则首至，击其中则首尾俱至。”后用“首尾相应”比喻作战时各部队紧密配合；也指文章头尾照应
75217,54653,,,1,名词,从事架子工工作的工人
75218,54653,,,2,名词,搭拆脚手架的工种
75219,54654,,,1,形容词,形容物体上油很多
75220,54655,,,1,,比喻用阿谀奉承的话迷惑人
75221,54656,,,1,,比喻两人一明一暗、互相配合
75222,54657,,,1,,指用青色砖砌成的带有瓦顶的高大房屋
75223,54658,,,1,名词,迷信指凶神，主死丧哭泣之事。比喻恶人或给人带来不幸的人（多用作骂人的话）
75224,54659,,,1,名词,戏曲的过场音乐；歌剧中两幕或两场之间演奏的乐曲
75225,54659,,,2,名词,形式较自由、篇幅较短小的器乐曲；也指交响乐或室内乐等套曲中较短小的中间乐章
75226,54660,,,1,,给牲口喝水
75227,54661,,,1,名词,某个演员或剧团最拿手的戏
75228,54662,,,1,形容词,形容说话絮叨，没完没了（刺刺：形容说话多）
75229,54663,,,1,名词,电子计算机键盘上的 Enter 键。功能是使电子计算机执行某一指令或字符输入时换行（háng）。简称回车
75230,54664,,,1,,抱恨一辈子
75231,54665,,,1,,母鸡报晓。比喻反常现象。封建礼教把妇女当政叫牝鸡司晨
75232,54666,,,1,名词,纺织品缩水量占缩水前原量的百分比
75233,54667,,,1,名词,【独舞】由一个人表演的舞蹈。分两类：一类是具有特定主题的完整结构的舞蹈；另一类是舞剧或多人舞蹈中的组成部分，是刻画主要人物的重要手段
75234,54668,,,1,名词,指常年生病、身体虚弱的人
