hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn,hsk_level
35587,酒窝,40293,36262,jiǔ wō,1,
35588,泥炭,40294,36263,ní tàn,1,
35589,报忧,40296,36264,bào yōu,1,
35590,捆扎,40298,36265,kǔn zā,1,
35591,篡夺,40299,36266,cuàn duó,1,
35592,断肠,40301,36267,duàn cháng,1,
35593,低耗,40304,36268,dī hào,1,
35594,逃遁,40305,36269,táo dùn,1,
35595,革职,40306,36270,gé zhí,1,
35596,帝位,40307,36271,dì wèi,1,
35597,漫笔,40308,36272,màn bǐ,1,
35598,勇武,40310,36273,yǒng wǔ,1,
35599,失身,40311,36274,shī shēn,1,
35600,厌世,40312,36275,yàn shì,1,
35601,临风,40313,36276,lín fēng,1,
35602,侨资,40315,36277,qiáo zī,1,
35603,酸枣,40316,36278,suān zǎo,1,
35604,牛蒡,40317,36279,niú bàng,1,
35605,怀表,40318,36280,huái biǎo,1,
35606,后轮,40323,36281,hòu lún,1,
35607,刑具,40324,36282,xíng jù,1,
35608,常轨,40325,36283,cháng guǐ,1,
35609,土语,40326,36284,tǔ yǔ,1,
35610,钻头,40327,36285,zuàn tóu,1,
35611,别传,40328,36286,bié zhuàn,1,
35612,碧空,40329,36287,bì kōng,1,
35613,神主,40331,36288,shén zhǔ,1,
35614,训诫,40332,36289,xùn jiè,1,
35615,归路,40335,36290,guī lù,1,
35616,公升,40336,36291,gōng shēng,1,
35617,震波,40338,36292,zhèn bō,1,
35618,剪贴,40341,36293,jiǎn tiē,1,
35619,秋波,40343,36294,qiū bō,1,
35620,阳虚,40344,36295,yáng xū,1,
35621,正殿,40345,36296,zhèng diàn,1,
35622,游丝,40346,36297,yóu sī,1,
35623,衷肠,40347,36298,zhōng cháng,1,
35624,遗老,40348,36299,yí lǎo,1,
35625,步态,40349,36300,bù tài,1,
35626,鄙人,40350,36301,bǐ rén,1,
35627,打烊,40351,36302,dǎ yàng,1,
35628,额数,40352,36303,é shù,1,
35629,气孔,40353,36304,qì kǒng,1,
35630,高攀,40355,36305,gāo pān,1,
35631,杂牌,40356,36306,zá pái,1,
35632,开印,40357,36307,kāi yìn,1,
35633,破题,40359,36308,pò tí,1,
35634,失物,40361,36309,shī wù,1,
35635,凄清,40364,36310,qī qīng,1,
35636,晚秋,40365,36311,wǎn qiū,1,
35637,顺道,40366,36312,shùn dào,1,
35638,殊途同归,40367,36313,shū tú tóng guī,1,
35639,罗曼蒂克,40368,36314,luó màn dì kè,1,
35640,引经据典,40370,36315,yǐn jīng jù diǎn,1,
35641,人命关天,40374,36316,rén mìng guān tiān,1,
35642,无可置疑,40378,36317,wú kě zhì yí,1,
35643,捕风捉影,40379,36318,bǔ fēng zhuō yǐng,1,
35644,各就各位,40382,36319,gè jiù gè wèi,1,
35645,成家立业,40384,36320,chéng jiā lì yè,1,
35646,黑色素,40386,36321,hēi sè sù,1,
35647,酥油茶,40391,36322,sū yóu chá,1,
35648,笔杆子,40392,36323,bǐ gǎn zi,1,
35649,运动战,40394,36324,yùn dòng zhàn,1,
35650,嘴皮子,40395,36325,zuǐ pí zi,1,
35651,苦日子,40396,36326,kǔ rì zi,1,
35652,四重奏,40400,36327,sì chóng zòu,1,
35653,放情,40404,36328,fàng qíng,1,
35654,复航,40405,36329,fù háng,1,
35655,判明,40406,36330,pàn míng,1,
35656,原棉,40408,36331,yuán mián,1,
35657,判例,40409,36332,pàn lì,1,
35658,专断,40412,36333,zhuān duàn,1,
35659,蛮荒,40414,36334,mán huāng,1,
35660,三弦,40416,36335,sān xián,1,
35661,银票,40418,36336,yín piào,1,
35662,叔伯,40419,36337,shū bai,1,
35663,铺陈,40421,36338,pū chén,1,
35664,强渡,40424,36339,qiáng dù,1,
35665,恩仇,40427,36340,ēn chóu,1,
35666,修业,40429,36341,xiū yè,1,
35667,传译,40430,36342,chuán yì,1,
35668,城垣,40432,36343,chéng yuán,1,
35669,折返,40433,36344,zhé fǎn,1,
35670,进补,40436,36345,jìn bǔ,1,
35671,油亮,40439,36346,yóu liàng,1,
35672,活络,40441,36347,huó luò,1,
35673,被面,40442,36348,bèi miàn,1,
35674,教具,40444,36349,jiào jù,1,
35675,听政,40446,36350,tīng zhèng,1,
35676,锦缎,40447,36351,jǐn duàn,1,
35677,苍生,40450,36352,cāng shēng,1,
35678,知底,40451,36353,zhī dǐ,1,
35679,逆水,40452,36354,nì shuǐ,1,
35680,陪护,40453,36355,péi hù,1,
35681,恣肆,40454,36356,zì sì,1,
35682,唇膏,40455,36357,chún gāo,1,
35683,党徒,40458,36358,dǎng tú,1,
35684,娇气,40460,36359,jiāo qì,1,
35685,戏说,40461,36360,xì shuō,1,
35686,脱缰,40462,36361,tuō jiāng,1,
35687,春旱,40463,36362,chūn hàn,1,
35688,再不然,40465,36363,zài bu rán,1,
35689,远涉重洋,40466,36364,yuǎn shè chóng yáng,1,
35690,躲躲闪闪,40467,36365,duǒ duǒ shǎn shǎn,1,
35691,深居简出,40468,36366,shēn jū jiǎn chū,1,
35692,来来去去,40469,36367,lái lái qù qù,1,
35693,促膝谈心,40473,36368,cù xī tán xīn,1,
35694,晴空万里,40476,36369,qíng kōng wàn lǐ,1,
35695,健身操,40477,36370,jiàn shēn cāo,1,
35696,食物链,40478,36371,shí wù liàn,1,
35697,好说话,40481,36372,hǎo shuō huà,1,
35698,学分制,40482,36373,xué fēn zhì,1,
35699,文言文,40486,36374,wén yán wén,1,
35700,助听器,40487,36375,zhù tīng qì,1,
35701,突击手,40488,36376,tū jī shǒu,1,
35702,老伴儿,40489,36377,lǎo bàn er,1,
35703,麻醉品,40490,36378,má zuì pǐn,1,
35704,海洋权,40493,36379,hǎi yáng quán,1,
35705,帮会,40495,36380,bāng huì,1,
35706,光圈,40496,36381,guāng quān,1,
35707,巡捕,40497,36382,xún bǔ,1,
35708,倩影,40498,36383,qiàn yǐng,1,
35709,虚掩,40500,36384,xū yǎn,1,
35710,牙龈,40501,36385,yá yín,1,
35711,余波,40502,36386,yú bō,1,
35712,补药,40504,36387,bǔ yào,1,
35713,周详,40505,36388,zhōu xiáng,1,
35714,景深,40507,36389,jǐng shēn,1,
35715,翻个儿,40509,36390,fān gè er,1,
35716,丧服,40510,36391,sāng fú,1,
35717,扑腾,40511,36392,pū téng,1,
35717,扑腾,40511,36393,pū teng,2,
35718,华章,40512,36394,huá zhāng,1,
35719,土炕,40513,36395,tǔ kàng,1,
35720,改姓,40514,36396,gǎi xìng,1,
35721,垂泪,40515,36397,chuí lèi,1,
35722,呆会儿,40516,36398,dāi huì er,1,
35723,师门,40518,36399,shī mén,1,
35724,半坡,40521,36400,bàn pō,1,
35725,美事,40523,36401,měi shì,1,
35726,飞镖,40525,36402,fēi biāo,1,
35727,前房,40526,36403,qián fáng,1,
35728,转租,40527,36404,zhuǎn zū,1,
35729,蜡黄,40528,36405,là huáng,1,
35730,公转,40529,36406,gōng zhuàn,1,
35731,雷暴,40530,36407,léi bào,1,
35732,天高地厚,40531,36408,tiān gāo dì hòu,1,
35733,降格,40532,36409,jiàng gé,1,
35734,退赔,40533,36410,tuì péi,1,
35735,挂名,40534,36411,guà míng,1,
35736,水暖,40536,36412,shuǐ nuǎn,1,
35737,冬种,40537,36413,dōng zhòng,1,
35738,蜜桃,40538,36414,mì táo,1,
35739,分号,40539,36415,fēn hào,1,
35740,悲恸,40541,36416,bēi tòng,1,
35741,校验,40542,36417,jiào yàn,1,
35742,女奴,40543,36418,nǚ nú,1,
35743,可溶,40544,36419,kě róng,1,
35744,茧丝,40545,36420,jiǎn sī,1,
35745,果糖,40547,36421,guǒ táng,1,
35746,顶用,40548,36422,dǐng yòng,1,
35747,色带,40550,36423,sè dài,1,
35748,祭扫,40551,36424,jì sǎo,1,
35749,六亲,40552,36425,liù qīn,1,
35750,倒头,40553,36426,dǎo tóu,1,
35751,得便,40554,36427,dé biàn,1,
35752,瞅见,40555,36428,chǒu jiàn,1,
35753,满当当,40558,36429,mǎn dāng dāng,1,
35754,蟒蛇,40563,36430,mǎng shé,1,
35755,战刀,40565,36431,zhàn dāo,1,
35756,消暑,40566,36432,xiāo shǔ,1,
35757,杠子,40567,36433,gàng zi,1,
35758,权杖,40568,36434,quán zhàng,1,
35759,刻制,40570,36435,kè zhì,1,
35760,滑翔机,40572,36436,huá xiáng jī,1,
35761,衣冠楚楚,40575,36437,yī guān chǔ chǔ,1,
35762,登堂入室,40576,36438,dēng táng rù shì,1,
35763,石破天惊,40579,36439,shí pò tiān jīng,1,
35764,自我陶醉,40580,36440,zì wǒ táo zuì,1,
35765,皮疹,40581,36441,pí zhěn,1,
35766,铁血,40582,36442,tiě xuè,1,
35767,画工,40583,36443,huà gōng,1,
35768,预支,40584,36444,yù zhī,1,
35769,单色,40585,36445,dān sè,1,
35770,现卖,40586,36446,xiàn mài,1,
35771,痛悼,40587,36447,tòng dào,1,
35772,老表,40588,36448,lǎo biǎo,1,
35773,条形码,40591,36449,tiáo xíng mǎ,1,
35774,蒙蒙亮,40593,36450,mēng mēng liàng,1,
35775,榴弹炮,40594,36451,liú dàn pào,1,
35776,不下于,40597,36452,bù xià yú,1,
35777,催泪弹,40598,36453,cuī lèi dàn,1,
35778,卖力气,40599,36454,mài lì qi,1,
35779,聚散,40601,36455,jù sàn,1,
35780,搬弄,40602,36456,bān nòng,1,
35781,甩卖,40603,36457,shuǎi mài,1,
35782,辩白,40604,36458,biàn bái,1,
35783,变易,40608,36459,biàn yì,1,
35784,折腰,40609,36460,zhé yāo,1,
35785,脱盲,40610,36461,tuō máng,1,
35786,复职,40611,36462,fù zhí,1,
35787,摘牌,40612,36463,zhāi pái,1,
35788,厚薄,40613,36464,hòu bó,1,
35789,明慧,40614,36465,míng huì,1,
35790,边塞,40615,36466,biān sài,1,
35791,症候,40616,36467,zhèng hòu,1,
35792,恶浪,40617,36468,è làng,1,
35793,笔债,40618,36469,bǐ zhài,1,
35794,手语,40620,36470,shǒu yǔ,1,
35795,幻境,40621,36471,huàn jìng,1,
35796,春蚕,40623,36472,chūn cán,1,
35797,哀鸣,40624,36473,āi míng,1,
35798,媒婆,40625,36474,méi pó,1,
35799,油性,40626,36475,yóu xìng,1,
35800,邀约,40627,36476,yāo yuē,1,
35801,顽疾,40630,36477,wán jí,1,
35802,贪恋,40631,36478,tān liàn,1,
35803,饮片,40632,36479,yǐn piàn,1,
35804,纱帐,40633,36480,shā zhàng,1,
35805,恨之入骨,40634,36481,hèn zhī rù gǔ,1,
35806,工读,40635,36482,gōng dú,1,
35807,疾速,40636,36483,jí sù,1,
35808,字纸,40637,36484,zì zhǐ,1,
35809,隐姓埋名,40638,36485,yǐn xìng mái míng,1,
35810,狭路相逢,40639,36486,xiá lù xiāng féng,1,
35811,名特优新,40640,36487,míng tè yōu xīn,1,
35812,近水楼台,40641,36488,jìn shuǐ lóu tái,1,
35813,桥涵,40643,36489,qiáo hán,1,
35814,帅印,40644,36490,shuài yìn,1,
35815,炒家,40645,36491,chǎo jiā,1,
35816,中晚期,40646,36492,zhōng wǎn qī,1,
35817,山货,40648,36493,shān huò,1,
35818,光火,40649,36494,guāng huǒ,1,
35819,去火,40652,36495,qù huǒ,1,
35820,木筏,40653,36496,mù fá,1,
35821,搏动,40654,36497,bó dòng,1,
35822,眼镜蛇,40655,36498,yǎn jìng shé,1,
35823,两重性,40656,36499,liǎng chóng xìng,1,
35824,红彤彤,40657,36500,hóng tóng tóng,1,
35825,强热带风暴,40660,36501,qiáng rè dài fēng bào,1,
35826,顶梁柱,40662,36502,dǐng liáng zhù,1,
35827,大行星,40666,36503,dà xíng xīng,1,
35828,周转金,40667,36504,zhōu zhuǎn jīn,1,
35829,阅报栏,40668,36505,yuè bào lán,1,
35830,机械师,40672,36506,jī xiè shī,1,
35831,扬子鳄,40673,36507,yáng zǐ è,1,
35832,枪杆子,40674,36508,qiāng gǎn zi,1,
35833,年糕,40678,36509,nián gāo,1,
35834,民怨,40679,36510,mín yuàn,1,
35835,倾轧,40680,36511,qīng yà,1,
35836,咏唱,40681,36512,yǒng chàng,1,
35837,又及,40682,36513,yòu jí,1,
35838,旧病,40683,36514,jiù bìng,1,
35839,误用,40684,36515,wù yòng,1,
35840,复位,40686,36516,fù wèi,1,
35841,通途,40687,36517,tōng tú,1,
35842,收服,40692,36518,shōu fú,1,
35843,钦差,40696,36519,qīn chāi,1,
35844,故园,40697,36520,gù yuán,1,
35845,弹子,40698,36521,dàn zi,1,
35846,报站,40699,36522,bào zhàn,1,
35847,红烛,40700,36523,hóng zhú,1,
35848,开台,40701,36524,kāi tái,1,
35849,期年,40702,36525,qī nián,1,
35850,饯行,40703,36526,jiàn xíng,1,
35851,球艺,40704,36527,qiú yì,1,
35852,桑梓,40705,36528,sāng zǐ,1,
35853,西元,40707,36529,xī yuán,1,
35854,极盛,40708,36530,jí shèng,1,
35855,烧碱,40709,36531,shāo jiǎn,1,
35856,没门儿,40710,36532,méi mén er,1,
35857,天长日久,40713,36533,tiān cháng rì jiǔ,1,
35858,依山傍水,40716,36534,yī shān bàng shuǐ,1,
35859,音乐电视,40719,36535,yīn yuè diàn shì,1,
35860,筑巢引凤,40721,36536,zhù cháo yǐn fèng,1,
35861,疯疯癫癫,40722,36537,fēng fēng diān diān,1,
35862,邪道,40725,36538,xié dào,1,
35863,木讷,40726,36539,mù nè,1,
35864,怪癖,40727,36540,guài pǐ,1,
35865,横祸,40729,36541,hèng huò,1,
35866,下颚,40731,36542,xià è,1,
35867,道班,40733,36543,dào bān,1,
35868,火眼,40735,36544,huǒ yǎn,1,
35869,名厨,40736,36545,míng chú,1,
35870,告警,40739,36546,gào jǐng,1,
35871,二元论,40744,36547,èr yuán lùn,1,
35872,炒鱿鱼,40748,36548,chǎo yóu yú,1,
35873,煤气罐,40751,36549,méi qì guàn,1,
35874,剖腹产,40753,36550,pōu fù chǎn,1,
35875,哈密瓜,40754,36551,hā mì guā,1,
35876,展映,40755,36552,zhǎn yìng,1,
35877,枉然,40758,36553,wǎng rán,1,
35878,太甚,40759,36554,tài shèn,1,
35879,报审,40760,36555,bào shěn,1,
35880,媚外,40761,36556,mèi wài,1,
35881,硬座,40763,36557,yìng zuò,1,
35882,涨水,40765,36558,zhǎng shuǐ,1,
35883,草鱼,40766,36559,cǎo yú,1,
35884,蜜饯,40768,36560,mì jiàn,1,
35885,无方,40769,36561,wú fāng,1,
35886,桃色,40773,36562,táo sè,1,
35887,珍闻,40774,36563,zhēn wén,1,
35888,迷醉,40776,36564,mí zuì,1,
35889,研磨,40777,36565,yán mó,1,
35890,方步,40779,36566,fāng bù,1,
35891,油泵,40780,36567,yóu bèng,1,
35892,剧评,40781,36568,jù píng,1,
35893,粗重,40782,36569,cū zhòng,1,
35894,眉清目秀,40784,36570,méi qīng mù xiù,1,
35895,理亏,40787,36571,lǐ kuī,1,
35896,暴风骤雨,40788,36572,bào fēng zhòu yǔ,1,
35897,狡辩,40790,36573,jiǎo biàn,1,
35898,装傻,40792,36574,zhuāng shǎ,1,
35899,囚室,40793,36575,qiú shì,1,
35900,甲胄,40795,36576,jiǎ zhòu,1,
35901,夫君,40796,36577,fū jūn,1,
35902,贤明,40798,36578,xián míng,1,
35903,竞销,40799,36579,jìng xiāo,1,
35904,四则,40801,36580,sì zé,1,
35905,调令,40802,36581,diào lìng,1,
35906,怒视,40805,36582,nù shì,1,
35907,金印,40806,36583,jīn yìn,1,
35908,开初,40807,36584,kāi chū,1,
35909,忌妒,40810,36585,jì du,1,
35910,超员,40812,36586,chāo yuán,1,
35911,冷凝,40813,36587,lěng níng,1,
35912,踏青,40815,36588,tà qīng,1,
35913,逼视,40817,36589,bī shì,1,
35914,信手拈来,40819,36590,xìn shǒu niān lái,1,
35915,勉为其难,40821,36591,miǎn wéi qí nán,1,
35916,心惊胆战,40822,36592,xīn jīng dǎn zhàn,1,
35917,循环往复,40824,36593,xún huán wǎng fù,1,
35918,吹毛求疵,40826,36594,chuī máo qiú cī,1,
35919,万籁俱寂,40827,36595,wàn lài jù jì,1,
35920,康庄大道,40828,36596,kāng zhuāng dà dào,1,
35921,东奔西走,40830,36597,dōng bēn xī zǒu,1,
35922,坐姿,40832,36598,zuò zī,1,
35923,共犯,40833,36599,gòng fàn,1,
35924,民变,40834,36600,mín biàn,1,
35925,毡帽,40835,36601,zhān mào,1,
35926,豆腐渣,40839,36602,dòu fu zhā,1,
35927,连贯性,40841,36603,lián guàn xìng,1,
35928,电子琴,40845,36604,diàn zǐ qín,1,
35929,悲喜剧,40846,36605,bēi xǐ jù,1,
35930,共和制,40847,36606,gòng hé zhì,1,
35931,牛皮癣,40850,36607,niú pí xuǎn,1,
35932,电子管,40851,36608,diàn zǐ guǎn,1,
35933,华而不实,40853,36609,huá ér bù shí,1,
35934,多灾多难,40855,36610,duō zāi duō nàn,1,
35935,天长地久,40856,36611,tiān cháng dì jiǔ,1,
35936,娇生惯养,40859,36612,jiāo shēng guàn yǎng,1,
35937,不共戴天,40860,36613,bù gòng dài tiān,1,
35938,铜墙铁壁,40861,36614,tóng qiáng tiě bì,1,
35939,勾兑,40864,36615,gōu duì,1,
35940,前臂,40866,36616,qián bì,1,
35941,纤弱,40867,36617,xiān ruò,1,
35942,愤激,40868,36618,fèn jī,1,
35943,巨擘,40870,36619,jù bò,1,
35944,大站,40871,36620,dà zhàn,1,
35945,枪把,40872,36621,qiāng bà,1,
35946,边线,40873,36622,biān xiàn,1,
35947,城府,40874,36623,chéng fǔ,1,
35948,责打,40875,36624,zé dǎ,1,
35949,皮条,40876,36625,pí tiáo,1,
35950,走穴,40878,36626,zǒu xué,1,
35951,墨鱼,40880,36627,mò yú,1,
35952,蝗灾,40881,36628,huáng zāi,1,
35953,评弹,40883,36629,píng tán,1,
35954,受屈,40887,36630,shòu qū,1,
35955,负心,40889,36631,fù xīn,1,
35956,厌食,40891,36632,yàn shí,1,
35957,重名,40892,36633,chóng míng,1,
35958,顿然,40893,36634,dùn rán,1,
35959,下泻,40894,36635,xià xiè,1,
35960,答允,40896,36636,dā yǔn,1,
35961,生客,40897,36637,shēng kè,1,
35962,藿香,40900,36638,huò xiāng,1,
35963,警棍,40902,36639,jǐng gùn,1,
35964,瘀血,40904,36640,yū xuè,1,
35965,祭文,40906,36641,jì wén,1,
35966,垂手,40908,36642,chuí shǒu,1,
35967,邪路,40909,36643,xié lù,1,
35968,泥淖,40910,36644,ní nào,1,
35969,肘子,40912,36645,zhǒu zi,1,
35970,铁腕,40913,36646,tiě wàn,1,
35971,咿呀,40916,36647,yī yā,1,
35972,弃儿,40919,36648,qì ér,1,
35973,心力交瘁,40921,36649,xīn lì jiāo cuì,1,
35974,正当防卫,40922,36650,zhèng dàng fáng wèi,1,
35975,粉墨登场,40925,36651,fěn mò dēng chǎng,1,
35976,三教九流,40926,36652,sān jiào jiǔ liú,1,
35977,一盘散沙,40927,36653,yī pán sǎn shā,1,
35978,一丁点儿,40928,36654,yī dīng diǎn er,1,
35979,下不为例,40929,36655,xià bù wéi lì,1,
35980,良莠不齐,40931,36656,liáng yǒu bù qí,1,
35981,居留证,40934,36657,jū liú zhèng,1,
35982,聘用制,40935,36658,pìn yòng zhì,1,
