rank,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
65046,蛞蝓,kuòyú,,,名,软体动物，身体圆而长，像去壳的蜗牛，能分泌黏液，爬行后留下银白色痕迹。生活在阴暗潮湿处，昼伏夜出，危害果树、蔬菜等,
65047,蟾宫,chángōng,,,名,指月亮。传说月宫中有蟾蜍，故称,
65049,蹲坑,dūnkēng,,,动,蹲守,蹲坑 监控
65049,蹲坑,dūnkēng,,,名,供蹲着排泄粪便的便坑,这个厕所只有 蹲坑 ，没有马桶 。
65056,缮写,shànxiě,,,动,抄写,缮写 公文
65057,毁誉参半,huǐyù-cānbàn,,,,（对某人或某事物）诽谤和赞誉的话各占一半,
65059,弹跳力,tántiàolì,,,名,多指脚用力蹬地后所产生的向上或向前的力量，一般以弹跳高度和远近为衡量标准,
65061,圣诞卡,shèngdànkǎ,,,名,送给别人祝贺圣诞节的卡片,
65062,鞣制,róuzhì,,,动,用鞣料加工生皮，制成皮革,
65069,团练,tuánliàn,,,名,旧时地主豪绅组织的地方武装,
65069,团练,tuánliàn,,,名,指团练的头目,
65072,弓背,gōngbèi,,,名,弓上呈弧形的部分,
65072,弓背,gōngbèi,,,动,弯着背；驼背,弯腰 弓背
65073,允当,yǔndàng,,,形,妥当；得当,用词 允当
65075,线香,xiànxiāng,,,名,用香料、木屑等制成的细长而不带棒 儿 的香。用于祭祀、礼佛或为室内增添香气,
65078,凤仙花,fèngxiānhuā,,,名,一年生草本植物，夏季开花，花色很多。红色的花瓣可用来染指甲，花和种子可以做药材。俗称指甲花,
65080,高姿态,gāozītài,,,名,指在解决与他人的矛盾时表现出的严于律己、宽以待人的态度,双方都采取 高姿态 ，问题就好解决 。
65081,逼供信,bīgòngxìn,,,,对受审人逼供，并不经核实便将其口供作为定罪的依据,审案必须重调查，重证据，严禁 逼供信 。
65083,和事佬,héshìlǎo,,,名,指不讲原则的调解人,
65084,糊涂账,hútuzhàng,,,名,混乱不清的账目；也比喻搞不清楚的事情,这件事谁也说不清，成了一笔 糊涂账 。
65085,纱灯,shādēng,,,名,用薄纱做罩的灯笼,
65086,牙慧,yáhuì,,,名,《世说新语·文学》：“殷中军（注：殷浩）云：‘康伯未得我牙后慧。’”原指言外的意趣，后指他人已有的观点、见解和说法 拾人 牙慧,
65088,上梁不正下梁歪,shàngliáng bù zhèng xiàliáng wāi,,,,比喻领导或长辈不正派，下边的人就会跟着学坏,
65090,解铃还须系铃人,jiě líng hái xū xì líng rén,,,,宋·惠洪《林间集》及明·瞿汝稷《指月录》记载：法眼和尚问众僧：“老虎脖子上的金铃，谁能解下来?”大家答不上来。这时泰钦禅师来了，回答说：“系上去的人能解下来。”后用“解铃还须系铃人”比喻谁惹出麻烦还得由谁去解决,
65092,耳廓,ěrkuò,,,名,耳郭,
65099,虎口拔牙,hǔkǒu-báyá,,,,比喻冒极大危险去做某件事,
65101,看扁,kànbiǎn,,,动,小看；看不起,别把人 看扁 了
65102,不敢越雷池一步,bùgǎn yuè léichí yī bù,,,,原指要坐镇防区，不能擅自领兵越过雷池（雷池：古池名，在今安徽）。现指办事拘谨守旧，不敢超越一定的界限,
65106,坨子,tuózi,,,名,成块、成团的东西,泥 坨子
65107,乘方,chéngfāng,,,动,一个数自乘若干次的运算。如2的3次乘方就是2自乘3次，写为23 一个数自乘若干次所得的积。如8是2的3次乘方 （也说乘幂 ）,
65108,克食,kèshí,,,动,帮助消化食物,干酵母可以 克食
65109,坟冢,fénzhǒng,,,名,坟墓,
65111,锐眼,ruìyǎn,,,名,敏锐的眼光,锐眼 识真伪
65117,压卷,yājuàn,,,名,最佳的、能压倒其他同类诗文或书画的作品,文笔恣肆，妙语连珠，不愧为 压卷 之作 。
65120,蝇营狗苟,yíngyíng-gǒugǒu,,,,像苍蝇那样追脏逐臭，像狗那样苟且求安。比喻不择手段地到处钻营，追逐名利,
65122,成算,chéngsuàn,,,名,已经做好的打算,他是个心无 成算 的人 。
65123,胆小如鼠,dǎnxiǎo-rúshǔ,,,,胆子小得像老鼠。形容胆量极小,
65124,胰子,yízi,,,名,猪、羊等的胰脏,
65124,胰子,yízi,,,名,肥皂,
65125,鸾凤,luánfèng,,,名,鸾和凤。比喻夫妻,重结 鸾凤
65126,异义,yìyì,,,名,不同的含义,同形 异义 词
65128,私章,sīzhāng,,,名,刻有个人名字的印章,
65129,五绝,wǔjué,,,名,五言绝句。每首四句，每句五字,
65132,哈喇,hāla,,,形,食油或带油食品放久变质而味道不正,火腿 哈喇 了
65132,哈喇,hāla,,,形,食油或带油食品放久变质而味道不正,月饼有 哈喇 味 儿
65133,驻屯,zhùtún,,,动,驻扎,
65134,石灰质,shíhuīzhì,,,名,指以碳酸钙为主要成分的物质。人和动物的骨骼里都有石灰质,
65136,消声器,xiāoshēngqì,,,名,降低气流噪声的装置。常用于通风设施、内燃机、喷气发动机等高噪声机械,
65139,风油精,fēngyóujīng,,,名,一种常用的液体保健药品。具有清凉止痒、提神醒脑、消炎镇痛等功用。可外搽，也可内服,
65141,表语,biǎoyǔ,,,名,某些语法书指表判断的“是”等词后面的成分；也泛指名词性谓语和形容词性谓语,
65142,拦挡,lándǎng,,,动,阻挡使不能通过,花圃周围用栅栏 拦挡 。
65144,简化汉字,jiǎnhuà hànzì,,,,减少汉字的笔画，精简汉字的数量。如把“體”简化为“体”；在“俯” “俛” “頫”三个异体字中选用“俯”,
65144,简化汉字,jiǎnhuà hànzì,,,,经过简化的汉字。如“体” “毕”,
65145,示波器,shìbōqì,,,名,显示某些随时间变化的物理量（如电压、电流等）波形的仪器。有磁电式示波器和阴极射线示波器两种,
65147,三极管,sānjíguǎn,,,名,具有三个电极的电子管。电子管三极管由阴极、板极和一个控制电极（栅极）组成。晶体管三极管由发射极、基极、集电极组成,
65148,马大哈,mǎdàhā,,,形,形容粗心大意，随随便便,你也太 马大哈 了，连自己家的电话号码都记不清 。
65148,马大哈,mǎdàhā,,,名,指粗心大意、随随便便的人,
65149,成俗,chéngsú,,,动,成为风俗,相沿 成俗
65149,成俗,chéngsú,,,名,已经形成的风俗,我国很多地区都有春节期间举办庙会的 成俗 。
65152,聊胜于无,liáoshèngyúwú,,,,比完全没有略好些,
65153,缺心眼儿,quēxīnyǎnr,,,,缺少聪明机智，不会见机行事,
65155,恃才傲物,shìcái-àowù,,,,仗着自己有才能而藐视别人（物：指除自己以外的人）,
65157,官架子,guānjiàzi,,,名,做官的威势和气派（含贬义）,这人官 儿 不大， 官架子 不小 。
65158,鹅蛋脸,édànliǎn,,,名,形似鹅蛋，微长而丰满的脸型,
65159,燃烧瓶,ránshāopíng,,,名,用以引燃并烧毁目标的武器，在玻璃瓶内装上液体燃烧剂，投掷落地后爆炸燃烧,
65161,一风吹,yīfēngchuī,,,,比喻全部勾销,原来的规章制度也有合理的部分，不能都 一风吹 。
65161,一风吹,yīfēngchuī,,,,比喻形成强大的社会风气（指不好的）,不要搞 一风吹 ，选人才光看文凭 。
65162,构词法,gòucífǎ,,,名,由语素组合成词的方法。汉语构词法有复合式和附加式等。复合式是“词根+词根”，如“人”和“民”合成“人民”；附加式是“词根+词缀” “词缀+词根”等，如“桌”和“子”构成“桌子”，“阿”和“姨”构成“阿姨”,
65163,大串联,dàchuànlián,,,动,特指1966年“文化大革命”初期大、中学校的“红卫兵”停课到全国各地进行串联活动。曾造成全国交通和社会秩序的严重混乱,
65166,乘务组,chéngwùzǔ,,,名,车、船、飞机上乘务员的基本组成单位,
65167,数得上,shǔdeshàng,,,动,相比之下比较突出或够标准,这个厂的产品在同行里是 数得上 的 。
65168,四面体,sìmiàntǐ,,,名,由四个三角形面所围成的立体,
65169,血循环,xuèxúnhuán,,,名,血液在心脏的作用下，循着心血管系统在全身周而复始流动的现象。将氧和营养物质运送到全身组织和器官，又将二氧化碳及其他代谢产物运至呼吸系统和排泄系统。分体循环和肺循环,
65171,缝合线,fénghéxiàn,,,名,指外科手术中缝合伤口的专用线。如羊肠线,
65171,缝合线,fénghéxiàn,,,名,大陆板块碰撞衔接的地方。我国青藏高原、华北地区等现均有若干亿年前的缝合线,
65172,机关炮,jīguānpào,,,名,利用机械装置可以自动连续发射炮弹的武器,
65176,白森森,báisēnsēn,,,形,形容白得吓人,老虎露出 白森森 的牙齿 。
65177,绝命书,juémìngshū,,,名,临终（多指自杀）前写下的遗书,
65178,色情狂,sèqíngkuáng,,,名,有变态性欲的人,
65180,起点站,qǐdiǎnzhàn,,,名,始发站,
65181,血口喷人,xuèkǒu-pēnrén,,,,比喻用恶毒的言语诬陷他人,
65183,二秘,èrmì,,,名,指大使馆、领事馆的二等秘书,
65184,紫云英,zǐyúnyīng,,,名,一年或二年生草本植物，茎直立或匍匐，叶倒卵形或椭圆形，花紫色或黄白色。绿肥作物和蜜源作物,
65190,东挪西借,dōngnuó-xījiè,,,,形容四处挪借钱物,
65192,黑色食品,hēisè shípǐn,,,,含有天然黑色素，外观黑色或黑褐色、黑紫色的粮食、菌类、调味品等的统称。如黑米、黑芝麻、木耳、香菇、豆豉等,
65194,傻呵呵,shǎhēhē,,,形,形容呆傻或憨厚的样子,
65195,小花脸,xiǎohuāliǎn,,,名,戏曲行当中丑角的俗称。因化装时在鼻梁上抹一小块白粉，故称,
65196,工装裤,gōngzhuāngkù,,,名,工人和一线工程技术人员等上班时穿的裤子，较宽大，有背带。一般用深色厚布制成,
65198,邮政特快专递,yóuzhèng tèkuài zhuāndì,,,,在邮政主管部门规定的时间内，以最快速度传递邮件的邮政业务。简称特快专递,
65201,接亲,jiēqīn,,,动,举行婚礼时男方到女方家里去接新娘,
65202,镇静药,zhènjìngyào,,,名,抑制中枢神经系统过度兴奋的药物，如溴化钠、鲁米那等,
65204,总悬浮颗粒物,zǒng xuánfú kēlìwù,,,,悬浮在空气中不易沉降的颗粒物的总称。包括固体、液体微粒和固体吸附液体、气体形成的颗粒物。其在空气中的含量是监测空气质量的重要指标之一,
65205,圣药,shèngyào,,,名,指灵验的药,
65207,槽头,cáotóu,,,名,放置牲口槽子的地方；泛指圈养牲口的地方,
65208,土坝,tǔbà,,,名,用泥土筑成的堤坝,
65209,音障,yīnzhàng,,,名,高速飞行的物体（如飞机、火箭）在速度接近声速时，前方的空气会发生异常变化，从而使物体的飞行受到阻碍，这种现象称作音障,
65210,舞星,wǔxīng,,,名,舞艺高超的舞蹈演员,
65211,勾肩搭背,gōujiān-dābèi,,,,彼此把手搭在对方的肩上或背上。形容亲昵,
65212,眼压,yǎnyā,,,名,眼球内的液体对外围组织的压力。人正常的眼压一般是10—21毫米水银柱之间，高于或低于这个标准都属于病态,
65215,聚讼纷纭,jùsòng-fēnyún,,,,形容许多人在一起争论不休，没有一致看法（讼：争论）,
65216,攀龙附凤,pānlóng-fùfèng,,,,汉·扬雄《法言·渊骞》：“攀龙鳞，附凤翼。”后用“攀龙附凤”比喻依附、投靠有权势的人,
65219,八面威风,bāmiàn-wēifēng,,,,形容神气十足，威势逼人,
65221,校核,jiàohé,,,动,校对并核查,校核 账单
65222,杯盘狼藉,bēipán-lángjí,,,,杯子、盘子等凌乱地堆放着。形容餐后桌上乱七八糟,
65226,烦劳,fánláo,,,动,敬词，表示请托，有劳对方,烦劳 您捎个口信 儿 。
65228,灵符,língfú,,,名,道士画的符。据称这种符很灵验，可以驱鬼神，降祸福,
65232,孝衣,xiàoyī,,,名,居丧期间穿的衣服，用白布或麻布制成,
65233,鱼唇,yúchún,,,名,用鲨鱼的唇加工而成的海味。富含胶质,
65234,迟误,chíwù,,,动,因迟缓而耽误；延误,这个命令要及时下达，不得 迟误 。
65236,日场,rìchǎng,,,名,影剧院白天放映或演出的场次,
65238,陪床,péichuáng,,,动,在病房内照料住院的病人,父亲住院，儿女们轮流 陪床 。
65244,向隅,xiàngyú,,,动,面对着墙角。形容孤独失意,忧郁感伤， 向隅 独坐 。
65246,见轻,jiànqīng,,,动,显得比原来轻（多指病情）,这半年来，病总不 见轻
65246,见轻,jiànqīng,,,动,显得比原来轻（多指病情）,负担 见轻
65246,见轻,jiànqīng,,,动,显得比原来轻（多指病情）,体重 见轻
65248,金瓜,jīnguā,,,名,南瓜的一种，扁圆形，成熟时表皮多呈金黄色,
65248,金瓜,jīnguā,,,名,古代兵器，棒端呈瓜状，金黄色。后常用为仪仗,
65251,铁器时代,tiěqì shídài,,,,考古学上指继青铜时代后的一个时代。这时人类已普遍制造和使用铁制的生产工具。我国在春秋战国时期，中原地区已普遍使用铁器,
65254,套袖,tàoxiù,,,名,套在衣袖外面保护衣袖的单层袖筒,
65256,野气,yěqì,,,名,乡野气息,这段描写农村生活的文字 野气 盎然 。
65256,野气,yěqì,,,名,粗野的习气,做事说话 野气 十足 。
65257,抽气,chōuqì,,,动,喘气,走这么点 儿 路就 抽气 ，身体太糟了 。
65257,抽气,chōuqì,,,动,（用器械）抽出空气,抽气 机
65257,抽气,chōuqì,,,动,（用器械）抽出空气,边 抽气 ，边灌水
65258,排爆,páibào,,,动,排除爆炸物,演练 排爆
65259,挖根,wāgēn,,,动,比喻寻找并铲除根源,迷信源于愚昧，想要 挖根 就要普及科学知识 。
65260,渐悟,jiànwù,,,动,佛教指不断排除障碍，逐渐觉悟；泛指对事理逐渐认识领悟,
65262,通窍,tōngqiào,,,动,中医指疏通关窍,
65263,深望,shēnwàng,,,动,深切地希望,深望 加倍努力
65265,冷缩,lěngsuō,,,动,遇冷收缩,热胀 冷缩
65266,斩仓,zhǎncāng,,,动,指以低于买入价的价格卖出所持有的期货或股票、国债等证券,
65267,山桃,shāntáo,,,名,落叶乔木，叶卵状披针形，边缘呈尖锯齿状，果实黄色，肉薄不能吃。多用作嫁接桃、梅、李等果树的砧木,
65268,虔心,qiánxīn,,,名,虔诚的心意,一片 虔心
65268,虔心,qiánxīn,,,形,虔诚,虔心 布道
65271,苍耳,cāng'ěr,,,名,一年生草本植物，叶呈三角形，春夏季开花，果实长卵形，有钩刺。可以做药材，也可榨制工业用油,
65274,穷寇,qióngkòu,,,名,陷入困境、走投无路的敌寇,宜将剩勇追 穷寇
65275,钝化,dùnhuà,,,动,刀具变钝；比喻斗志衰减,不要 钝化 了青年时的锐气 。
65275,钝化,dùnhuà,,,动,比喻矛盾变得不激烈，趋向缓和,
65275,钝化,dùnhuà,,,动,工业上指金属经阳极氧化或化学方法处理，由活泼态转变为不活泼态,
65276,递加,dìjiā,,,动,递增,数量 递加
65277,手黑,shǒuhēi,,,形,形容手段狠毒残酷,心毒 手黑
65278,忧苦,yōukǔ,,,形,忧愁痛苦,心情 忧苦
65281,改锥,gǎizhuī,,,名,装卸螺丝钉的工具，细钢棍的一端安有木柄，另一端呈“十”字形或“一”字形,
65282,顶职,dǐngzhí,,,动,顶替他人的职务；特指一些部门或企业的职工在退休时，子女按规定顶替其编制进入该部门或企业工作,
65283,踩水,cǎishuǐ,,,动,一种游泳技术。人直立深水中，两脚轮番踏水，使身体不下沉并能向前移动,
65284,动窝,dòngwō,,,动,离开原地,我在这里住了30年，始终没 动窝 。
65287,奋身,fènshēn,,,动,奋力投身（某一行动）,奋身 而起
65287,奋身,fènshēn,,,动,奋力投身（某一行动）,奋身 擒歹徒
65292,律宗,lǜzōng,,,名,我国佛教派别。唐代道宣所创，以研习和传持戒律为主,
65293,出乘,chūchéng,,,动,车、船、飞机等交通工具的乘务员随行上岗,安排 出乘 人员
65295,球心,qiúxīn,,,名,球的中心；球体直径的中点,
65299,夜不闭户,yèbùbìhù,,,,夜间睡觉不必关门闭户。形容社会安定，治安状况良好,路不拾遗， 夜不闭户 。
65300,灾异,zāiyì,,,名,指自然灾害和异常的自然现象。如山崩、地震、海啸、日食等,
65301,相减,xiāngjiǎn,,,动,几个数用减法运算,
65303,朗笑,lǎngxiào,,,动,爽朗地笑,开怀 朗笑
65304,雨靴,yǔxuē,,,名,防水的靴子，比雨鞋的鞋靿高,
65305,凭依,píngyī,,,动,依托；依靠,凭依 法理
65307,瓤子,rángzi,,,名,瓤①,
65307,瓤子,rángzi,,,名,瓤②,
65309,呆痴,dāichī,,,形,呆傻,
65310,絮棉,xùmián,,,名,轧好了的棉花,
65311,锁钥,suǒyuè,,,名,锁和钥匙,
65311,锁钥,suǒyuè,,,名,比喻军事要地,山海关素称“两京 锁钥 无双地，万里长城第一关” 。
65311,锁钥,suǒyuè,,,名,比喻做好某件事情的关键,弄清事实是解决问题的 锁钥 。
65313,详备,xiángbèi,,,形,详细完备,记载 详备
65314,花苗,huāmiáo,,,名,供观赏的花木的幼苗,
65315,横是,héngshi,,,副,表示揣测语气，相当于“也许” “大概”,这么晚了，他 横是 不来了吧 。
65316,横直,héngzhí,,,副,某些地区指横竖,不管多忙， 横直 得去一趟 。
65317,打围,dǎwéi,,,动,围捕野兽；泛指打猎,
65318,屏弃,bǐngqì,,,动,摒弃,
65319,闲逸,xiányì,,,形,清闲安逸,晚年生活 闲逸
65320,成诵,chéngsòng,,,动,对诗文熟读到能够背诵,过目 成诵
65320,成诵,chéngsòng,,,动,对诗文熟读到能够背诵,熟读 成诵
65322,栽秧,zāiyāng,,,动,插秧,
65323,惜墨如金,xīmò-rújīn,,,,原指作画时不轻易使用重墨；今也指写作时不轻易下笔，态度严谨，力求精炼,他 惜墨如金 ，篇篇都是精品 。
65324,汤池,tāngchí,,,名,蓄有沸水的护城河；借指防守坚固的城池,金城 汤池
65324,汤池,tāngchí,,,名,洗浴用的热水池；温泉,
65326,画境,huàjìng,,,名,图画中的境界；比喻优美如画的环境,
65327,丘八,qiūbā,,,名,旧时对兵的蔑称（“兵”字上下拆开，即成“丘” “八”）,
65328,吵翻,chǎofān,,,动,争吵得相互翻脸，关系闹僵,
65329,鸡奸,jījiān,,,动,男性之间发生性行为,
65330,绢画,juànhuà,,,名,在绢上画的画,
65333,琴书,qínshū,,,名,一种曲艺，以扬琴为主要伴奏乐器。有说有唱。较著名的有山东琴书、北京琴书、徐州琴书等,
65335,私淑,sīshū,,,动,敬仰其人的学问、人品，虽然未得到他本人的亲自传授却把他当作自己的老师,私淑 弟子
65336,浮筒,fútǒng,,,名,漂浮在水面的密闭金属筒，下端有链条与固定在水底的铁锚相连。用来系船、作浮标等,
65337,头帕,tóupà,,,名,头巾,
65338,强化食品,qiánghuà shípǐn,,,,指在生产过程中添加了人体所必需而原食品中含量不足的某些营养素（如维生素、氨基酸、蛋白质等）的食品,
65339,径行,jìngxíng,,,副,表示直接进行,径行 处理
65340,如履平地,rúlǚpíngdì,,,,（在有危险的地方行走）就如同走在平地上一样。形容即使是处理十分艰难的事也能轻松自如,
65341,汉隶,hànlì,,,名,汉代的隶书,
65343,牙口,yákou,,,名,指牛马等牲口的年龄。从牙齿数目及其磨损程度可以推定牲口的年龄，故称,
65343,牙口,yákou,,,名,指成年人牙齿咀嚼的能力,年纪大了， 牙口 不好 。
65345,耍笑,shuǎxiào,,,动,随意说笑,工作时间不许 耍笑 。
65345,耍笑,shuǎxiào,,,动,开玩笑戏弄人,不要 耍笑 别人
65346,豁然贯通,huòrán-guàntōng,,,,形容（久思不解的问题）一下子明白过来，迎刃而解,
65348,乖谬,guāimiù,,,形,荒谬；不合情理,行为 乖谬
65349,结党营私,jiédǎng-yíngsī,,,,结成小集团谋求私利,
65350,归宁,guīníng,,,动,出嫁的女子回娘家探望父母,归宁 省亲
65351,蛇胆,shédǎn,,,名,中药指蝮蛇的胆,
65352,仄声,zèshēng,,,名,汉语声调中平声以外声调的统称（跟“平声”相区别）,
65353,开仗,kāizhàng,,,动,开战,
65357,悖理,bèilǐ,,,形,违背常理；不合理,荒诞 悖理
65357,悖理,bèilǐ,,,形,违背常理；不合理,这事处理得太 悖理 。
65358,抵缴,dǐjiǎo,,,动,抵交,
65359,猎装,lièzhuāng,,,名,打猎穿的服装，一般有肩襻和腰带、裹腿,
65360,锚固,máogù,,,动,为使钢筋可靠地固定在钢筋水泥结构中而对钢筋进行一定的处理，如钢筋端部做成弯钩等,
65363,车刀,chēdāo,,,名,安在车床上用来切削加工工件的刀具。多用高速钢、硬质合金等材料制成,
65364,筹算,chóusuàn,,,动,原指用筹计算；泛指计算,筹算 一下得用多少个工 。
65364,筹算,chóusuàn,,,动,筹划谋算,筹算 一个万全之策 。
65365,导轮,dǎolún,,,名,机车前部起支撑作用并引导机车顺利通过铁路曲线的轮子,
65365,导轮,dǎolún,,,名,旧指机器上压紧皮带的轮子,
65366,表字,biǎozì,,,名,旧时成年人在本名以外另起的与本名在意义上有联系的别名。如岳飞表字鹏举,
65367,筒裙,tǒngqún,,,名,筒状的裙子。上下肥瘦大致相同，一般长不过膝，没有皱折,
65368,升档,shēngdàng,,,动,上升到更高的档次,我们医院 升档 为二级甲等 。
65372,监规,jiānguī,,,名,监狱的规章制度,
65374,骨胶,gǔjiāo,,,名,骨骼中起促进毛发生长、延缓骨髓老化等作用的一种物质,
65374,骨胶,gǔjiāo,,,名,用动物骨头熬制而成的胶状黏合剂,
65375,雄威,xióngwēi,,,名,强大的威力,万里海疆振 雄威
65375,雄威,xióngwēi,,,形,雄壮威武,雄威 之师
65376,萎谢,wěixiè,,,动,（花草）枯萎凋谢,菊花早都 萎谢 了
65377,太叔,tàishū,,,名,复姓,
65379,浮财,fúcái,,,名,指土地、房屋等不动产以外可以移动的财产。如现金、首饰、衣服、家具等,
65380,日上三竿,rìshàngsāngān,,,,太阳已升得很高。形容时间已经不早,
65381,成夜,chéngyè,,,副,整夜地,成夜 咳嗽
65383,截查,jiéchá,,,动,拦截检查,截查 过往车辆
65384,产道,chǎndào,,,名,胎儿脱离母体时经过的通道，包括骨盆、子宫颈和阴道,
65386,双规,shuāngguī,,,动,中国共产党进行纪律检查时调查的一种方式，即令被调查者在规定的时间、规定的地点接受调查,
65388,木立,mùlì,,,动,呆呆地站立着,泥塑似的 木立 着
65391,麦茬,màichá,,,名,麦子收割后留在地里的根和残茎,
65391,麦茬,màichá,,,,区别麦子收割后准备种植或已经种植的（土地或作物）,麦茬 复播
65391,麦茬,màichá,,,,区别麦子收割后准备种植或已经种植的（土地或作物）,麦茬 玉米
65392,倒坍,dǎotān,,,动,倒塌,
65394,名衔,míngxián,,,名,头衔,
65396,两造,liǎngzào,,,名,指法律行为或诉讼行为中的双方当事人（造：相对两方中的一方）。如原告和被告,
65397,服式,fúshì,,,名,服装款式,服式 新颖
65398,将息,jiāngxī,,,动,调养；休息,将息 数日
65399,停灵,tínglíng,,,动,安葬前暂时把灵柩安置于某处,
65400,红专,hóngzhuān,,,形,又红又专，指思想进步、专业能力强（多用于20世纪五六十年代）,
65403,追补,zhuībǔ,,,动,追加,追补 投资
65403,追补,zhuībǔ,,,动,事后弥补,亏空巨大，无法 追补 。
65405,感愤,gǎnfèn,,,动,面对不平的事情而激动愤慨,忧国 感愤 ，乃赋《离骚》 。
65406,爆料,bàoliào,,,动,突然披露使人感到意外或惊讶的事情,网帖 爆料 了这对模范明星夫妻已经分手 。
65407,带累,dàilěi,,,动,使他人或他方连带受到损害,一人不守纪律 带累 全组 。
65410,垦种,kěnzhòng,,,动,垦荒种植,垦种 荒地
65411,乱兵,luànbīng,,,名,叛变或被打散的士兵,
65412,吃一堑，长一智,chīyīqiàn，zhǎngyīzhì,,,,受一次挫折，得一次教训，长一分见识（堑：壕沟；比喻挫折或失败）,吃一堑，长一智 ，坏事也许能变成好事 。
65414,寒苦,hánkǔ,,,形,穷苦,寒苦 家庭
65414,寒苦,hánkǔ,,,形,穷苦,出身 寒苦
65415,竹布,zhúbù,,,名,本指用竹子作原料织成的布。后指淡蓝色或白色的纹理致密、手感挺括的棉布，多用来做夏衣,
65416,期求,qīqiú,,,动,想要得到（多用于抽象事物）,这样做，并不 期求 什么报答 。
65418,横挑鼻子竖挑眼,héng tiāo bízi shù tiāo yǎn,,,,比喻百般挑剔，处处乱挑毛病,
65419,鸡瘟,jīwēn,,,名,鸡的各种急性传染病的统称,
65420,哀恳,āikěn,,,动,苦苦地恳求,
65421,土鳖,tǔbiē,,,名,地鳖,
65422,老爷们儿,lǎoyémenr,,,名,男子汉；成年男子,这个村的 老爷们儿 外出打工的不少 。
65422,老爷们儿,lǎoyémenr,,,名,某些地区指丈夫,她很体贴自己的 老爷们儿 。
65423,斯文扫地,sīwén-sǎodì,,,,指文化或文人被侮辱、摧残；也指文化人自甘堕落（扫地：比喻声誉、威信等完全丧失）,
65433,徒子徒孙,túzǐ-túsūn,,,,徒弟和徒孙；比喻党羽、信徒等（多含贬义）,
65434,有眼无珠,yǒuyǎn-wúzhū,,,,长着眼睛却没有眼珠。形容见识浅陋，没有分辨能力,
65436,目迷五色,mùmíwǔsè,,,,眼睛被五颜六色所迷乱。比喻事物错综复杂，使人难以分辨。也讥讽人缺乏辨别力，被外物迷惑,
65437,喊价,hǎnjià,,,动,（卖方）报价,商家 喊价 太贵
65441,腰肌劳损,yāojī láosǔn,,,,腰部软组织因过度劳累或突然牵引而受到损伤,
65443,废铜烂铁,fèitóng-làntiě,,,,被废弃的各种金属物品；比喻没有用的器物,
65445,棋逢对手,qíféngduìshǒu,,,,下棋遇上了水平相当的对手；比喻双方本领或力量相当,两个球队相遇，真是 棋逢对手 ，难分上下 。
