rank,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
70104,贝子,bèizǐ,,,名,满语音译 清代满族贵族的世袭封爵。位在贝勒之下,
70105,吊兰,diàolán,,,名,多年生常绿草本植物，叶丛生，长条形，从叶丛中长出细长下垂的花轴，春夏间开白花。可盆栽供观赏,
70106,寿酒,shòujiǔ,,,名,庆祝生日的酒宴；特指老年人生日的酒宴,
70108,枕芯,zhěnxīn,,,名,装在枕套中的松软囊状物，里面填充荞麦皮、蒲绒等,
70109,如坐春风,rúzuòchūnfēng,,,,就像置身于和暖的春风之中。比喻受到良师的教诲,
70111,上妆,shàngzhuāng,,,动,化妆,
70113,果料,guǒliào,,,名,加在点心或面包上的佐味辅料。如青丝、红丝、瓜子仁、葡萄干等,
70114,於菟,wūtú,,,名,古代楚国人称老虎,
70117,倾耳,qīng'ěr,,,动,侧着耳朵。表示很注意地听,倾耳 静听
70118,管界,guǎnjiè,,,名,所管辖的地区,
70118,管界,guǎnjiè,,,名,所管辖地区的边界,
70119,砧木,zhēnmù,,,名,嫁接植物时承受接穗的植物体。如把大枣树枝嫁接到酸枣树上，酸枣树就是砧木,
70120,棉条,miántiáo,,,名,纺纱过程中的半成品。在梳棉机上制成“生条”，再经并条机加工为“熟条”，供进一步纺纱用。生条与熟条统称棉条,
70123,面访,miànfǎng,,,动,当面访问,有些事电话里说不清，最好去 面访 。
70127,瞎聊,xiāliáo,,,动,随意地闲扯、聊天 儿,
70128,脚踩两只船,jiǎo cǎi liǎng zhī chuán,,,,比喻为了投机取巧或给自己留后路，同对立的双方都主动亲近,
70132,宽贷,kuāndài,,,动,宽恕,对首恶分子，决不 宽贷 。
70133,舍间,shèjiān,,,名,舍下,
70134,器宇,qìyǔ,,,,现在一般写作“气宇”,
70138,利息所得税,lìxī suǒdéshuì,,,,国家对个人存款、有价证券等所得利息征收的所得税,
70141,软水,ruǎnshuǐ,,,名,不含或仅含少量钙、镁等的可溶性盐类的水。软水煮沸基本不生成水垢。如正常的雨水、蒸馏水等,
70142,胰液,yíyè,,,名,胰腺分泌出的一种消化液。无色透明，呈碱性，内含多种消化酶，能分解蛋白质、脂肪和淀粉等，经导管排入十二指肠,
70143,满勤,mǎnqín,,,动,按规定时间上班，从未缺勤；全勤,小李月月 满勤
70145,苟且偷安,gǒuqiě-tōu'ān,,,,得过且过，只图眼前的安逸,
70147,骨力,gǔlì,,,名,比喻诗文、书画作品中表现出的雄劲刚健的力量和气势,骨力 遒劲的楷书
70151,河南坠子,hénán zhuìzi,,,,坠子④的通称,
70153,显卡,xiǎnkǎ,,,名,显示器适配卡的简称。电子计算机中用来把主机输出信号传入显示器的硬件设备,
70154,仰人鼻息,yǎngrénbíxī,,,,比喻依靠别人生存，迎合别人的意旨行事（鼻息：从鼻孔里出入的气息）,
70155,落拓不羁,luòtuò-bùjī,,,,性情放浪，行为散漫，不受约束（羁：约束，拘束）,
70157,前晌,qiánshǎng,,,名,某些地区指上午,
70159,五马分尸,wǔmǎ-fēnshī,,,,古代一种酷刑，即车裂。把人的四肢和头分别拴在五辆马车上，然后驱马向五个方向奔驰，把人撕碎；泛指处以极刑。比喻把完整的东西分割得很零碎,
70167,骨鲠在喉,gǔgěng-zàihóu,,,,鱼骨头卡在喉咙里。比喻有话憋在心里，不说出来不痛快,
70171,蠹鱼,dùyú,,,名,衣鱼,
70174,连鬓胡子,liánbìn húzi,,,,络腮胡子,
70177,跳梁小丑,tiàoliáng-xiǎochǒu,,,,在舞台上跳跳蹦蹦，以滑稽取笑的丑角。比喻上窜下跳猖狂捣乱的卑劣小人,
70180,次声波,cìshēngbō,,,名,低于人耳能听到的最低频率（20赫）的声波。次声波在传播中衰减很小，可用于火山、地震、台风等的预测。次声波能引起人体内脏共振、位移和形变，造成功能损害,
70182,雪里送炭,xuělǐ-sòngtàn,,,,雪中送炭,
70187,流盼,liúpàn,,,动,转动目光看（多指女子）,美目 流盼
70190,俭约,jiǎnyuē,,,形,俭朴节约,
70194,冲澡,chōngzǎo,,,动,用水冲洗身体；洗澡,
70195,平乱,píngluàn,,,动,平定叛乱、暴乱,
70201,劫盗,jiédào,,,动,抢劫偷盗,大肆 劫盗 财物
70201,劫盗,jiédào,,,名,强盗,捕获一伙 儿 劫盗
70209,表面张力,biǎomiàn zhānglì,,,,液体表面分子间相互吸引的力。由于它的作用，液体的表面总是趋向于尽可能缩小。如叶子上的水珠总是呈球形,
70212,公私兼顾,gōngsī-jiāngù,,,,既要以国家、集体的大局为重，又要照顾好个人利益,
70212,公私兼顾,gōngsī-jiāngù,,,,解放初期特指对民族资本主义工商业的政策，兼顾公方（国家）和私方（资本家）的利益,公私兼顾 ，劳资两利 。
70213,面包圈,miànbāoquān,,,名,呈环形的面包,
70214,志怪小说,zhìguài xiǎoshuō,,,,古典小说的一类，以神灵鬼怪故事为题材，盛行于魏晋和南北朝,
70217,游泳裤,yóuyǒngkù,,,名,指游泳时穿的短裤,
70218,狗尾草,gǒuwěicǎo,,,名,莠①的俗称,
70220,遏阻,èzǔ,,,动,阻止；拦住,成功地 遏阻 了敌人的增援部队 。
70221,彩墨画,cǎimòhuà,,,名,中国画的一种，用彩色颜料和墨汁绘成的画,
70222,落地式,luòdìshì,,,区别,（器物）可着地或放置在地面上的,落地式 窗帘
70222,落地式,luòdìshì,,,区别,（器物）可着地或放置在地面上的,落地式 音响
70223,强行军,qiángxíngjūn,,,动,（部队在紧急情况下）加快速度和延长日行进时间行军,部队 强行军 三天三夜，及时赶到预定位置 。
70226,调级,tiáojí,,,动,调整级别；晋级,
70227,鞍马劳顿,ānmǎ-láodùn,,,,指长途骑马十分劳累；形容旅途或战斗生活十分辛苦疲劳,
70230,自卖自夸,zìmài-zìkuā,,,,自己夸自己卖的东西；比喻自我吹嘘,
70231,预分,yùfēn,,,动,正式分配前的部分分配；为征求意见而进行的初步分配,先 预分 一些红利
70232,电子词典,diànzǐ cídiǎn,,,,以磁记录或光记录介质为载体的辞书。是电子出版物的一种,
70234,袅袅婷婷,niǎoniǎo-tíngtíng,,,形,形容女子走路时体态轻柔优美的样子,
70235,阴阳人,yīnyángrén,,,名,两性人,
70236,挥斥,huīchì,,,动,斥责；指斥,挥斥 敌顽，义正词严 。
70236,挥斥,huīchì,,,形,（意气）奔放,书生意气， 挥斥 方遒 。
70237,旧章,jiùzhāng,,,名,旧有的典章制度,不循 旧章
70238,麦精,màijīng,,,名,用麦芽糖和淀粉酶加辅料制成的浸膏，常用来制麦精鱼肝油,
70239,课代表,kèdàibiǎo,,,名,教学班中负责跟某门课程的任课教师沟通教学情况的学生代表，一般每门课程一名,
70240,飞短流长,fēiduǎn-liúcháng,,,,散布流言蜚语，拨弄是非,
70241,滑旱冰,huáhànbīng,,,,一种体育运动,
70243,桃符,táofú,,,名,古代挂在大门上的两块画着门神或写着门神名字的桃木板，据说可以避邪。五代时开始在上面贴春联，于是桃符便成为春联的别名,爆竹一声除旧， 桃符 万户更新 。
70244,跑江湖,pǎojiānghú,,,,旧指奔走于各地以卖艺、行医、算卦、相面等为生,
70247,课间操,kèjiāncāo,,,名,学生在上课间歇时间做的集体操，多是广播体操,
70250,飞蛾扑火,fēi'é-pūhuǒ,,,,蛾子扑向火光。比喻自取灭亡,
70254,花香鸟语,huāxiāng-niǎoyǔ,,,,鸟语花香,
70255,跑码头,pǎomǎtou,,,,指往返于沿海、沿江的城市从事经商等活动,
70257,批拨,pībō,,,动,批准调拨,批拨 救济款
70258,坐怀不乱,zuòhuái-bùluàn,,,,即使漂亮女子坐在怀里也不胡思乱想。比喻男子作风正派,
70260,绿色标志,lǜsè biāozhì,,,,环境标志,
70261,混混儿,hùnhunr,,,名,地痞流氓,
70263,减压阀,jiǎnyāfá,,,名,使流体压力降低到规定标准的阀门。常用以降低蒸气或压缩空气、液压油等的压力,
70264,大烟鬼,dàyānguǐ,,,名,对吸鸦片成瘾的人的蔑称,
70268,褥垫,rùdiàn,,,名,床垫,
70268,褥垫,rùdiàn,,,名,坐垫,
70269,垂髫,chuítiáo,,,名,古代儿童的发式，即把头发扎起来下垂着。借指儿童或儿童时期,与君 垂髫 相识
70269,垂髫,chuítiáo,,,名,古代儿童的发式，即把头发扎起来下垂着。借指儿童或儿童时期,黄发 垂髫 ，并怡然自乐 。
70272,邀宠,yāochǒng,,,动,迎合有权势的人，企望得到宠信,贪功 邀宠
70273,脂肪瘤,zhīfángliú,,,名,良性肿瘤，由脂肪组织构成，表现为皮下柔软肿块，与皮肤无粘连，可推动，一般没有特殊症状,
70277,吞蚀,tūnshí,,,动,侵吞；侵蚀,吞蚀 公物应受到法律制裁
70277,吞蚀,tūnshí,,,动,侵吞；侵蚀,罪恶 吞蚀 着他那颗原本善良的心 。
70279,直性子,zhíxìngzi,,,形,性情直爽,
70279,直性子,zhíxìngzi,,,名,性情直爽的人,他是个 直性子
70280,调速器,tiáosùqì,,,名,自动调节转速的机械装置，可使机器转速保持稳定,
70281,顿开茅塞,dùnkāi-máosè,,,,茅塞顿开,
70283,开口笑,kāikǒuxiào,,,名,一种油炸的面食，炸熟后膨胀开裂，像大笑的嘴,
70284,穿云破雾,chuānyún-pòwù,,,,穿过云雾；也形容冲破阻碍，奋勇向前,
70286,揖让,yīràng,,,动,拱手作揖，互相谦让。古代宾主相见的一种礼节,宾主频频 揖让
70288,渔人之利,yúrénzhīlì,,,,比喻两方相争，第三者轻易从中得利,
70295,躲懒,duǒlǎn,,,动,逃避艰苦的劳动或工作；偷懒,大家都在忙，我怎么能 躲懒 呢!
70296,托病,tuōbìng,,,动,借口有病,托病 谢客
70297,暗事,ànshì,,,名,暗中做的事或不光明正大的事,明人不做 暗事
70298,贪贿,tānhuì,,,动,贪污和受贿,贪贿 获罪
70299,奢糜,shēmí,,,,现在规范词形写作“ 奢靡 ”,
70300,玄色,xuánsè,,,名,黑色,
70302,守望相助,shǒuwàng-xiāngzhù,,,,为防备外来侵害，相邻各处协同守卫瞭望，遇警互相通报支援,
70303,船桅,chuánwéi,,,名,船的桅杆,
70305,敲骨吸髓,qiāogǔ-xīsuǐ,,,,敲开骨头吸食骨髓。比喻残酷地剥削压榨,
70306,裙裤,qúnkù,,,名,妇女穿的一种裤子，较宽松，像裙子,
70307,罢演,bàyǎn,,,动,演员为达到某种目的而拒绝演出,
70309,銮驾,luánjià,,,名,皇帝的车驾；借指皇帝,
70310,单叶,dānyè,,,名,一个叶柄上只生长一个叶片的叶子。如白杨叶、梧桐叶、枫树叶等,
70312,凉丝丝,liángsīsī,,,形,形容略微有些凉,拌凉粉吃起来 凉丝丝 的 。
70313,娇娘,jiāoniáng,,,名,少女；美女,
70315,池座,chízuò,,,名,老式剧场正厅前部的座位,
70318,案牍,àndú,,,名,公务文书,无 案牍 之劳
70319,湿乎乎,shīhūhū,,,形,形容物体很湿,毛巾 湿乎乎 的
70320,礼服呢,lǐfúní,,,名,直贡呢,
70322,讽谏,fěngjiàn,,,动,含蓄委婉地规劝君主或尊长,
70323,敦睦,dūnmù,,,动,使友好和睦,敦睦 邦交
70324,感恩图报,gǎn'ēn-túbào,,,,感激别人给予的恩惠并谋求回报对方,
70325,害眼,hàiyǎn,,,动,生眼病,她在 害眼 ，怕光
70326,银本位,yínběnwèi,,,名,以一定重量和成色的白银作本位货币的货币制度,
70328,平方根,píngfānggēn,,,名,对一个数进行开平方运算所得的数。如9的平方根是3和-3。在实数范围内，负数没有平方根,
70329,返祖现象,fǎnzǔ xiànxiàng,,,,生物体在进化过程中已经退化的器官或组织又重新出现的现象。如个别人长有尾巴或全身多毛,
70331,西番莲,xīfānlián,,,名,藤本植物，叶互生，掌状分裂，花有红、黄、粉红等颜色，结黄色浆果。原产巴西，供观赏,
70333,出账,chūzhàng,,,动,将已经支出的款项、财物登入账簿,
70333,出账,chūzhàng,,,名,支出的款项,购置设备有三万元的 出账 。
70334,中元节,zhōngyuánjié,,,名,我国传统节日，在农历七月十五日。这一天民间有祭祀祖先和亡故亲人的习俗。俗称鬼节,
70335,冲浪板,chōnglàngbǎn,,,名,供人冲浪时踏在脚下在水面滑行的板。一般用泡沫塑料制成，中间宽，前后两端稍窄,
70338,露富,lòufù,,,动,显露出富有,
70341,护卫艇,hùwèitǐng,,,名,以小口径舰炮为主要武器的小型舰艇。主要任务是近岸海区巡逻、护渔和护航,
70342,药饵,yào'ěr,,,名,药用的糕饼类食品,
70342,药饵,yào'ěr,,,名,拌上毒药的诱饵,用 药饵 灭鼠
70343,防除,fángchú,,,动,预防并消除,防除 虫害
70346,宝石婚,bǎoshíhūn,,,名,西方习俗，称结婚40周年为红宝石婚，45周年为蓝宝石婚,
70349,拖腔,tuōqiāng,,,动,戏曲演唱时，某字拖长音,他善用鼻音 拖腔
70351,夹注,jiāzhù,,,名,夹在正文字句中的注释，字体一般较正文小,
70352,坐天下,zuòtiānxià,,,,坐江山,
70353,电警棍,diànjǐnggùn,,,名,警察使用的可以放出高压电的特制棍棒,
70354,密函,mìhán,,,名,密信,
70356,红马甲,hóngmǎjiǎ,,,名,红色背心,
70356,红马甲,hóngmǎjiǎ,,,名,借指证券交易所的交易员。他们上岗时穿红背心，故称,
70359,立卷,lìjuàn,,,动,建立卷宗,全部档案已 立卷 归宗 。
70360,不名一文,bùmíng-yīwén,,,,一文钱也没有（名：占有；文：旧时币值最小的铜钱）。形容极其穷困,
70361,午餐肉,wǔcānròu,,,名,用猪肉作原料制成的肉糜罐头食品,
70362,石坊,shífāng,,,名,用石头建成的牌坊,
70366,参谒,cānyè,,,动,参拜,参谒 大禹陵
70367,太岁头上动土,tàisuì tóushang dòngtǔ,,,,古人认为太岁神的所在地与天上的岁星相应，凡掘地动工、迁徙等都要躲开太岁的方位，否则会遭灾。比喻触犯强者,
70371,邮汇,yóuhuì,,,动,通过邮局汇款,
70373,签押,qiānyā,,,动,旧时在文书上签字或画押，表示承担责任,
70374,凸面,tūmiàn,,,名,物体凸起的表面或一面,凸面 镜
70374,凸面,tūmiàn,,,名,物体凸起的表面或一面,纪念章的图案在 凸面 。
70375,请援,qǐngyuán,,,动,请求援助,无需 请援
70377,藏掖,cángyē,,,动,竭力掩藏、遮盖,这件事是 藏掖 不住的
70377,藏掖,cángyē,,,动,竭力掩藏、遮盖,别藏藏掖掖的了
70377,藏掖,cángyē,,,名,藏掖的事,我把知道的都说了，绝对没有什么 藏掖 。
70379,提词,tící,,,动,戏剧演出时在幕后给演员提示台词,他演戏从不用别人 提词 。
70380,承欢,chénghuān,,,动,迎合他人的意图，以博得欢心；特指侍奉父母，使高兴,承欢 膝下
70383,吃准,chīzhǔn,,,动,准确把握或搞清楚,先把招标项目 吃准 ，再决定是否投标 。
70386,镜花水月,jìnghuā-shuǐyuè,,,,镜里的花，水里的月。比喻虚幻不实的东西,
70387,破罐破摔,pòguàn-pòshuāi,,,,比喻犯了错误或遭受挫折后便自暴自弃，向更坏的方向发展,
70389,眼观六路，耳听八方,yǎnguānliùlù，ěrtīngbāfāng,,,,形容机智、灵活，消息灵通，能掌握各方面的情况（六路：上、下、左、右、前、后）,
70390,拙见,zhuōjiàn,,,名,谦词，用于称自己的见解,几点 拙见 ，谨供参考 。
70391,脊索动物,jǐsuǒ dòngwù,,,,动物界最高等的一门。成体或幼体背侧有一略呈棒形的支柱脊索，故称,
70394,贬责,biǎnzé,,,动,贬低并指责,横遭 贬责
70394,贬责,biǎnzé,,,动,贬低并指责,自我 贬责
70396,驼鹿,tuólù,,,名,鹿的一种。体长两米多，尾短。雄性有角，横生成板状，分叉很多。善游泳，不喜成群。属国家保护动物,
70397,明瓦,míngwǎ,,,名,旧时镶嵌在窗间或屋顶上的、用以采光的半透明薄片。多用蛎、蚌等的壳磨制而成,
70398,松球,sōngqiú,,,名,松果,
70399,走棋,zǒuqí,,,动,下棋时挪动棋子；也指下棋,
70400,降调,jiàngdiào,,,名,音高由高而低的声调,普通话的去声字读 降调 。
70400,降调,jiàngdiào,,,动,降职调动,因不能胜任原职，已被 降调 到基层 。
70401,混充,hùnchōng,,,动,混同冒充,混充 正品
70402,九九归一,jiǔjiǔ-guīyī,,,,原为珠算口诀，意思是九除以九得一；后用来比喻事物几经周转最后又回到原处，相当于“归根到底”,
70405,路不拾遗,lùbùshíyí,,,,遗失在路上的东西都没人拾取。形容社会风气非常好,
70406,立井,lìjǐng,,,名,竖井,
70407,驭手,yùshǒu,,,名,驾驭车马的人,
70408,亮底,liàngdǐ,,,动,将内情公开,别卖关子了，快 亮底 吧 。
70408,亮底,liàngdǐ,,,动,显示结果,谁是第一名，评委们很快就要 亮底 了 。
70409,软腭,ruǎn'è,,,名,口腔上部靠后较软的部分,
70411,禄位,lùwèi,,,名,俸禄和爵位；借指官职,
70412,鹿寨,lùzhài,,,名,军用障碍物，把树木枝干交叉设置在防御地点，用来阻碍敌人前进。因形如鹿角，故称,
70413,音序,yīnxù,,,名,字母表中字母排列的先后顺序,音序 检字法
70415,邯郸学步,hándān-xuébù,,,,《庄子·秋水》里说，战国时有个燕国人到了赵国都城邯郸，看到那里的人走路姿势很美，就学习起来，结果不但没学会，反而连自己原来的走法也忘了，只好爬着回去。比喻盲目地模仿别人不成，反而把自己原有的技能也丢了,
70417,平绒,píngróng,,,名,表面有平整而短密的绒毛的棉织物。厚实柔软，适于做服装、鞋帽及舞台帘幕等,
70418,经纱,jīngshā,,,名,纺织品纵向排列的纱,
70419,非织造布,fēizhīzàobù,,,名,将纺织纤维制成纤维网，再用化学方法或热熔方法黏合或用针刺、针织等方法连缀而成的片状物。因不经过纺织过程，故称,
70420,戳子,chuōzi,,,名,戳④,
70421,宏才,hóngcái,,,名,非凡的才干；杰出的人才,宏才 大略
70421,宏才,hóngcái,,,名,非凡的才干；杰出的人才,商界 宏才
70422,水钻,shuǐzuàn,,,名,指人造钻石,
70423,陪绑,péibǎng,,,动,旧时处决犯人时，把未犯死罪或暂缓执行死刑的人犯跟立即处决的犯人一同绑赴刑场；现比喻自己没做错事，却要跟着别人一起受责罚,
70429,互文,hùwén,,,名,一种修辞方法。上下文各有交错省略而互相补充。如“战城南，死郭北”意即战死在城南或战死在城北，“秦时明月汉时关”意即秦汉时的明月和秦汉时的关隘,
70434,欢实,huānshi,,,形,开心；起劲,他舞得更 欢实 了
70434,欢实,huānshi,,,形,开心；起劲,孩子们玩得挺 欢实 。
70436,敕建,chìjiàn,,,动,奉帝王命令建造,这是一座明代 敕建 的古庙 。
70437,病病歪歪,bìngbing-wāiwāi,,,形,形容身体多病，衰弱无力,别看他 病病歪歪 的，却从不闲着 。
70439,幽邃,yōusuì,,,形,幽深,岩洞 幽邃
70444,吉星高照,jíxīng-gāozhào,,,,古人认为吉星（福、禄、寿三星）高照是万事如意的征兆。多用来形容人交了好运,
70445,虎胆,hǔdǎn,,,名,无所畏惧的胆量,英雄 虎胆
70446,天塌地陷,tiāntā-dìxiàn,,,,天崩塌，地陷落。形容发生重大灾难或严重事变,
70447,挤牙膏,jǐyágāo,,,,比喻交代问题不痛快，像挤牙膏似的挤一点 儿 出一点 儿 有话就痛痛快快地说，不要 挤牙膏,
70448,胡子茬儿,húzichár,,,名,又短又硬的胡子,
70449,匀整,yúnzhěng,,,形,匀称整齐,笔法 匀整 ，画功细腻
70449,匀整,yúnzhěng,,,形,匀称整齐,肉片 儿 切得 匀整
70451,适婚,shìhūn,,,区别,（符合法律规定）适合结婚的,适婚 年龄
70451,适婚,shìhūn,,,区别,（符合法律规定）适合结婚的,适婚 男女
70452,集体户,jítǐhù,,,名,由若干单身集合在一起组成的住户；特指“文化大革命”时期到农村插队落户的知识青年住在一起构成的小集体,
70453,仗恃,zhàngshì,,,动,凭借；依靠（含贬义）,仗恃 财力搞不正当竞争 。
70454,柴扉,cháifēi,,,名,柴门,柴扉 半掩
70455,人身事故,rénshēn shìgù,,,,在生产劳动或工作中发生的人身伤亡事故,
70458,喷云吐雾,pēnyún-tǔwù,,,,喷吐云雾；多形容抽烟时喷出很多烟，像云雾迷漫,
70460,豪族,háozú,,,名,豪门大族；有钱有势的家族,名门 豪族
70461,保守疗法,bǎoshǒu liáofǎ,,,,在外科范围内采用的非手术治疗方法,
70462,印台,yìntái,,,名,供盖章使用的印油盒,
70466,长歌当哭,chánggē-dàngkū,,,,把放声歌咏当作痛哭。指以诗文来抒发心中的悲愤,长歌当哭 ，以表哀思 。
70468,禅门,chánmén,,,名,佛门,
70470,困兽犹斗,kùnshòu-yóudòu,,,,被围困的野兽还会拼命相斗。比喻身陷绝境仍然竭力挣扎（多含贬义）,
70471,卵泡,luǎnpāo,,,名,由卵细胞及其周围的细胞组成的囊泡，处于卵巢内,
70473,牛刀小试,niúdāo-xiǎoshì,,,,用宰牛的刀稍微试一下。比喻有很大本领的人先在小的事情上稍加施展，初显才干,
70474,小孩子家,xiǎoháizijia,,,名,小孩 儿 ①（含轻蔑意） 一个 小孩子家 ，打听那么多干什么?,
70475,吃哑巴亏,chīyǎbakuī,,,,吃了亏不敢或不便声张,
70480,数字控制,shùzì kòngzhì,,,,一种操作指令以数字显示的自动化控制技术。在工业生产和很多领域的管理中已广泛应用。简称数控,
70482,假模假式,jiǎmó-jiǎshì,,,,装模作样,
70485,仗义疏财,zhàngyì-shūcái,,,,主持正义，不看重钱财。形容为了正义肯拿出钱财帮助人,
70487,不落窠臼,bùluò-kējiù,,,,比喻文学艺术创作不落俗套，有独创性（窠臼：旧式门下承受转轴的臼形小坑，比喻旧格式、老套子）,
70488,窝主,wōzhǔ,,,名,窝藏罪犯、赃款、赃物、违禁品等的人,
70492,骨头架子,gǔtou jiàzi,,,,人或高等动物的骨骼；借指极瘦的人,一病几年，成了副 骨头架子 。
70496,风流云散,fēngliú-yúnsàn,,,,像风一样流逝，像云一样飘散。比喻原来相聚在一起的人四散飘零,当年的好友早已 风流云散 。
70497,粉蝶,fěndié,,,名,蝴蝶的一种。翅白色，多有黑色斑点。幼虫以白菜、萝卜等蔬菜的叶子为食，是农业的害虫,
