hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
115006,银杉,65006,49581,yín shān,1
115008,凶焰,65008,49582,xiōng yàn,1
115012,大材小用,65012,49583,dà cái xiǎo yòng,1
115018,地老天荒,65018,49584,dì lǎo tiān huāng,1
115019,筵宴,65019,49585,yán yàn,1
115023,螟虫,65023,49586,míng chóng,1
115025,声辩,65025,49587,shēng biàn,1
115027,宽宥,65027,49588,kuān yòu,1
115028,拜客,65028,49589,bài kè,1
115029,黏着,65029,49590,nián zhuó,1
115031,蜡炬,65031,49591,là jù,1
115032,驼色,65032,49592,tuó sè,1
115033,批点,65033,49593,pī diǎn,1
115039,怫然,65039,49594,fú rán,1
115040,银匠,65040,49595,yín jiang,1
115047,蟾宫,65047,49596,chán gōng,1
115049,蹲坑,65049,49597,dūn kēng,1
115056,缮写,65056,49598,shàn xiě,1
115057,毁誉参半,65057,49599,huǐ yù cān bàn,1
115059,弹跳力,65059,49600,tán tiào lì,1
115061,圣诞卡,65061,49601,shèng dàn kǎ,1
115069,团练,65069,49602,tuán liàn,1
115072,弓背,65072,49603,gōng bèi,1
115073,允当,65073,49604,yǔn dàng,1
115075,线香,65075,49605,xiàn xiāng,1
115078,凤仙花,65078,49606,fèng xiān huā,1
115080,高姿态,65080,49607,gāo zī tài,1
115081,逼供信,65081,49608,bī gòng xìn,1
115083,和事佬,65083,49609,hé shì lǎo,1
115084,糊涂账,65084,49610,hú tu zhàng,1
115085,纱灯,65085,49611,shā dēng,1
115086,牙慧,65086,49612,yá huì,1
115092,耳廓,65092,49613,ěr kuò,1
115099,虎口拔牙,65099,49614,hǔ kǒu bá yá,1
115100,拱坝,65100,49615,gǒng bà,1
115101,看扁,65101,49616,kàn biǎn,1
115106,坨子,65106,49617,tuó zi,1
115107,乘方,65107,49618,chéng fāng,1
115109,坟冢,65109,49619,fén zhǒng,1
115110,浅白,65110,49620,qiǎn bái,1
115111,锐眼,65111,49621,ruì yǎn,1
115119,不过尔尔,65119,49622,bù guò ěr ěr,1
115120,蝇营狗苟,65120,49623,yíng yíng gǒu gǒu,1
115123,胆小如鼠,65123,49624,dǎn xiǎo rú shǔ,1
115124,胰子,65124,49625,yí zi,1
115128,私章,65128,49626,sī zhāng,1
115132,哈喇,65132,49627,hā la,1
115133,驻屯,65133,49628,zhù tún,1
115136,消声器,65136,49629,xiāo shēng qì,1
115137,十进制,65137,49630,shí jìn zhì,1
115139,风油精,65139,49631,fēng yóu jīng,1
115140,诨名,65140,49632,hùn míng,1
115142,拦挡,65142,49633,lán dǎng,1
115145,示波器,65145,49634,shì bō qì,1
115148,马大哈,65148,49635,mǎ dà hā,1
115152,聊胜于无,65152,49636,liáo shèng yú wú,1
115153,缺心眼儿,65153,49637,quē xīn yǎn er,1
115154,熟语,65154,49638,shú yǔ,1
115155,恃才傲物,65155,49639,shì cái ào wù,1
115157,官架子,65157,49640,guān jià zi,1
115158,鹅蛋脸,65158,49641,é dàn liǎn,1
115159,燃烧瓶,65159,49642,rán shāo píng,1
115161,一风吹,65161,49643,yī fēng chuī,1
115167,数得上,65167,49644,shǔ de shàng,1
115171,缝合线,65171,49645,féng hé xiàn,1
115172,机关炮,65172,49646,jī guān pào,1
115177,绝命书,65177,49647,jué mìng shū,1
115178,色情狂,65178,49648,sè qíng kuáng,1
115180,起点站,65180,49649,qǐ diǎn zhàn,1
115181,血口喷人,65181,49650,xuè kǒu pēn rén,1
115184,紫云英,65184,49651,zǐ yún yīng,1
115190,东挪西借,65190,49652,dōng nuó xī jiè,1
115194,傻呵呵,65194,49653,shǎ hē hē,1
115196,工装裤,65196,49654,gōng zhuāng kù,1
115207,槽头,65207,49655,cáo tóu,1
115208,土坝,65208,49656,tǔ bà,1
115210,舞星,65210,49657,wǔ xīng,1
115212,眼压,65212,49658,yǎn yā,1
115215,聚讼纷纭,65215,49659,jù sòng fēn yún,1
115216,攀龙附凤,65216,49660,pān lóng fù fèng,1
115219,八面威风,65219,49661,bā miàn wēi fēng,1
115222,杯盘狼藉,65222,49662,bēi pán láng jí,1
115226,烦劳,65226,49663,fán láo,1
115232,孝衣,65232,49664,xiào yī,1
115234,迟误,65234,49665,chí wù,1
115236,日场,65236,49666,rì chǎng,1
115238,陪床,65238,49667,péi chuáng,1
115244,向隅,65244,49668,xiàng yú,1
115248,金瓜,65248,49669,jīn guā,1
115253,欠资,65253,49670,qiàn zī,1
115254,套袖,65254,49671,tào xiù,1
115255,哄传,65255,49672,hōng chuán,1
115262,通窍,65262,49673,tōng qiào,1
115263,深望,65263,49674,shēn wàng,1
115267,山桃,65267,49675,shān táo,1
115268,虔心,65268,49676,qián xīn,1
115271,苍耳,65271,49677,cāng ěr,1
115274,穷寇,65274,49678,qióng kòu,1
115275,钝化,65275,49679,dùn huà,1
115277,手黑,65277,49680,shǒu hēi,1
115278,忧苦,65278,49681,yōu kǔ,1
115281,改锥,65281,49682,gǎi zhuī,1
115283,踩水,65283,49683,cǎi shuǐ,1
115284,动窝,65284,49684,dòng wō,1
115293,出乘,65293,49685,chū chéng,1
115294,旱稻,65294,49686,hàn dào,1
115299,夜不闭户,65299,49687,yè bù bì hù,1
115304,雨靴,65304,49688,yǔ xuē,1
115305,凭依,65305,49689,píng yī,1
115307,瓤子,65307,49690,ráng zi,1
115309,呆痴,65309,49691,dāi chī,1
115310,絮棉,65310,49692,xù mián,1
115311,锁钥,65311,49693,suǒ yuè,1
115313,详备,65313,49694,xiáng bèi,1
115314,花苗,65314,49695,huā miáo,1
115315,横是,65315,49696,héng shi,1
115316,横直,65316,49697,héng zhí,1
115318,屏弃,65318,49698,bǐng qì,1
115319,闲逸,65319,49699,xián yì,1
115322,栽秧,65322,49700,zāi yāng,1
115323,惜墨如金,65323,49701,xī mò rú jīn,1
115324,汤池,65324,49702,tāng chí,1
115325,囊空如洗,65325,49703,náng kōng rú xǐ,1
115327,丘八,65327,49704,qiū bā,1
115328,吵翻,65328,49705,chǎo fān,1
115329,鸡奸,65329,49706,jī jiān,1
115330,绢画,65330,49707,juàn huà,1
115331,干亲,65331,49708,gān qīn,1
115333,琴书,65333,49709,qín shū,1
115337,头帕,65337,49710,tóu pà,1
115340,如履平地,65340,49711,rú lǚ píng dì,1
115343,牙口,65343,49712,yá kou,1
115345,耍笑,65345,49713,shuǎ xiào,1
115348,乖谬,65348,49714,guāi miù,1
115349,结党营私,65349,49715,jié dǎng yíng sī,1
115351,蛇胆,65351,49716,shé dǎn,1
115353,开仗,65353,49717,kāi zhàng,1
115358,抵缴,65358,49718,dǐ jiǎo,1
115359,猎装,65359,49719,liè zhuāng,1
115360,锚固,65360,49720,máo gù,1
115364,筹算,65364,49721,chóu suàn,1
115366,表字,65366,49722,biǎo zì,1
115367,筒裙,65367,49723,tǒng qún,1
115370,回销,65370,49724,huí xiāo,1
115372,监规,65372,49725,jiān guī,1
115373,销蚀,65373,49726,xiāo shí,1
115374,骨胶,65374,49727,gǔ jiāo,1
115375,雄威,65375,49728,xióng wēi,1
115376,萎谢,65376,49729,wěi xiè,1
115379,浮财,65379,49730,fú cái,1
115380,日上三竿,65380,49731,rì shàng sān gān,1
115381,成夜,65381,49732,chéng yè,1
115388,木立,65388,49733,mù lì,1
115392,倒坍,65392,49734,dǎo tān,1
115397,服式,65397,49735,fú shì,1
115399,停灵,65399,49736,tíng líng,1
115403,追补,65403,49737,zhuī bǔ,1
115405,感愤,65405,49738,gǎn fèn,1
115407,带累,65407,49739,dài lěi,1
115411,乱兵,65411,49740,luàn bīng,1
115414,寒苦,65414,49741,hán kǔ,1
115415,竹布,65415,49742,zhú bù,1
115419,鸡瘟,65419,49743,jī wēn,1
115421,土鳖,65421,49744,tǔ biē,1
115423,斯文扫地,65423,49745,sī wén sǎo dì,1
115433,徒子徒孙,65433,49746,tú zǐ tú sūn,1
115434,有眼无珠,65434,49747,yǒu yǎn wú zhū,1
115441,腰肌劳损,65441,49748,yāo jī láo sǔn,1
115443,废铜烂铁,65443,49749,fèi tóng làn tiě,1
115445,棋逢对手,65445,49750,qí féng duì shǒu,1
115448,披麻戴孝,65448,49751,pī má dài xiào,1
115452,博闻强记,65452,49752,bó wén qiáng jì,1
115454,渺无人烟,65454,49753,miǎo wú rén yān,1
115460,提线木偶,65460,49754,tí xiàn mù ǒu,1
115461,四大皆空,65461,49755,sì dà jiē kōng,1
115466,益鸟,65466,49756,yì niǎo,1
115467,安寝,65467,49757,ān qǐn,1
115468,阳春面,65468,49758,yáng chūn miàn,1
115469,非卖品,65469,49759,fēi mài pǐn,1
115470,活地图,65470,49760,huó dì tú,1
115476,肾盂,65476,49761,shèn yú,1
115479,石头子儿,65479,49762,shí tou zǐ er,1
115480,铅笔画,65480,49763,qiān bǐ huà,1
115482,圆溜溜,65482,49764,yuán liū liū,1
115486,看家狗,65486,49765,kān jiā gǒu,1
115488,不干胶,65488,49766,bù gān jiāo,1
115499,帮规,65499,49767,bāng guī,1
115500,老眼光,65500,49768,lǎo yǎn guāng,1
115504,漆包线,65504,49769,qī bāo xiàn,1
115506,怒形于色,65506,49770,nù xíng yú sè,1
115507,两党制,65507,49771,liǎng dǎng zhì,1
115508,华达呢,65508,49772,huá dá ní,1
115510,美人蕉,65510,49773,měi rén jiāo,1
115511,反比例,65511,49774,fǎn bǐ lì,1
115512,特型演员,65512,49775,tè xíng yǎn yuán,1
115517,抽油机,65517,49776,chōu yóu jī,1
115519,死火山,65519,49777,sǐ huǒ shān,1
115523,羞愤,65523,49778,xiū fèn,1
115524,显豁,65524,49779,xiǎn huò,1
115525,星汉,65525,49780,xīng hàn,1
115528,狐媚,65528,49781,hú mèi,1
115531,粪车,65531,49782,fèn chē,1
115533,卡介苗,65533,49783,kǎ jiè miáo,1
115536,雁行,65536,49784,yàn háng,1
115538,免战牌,65538,49785,miǎn zhàn pái,1
115539,锉刀,65539,49786,cuò dāo,1
115540,摆龙门阵,65540,49787,bǎi lóng mén zhèn,1
115541,凶巴巴,65541,49788,xiōng bā bā,1
115542,抽头,65542,49789,chōu tóu,1
115544,针线包,65544,49790,zhēn xiàn bāo,1
115547,彤云,65547,49791,tóng yún,1
115549,煤饼,65549,49792,méi bǐng,1
115558,泥胎,65558,49793,ní tāi,1
115560,便签,65560,49794,biàn qiān,1
115563,憨直,65563,49795,hān zhí,1
115564,大礼服,65564,49796,dà lǐ fú,1
115565,乖觉,65565,49797,guāi jué,1
115568,柱廊,65568,49798,zhù láng,1
115570,死钱,65570,49799,sǐ qián,1
115571,精饲料,65571,49800,jīng sì liào,1
115576,伐区,65576,49801,fá qū,1
115578,舞弄,65578,49802,wǔ nòng,1
115580,付邮,65580,49803,fù yóu,1
115582,楼船,65582,49804,lóu chuán,1
115584,牛饮,65584,49805,niú yǐn,1
115587,拾趣,65587,49806,shí qù,1
115588,诨号,65588,49807,hùn hào,1
115589,脉息,65589,49808,mài xī,1
115593,歌带,65593,49809,gē dài,1
115598,孔眼,65598,49810,kǒng yǎn,1
115600,干股,65600,49811,gān gǔ,1
115602,拐带,65602,49812,guǎi dài,1
115603,亲聆,65603,49813,qīn líng,1
115606,防涝,65606,49814,fáng lào,1
115609,虎气,65609,49815,hǔ qì,1
115615,详明,65615,49816,xiáng míng,1
115616,肥实,65616,49817,féi shi,1
115619,鼓角,65619,49818,gǔ jiǎo,1
115623,绿篱,65623,49819,lǜ lí,1
115624,触痛,65624,49820,chù tòng,1
115625,点验,65625,49821,diǎn yàn,1
115626,抓辫子,65626,49822,zhuā biàn zi,1
115630,卸职,65630,49823,xiè zhí,1
115633,木琴,65633,49824,mù qín,1
115635,古体诗,65635,49825,gǔ tǐ shī,1
115637,春假,65637,49826,chūn jià,1
115640,人味儿,65640,49827,rén wèi er,1
115642,排箫,65642,49828,pái xiāo,1
115643,点穿,65643,49829,diǎn chuān,1
115644,盐卤,65644,49830,yán lǔ,1
115646,板胡,65646,49831,bǎn hú,1
