hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
85001,风势,35001,32869,fēng shì,1
85005,晨星,35005,32870,chén xīng,1
85006,小儿麻痹症,35006,32871,xiǎo ér má bì zhèng,1
85007,余缺,35007,32872,yú quē,1
85009,俏皮话,35009,32873,qiào pi huà,1
85010,立式,35010,32874,lì shì,1
85011,军饷,35011,32875,jūn xiǎng,1
85014,月子,35014,32876,yuè zi,1
85015,底本,35015,32877,dǐ běn,1
85017,街灯,35017,32878,jiē dēng,1
85018,卸车,35018,32879,xiè chē,1
85020,特快专递,35020,32880,tè kuài zhuān dì,1
85021,不欢而散,35021,32881,bù huān ér sàn,1
85023,远走高飞,35023,32882,yuǎn zǒu gāo fēi,1
85024,在所不惜,35024,32883,zài suǒ bù xī,1
85025,保险箱,35025,32884,bǎo xiǎn xiāng,1
85027,拦路虎,35027,32885,lán lù hǔ,1
85029,小老婆,35029,32886,xiǎo lǎo po,1
85030,转角,35030,32887,zhuǎn jiǎo,1
85032,醇厚,35032,32888,chún hòu,1
85034,脱轨,35034,32889,tuō guǐ,1
85035,吊装,35035,32890,diào zhuāng,1
85037,万全,35037,32891,wàn quán,1
85039,口风,35039,32892,kǒu fēng,1
85040,训话,35040,32893,xùn huà,1
85041,类同,35041,32894,lèi tóng,1
85043,命相,35043,32895,mìng xiàng,1
85046,去职,35046,32896,qù zhí,1
85048,裙带,35048,32897,qún dài,1
85049,粗粮,35049,32898,cū liáng,1
85050,抱病,35050,32899,bào bìng,1
85054,银耳,35054,32900,yín ěr,1
85056,旧业,35056,32901,jiù yè,1
85058,担惊受怕,35058,32902,dān jīng shòu pà,1
85062,利己主义,35062,32903,lì jǐ zhǔ yì,1
85064,癖好,35064,32904,pǐ hào,1
85066,花心,35066,32905,huā xīn,1
85069,立体声,35069,32906,lì tǐ shēng,1
85071,拔河,35071,32907,bá hé,1
85074,南征北战,35074,32908,nán zhēng běi zhàn,1
85075,至爱,35075,32909,zhì ài,1
85077,起拍,35077,32910,qǐ pāi,1
85078,补过,35078,32911,bǔ guò,1
85079,分身,35079,32912,fēn shēn,1
85080,原装,35080,32913,yuán zhuāng,1
85081,风纪,35081,32914,fēng jì,1
85085,上货,35085,32915,shàng huò,1
85086,黑奴,35086,32916,hēi nú,1
85087,双关,35087,32917,shuāng guān,1
85088,药箱,35088,32918,yào xiāng,1
85089,打理,35089,32919,dǎ lǐ,1
85091,重炮,35091,32920,zhòng pào,1
85092,连翘,35092,32921,lián qiáo,1
85093,甲子,35093,32922,jiǎ zǐ,1
85095,纪念封,35095,32923,jì niàn fēng,1
85096,防空洞,35096,32924,fáng kōng dòng,1
85098,圣诞树,35098,32925,shèng dàn shù,1
85100,电信号,35100,32926,diàn xìn hào,1
85101,笑柄,35101,32927,xiào bǐng,1
85102,不赖,35102,32928,bù lài,1
85103,心焦,35103,32929,xīn jiāo,1
85106,菲菲,35106,32930,fēi fēi,1
85107,元音,35107,32931,yuán yīn,1
85108,从师,35108,32932,cóng shī,1
85109,歉收,35109,32933,qiàn shōu,1
85110,耳濡目染,35110,32934,ěr rú mù rǎn,1
85111,春风得意,35111,32935,chūn fēng dé yì,1
85112,外层空间,35112,32936,wài céng kōng jiān,1
85114,千疮百孔,35114,32937,qiān chuāng bǎi kǒng,1
85115,人之常情,35115,32938,rén zhī cháng qíng,1
85116,天然橡胶,35116,32939,tiān rán xiàng jiāo,1
85117,操之过急,35117,32940,cāo zhī guò jí,1
85119,说不过去,35119,32941,shuō bu guò qù,1
85120,喜形于色,35120,32942,xǐ xíng yú sè,1
85123,待岗,35123,32943,dài gǎng,1
85126,支边,35126,32944,zhī biān,1
85127,不才,35127,32945,bù cái,1
85128,煞白,35128,32946,shà bái,1
85129,阔绰,35129,32947,kuò chuò,1
85130,切花,35130,32948,qiē huā,1
85131,嫌恶,35131,32949,xián wù,1
85132,器用,35132,32950,qì yòng,1
85133,盛传,35133,32951,shèng chuán,1
85134,定级,35134,32952,dìng jí,1
85135,下坠,35135,32953,xià zhuì,1
85137,油耗,35137,32954,yóu hào,1
85138,夹攻,35138,32955,jiā gōng,1
85139,溜冰,35139,32956,liū bīng,1
85140,下厨,35140,32957,xià chú,1
85142,孤老,35142,32958,gū lǎo,1
85144,征婚,35144,32959,zhēng hūn,1
85146,比邻,35146,32960,bǐ lín,1
85147,尽心竭力,35147,32961,jìn xīn jié lì,1
85149,功成名就,35149,32962,gōng chéng míng jiù,1
85150,形象思维,35150,32963,xíng xiàng sī wéi,1
85153,人心惶惶,35153,32964,rén xīn huáng huáng,1
85155,炼狱,35155,32965,liàn yù,1
85157,蹼泳,35157,32966,pǔ yǒng,1
85159,心窍,35159,32967,xīn qiào,1
85161,默念,35161,32968,mò niàn,1
85163,伏笔,35163,32969,fú bǐ,1
85165,婚嫁,35165,32970,hūn jià,1
85167,顾盼,35167,32971,gù pàn,1
85168,甩手,35168,32972,shuǎi shǒu,1
85169,软和,35169,32973,ruǎn huo,1
85174,连根拔,35174,32974,lián gēn bá,1
85175,麻花,35175,32975,má huā,1
85176,人力车,35176,32976,rén lì chē,1
85177,俗文学,35177,32977,sú wén xué,1
85178,水蒸气,35178,32978,shuǐ zhēng qì,1
