hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
105001,开颜,55001,44824,kāi yán,1
105002,两清,55002,44825,liǎng qīng,1
105003,赏鉴,55003,44826,shǎng jiàn,1
105004,后嗣,55004,44827,hòu sì,1
105006,坑骗,55006,44828,kēng piàn,1
105007,秤杆,55007,44829,chèng gǎn,1
105009,租价,55009,44830,zū jià,1
105011,树敌,55011,44831,shù dí,1
105014,纸型,55014,44832,zhǐ xíng,1
105015,粉黛,55015,44833,fěn dài,1
105016,保票,55016,44834,bǎo piào,1
105020,怪模怪样,55020,44835,guài mú guài yàng,1
105021,新婚燕尔,55021,44836,xīn hūn yàn ěr,1
105025,一鳞半爪,55025,44837,yī lín bàn zhǎo,1
105028,初露头角,55028,44838,chū lù tóu jiǎo,1
105030,为富不仁,55030,44839,wéi fù bù rén,1
105031,搔首弄姿,55031,44840,sāo shǒu nòng zī,1
105032,非亲非故,55032,44841,fēi qīn fēi gù,1
105033,穷则思变,55033,44842,qióng zé sī biàn,1
105035,面有难色,55035,44843,miàn yǒu nán sè,1
105037,借刀杀人,55037,44844,jiè dāo shā rén,1
105038,相反相成,55038,44845,xiāng fǎn xiāng chéng,1
105039,鞭辟入里,55039,44846,biān pì rù lǐ,1
105040,深宅大院,55040,44847,shēn zhái dà yuàn,1
105043,家慈,55043,44848,jiā cí,1
105044,戴孝,55044,44849,dài xiào,1
105046,粪肥,55046,44850,fèn féi,1
105047,卖笑,55047,44851,mài xiào,1
105050,远视,55050,44852,yuǎn shì,1
105052,秋汛,55052,44853,qiū xùn,1
105053,屁事,55053,44854,pì shì,1
105054,洋财,55054,44855,yáng cái,1
105055,侧柏,55055,44856,cè bǎi,1
105059,硬纸板,55059,44857,yìng zhǐ bǎn,1
105060,拥立,55060,44858,yōng lì,1
105061,地垄,55061,44859,dì lǒng,1
105062,救苦救难,55062,44860,jiù kǔ jiù nàn,1
105063,学究气,55063,44861,xué jiū qì,1
105064,逃课,55064,44862,táo kè,1
105066,昏头昏脑,55066,44863,hūn tóu hūn nǎo,1
105069,庇佑,55069,44864,bì yòu,1
105071,石斑鱼,55071,44865,shí bān yú,1
105074,胆魄,55074,44866,dǎn pò,1
105075,夏种,55075,44867,xià zhòng,1
105076,干呕,55076,44868,gān ǒu,1
105079,文化沙漠,55079,44869,wén huà shā mò,1
105080,笔势,55080,44870,bǐ shì,1
105082,任便,55082,44871,rèn biàn,1
105083,草菅人命,55083,44872,cǎo jiān rén mìng,1
105088,后视镜,55088,44873,hòu shì jìng,1
105089,邮袋,55089,44874,yóu dài,1
105093,姜黄,55093,44875,jiāng huáng,1
105095,环形山,55095,44876,huán xíng shān,1
105096,电火花,55096,44877,diàn huǒ huā,1
105097,途程,55097,44878,tú chéng,1
105098,丸药,55098,44879,wán yào,1
105100,减震器,55100,44880,jiǎn zhèn qì,1
105102,贤哲,55102,44881,xián zhé,1
105107,乳糖,55107,44882,rǔ táng,1
105108,镐头,55108,44883,gǎo tou,1
105109,投影仪,55109,44884,tóu yǐng yí,1
105110,席次,55110,44885,xí cì,1
105115,蛙鸣,55115,44886,wā míng,1
105119,娼妇,55119,44887,chāng fù,1
105120,愁思,55120,44888,chóu sī,1
105122,合缝,55122,44889,hé fèng,1
105124,摸头,55124,44890,mō tóu,1
105125,孤儿寡母,55125,44891,gū ér guǎ mǔ,1
105126,说项,55126,44892,shuō xiàng,1
105127,幸会,55127,44893,xìng huì,1
105128,爆米花,55128,44894,bào mǐ huā,1
105129,急件,55129,44895,jí jiàn,1
105130,作壁上观,55130,44896,zuò bì shàng guān,1
105131,绝缘体,55131,44897,jué yuán tǐ,1
105135,温软,55135,44898,wēn ruǎn,1
105136,二黄,55136,44899,èr huáng,1
105137,彩扩,55137,44900,cǎi kuò,1
105138,访求,55138,44901,fǎng qiú,1
105140,设障,55140,44902,shè zhàng,1
105141,由此及彼,55141,44903,yóu cǐ jí bǐ,1
105143,鹤发童颜,55143,44904,hè fà tóng yán,1
105145,三缄其口,55145,44905,sān jiān qí kǒu,1
105147,适意,55147,44906,shì yì,1
105149,踩高跷,55149,44907,cǎi gāo qiāo,1
105152,异姓,55152,44908,yì xìng,1
105154,旁门左道,55154,44909,páng mén zuǒ dào,1
105155,荡平,55155,44910,dàng píng,1
105157,溜冰场,55157,44911,liū bīng chǎng,1
105160,顺次,55160,44912,shùn cì,1
105161,博导,55161,44913,bó dǎo,1
105162,抱头鼠窜,55162,44914,bào tóu shǔ cuàn,1
105165,圆周率,55165,44915,yuán zhōu lǜ,1
105166,鉴戒,55166,44916,jiàn jiè,1
105171,选曲,55171,44917,xuǎn qǔ,1
105172,粗黑,55172,44918,cū hēi,1
105175,辰时,55175,44919,chén shí,1
105176,有味儿,55176,44920,yǒu wèi er,1
105177,便盆,55177,44921,biàn pén,1
105180,叶落归根,55180,44922,yè luò guī gēn,1
105181,服众,55181,44923,fú zhòng,1
105182,助燃,55182,44924,zhù rán,1
105183,女宾,55183,44925,nǚ bīn,1
105184,白骨精,55184,44926,bái gǔ jīng,1
105186,闯将,55186,44927,chuǎng jiàng,1
105188,锐不可当,55188,44928,ruì bù kě dāng,1
105189,拉丁舞,55189,44929,lā dīng wǔ,1
105191,贼人,55191,44930,zéi rén,1
105193,演兵场,55193,44931,yǎn bīng chǎng,1
105196,从略,55196,44932,cóng lüè,1
105197,鸣锣开道,55197,44933,míng luó kāi dào,1
105199,遗族,55199,44934,yí zú,1
105200,尘俗,55200,44935,chén sú,1
105202,游猎,55202,44936,yóu liè,1
105204,林苑,55204,44937,lín yuàn,1
105205,媒妁,55205,44938,méi shuò,1
105207,平列,55207,44939,píng liè,1
105216,冷箭,55216,44940,lěng jiàn,1
105217,风笛,55217,44941,fēng dí,1
105220,报丧,55220,44942,bào sāng,1
105221,押款,55221,44943,yā kuǎn,1
105223,扬琴,55223,44944,yáng qín,1
105224,垂询,55224,44945,chuí xún,1
105226,嫌隙,55226,44946,xián xì,1
105227,以礼相待,55227,44947,yǐ lǐ xiāng dài,1
105229,刍议,55229,44948,chú yì,1
105230,压阵,55230,44949,yā zhèn,1
105231,防风林,55231,44950,fáng fēng lín,1
105232,曲尺,55232,44951,qū chǐ,1
105233,色魔,55233,44952,sè mó,1
105234,向晚,55234,44953,xiàng wǎn,1
105235,没词儿,55235,44954,méi cí er,1
105238,效验,55238,44955,xiào yàn,1
105242,正堂,55242,44956,zhèng táng,1
105251,问卜,55251,44957,wèn bǔ,1
105252,挡驾,55252,44958,dǎng jià,1
105253,减色,55253,44959,jiǎn sè,1
105254,折损,55254,44960,zhé sǔn,1
105255,诊脉,55255,44961,zhěn mài,1
105256,回涨,55256,44962,huí zhǎng,1
105258,花里胡哨,55258,44963,huā li hú shào,1
105260,阿斗,55260,44964,ā dǒu,1
105262,苇塘,55262,44965,wěi táng,1
105263,双抢,55263,44966,shuāng qiǎng,1
105268,台属,55268,44967,tái shǔ,1
105269,饿鬼,55269,44968,è guǐ,1
105272,蹲伏,55272,44969,dūn fú,1
105273,泡饭,55273,44970,pào fàn,1
105274,串换,55274,44971,chuàn huàn,1
105277,剑侠,55277,44972,jiàn xiá,1
105279,婵娟,55279,44973,chán juān,1
105280,详解,55280,44974,xiáng jiě,1
105281,幽远,55281,44975,yōu yuǎn,1
105285,应门,55285,44976,yìng mén,1
105286,痛风,55286,44977,tòng fēng,1
105290,发排,55290,44978,fā pái,1
105291,怔忡,55291,44979,zhēng chōng,1
105296,护驾,55296,44980,hù jià,1
105297,徒孙,55297,44981,tú sūn,1
105300,白头翁,55300,44982,bái tóu wēng,1
105303,扬花,55303,44983,yáng huā,1
105307,人各有志,55307,44984,rén gè yǒu zhì,1
105308,魁首,55308,44985,kuí shǒu,1
105309,跳蚤市场,55309,44986,tiào zao shì chǎng,1
105310,警纪,55310,44987,jǐng jì,1
105311,忠恕,55311,44988,zhōng shù,1
105312,一唱一和,55312,44989,yī chàng yī hè,1
105314,见钱眼开,55314,44990,jiàn qián yǎn kāi,1
105315,敞篷车,55315,44991,chǎng péng chē,1
105316,岳父母,55316,44992,yuè fù mǔ,1
105317,人定胜天,55317,44993,rén dìng shèng tiān,1
105319,财迷,55319,44994,cái mí,1
105321,歇后语,55321,44995,xiē hòu yǔ,1
105324,小姨子,55324,44996,xiǎo yí zi,1
105327,附耳,55327,44997,fù ěr,1
105331,栉风沐雨,55331,44998,zhì fēng mù yǔ,1
105334,母老虎,55334,44999,mǔ lǎo hǔ,1
105338,水蛭,55338,45000,shuǐ zhì,1
105339,智多星,55339,45001,zhì duō xīng,1
105340,贻笑大方,55340,45002,yí xiào dà fāng,1
105345,买空卖空,55345,45003,mǎi kōng mài kōng,1
105346,观赏鱼,55346,45004,guān shǎng yú,1
105348,压缩空气,55348,45005,yā suō kōng qì,1
105350,热岛效应,55350,45006,rè dǎo xiào yìng,1
105352,菜窖,55352,45007,cài jiào,1
105354,大公国,55354,45008,dà gōng guó,1
105355,墙垣,55355,45009,qiáng yuán,1
105359,名垂青史,55359,45010,míng chuí qīng shǐ,1
105361,柿饼,55361,45011,shì bǐng,1
105364,小家碧玉,55364,45012,xiǎo jiā bì yù,1
105367,国家所有制,55367,45013,guó jiā suǒ yǒu zhì,1
105368,血癌,55368,45014,xuè ái,1
105371,寻问,55371,45015,xún wèn,1
105372,忧惧,55372,45016,yōu jù,1
105373,粉彩,55373,45017,fěn cǎi,1
105374,威武不屈,55374,45018,wēi wǔ bù qū,1
105377,更鼓,55377,45019,gēng gǔ,1
105378,燃点,55378,45020,rán diǎn,1
105380,堂房,55380,45021,táng fáng,1
105381,低糖,55381,45022,dī táng,1
105382,偏信,55382,45023,piān xìn,1
105384,自我标榜,55384,45024,zì wǒ biāo bǎng,1
105386,省察,55386,45025,xǐng chá,1
105390,逢集,55390,45026,féng jí,1
105391,盐碱滩,55391,45027,yán jiǎn tān,1
105393,踩点,55393,45028,cǎi diǎn,1
105398,各持己见,55398,45029,gè chí jǐ jiàn,1
105402,靠垫,55402,45030,kào diàn,1
105406,眼前亏,55406,45031,yǎn qián kuī,1
105407,形象性,55407,45032,xíng xiàng xìng,1
105408,横肉,55408,45033,héng ròu,1
105412,风涛,55412,45034,fēng tāo,1
105414,吃得消,55414,45035,chī de xiāo,1
105415,东半球,55415,45036,dōng bàn qiú,1
105421,鼠目寸光,55421,45037,shǔ mù cùn guāng,1
105422,花前月下,55422,45038,huā qián yuè xià,1
105426,答辩会,55426,45039,dá biàn huì,1
105427,大而化之,55427,45040,dà ér huà zhī,1
105429,打短工,55429,45041,dǎ duǎn gōng,1
105432,略逊一筹,55432,45042,lüè xùn yī chóu,1
105434,飞虫,55434,45043,fēi chóng,1
105437,挖泥船,55437,45044,wā ní chuán,1
105438,歪道,55438,45045,wāi dào,1
105439,免税店,55439,45046,miǎn shuì diàn,1
105440,挡路,55440,45047,dǎng lù,1
105444,天灵盖,55444,45048,tiān líng gài,1
105445,忽明忽暗,55445,45049,hū míng hū àn,1
105452,肋条,55452,45050,lèi tiáo,1
105453,助动词,55453,45051,zhù dòng cí,1
105454,姊妹篇,55454,45052,zǐ mèi piān,1
105457,咬耳朵,55457,45053,yǎo ěr duo,1
105458,薪炭林,55458,45054,xīn tàn lín,1
105462,交媾,55462,45055,jiāo gòu,1
105463,处女膜,55463,45056,chǔ nǚ mó,1
105465,三更半夜,55465,45057,sān gēng bàn yè,1
105466,究其实,55466,45058,jiū qí shí,1
105472,拜天地,55472,45059,bài tiān dì,1
105474,吊扣,55474,45060,diào kòu,1
105476,三点式,55476,45061,sān diǎn shì,1
105477,分镜头,55477,45062,fēn jìng tóu,1
105479,耗竭,55479,45063,hào jié,1
105480,手底下,55480,45064,shǒu dǐ xia,1
105483,行道树,55483,45065,xíng dào shù,1
105484,清越,55484,45066,qīng yuè,1
105487,兵强马壮,55487,45067,bīng qiáng mǎ zhuàng,1
105488,绝产,55488,45068,jué chǎn,1
105490,吸盘,55490,45069,xī pán,1
