hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
90110,恶斗,40110,36150,è dòu,1
90113,如意算盘,40113,36151,rú yì suàn pan,1
90114,事无巨细,40114,36152,shì wú jù xì,1
90115,地大物博,40115,36153,dì dà wù bó,1
90116,组合音响,40116,36154,zǔ hé yīn xiǎng,1
90117,见怪不怪,40117,36155,jiàn guài bù guài,1
90118,魂飞魄散,40118,36156,hún fēi pò sàn,1
90120,不费吹灰之力,40120,36157,bù fèi chuī huī zhī lì,1
90121,爆冷门,40121,36158,bào lěng mén,1
90124,裤腰带,40124,36159,kù yāo dài,1
90125,螺丝钉,40125,36160,luó sī dīng,1
90129,书记员,40129,36161,shū jì yuán,1
90130,横行霸道,40130,36162,héng xíng bà dào,1
90131,火上浇油,40131,36163,huǒ shàng jiāo yóu,1
90132,有名无实,40132,36164,yǒu míng wú shí,1
90133,忙里偷闲,40133,36165,máng lǐ tōu xián,1
90134,如梦初醒,40134,36166,rú mèng chū xǐng,1
90138,宵夜,40138,36167,xiāo yè,1
90140,银铃,40140,36168,yín líng,1
90143,温厚,40143,36169,wēn hòu,1
90144,引航,40144,36170,yǐn háng,1
90150,花旦,40150,36171,huā dàn,1
90151,是味儿,40151,36172,shì wèi er,1
90152,断语,40152,36173,duàn yǔ,1
90154,轻捷,40154,36174,qīng jié,1
90155,夸口,40155,36175,kuā kǒu,1
90158,查检,40158,36176,chá jiǎn,1
90160,盆栽,40160,36177,pén zāi,1
90161,作弄,40161,36178,zuò nòng,1
90162,纯净水,40162,36179,chún jìng shuǐ,1
90163,琐细,40163,36180,suǒ xì,1
90164,尖酸,40164,36181,jiān suān,1
90165,海鸟,40165,36182,hǎi niǎo,1
90168,见缝插针,40168,36183,jiàn fèng chā zhēn,1
90170,动人心魄,40170,36184,dòng rén xīn pò,1
90171,极乐世界,40171,36185,jí lè shì jiè,1
90174,官僚资本,40174,36186,guān liáo zī běn,1
90177,争权夺利,40177,36187,zhēng quán duó lì,1
90178,钱数,40178,36188,qián shù,1
90181,传家宝,40181,36189,chuán jiā bǎo,1
90185,开斋节,40185,36190,kāi zhāi jié,1
90186,突显,40186,36191,tū xiǎn,1
90188,发毛,40188,36192,fā máo,1
90189,消减,40189,36193,xiāo jiǎn,1
90191,蚊蝇,40191,36194,wén yíng,1
90193,食言,40193,36195,shí yán,1
90194,长幼,40194,36196,zhǎng yòu,1
90195,恼恨,40195,36197,nǎo hèn,1
90196,鲜卑,40196,36198,xiān bēi,1
90197,坚果,40197,36199,jiān guǒ,1
90198,长亭,40198,36200,cháng tíng,1
90199,台基,40199,36201,tái jī,1
90200,偏瘫,40200,36202,piān tān,1
90201,保皇,40201,36203,bǎo huáng,1
90202,留宿,40202,36204,liú sù,1
90203,别号,40203,36205,bié hào,1
90204,死记,40204,36206,sǐ jì,1
90206,平移,40206,36207,píng yí,1
90208,畅叙,40208,36208,chàng xù,1
90212,侧门,40212,36209,cè mén,1
90213,童稚,40213,36210,tóng zhì,1
90214,心语,40214,36211,xīn yǔ,1
90216,溢美,40216,36212,yì měi,1
90217,鼻烟,40217,36213,bí yān,1
90218,探监,40218,36214,tàn jiān,1
90219,夯土,40219,36215,hāng tǔ,1
90222,打鬼,40222,36216,dǎ guǐ,1
90224,崖壁,40224,36217,yá bì,1
90226,七绝,40226,36218,qī jué,1
90227,要诀,40227,36219,yào jué,1
90228,授受,40228,36220,shòu shòu,1
90230,整队,40230,36221,zhěng duì,1
90231,卒年,40231,36222,zú nián,1
90232,挑子,40232,36223,tiāo zi,1
90233,恭顺,40233,36224,gōng shùn,1
90235,旧俗,40235,36225,jiù sú,1
90237,恸哭,40237,36226,tòng kū,1
90238,铁环,40238,36227,tiě huán,1
90239,底稿,40239,36228,dǐ gǎo,1
90241,罪有应得,40241,36229,zuì yǒu yīng dé,1
90242,患得患失,40242,36230,huàn dé huàn shī,1
90243,各取所需,40243,36231,gè qǔ suǒ xū,1
90245,张口结舌,40245,36232,zhāng kǒu jié shé,1
90246,白色污染,40246,36233,bái sè wū rǎn,1
90247,政通人和,40247,36234,zhèng tōng rén hé,1
90248,本位主义,40248,36235,běn wèi zhǔ yì,1
90249,无米之炊,40249,36236,wú mǐ zhī chuī,1
90250,防微杜渐,40250,36237,fáng wēi dù jiàn,1
90251,条条框框,40251,36238,tiáo tiáo kuàng kuàng,1
90252,徒劳无功,40252,36239,tú láo wú gōng,1
90253,退堂鼓,40253,36240,tuì táng gǔ,1
90256,婚外恋,40256,36241,hūn wài liàn,1
90257,沉住气,40257,36242,chén zhù qì,1
90258,概念化,40258,36243,gài niàn huà,1
90259,葡萄干,40259,36244,pú táo gān,1
90261,短平快,40261,36245,duǎn píng kuài,1
90262,向钱看,40262,36246,xiàng qián kàn,1
90264,小集团,40264,36247,xiǎo jí tuán,1
90265,梅花鹿,40265,36248,méi huā lù,1
90266,破伤风,40266,36249,pò shāng fēng,1
90269,男孩儿,40269,36250,nán hái er,1
90273,折子戏,40273,36251,zhé zi xì,1
90276,稳操胜券,40276,36252,wěn cāo shèng quàn,1
90277,门当户对,40277,36253,mén dāng hù duì,1
90280,奇耻大辱,40280,36254,qí chǐ dà rǔ,1
90281,柚子,40281,36255,yòu zi,1
90283,沙盘,40283,36256,shā pán,1
90284,狂放,40284,36257,kuáng fàng,1
90291,重出,40291,36258,chóng chū,1
90292,协查,40292,36259,xié chá,1
90293,酒窝,40293,36260,jiǔ wō,1
90294,泥炭,40294,36261,ní tàn,1
90296,报忧,40296,36262,bào yōu,1
90298,捆扎,40298,36263,kǔn zā,1
90299,篡夺,40299,36264,cuàn duó,1
90301,断肠,40301,36265,duàn cháng,1
90304,低耗,40304,36266,dī hào,1
90305,逃遁,40305,36267,táo dùn,1
90306,革职,40306,36268,gé zhí,1
90307,帝位,40307,36269,dì wèi,1
90308,漫笔,40308,36270,màn bǐ,1
90310,勇武,40310,36271,yǒng wǔ,1
90311,失身,40311,36272,shī shēn,1
90312,厌世,40312,36273,yàn shì,1
90313,临风,40313,36274,lín fēng,1
90315,侨资,40315,36275,qiáo zī,1
90316,酸枣,40316,36276,suān zǎo,1
90317,牛蒡,40317,36277,niú bàng,1
90318,怀表,40318,36278,huái biǎo,1
90323,后轮,40323,36279,hòu lún,1
90324,刑具,40324,36280,xíng jù,1
90325,常轨,40325,36281,cháng guǐ,1
90326,土语,40326,36282,tǔ yǔ,1
90327,钻头,40327,36283,zuàn tóu,1
90328,别传,40328,36284,bié zhuàn,1
90329,碧空,40329,36285,bì kōng,1
90331,神主,40331,36286,shén zhǔ,1
90332,训诫,40332,36287,xùn jiè,1
90335,归路,40335,36288,guī lù,1
90336,公升,40336,36289,gōng shēng,1
90338,震波,40338,36290,zhèn bō,1
90341,剪贴,40341,36291,jiǎn tiē,1
90343,秋波,40343,36292,qiū bō,1
90344,阳虚,40344,36293,yáng xū,1
90345,正殿,40345,36294,zhèng diàn,1
90346,游丝,40346,36295,yóu sī,1
90347,衷肠,40347,36296,zhōng cháng,1
90348,遗老,40348,36297,yí lǎo,1
90349,步态,40349,36298,bù tài,1
90350,鄙人,40350,36299,bǐ rén,1
90351,打烊,40351,36300,dǎ yàng,1
90352,额数,40352,36301,é shù,1
90353,气孔,40353,36302,qì kǒng,1
90355,高攀,40355,36303,gāo pān,1
90356,杂牌,40356,36304,zá pái,1
90357,开印,40357,36305,kāi yìn,1
90359,破题,40359,36306,pò tí,1
90361,失物,40361,36307,shī wù,1
90364,凄清,40364,36308,qī qīng,1
90365,晚秋,40365,36309,wǎn qiū,1
90366,顺道,40366,36310,shùn dào,1
90367,殊途同归,40367,36311,shū tú tóng guī,1
90368,罗曼蒂克,40368,36312,luó màn dì kè,1
90370,引经据典,40370,36313,yǐn jīng jù diǎn,1
90374,人命关天,40374,36314,rén mìng guān tiān,1
90378,无可置疑,40378,36315,wú kě zhì yí,1
90379,捕风捉影,40379,36316,bǔ fēng zhuō yǐng,1
90382,各就各位,40382,36317,gè jiù gè wèi,1
90384,成家立业,40384,36318,chéng jiā lì yè,1
90386,黑色素,40386,36319,hēi sè sù,1
90391,酥油茶,40391,36320,sū yóu chá,1
90392,笔杆子,40392,36321,bǐ gǎn zi,1
90394,运动战,40394,36322,yùn dòng zhàn,1
90395,嘴皮子,40395,36323,zuǐ pí zi,1
90396,苦日子,40396,36324,kǔ rì zi,1
90400,四重奏,40400,36325,sì chóng zòu,1
90404,放情,40404,36326,fàng qíng,1
90405,复航,40405,36327,fù háng,1
90406,判明,40406,36328,pàn míng,1
90408,原棉,40408,36329,yuán mián,1
90409,判例,40409,36330,pàn lì,1
90412,专断,40412,36331,zhuān duàn,1
90414,蛮荒,40414,36332,mán huāng,1
90416,三弦,40416,36333,sān xián,1
90418,银票,40418,36334,yín piào,1
90419,叔伯,40419,36335,shū bai,1
90421,铺陈,40421,36336,pū chén,1
90424,强渡,40424,36337,qiáng dù,1
90427,恩仇,40427,36338,ēn chóu,1
90429,修业,40429,36339,xiū yè,1
90430,传译,40430,36340,chuán yì,1
90432,城垣,40432,36341,chéng yuán,1
90433,折返,40433,36342,zhé fǎn,1
90436,进补,40436,36343,jìn bǔ,1
90439,油亮,40439,36344,yóu liàng,1
90441,活络,40441,36345,huó luò,1
90442,被面,40442,36346,bèi miàn,1
90444,教具,40444,36347,jiào jù,1
90446,听政,40446,36348,tīng zhèng,1
90447,锦缎,40447,36349,jǐn duàn,1
90450,苍生,40450,36350,cāng shēng,1
90451,知底,40451,36351,zhī dǐ,1
90452,逆水,40452,36352,nì shuǐ,1
90453,陪护,40453,36353,péi hù,1
90454,恣肆,40454,36354,zì sì,1
90455,唇膏,40455,36355,chún gāo,1
90458,党徒,40458,36356,dǎng tú,1
90460,娇气,40460,36357,jiāo qì,1
90461,戏说,40461,36358,xì shuō,1
90462,脱缰,40462,36359,tuō jiāng,1
90463,春旱,40463,36360,chūn hàn,1
90465,再不然,40465,36361,zài bu rán,1
90466,远涉重洋,40466,36362,yuǎn shè chóng yáng,1
90467,躲躲闪闪,40467,36363,duǒ duǒ shǎn shǎn,1
90468,深居简出,40468,36364,shēn jū jiǎn chū,1
90469,来来去去,40469,36365,lái lái qù qù,1
90473,促膝谈心,40473,36366,cù xī tán xīn,1
90476,晴空万里,40476,36367,qíng kōng wàn lǐ,1
90477,健身操,40477,36368,jiàn shēn cāo,1
90478,食物链,40478,36369,shí wù liàn,1
90481,好说话,40481,36370,hǎo shuō huà,1
90482,学分制,40482,36371,xué fēn zhì,1
90486,文言文,40486,36372,wén yán wén,1
90487,助听器,40487,36373,zhù tīng qì,1
90488,突击手,40488,36374,tū jī shǒu,1
90489,老伴儿,40489,36375,lǎo bàn er,1
90490,麻醉品,40490,36376,má zuì pǐn,1
90493,海洋权,40493,36377,hǎi yáng quán,1
90495,帮会,40495,36378,bāng huì,1
90496,光圈,40496,36379,guāng quān,1
90497,巡捕,40497,36380,xún bǔ,1
90498,倩影,40498,36381,qiàn yǐng,1
90500,虚掩,40500,36382,xū yǎn,1
90501,牙龈,40501,36383,yá yín,1
90502,余波,40502,36384,yú bō,1
90504,补药,40504,36385,bǔ yào,1
90505,周详,40505,36386,zhōu xiáng,1
90507,景深,40507,36387,jǐng shēn,1
90509,翻个儿,40509,36388,fān gè er,1
90510,丧服,40510,36389,sāng fú,1
90511,扑腾,40511,36390,pū téng,1
90511,扑腾,40511,36391,pū teng,2
90512,华章,40512,36392,huá zhāng,1
90513,土炕,40513,36393,tǔ kàng,1
90514,改姓,40514,36394,gǎi xìng,1
90515,垂泪,40515,36395,chuí lèi,1
90516,呆会儿,40516,36396,dāi huì er,1
90518,师门,40518,36397,shī mén,1
90521,半坡,40521,36398,bàn pō,1
90523,美事,40523,36399,měi shì,1
90525,飞镖,40525,36400,fēi biāo,1
90526,前房,40526,36401,qián fáng,1
90527,转租,40527,36402,zhuǎn zū,1
90528,蜡黄,40528,36403,là huáng,1
90529,公转,40529,36404,gōng zhuàn,1
90530,雷暴,40530,36405,léi bào,1
90531,天高地厚,40531,36406,tiān gāo dì hòu,1
90532,降格,40532,36407,jiàng gé,1
90533,退赔,40533,36408,tuì péi,1
90534,挂名,40534,36409,guà míng,1
90536,水暖,40536,36410,shuǐ nuǎn,1
90537,冬种,40537,36411,dōng zhòng,1
90538,蜜桃,40538,36412,mì táo,1
90539,分号,40539,36413,fēn hào,1
90541,悲恸,40541,36414,bēi tòng,1
90542,校验,40542,36415,jiào yàn,1
90543,女奴,40543,36416,nǚ nú,1
90544,可溶,40544,36417,kě róng,1
90545,茧丝,40545,36418,jiǎn sī,1
90547,果糖,40547,36419,guǒ táng,1
90548,顶用,40548,36420,dǐng yòng,1
90550,色带,40550,36421,sè dài,1
90551,祭扫,40551,36422,jì sǎo,1
90552,六亲,40552,36423,liù qīn,1
90553,倒头,40553,36424,dǎo tóu,1
90554,得便,40554,36425,dé biàn,1
90555,瞅见,40555,36426,chǒu jiàn,1
90558,满当当,40558,36427,mǎn dāng dāng,1
90563,蟒蛇,40563,36428,mǎng shé,1
90565,战刀,40565,36429,zhàn dāo,1
90566,消暑,40566,36430,xiāo shǔ,1
90567,杠子,40567,36431,gàng zi,1
90568,权杖,40568,36432,quán zhàng,1
90570,刻制,40570,36433,kè zhì,1
90572,滑翔机,40572,36434,huá xiáng jī,1
90575,衣冠楚楚,40575,36435,yī guān chǔ chǔ,1
90576,登堂入室,40576,36436,dēng táng rù shì,1
90579,石破天惊,40579,36437,shí pò tiān jīng,1
90580,自我陶醉,40580,36438,zì wǒ táo zuì,1
90581,皮疹,40581,36439,pí zhěn,1
90582,铁血,40582,36440,tiě xuè,1
90583,画工,40583,36441,huà gōng,1
90584,预支,40584,36442,yù zhī,1
90585,单色,40585,36443,dān sè,1
90586,现卖,40586,36444,xiàn mài,1
90587,痛悼,40587,36445,tòng dào,1
90588,老表,40588,36446,lǎo biǎo,1
90591,条形码,40591,36447,tiáo xíng mǎ,1
90593,蒙蒙亮,40593,36448,mēng mēng liàng,1
90594,榴弹炮,40594,36449,liú dàn pào,1
90597,不下于,40597,36450,bù xià yú,1
90598,催泪弹,40598,36451,cuī lèi dàn,1
90599,卖力气,40599,36452,mài lì qi,1
90601,聚散,40601,36453,jù sàn,1
90602,搬弄,40602,36454,bān nòng,1
90603,甩卖,40603,36455,shuǎi mài,1
90604,辩白,40604,36456,biàn bái,1
90608,变易,40608,36457,biàn yì,1
90609,折腰,40609,36458,zhé yāo,1
90610,脱盲,40610,36459,tuō máng,1
90611,复职,40611,36460,fù zhí,1
90612,摘牌,40612,36461,zhāi pái,1
90613,厚薄,40613,36462,hòu bó,1
90614,明慧,40614,36463,míng huì,1
90615,边塞,40615,36464,biān sài,1
90616,症候,40616,36465,zhèng hòu,1
90617,恶浪,40617,36466,è làng,1
90618,笔债,40618,36467,bǐ zhài,1
90620,手语,40620,36468,shǒu yǔ,1
90621,幻境,40621,36469,huàn jìng,1
90623,春蚕,40623,36470,chūn cán,1
90624,哀鸣,40624,36471,āi míng,1
90625,媒婆,40625,36472,méi pó,1
90626,油性,40626,36473,yóu xìng,1
90627,邀约,40627,36474,yāo yuē,1
90630,顽疾,40630,36475,wán jí,1
90631,贪恋,40631,36476,tān liàn,1
90632,饮片,40632,36477,yǐn piàn,1
90633,纱帐,40633,36478,shā zhàng,1
90634,恨之入骨,40634,36479,hèn zhī rù gǔ,1
90635,工读,40635,36480,gōng dú,1
90636,疾速,40636,36481,jí sù,1
90637,字纸,40637,36482,zì zhǐ,1
90638,隐姓埋名,40638,36483,yǐn xìng mái míng,1
90639,狭路相逢,40639,36484,xiá lù xiāng féng,1
90640,名特优新,40640,36485,míng tè yōu xīn,1
90641,近水楼台,40641,36486,jìn shuǐ lóu tái,1
90643,桥涵,40643,36487,qiáo hán,1
90644,帅印,40644,36488,shuài yìn,1
90645,炒家,40645,36489,chǎo jiā,1
90646,中晚期,40646,36490,zhōng wǎn qī,1
90648,山货,40648,36491,shān huò,1
90649,光火,40649,36492,guāng huǒ,1
90652,去火,40652,36493,qù huǒ,1
90653,木筏,40653,36494,mù fá,1
90654,搏动,40654,36495,bó dòng,1
90655,眼镜蛇,40655,36496,yǎn jìng shé,1
90656,两重性,40656,36497,liǎng chóng xìng,1
90657,红彤彤,40657,36498,hóng tóng tóng,1
90660,强热带风暴,40660,36499,qiáng rè dài fēng bào,1
90662,顶梁柱,40662,36500,dǐng liáng zhù,1
90666,大行星,40666,36501,dà xíng xīng,1
90667,周转金,40667,36502,zhōu zhuǎn jīn,1
90668,阅报栏,40668,36503,yuè bào lán,1
90672,机械师,40672,36504,jī xiè shī,1
90673,扬子鳄,40673,36505,yáng zǐ è,1
90674,枪杆子,40674,36506,qiāng gǎn zi,1
90678,年糕,40678,36507,nián gāo,1
90679,民怨,40679,36508,mín yuàn,1
90680,倾轧,40680,36509,qīng yà,1
90681,咏唱,40681,36510,yǒng chàng,1
90682,又及,40682,36511,yòu jí,1
90683,旧病,40683,36512,jiù bìng,1
90684,误用,40684,36513,wù yòng,1
90686,复位,40686,36514,fù wèi,1
90687,通途,40687,36515,tōng tú,1
90692,收服,40692,36516,shōu fú,1
90696,钦差,40696,36517,qīn chāi,1
90697,故园,40697,36518,gù yuán,1
90698,弹子,40698,36519,dàn zi,1
90699,报站,40699,36520,bào zhàn,1
90700,红烛,40700,36521,hóng zhú,1
90701,开台,40701,36522,kāi tái,1
90702,期年,40702,36523,qī nián,1
90703,饯行,40703,36524,jiàn xíng,1
90704,球艺,40704,36525,qiú yì,1
90705,桑梓,40705,36526,sāng zǐ,1
90707,西元,40707,36527,xī yuán,1
90708,极盛,40708,36528,jí shèng,1
90709,烧碱,40709,36529,shāo jiǎn,1
90710,没门儿,40710,36530,méi mén er,1
90713,天长日久,40713,36531,tiān cháng rì jiǔ,1
90716,依山傍水,40716,36532,yī shān bàng shuǐ,1
90719,音乐电视,40719,36533,yīn yuè diàn shì,1
90721,筑巢引凤,40721,36534,zhù cháo yǐn fèng,1
90722,疯疯癫癫,40722,36535,fēng fēng diān diān,1
90725,邪道,40725,36536,xié dào,1
90726,木讷,40726,36537,mù nè,1
90727,怪癖,40727,36538,guài pǐ,1
90729,横祸,40729,36539,hèng huò,1
90731,下颚,40731,36540,xià è,1
90733,道班,40733,36541,dào bān,1
90735,火眼,40735,36542,huǒ yǎn,1
90736,名厨,40736,36543,míng chú,1
90739,告警,40739,36544,gào jǐng,1
90744,二元论,40744,36545,èr yuán lùn,1
90748,炒鱿鱼,40748,36546,chǎo yóu yú,1
90751,煤气罐,40751,36547,méi qì guàn,1
90753,剖腹产,40753,36548,pōu fù chǎn,1
90754,哈密瓜,40754,36549,hā mì guā,1
90755,展映,40755,36550,zhǎn yìng,1
90758,枉然,40758,36551,wǎng rán,1
90759,太甚,40759,36552,tài shèn,1
90760,报审,40760,36553,bào shěn,1
90761,媚外,40761,36554,mèi wài,1
90763,硬座,40763,36555,yìng zuò,1
90765,涨水,40765,36556,zhǎng shuǐ,1
90766,草鱼,40766,36557,cǎo yú,1
90768,蜜饯,40768,36558,mì jiàn,1
90769,无方,40769,36559,wú fāng,1
90773,桃色,40773,36560,táo sè,1
90774,珍闻,40774,36561,zhēn wén,1
90776,迷醉,40776,36562,mí zuì,1
90777,研磨,40777,36563,yán mó,1
90779,方步,40779,36564,fāng bù,1
90780,油泵,40780,36565,yóu bèng,1
90781,剧评,40781,36566,jù píng,1
90782,粗重,40782,36567,cū zhòng,1
90784,眉清目秀,40784,36568,méi qīng mù xiù,1
90787,理亏,40787,36569,lǐ kuī,1
90788,暴风骤雨,40788,36570,bào fēng zhòu yǔ,1
90790,狡辩,40790,36571,jiǎo biàn,1
90792,装傻,40792,36572,zhuāng shǎ,1
90793,囚室,40793,36573,qiú shì,1
90795,甲胄,40795,36574,jiǎ zhòu,1
90796,夫君,40796,36575,fū jūn,1
90798,贤明,40798,36576,xián míng,1
90799,竞销,40799,36577,jìng xiāo,1
90801,四则,40801,36578,sì zé,1
90802,调令,40802,36579,diào lìng,1
90805,怒视,40805,36580,nù shì,1
90806,金印,40806,36581,jīn yìn,1
90807,开初,40807,36582,kāi chū,1
90810,忌妒,40810,36583,jì du,1
90812,超员,40812,36584,chāo yuán,1
90813,冷凝,40813,36585,lěng níng,1
90815,踏青,40815,36586,tà qīng,1
90817,逼视,40817,36587,bī shì,1
90819,信手拈来,40819,36588,xìn shǒu niān lái,1
90821,勉为其难,40821,36589,miǎn wéi qí nán,1
90822,心惊胆战,40822,36590,xīn jīng dǎn zhàn,1
90824,循环往复,40824,36591,xún huán wǎng fù,1
90826,吹毛求疵,40826,36592,chuī máo qiú cī,1
90827,万籁俱寂,40827,36593,wàn lài jù jì,1
90828,康庄大道,40828,36594,kāng zhuāng dà dào,1
90830,东奔西走,40830,36595,dōng bēn xī zǒu,1
90832,坐姿,40832,36596,zuò zī,1
90833,共犯,40833,36597,gòng fàn,1
90834,民变,40834,36598,mín biàn,1
90835,毡帽,40835,36599,zhān mào,1
90839,豆腐渣,40839,36600,dòu fu zhā,1
90841,连贯性,40841,36601,lián guàn xìng,1
90845,电子琴,40845,36602,diàn zǐ qín,1
90846,悲喜剧,40846,36603,bēi xǐ jù,1
90847,共和制,40847,36604,gòng hé zhì,1
90850,牛皮癣,40850,36605,niú pí xuǎn,1
90851,电子管,40851,36606,diàn zǐ guǎn,1
90853,华而不实,40853,36607,huá ér bù shí,1
90855,多灾多难,40855,36608,duō zāi duō nàn,1
90856,天长地久,40856,36609,tiān cháng dì jiǔ,1
90859,娇生惯养,40859,36610,jiāo shēng guàn yǎng,1
90860,不共戴天,40860,36611,bù gòng dài tiān,1
90861,铜墙铁壁,40861,36612,tóng qiáng tiě bì,1
90864,勾兑,40864,36613,gōu duì,1
90866,前臂,40866,36614,qián bì,1
90867,纤弱,40867,36615,xiān ruò,1
90868,愤激,40868,36616,fèn jī,1
90870,巨擘,40870,36617,jù bò,1
90871,大站,40871,36618,dà zhàn,1
90872,枪把,40872,36619,qiāng bà,1
90873,边线,40873,36620,biān xiàn,1
90874,城府,40874,36621,chéng fǔ,1
90875,责打,40875,36622,zé dǎ,1
90876,皮条,40876,36623,pí tiáo,1
90878,走穴,40878,36624,zǒu xué,1
90880,墨鱼,40880,36625,mò yú,1
90881,蝗灾,40881,36626,huáng zāi,1
90883,评弹,40883,36627,píng tán,1
90887,受屈,40887,36628,shòu qū,1
90889,负心,40889,36629,fù xīn,1
90891,厌食,40891,36630,yàn shí,1
90892,重名,40892,36631,chóng míng,1
90893,顿然,40893,36632,dùn rán,1
90894,下泻,40894,36633,xià xiè,1
90896,答允,40896,36634,dā yǔn,1
90897,生客,40897,36635,shēng kè,1
90900,藿香,40900,36636,huò xiāng,1
90902,警棍,40902,36637,jǐng gùn,1
90904,瘀血,40904,36638,yū xuè,1
90906,祭文,40906,36639,jì wén,1
90908,垂手,40908,36640,chuí shǒu,1
90909,邪路,40909,36641,xié lù,1
90910,泥淖,40910,36642,ní nào,1
90912,肘子,40912,36643,zhǒu zi,1
90913,铁腕,40913,36644,tiě wàn,1
90916,咿呀,40916,36645,yī yā,1
90919,弃儿,40919,36646,qì ér,1
90921,心力交瘁,40921,36647,xīn lì jiāo cuì,1
90922,正当防卫,40922,36648,zhèng dàng fáng wèi,1
90925,粉墨登场,40925,36649,fěn mò dēng chǎng,1
90926,三教九流,40926,36650,sān jiào jiǔ liú,1
90927,一盘散沙,40927,36651,yī pán sǎn shā,1
90928,一丁点儿,40928,36652,yī dīng diǎn er,1
90929,下不为例,40929,36653,xià bù wéi lì,1
90931,良莠不齐,40931,36654,liáng yǒu bù qí,1
90934,居留证,40934,36655,jū liú zhèng,1
90935,聘用制,40935,36656,pìn yòng zhì,1
90936,话语权,40936,36657,huà yǔ quán,1
90938,摄影棚,40938,36658,shè yǐng péng,1
90939,临界点,40939,36659,lín jiè diǎn,1
90942,宅门,40942,36660,zhái mén,1
90943,童趣,40943,36661,tóng qù,1
90945,白芷,40945,36662,bái zhǐ,1
90946,袖章,40946,36663,xiù zhāng,1
90947,断案,40947,36664,duàn àn,1
90950,风洞,40950,36665,fēng dòng,1
90951,行诈,40951,36666,xíng zhà,1
90952,攀亲,40952,36667,pān qīn,1
90953,空寂,40953,36668,kōng jì,1
90954,雇农,40954,36669,gù nóng,1
90956,企管,40956,36670,qǐ guǎn,1
90957,戏楼,40957,36671,xì lóu,1
90958,快事,40958,36672,kuài shì,1
90959,腥气,40959,36673,xīng qi,1
90960,函电,40960,36674,hán diàn,1
90962,取火,40962,36675,qǔ huǒ,1
90964,投敌,40964,36676,tóu dí,1
90965,势态,40965,36677,shì tài,1
90966,蜕化,40966,36678,tuì huà,1
90969,接客,40969,36679,jiē kè,1
90970,睡袋,40970,36680,shuì dài,1
90971,总集,40971,36681,zǒng jí,1
90972,换班,40972,36682,huàn bān,1
90973,套汇,40973,36683,tào huì,1
