hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
140026,投畀豺虎,90026,55200,tóu bì chái hǔ,1
140044,跳皮筋儿,90044,55201,tiào pí jīn er,1
140053,紧衣缩食,90053,55202,jǐn yī suō shí,1
140124,半半拉拉,90124,55203,bàn ban lā lā,1
140217,吃开口饭,90217,55204,chī kāi kǒu fàn,1
140225,外面儿光,90225,55205,wài miàn er guāng,1
140279,炉箅子,90279,55206,lú bì zi,1
140283,放暗箭,90283,55207,fàng àn jiàn,1
140336,霉天,90336,55208,méi tiān,1
140360,冰碴儿,90360,55209,bīng chá er,1
140362,脖领儿,90362,55210,bó lǐng er,1
140381,细溜溜,90381,55211,xì liū liū,1
140392,看头儿,90392,55212,kàn tou er,1
140401,豆花儿,90401,55213,dòu huā er,1
140413,走调儿,90413,55214,zǒu diào er,1
140421,金闪闪,90421,55215,jīn shǎn shǎn,1
140435,光板儿,90435,55216,guāng bǎn er,1
140447,晕针,90447,55217,yùn zhēn,1
140452,晕血,90452,55218,yùn xuè,1
140514,垂问,90514,55219,chuí wèn,1
140533,磨叨,90533,55220,mò dao,1
140535,盘账,90535,55221,pán zhàng,1
140536,垂念,90536,55222,chuí niàn,1
140635,坐赃,90635,55223,zuò zāng,1
140692,备悉,90692,55224,bèi xī,1
140711,香肚,90711,55225,xiāng dǔ,1
140715,闪道,90715,55226,shǎn dào,1
140768,黏米,90768,55227,nián mǐ,1
140805,荒古,90805,55228,huāng gǔ,1
140806,兵械,90806,55229,bīng xiè,1
140859,柔姿纱,90859,55230,róu zī shā,1
140870,窝里横,90870,55231,wō li hèng,1
140898,迂论,90898,55232,yū lùn,1
141049,混合面儿,91049,55233,hùn hé miàn er,1
141085,兴头儿上,91085,55234,xìng tóu er shang,1
141104,前后脚儿,91104,55235,qián hòu jiǎo er,1
141197,黔剧,91197,55236,qián jù,1
141222,叱问,91222,55237,chì wèn,1
141224,叱令,91224,55238,chì lìng,1
141253,凶耗,91253,55239,xiōng hào,1
141297,嘎噔,91297,55240,gā dēng,1
141301,顺叙,91301,55241,shùn xù,1
141375,闲员,91375,55242,xián yuán,1
141388,屯守,91388,55243,tún shǒu,1
141404,烩饼,91404,55244,huì bǐng,1
141439,卯榫,91439,55245,mǎo sǔn,1
141472,踩道,91472,55246,cǎi dào,1
141502,掰腕子,91502,55247,bāi wàn zi,1
141534,解扣儿,91534,55248,jiě kòu er,1
141580,零杂工,91580,55249,líng zá gōng,1
141611,包干儿,91611,55250,bāo gān er,1
141612,辈数儿,91612,55251,bèi shù er,1
141615,小抄儿,91615,55252,xiǎo chāo er,1
141618,葱白儿,91618,55253,cōng bái er,1
141630,掌勺儿,91630,55254,zhǎng sháo er,1
141632,入味儿,91632,55255,rù wèi er,1
141752,大碗儿茶,91752,55256,dà wǎn er chá,1
141830,春秋衫,91830,55257,chūn qiū shān,1
141848,花把式,91848,55258,huā bǎ shi,1
141858,管儿灯,91858,55259,guǎn er dēng,1
141951,玩儿不转,91951,55260,wán er bu zhuàn,1
141954,宠用,91954,55261,chǒng yòng,1
142047,生荣死哀,92047,55262,shēng róng sǐ āi,1
142074,油脂麻花,92074,55263,yóu zhi má huā,1
142094,乡巴佬儿,92094,55264,xiāng ba lǎo er,1
142100,瓜子儿脸,92100,55265,guā zǐ er liǎn,1
142151,雨珠儿,92151,55266,yǔ zhū er,1
142163,翻本儿,92163,55267,fān běn er,1
142256,地块儿,92256,55268,dì kuài er,1
142337,戗面,92337,55269,qiàng miàn,1
142354,炒肝儿,92354,55270,chǎo gān er,1
142387,香干儿,92387,55271,xiāng gān er,1
142389,猪倌儿,92389,55272,zhū guān er,1
