hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
80001,蔗糖,30001,29083,zhè táng,1
80002,缺血,30002,29084,quē xiě,1
80004,圆锥,30004,29085,yuán zhuī,1
80006,弧线,30006,29086,hú xiàn,1
80007,铜锣,30007,29087,tóng luó,1
80008,胡扯,30008,29088,hú chě,1
80009,水雷,30009,29089,shuǐ léi,1
80010,预知,30010,29090,yù zhī,1
80011,蚕豆,30011,29091,cán dòu,1
80012,肚脐,30012,29092,dù qí,1
80014,遗志,30014,29093,yí zhì,1
80015,解渴,30015,29094,jiě kě,1
80016,换位,30016,29095,huàn wèi,1
80017,兆头,30017,29096,zhào tou,1
80018,班轮,30018,29097,bān lún,1
80019,大管,30019,29098,dà guǎn,1
80020,纹理,30020,29099,wén lǐ,1
80021,阴虚,30021,29100,yīn xū,1
80023,散热,30023,29101,sàn rè,1
80024,抒写,30024,29102,shū xiě,1
80025,洋务,30025,29103,yáng wù,1
80026,住家,30026,29104,zhù jiā,1
80027,夸赞,30027,29105,kuā zàn,1
80028,法警,30028,29106,fǎ jǐng,1
80029,驰电,30029,29107,chí diàn,1
80030,鲜亮,30030,29108,xiān liang,1
80032,冬至,30032,29109,dōng zhì,1
80033,上情,30033,29110,shàng qíng,1
80034,情缘,30034,29111,qíng yuán,1
80035,预科,30035,29112,yù kē,1
80036,英灵,30036,29113,yīng líng,1
80037,心血来潮,30037,29114,xīn xuè lái cháo,1
80040,雅俗共赏,30040,29115,yǎ sú gòng shǎng,1
80041,命中注定,30041,29116,mìng zhōng zhù dìng,1
80043,制黄,30043,29117,zhì huáng,1
80044,选聘,30044,29118,xuǎn pìn,1
80045,寨子,30045,29119,zhài zi,1
80046,拉闸,30046,29120,lā zhá,1
80047,平年,30047,29121,píng nián,1
80049,戛然,30049,29122,jiá rán,1
80050,鬼鬼祟祟,30050,29123,guǐ guǐ suì suì,1
80051,绿化带,30051,29124,lǜ huà dài,1
80053,志愿兵,30053,29125,zhì yuàn bīng,1
80055,黄鱼,30055,29126,huáng yú,1
80056,桥墩,30056,29127,qiáo dūn,1
80057,娇艳,30057,29128,jiāo yàn,1
80058,健步,30058,29129,jiàn bù,1
80059,彩霞,30059,29130,cǎi xiá,1
80060,演播,30060,29131,yǎn bō,1
80061,绝壁,30061,29132,jué bì,1
80062,带宽,30062,29133,dài kuān,1
80063,牛虻,30063,29134,niú méng,1
80064,旱作,30064,29135,hàn zuò,1
80065,工艺流程,30065,29136,gōng yì liú chéng,1
80068,岩溶,30068,29137,yán róng,1
