hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
110187,公议,60187,47402,gōng yì,1
110188,示例,60188,47403,shì lì,1
110189,谦词,60189,47404,qiān cí,1
110191,枣泥,60191,47405,zǎo ní,1
110196,愧悔,60196,47406,kuì huǐ,1
110198,幽魂,60198,47407,yōu hún,1
110199,槽子,60199,47408,cáo zi,1
110201,弊害,60201,47409,bì hài,1
110204,测速,60204,47410,cè sù,1
110205,白润,60205,47411,bái rùn,1
110208,柴刀,60208,47412,chái dāo,1
110209,客舍,60209,47413,kè shè,1
110210,鸡雏,60210,47414,jī chú,1
110212,默记,60212,47415,mò jì,1
110213,糨糊,60213,47416,jiàng hu,1
110214,添色,60214,47417,tiān sè,1
110215,橛子,60215,47418,jué zi,1
110216,佛珠,60216,47419,fó zhū,1
110219,藕粉,60219,47420,ǒu fěn,1
110220,挪步,60220,47421,nuó bù,1
110222,墨线,60222,47422,mò xiàn,1
110223,乡谊,60223,47423,xiāng yì,1
110224,切题,60224,47424,qiè tí,1
110227,接驾,60227,47425,jiē jià,1
110229,记认,60229,47426,jì rèn,1
110230,应诊,60230,47427,yìng zhěn,1
110233,谢忱,60233,47428,xiè chén,1
110235,看跌,60235,47429,kàn diē,1
110236,苦境,60236,47430,kǔ jìng,1
110237,电热毯,60237,47431,diàn rè tǎn,1
110240,商约,60240,47432,shāng yuē,1
110241,安养,60241,47433,ān yǎng,1
110242,没的说,60242,47434,méi de shuō,1
110244,石英钟,60244,47435,shí yīng zhōng,1
110246,甜滋滋,60246,47436,tián zī zī,1
110247,党八股,60247,47437,dǎng bā gǔ,1
110252,还嘴,60252,47438,huán zuǐ,1
110253,春灌,60253,47439,chūn guàn,1
110254,劳绩,60254,47440,láo jì,1
110255,祷祝,60255,47441,dǎo zhù,1
110259,翎毛,60259,47442,líng máo,1
110260,狐臭,60260,47443,hú chòu,1
110262,背头,60262,47444,bēi tóu,1
110265,府绸,60265,47445,fǔ chóu,1
110266,浅说,60266,47446,qiǎn shuō,1
110267,老于世故,60267,47447,lǎo yú shì gù,1
110272,逆贼,60272,47448,nì zéi,1
110273,应用题,60273,47449,yìng yòng tí,1
110275,查岗,60275,47450,chá gǎng,1
110278,杀身成仁,60278,47451,shā shēn chéng rén,1
110279,午膳,60279,47452,wǔ shàn,1
110283,献丑,60283,47453,xiàn chǒu,1
110286,相瞒,60286,47454,xiāng mán,1
110288,甜椒,60288,47455,tián jiāo,1
110293,翻云覆雨,60293,47456,fān yún fù yǔ,1
110294,入仓,60294,47457,rù cāng,1
110296,世族,60296,47458,shì zú,1
110297,素白,60297,47459,sù bái,1
110300,头胎,60300,47460,tóu tāi,1
110302,腰花,60302,47461,yāo huā,1
110305,欣悉,60305,47462,xīn xī,1
110306,维吾尔文,60306,47463,wéi wú ěr wén,1
110309,抢建,60309,47464,qiǎng jiàn,1
110311,冤家路窄,60311,47465,yuān jiā lù zhǎi,1
110313,垛口,60313,47466,duǒ kǒu,1
110314,老江湖,60314,47467,lǎo jiāng hú,1
110315,精卫填海,60315,47468,jīng wèi tián hǎi,1
110316,不更事,60316,47469,bù gēng shì,1
110319,文人相轻,60319,47470,wén rén xiāng qīng,1
110320,枯涩,60320,47471,kū sè,1
110322,熟化,60322,47472,shú huà,1
110323,稍顷,60323,47473,shāo qǐng,1
110328,孟春,60328,47474,mèng chūn,1
110329,白厅,60329,47475,bái tīng,1
110331,闹心,60331,47476,nào xīn,1
110333,话旧,60333,47477,huà jiù,1
110335,摄食,60335,47478,shè shí,1
110336,恶疾,60336,47479,è jí,1
110339,声符,60339,47480,shēng fú,1
110340,薄幸,60340,47481,bó xìng,1
110344,置辩,60344,47482,zhì biàn,1
110346,悬棺,60346,47483,xuán guān,1
110347,斜角,60347,47484,xié jiǎo,1
110352,交杂,60352,47485,jiāo zá,1
110353,穷鬼,60353,47486,qióng guǐ,1
110354,哈气,60354,47487,hā qì,1
110355,药棉,60355,47488,yào mián,1
110357,瓷缸,60357,47489,cí gāng,1
110358,翻供,60358,47490,fān gòng,1
110361,皎皎,60361,47491,jiǎo jiǎo,1
110370,顶针,60370,47492,dǐng zhen,1
110371,鹞子,60371,47493,yào zi,1
110374,提级,60374,47494,tí jí,1
110375,死机,60375,47495,sǐ jī,1
110379,叩见,60379,47496,kòu jiàn,1
110380,下塌,60380,47497,xià tā,1
110382,勇夫,60382,47498,yǒng fū,1
110384,拼力,60384,47499,pīn lì,1
110385,俗谚,60385,47500,sú yàn,1
110388,黑户,60388,47501,hēi hù,1
110390,闰月,60390,47502,rùn yuè,1
110391,沦亡,60391,47503,lún wáng,1
110393,黑枪,60393,47504,hēi qiāng,1
110395,女监,60395,47505,nǚ jiān,1
110396,摊放,60396,47506,tān fàng,1
110397,跑题,60397,47507,pǎo tí,1
110398,急务,60398,47508,jí wù,1
110399,亲眷,60399,47509,qīn juàn,1
110403,侠气,60403,47510,xiá qì,1
110404,薏米,60404,47511,yì mǐ,1
110405,呼隆,60405,47512,hū lōng,1
110407,车种,60407,47513,chē zhǒng,1
110409,岁初,60409,47514,suì chū,1
110411,孑遗,60411,47515,jié yí,1
110412,风疹,60412,47516,fēng zhěn,1
110414,节略,60414,47517,jié lüè,1
110418,名帖,60418,47518,míng tiě,1
110419,油票儿,60419,47519,yóu piào er,1
110420,回神,60420,47520,huí shén,1
110421,手链,60421,47521,shǒu liàn,1
110424,施威,60424,47522,shī wēi,1
110425,回绕,60425,47523,huí rào,1
110426,怒色,60426,47524,nù sè,1
110428,回跌,60428,47525,huí diē,1
110431,杏眼,60431,47526,xìng yǎn,1
110435,抢答,60435,47527,qiǎng dá,1
110439,根苗,60439,47528,gēn miáo,1
110443,期冀,60443,47529,qī jì,1
110445,彪悍,60445,47530,biāo hàn,1
110446,失序,60446,47531,shī xù,1
110451,的确良,60451,47532,dí què liáng,1
110453,离乱,60453,47533,lí luàn,1
110455,内聚力,60455,47534,nèi jù lì,1
110457,精神头儿,60457,47535,jīng shen tóu er,1
110459,洞箫,60459,47536,dòng xiāo,1
110461,托老所,60461,47537,tuō lǎo suǒ,1
110462,指靠,60462,47538,zhǐ kào,1
110465,黑竹,60465,47539,hēi zhú,1
110473,烧杯,60473,47540,shāo bēi,1
110476,惊蛰,60476,47541,jīng zhé,1
110479,老顽固,60479,47542,lǎo wán gù,1
110480,夹生饭,60480,47543,jiā shēng fàn,1
110483,搞对象,60483,47544,gǎo duì xiàng,1
110485,编录,60485,47545,biān lù,1
110486,牛脾气,60486,47546,niú pí qi,1
110487,徇情,60487,47547,xùn qíng,1
110491,慢镜头,60491,47548,màn jìng tóu,1
110492,疾进,60492,47549,jí jìn,1
110493,睁眼瞎,60493,47550,zhēng yǎn xiā,1
110494,吝啬鬼,60494,47551,lìn sè guǐ,1
110496,百宝箱,60496,47552,bǎi bǎo xiāng,1
110498,七弦琴,60498,47553,qī xián qín,1
110503,太湖石,60503,47554,tài hú shí,1
110504,乐天派,60504,47555,lè tiān pài,1
110505,鸡内金,60505,47556,jī nèi jīn,1
110506,铁哥们儿,60506,47557,tiě gē men er,1
110508,白皮松,60508,47558,bái pí sōng,1
110514,相思病,60514,47559,xiāng sī bìng,1
110517,冷处理,60517,47560,lěng chǔ lǐ,1
110518,选民证,60518,47561,xuǎn mín zhèng,1
110522,老虎机,60522,47562,lǎo hǔ jī,1
110525,同出一辙,60525,47563,tóng chū yī zhé,1
110526,死得其所,60526,47564,sǐ dé qí suǒ,1
110528,至善至美,60528,47565,zhì shàn zhì měi,1
110531,凶相毕露,60531,47566,xiōng xiàng bì lù,1
110535,心怀叵测,60535,47567,xīn huái pǒ cè,1
110536,庆大霉素,60536,47568,qìng dà méi sù,1
110537,锦衣玉食,60537,47569,jǐn yī yù shí,1
110542,红男绿女,60542,47570,hóng nán lǜ nǚ,1
110546,一定之规,60546,47571,yī dìng zhī guī,1
110547,削足适履,60547,47572,xuē zú shì lǚ,1
110553,山光水色,60553,47573,shān guāng shuǐ sè,1
110554,山东快书,60554,47574,shān dōng kuài shū,1
110557,自流灌溉,60557,47575,zì liú guàn gài,1
110558,行将就木,60558,47576,xíng jiāng jiù mù,1
110560,手到擒来,60560,47577,shǒu dào qín lái,1
110561,紫花苜蓿,60561,47578,zǐ huā mù xu,1
110563,婚生子女,60563,47579,hūn shēng zǐ nǚ,1
110569,略见一斑,60569,47580,lüè jiàn yī bān,1
110571,离心离德,60571,47581,lí xīn lí dé,1
110572,二道贩子,60572,47582,èr dào fàn zi,1
110573,小恩小惠,60573,47583,xiǎo ēn xiǎo huì,1
110575,礼聘,60575,47584,lǐ pìn,1
110578,发懵,60578,47585,fā měng,1
110579,胡笳,60579,47586,hú jiā,1
110587,盐井,60587,47587,yán jǐng,1
110590,根瘤,60590,47588,gēn liú,1
110591,悭吝,60591,47589,qiān lìn,1
110592,勾连,60592,47590,gōu lián,1
110593,状貌,60593,47591,zhuàng mào,1
110597,虾皮,60597,47592,xiā pí,1
110600,清神,60600,47593,qīng shén,1
110601,醪糟,60601,47594,láo zāo,1
110603,犊子,60603,47595,dú zi,1
110604,补写,60604,47596,bǔ xiě,1
110605,瞎吹,60605,47597,xiā chuī,1
110606,杀伐,60606,47598,shā fá,1
110607,拙著,60607,47599,zhuō zhù,1
110608,茶亭,60608,47600,chá tíng,1
110609,卸装,60609,47601,xiè zhuāng,1
110610,苟合,60610,47602,gǒu hé,1
110611,借景,60611,47603,jiè jǐng,1
110613,通铺,60613,47604,tōng pù,1
110614,卜居,60614,47605,bǔ jū,1
110615,千夫所指,60615,47606,qiān fū suǒ zhǐ,1
110616,银号,60616,47607,yín hào,1
110619,口耳相传,60619,47608,kǒu ěr xiāng chuán,1
110620,挪窝儿,60620,47609,nuó wō er,1
110625,孝子贤孙,60625,47610,xiào zǐ xián sūn,1
110626,吊孝,60626,47611,diào xiào,1
110627,改易,60627,47612,gǎi yì,1
110629,镇流器,60629,47613,zhèn liú qì,1
110632,水粉画,60632,47614,shuǐ fěn huà,1
110634,酥油花,60634,47615,sū yóu huā,1
110637,里巷,60637,47616,lǐ xiàng,1
110638,葵花籽,60638,47617,kuí huā zǐ,1
110639,酬答,60639,47618,chóu dá,1
110640,党同伐异,60640,47619,dǎng tóng fá yì,1
110641,目验,60641,47620,mù yàn,1
110643,后空翻,60643,47621,hòu kōng fān,1
110645,数来宝,60645,47622,shǔ lái bǎo,1
110649,北方话,60649,47623,běi fāng huà,1
110654,发套,60654,47624,fà tào,1
110655,顶呱呱,60655,47625,dǐng guā guā,1
110658,谐美,60658,47626,xié měi,1
110659,劈手,60659,47627,pī shǒu,1
110660,迁离,60660,47628,qiān lí,1
110661,一闪念,60661,47629,yī shǎn niàn,1
110663,下半天,60663,47630,xià bàn tiān,1
110664,耶稣教,60664,47631,yē sū jiào,1
110670,践约,60670,47632,jiàn yuē,1
110671,打谷场,60671,47633,dǎ gǔ cháng,1
110674,庄院,60674,47634,zhuāng yuàn,1
110676,作色,60676,47635,zuò sè,1
110677,假大空,60677,47636,jiǎ dà kōng,1
110680,间壁,60680,47637,jiàn bì,1
110681,冬储,60681,47638,dōng chǔ,1
110682,太阳帽,60682,47639,tài yáng mào,1
110683,黄花鱼,60683,47640,huáng huā yú,1
110684,菠萝蜜,60684,47641,bō luó mì,1
110685,把牢,60685,47642,bǎ láo,1
110686,解送,60686,47643,jiè sòng,1
110688,大溜,60688,47644,dà liù,1
110691,泰山压顶,60691,47645,tài shān yā dǐng,1
110693,缓征,60693,47646,huǎn zhēng,1
110695,小姑子,60695,47647,xiǎo gū zi,1
110696,小本经营,60696,47648,xiǎo běn jīng yíng,1
110697,节骨眼儿,60697,47649,jiē gu yǎn er,1
110700,倒彩,60700,47650,dào cǎi,1
110702,松仁,60702,47651,sōng rén,1
110703,知书达理,60703,47652,zhī shū dá lǐ,1
110706,通讯兵,60706,47653,tōng xùn bīng,1
110714,衰草,60714,47654,shuāi cǎo,1
110715,串供,60715,47655,chuàn gòng,1
110716,嘴笨,60716,47656,zuǐ bèn,1
110718,车篷,60718,47657,chē péng,1
110719,敢是,60719,47658,gǎn shì,1
110721,日月如梭,60721,47659,rì yuè rú suō,1
110722,油黑,60722,47660,yóu hēi,1
110725,细嚼慢咽,60725,47661,xì jiáo màn yàn,1
110727,啪嗒,60727,47662,pā dā,1
110728,放排,60728,47663,fàng pái,1
110729,不即不离,60729,47664,bù jí bù lí,1
110731,皲裂,60731,47665,jūn liè,1
110732,猪娃,60732,47666,zhū wá,1
110736,杂食,60736,47667,zá shí,1
110737,平纹,60737,47668,píng wén,1
110739,汗淋淋,60739,47669,hàn lín lín,1
110741,少不更事,60741,47670,shào bù gēng shì,1
110747,残敌,60747,47671,cán dí,1
110748,送一程,60748,47672,sòng yī chéng,1
110752,门脸儿,60752,47673,mén liǎn er,1
110760,全托,60760,47674,quán tuō,1
110762,铜绿,60762,47675,tóng lǜ,1
110765,遮断,60765,47676,zhē duàn,1
110766,毛南族,60766,47677,máo nán zú,1
110771,车马费,60771,47678,chē mǎ fèi,1
110775,未详,60775,47679,wèi xiáng,1
110778,传粉,60778,47680,chuán fěn,1
110779,纵酒,60779,47681,zòng jiǔ,1
110782,凸版,60782,47682,tū bǎn,1
110783,开伙,60783,47683,kāi huǒ,1
110785,随迁,60785,47684,suí qiān,1
110786,蜕皮,60786,47685,tuì pí,1
110787,民事法庭,60787,47686,mín shì fǎ tíng,1
110788,羞赧,60788,47687,xiū nǎn,1
110791,皮糖,60791,47688,pí táng,1
110794,起讫,60794,47689,qǐ qì,1
110796,朔望,60796,47690,shuò wàng,1
110797,节欲,60797,47691,jié yù,1
110799,人渣,60799,47692,rén zhā,1
110800,产婆,60800,47693,chǎn pó,1
110803,露丑,60803,47694,lòu chǒu,1
110805,煅烧,60805,47695,duàn shāo,1
110808,违令,60808,47696,wéi lìng,1
110809,违逆,60809,47697,wéi nì,1
110811,胶泥,60811,47698,jiāo ní,1
110813,马镫,60813,47699,mǎ dèng,1
110816,枯寂,60816,47700,kū jì,1
110819,下渗,60819,47701,xià shèn,1
110821,肆行,60821,47702,sì xíng,1
110824,比量,60824,47703,bǐ liang,1
110825,臼齿,60825,47704,jiù chǐ,1
110826,凸轮,60826,47705,tū lún,1
110827,椅垫,60827,47706,yǐ diàn,1
110830,刨床,60830,47707,bào chuáng,1
110831,裱糊,60831,47708,biǎo hú,1
110832,裁处,60832,47709,cái chǔ,1
110833,口杯,60833,47710,kǒu bēi,1
110834,科盲,60834,47711,kē máng,1
110836,潮润,60836,47712,cháo rùn,1
110840,走眼,60840,47713,zǒu yǎn,1
110842,乡俗,60842,47714,xiāng sú,1
110843,朋辈,60843,47715,péng bèi,1
110844,采制,60844,47716,cǎi zhì,1
110846,拆建,60846,47717,chāi jiàn,1
110848,判读,60848,47718,pàn dú,1
110849,钢渣,60849,47719,gāng zhā,1
110850,吃荤,60850,47720,chī hūn,1
110851,一语破的,60851,47721,yī yǔ pò dì,1
110853,轻淡,60853,47722,qīng dàn,1
110855,回头是岸,60855,47723,huí tóu shì àn,1
110857,牧放,60857,47724,mù fàng,1
110859,咸淡,60859,47725,xián dàn,1
110861,眼高手低,60861,47726,yǎn gāo shǒu dī,1
110862,人言可畏,60862,47727,rén yán kě wèi,1
110863,豆蔻年华,60863,47728,dòu kòu nián huá,1
110864,日薄西山,60864,47729,rì bó xī shān,1
110866,封笔,60866,47730,fēng bǐ,1
110871,指鹿为马,60871,47731,zhǐ lù wéi mǎ,1
110873,人困马乏,60873,47732,rén kùn mǎ fá,1
110874,物以类聚,60874,47733,wù yǐ lèi jù,1
110875,团扇,60875,47734,tuán shàn,1
110877,偏房,60877,47735,piān fáng,1
110878,清账,60878,47736,qīng zhàng,1
110883,拖儿带女,60883,47737,tuō ér dài nǚ,1
110885,鸡冠花,60885,47738,jī guān huā,1
110886,丘壑,60886,47739,qiū hè,1
110887,岂但,60887,47740,qǐ dàn,1
110888,摇尾乞怜,60888,47741,yáo wěi qǐ lián,1
110889,苹果绿,60889,47742,píng guǒ lǜ,1
110890,益母草,60890,47743,yì mǔ cǎo,1
110892,空心砖,60892,47744,kōng xīn zhuān,1
110894,江湖骗子,60894,47745,jiāng hú piàn zi,1
110900,淫书,60900,47746,yín shū,1
110902,文牍,60902,47747,wén dú,1
110904,电唁,60904,47748,diàn yàn,1
110906,赎身,60906,47749,shú shēn,1
110908,何必当初,60908,47750,hé bì dāng chū,1
110909,打横,60909,47751,dǎ héng,1
110910,传经送宝,60910,47752,chuán jīng sòng bǎo,1
110911,怵目惊心,60911,47753,chù mù jīng xīn,1
110914,毛尖,60914,47754,máo jiān,1
110915,枯木逢春,60915,47755,kū mù féng chūn,1
110916,眼泡,60916,47756,yǎn pāo,1
110918,世仇,60918,47757,shì chóu,1
110921,火钳,60921,47758,huǒ qián,1
110922,秘宝,60922,47759,mì bǎo,1
110923,退赃,60923,47760,tuì zāng,1
110927,痴想,60927,47761,chī xiǎng,1
110929,恶徒,60929,47762,è tú,1
110930,尿血,60930,47763,niào xiě,1
110931,亮分,60931,47764,liàng fēn,1
110935,安之若素,60935,47765,ān zhī ruò sù,1
110938,大鲵,60938,47766,dà ní,1
110939,凭单,60939,47767,píng dān,1
110942,死灭,60942,47768,sǐ miè,1
110952,百分率,60952,47769,bǎi fēn lǜ,1
110953,大暑,60953,47770,dà shǔ,1
110954,正音,60954,47771,zhèng yīn,1
110956,煽惑,60956,47772,shān huò,1
110957,斜刺里,60957,47773,xié cì lǐ,1
110958,尾灯,60958,47774,wěi dēng,1
110960,包场,60960,47775,bāo chǎng,1
110961,假道学,60961,47776,jiǎ dào xué,1
110962,坏心眼儿,60962,47777,huài xīn yǎn er,1
110967,闷葫芦,60967,47778,mèn hú lu,1
110968,家鼠,60968,47779,jiā shǔ,1
110969,搅浑,60969,47780,jiǎo hún,1
110970,中继站,60970,47781,zhōng jì zhàn,1
110972,上半月,60972,47782,shàng bàn yuè,1
110977,水晶石,60977,47783,shuǐ jīng shí,1
110978,头疼脑热,60978,47784,tóu téng nǎo rè,1
110979,尖椒,60979,47785,jiān jiāo,1
110980,五斗橱,60980,47786,wǔ dǒu chú,1
110981,孟浪,60981,47787,mèng làng,1
110985,园艺师,60985,47788,yuán yì shī,1
110988,守空房,60988,47789,shǒu kōng fáng,1
110990,重温旧梦,60990,47790,chóng wēn jiù mèng,1
110992,黑啤酒,60992,47791,hēi pí jiǔ,1
110994,横行无忌,60994,47792,héng xíng wú jì,1
110998,三生有幸,60998,47793,sān shēng yǒu xìng,1
111003,淡而无味,61003,47794,dàn ér wú wèi,1
111004,情杀,61004,47795,qíng shā,1
111007,五伦,61007,47796,wǔ lún,1
111008,栽跟头,61008,47797,zāi gēn tou,1
111012,太空棉,61012,47798,tài kōng mián,1
111013,灾星,61013,47799,zāi xīng,1
111021,六边形,61021,47800,liù biān xíng,1
111022,错讹,61022,47801,cuò é,1
111024,抬轿子,61024,47802,tái jiào zi,1
111025,旧例,61025,47803,jiù lì,1
111027,黑材料,61027,47804,hēi cái liào,1
111028,超短波,61028,47805,chāo duǎn bō,1
111031,钓钩,61031,47806,diào gōu,1
111032,欺哄,61032,47807,qī hǒng,1
111035,小九九,61035,47808,xiǎo jiǔ jiǔ,1
111037,垫脚石,61037,47809,diàn jiǎo shí,1
111042,人头税,61042,47810,rén tóu shuì,1
111043,欣羡,61043,47811,xīn xiàn,1
111044,负极,61044,47812,fù jí,1
111048,印堂,61048,47813,yìn táng,1
111049,绣制,61049,47814,xiù zhì,1
111050,隔三岔五,61050,47815,gé sān chà wǔ,1
111054,绦虫,61054,47816,tāo chóng,1
111055,破铜烂铁,61055,47817,pò tóng làn tiě,1
111057,隙地,61057,47818,xì dì,1
111059,鱼死网破,61059,47819,yú sǐ wǎng pò,1
111061,小宗,61061,47820,xiǎo zōng,1
111064,荒疏,61064,47821,huāng shū,1
111066,洛阳纸贵,61066,47822,luò yáng zhǐ guì,1
111067,邪火,61067,47823,xié huǒ,1
111068,播散,61068,47824,bō sàn,1
111071,恨事,61071,47825,hèn shì,1
111073,钢条,61073,47826,gāng tiáo,1
111074,笑剧,61074,47827,xiào jù,1
111076,雨鞋,61076,47828,yǔ xié,1
111079,闷坐,61079,47829,mèn zuò,1
111082,借支,61082,47830,jiè zhī,1
111084,败兵,61084,47831,bài bīng,1
111086,虎牙,61086,47832,hǔ yá,1
111087,哄人,61087,47833,hǒng rén,1
111088,抱愧,61088,47834,bào kuì,1
111090,朴厚,61090,47835,pǔ hòu,1
111092,戡乱,61092,47836,kān luàn,1
111094,盘底,61094,47837,pán dǐ,1
111099,强似,61099,47838,qiáng sì,1
111100,夫唱妇随,61100,47839,fū chàng fù suí,1
111105,群殴,61105,47840,qún ōu,1
111106,锄奸,61106,47841,chú jiān,1
111110,坝基,61110,47842,bà jī,1
111111,壁柜,61111,47843,bì guì,1
111112,寻事,61112,47844,xún shì,1
111113,小考,61113,47845,xiǎo kǎo,1
111114,挂冠,61114,47846,guà guān,1
111115,硝石,61115,47847,xiāo shí,1
111116,箭竹,61116,47848,jiàn zhú,1
111117,补休,61117,47849,bǔ xiū,1
111119,废弛,61119,47850,fèi chí,1
111120,鼠辈,61120,47851,shǔ bèi,1
111122,江郎才尽,61122,47852,jiāng láng cái jìn,1
111125,后妻,61125,47853,hòu qī,1
111126,择善而从,61126,47854,zé shàn ér cóng,1
111127,偶合,61127,47855,ǒu hé,1
111129,复姓,61129,47856,fù xìng,1
111130,吹拉弹唱,61130,47857,chuī lā tán chàng,1
111136,弃暗投明,61136,47858,qì àn tóu míng,1
111139,垫支,61139,47859,diàn zhī,1
111140,人情味儿,61140,47860,rén qíng wèi er,1
111143,乌桕,61143,47861,wū jiù,1
111144,功罪,61144,47862,gōng zuì,1
111145,空名,61145,47863,kōng míng,1
111148,无影灯,61148,47864,wú yǐng dēng,1
111150,儿男,61150,47865,ér nán,1
111154,磙子,61154,47866,gǔn zi,1
111155,剑眉,61155,47867,jiàn méi,1
111156,不遑,61156,47868,bù huáng,1
111158,通览,61158,47869,tōng lǎn,1
111162,凹版,61162,47870,āo bǎn,1
111166,美术字,61166,47871,měi shù zì,1
111167,恶浊,61167,47872,è zhuó,1
111173,杳然,61173,47873,yǎo rán,1
111174,掠取,61174,47874,lüè qǔ,1
111175,称赏,61175,47875,chēng shǎng,1
111176,浅表,61176,47876,qiǎn biǎo,1
111179,生鱼片,61179,47877,shēng yú piàn,1
111182,会道门,61182,47878,huì dào mén,1
111183,瓜秧,61183,47879,guā yāng,1
111184,手提式,61184,47880,shǒu tí shì,1
111185,太子参,61185,47881,tài zǐ shēn,1
111189,串门儿,61189,47882,chuàn mén er,1
111190,痴狂,61190,47883,chī kuáng,1
111193,置评,61193,47884,zhì píng,1
111194,蜂蜡,61194,47885,fēng là,1
111195,总统套房,61195,47886,zǒng tǒng tào fáng,1
111196,洗碗机,61196,47887,xǐ wǎn jī,1
111198,降表,61198,47888,xiáng biǎo,1
111199,替死鬼,61199,47889,tì sǐ guǐ,1
111202,小卧车,61202,47890,xiǎo wò chē,1
111204,赶巧,61204,47891,gǎn qiǎo,1
111205,拔刀相助,61205,47892,bá dāo xiāng zhù,1
111206,毛背心,61206,47893,máo bèi xīn,1
111207,阴德,61207,47894,yīn dé,1
111209,铁将军,61209,47895,tiě jiāng jūn,1
111211,毁伤,61211,47896,huǐ shāng,1
111212,和稀泥,61212,47897,huò xī ní,1
111216,青年宫,61216,47898,qīng nián gōng,1
111218,异心,61218,47899,yì xīn,1
