hanzi_id,hanzi,frequency_rank,pinyin_id,pinyin,pinyin_sn
65086,顶级,15086,17312,dǐng jí,1
65087,验方,15087,17313,yàn fāng,1
65089,窑洞,15089,17314,yáo dòng,1
65090,心急,15090,17315,xīn jí,1
65091,霞光,15091,17316,xiá guāng,1
65092,胡须,15092,17317,hú xū,1
65093,强者,15093,17318,qiáng zhě,1
65094,胆量,15094,17319,dǎn liàng,1
65095,喧嚣,15095,17320,xuān xiāo,1
65096,珠子,15096,17321,zhū zi,1
65098,成药,15098,17322,chéng yào,1
65099,摆设,15099,17323,bǎi she,1
65099,摆设,15099,17324,bǎi shè,2
65100,没落,15100,17325,mò luò,1
65101,指针,15101,17326,zhǐ zhēn,1
65102,订阅,15102,17327,dìng yuè,1
65103,街区,15103,17328,jiē qū,1
65104,路灯,15104,17329,lù dēng,1
65105,本分,15105,17330,běn fèn,1
65106,定做,15106,17331,dìng zuò,1
65107,投篮,15107,17332,tóu lán,1
65109,合同制,15109,17333,hé tong zhì,1
65110,强弱,15110,17334,qiáng ruò,1
65111,宾语,15111,17335,bīn yǔ,1
65112,胆识,15112,17336,dǎn shí,1
65113,耐人寻味,15113,17337,nài rén xún wèi,1
65114,家居,15114,17338,jiā jū,1
65115,阵亡,15115,17339,zhèn wáng,1
65117,散开,15117,17340,sàn kāi,1
65118,获益,15118,17341,huò yì,1
65119,麻雀,15119,17342,má què,1
65120,集约化,15120,17343,jí yuē huà,1
65121,向阳,15121,17344,xiàng yáng,1
65123,世世代代,15123,17345,shì shì dài dài,1
65124,万能,15124,17346,wàn néng,1
65125,助教,15125,17347,zhù jiào,1
65126,居留,15126,17348,jū liú,1
65127,香水,15127,17349,xiāng shuǐ,1
65128,漂浮,15128,17350,piāo fú,1
65130,老公,15130,17351,lǎo gōng,1
65130,老公,15130,17352,lǎo gong,2
65131,有赖,15131,17353,yǒu lài,1
65132,纷纭,15132,17354,fēn yún,1
65133,共性,15133,17355,gòng xìng,1
65134,增高,15134,17356,zēng gāo,1
65135,长龙,15135,17357,cháng lóng,1
65136,屋脊,15136,17358,wū jǐ,1
65137,时辰,15137,17359,shí chen,1
65139,贯注,15139,17360,guàn zhù,1
65141,流星,15141,17361,liú xīng,1
65142,林火,15142,17362,lín huǒ,1
65143,植入,15143,17363,zhí rù,1
65144,喂养,15144,17364,wèi yǎng,1
65145,点将,15145,17365,diǎn jiàng,1
65146,召回,15146,17366,zhào huí,1
65148,忧心忡忡,15148,17367,yōu xīn chōng chōng,1
65150,小商品,15150,17368,xiǎo shāng pǐn,1
65151,技师,15151,17369,jì shī,1
65152,恶人,15152,17370,è rén,1
65153,电费,15153,17371,diàn fèi,1
65154,创举,15154,17372,chuàng jǔ,1
65155,奖台,15155,17373,jiǎng tái,1
65156,战局,15156,17374,zhàn jú,1
65157,醒悟,15157,17375,xǐng wù,1
65158,下部,15158,17376,xià bù,1
65160,卫生间,15160,17377,wèi shēng jiān,1
65161,通行证,15161,17378,tōng xíng zhèng,1
65162,发文,15162,17379,fā wén,1
65163,受难,15163,17380,shòu nàn,1
65164,发酵,15164,17381,fā jiào,1
65165,禁赛,15165,17382,jìn sài,1
65166,华工,15166,17383,huá gōng,1
65167,畜产品,15167,17384,xù chǎn pǐn,1
65168,先秦,15168,17385,xiān qín,1
65169,随心,15169,17386,suí xīn,1
65171,内销,15171,17387,nèi xiāo,1
65172,手心,15172,17388,shǒu xīn,1
65173,拱手,15173,17389,gǒng shǒu,1
65175,沉甸甸,15175,17390,chén diàn diàn,1
65177,花木,15177,17391,huā mù,1
65179,兵士,15179,17392,bīng shì,1
65180,第一流,15180,17393,dì yī liú,1
65181,生油,15181,17394,shēng yóu,1
65182,实属,15182,17395,shí shǔ,1
65183,文稿,15183,17396,wén gǎo,1
65186,根治,15186,17397,gēn zhì,1
65187,抗病,15187,17398,kàng bìng,1
65188,说教,15188,17399,shuō jiào,1
65189,头颅,15189,17400,tóu lú,1
65190,记忆力,15190,17401,jì yì lì,1
65191,默默无闻,15191,17402,mò mò wú wén,1
65192,自始至终,15192,17403,zì shǐ zhì zhōng,1
65194,统领,15194,17404,tǒng lǐng,1
65195,号角,15195,17405,hào jiǎo,1
65196,婚姻法,15196,17406,hūn yīn fǎ,1
65197,羊绒,15197,17407,yáng róng,1
65199,口罩,15199,17408,kǒu zhào,1
65200,必得,15200,17409,bì děi,1
65202,搅拌,15202,17410,jiǎo bàn,1
65203,下作,15203,17411,xià zuo,1
65205,情意,15205,17412,qíng yì,1
65206,干啥,15206,17413,gàn shá,1
65207,大黄,15207,17414,dàhuáng dàihuáng,1
65208,匕首,15208,17415,bǐ shǒu,1
65209,自查,15209,17416,zì chá,1
65210,游船,15210,17417,yóu chuán,1
65211,班组,15211,17418,bān zǔ,1
65212,憎恨,15212,17419,zēng hèn,1
65213,枪毙,15213,17420,qiāng bì,1
65214,密布,15214,17421,mì bù,1
65215,甲骨文,15215,17422,jiǎ gǔ wén,1
65216,副业,15216,17423,fù yè,1
65217,经学,15217,17424,jīng xué,1
65218,集散地,15218,17425,jí sàn dì,1
65220,运算,15220,17426,yùn suàn,1
65222,加价,15222,17427,jiā jià,1
65224,离职,15224,17428,lí zhí,1
65225,长虹,15225,17429,cháng hóng,1
65229,外传,15229,17430,wài chuán,1
65229,外传,15229,17431,wài zhuàn,2
65230,信条,15230,17432,xìn tiáo,1
65234,集中营,15234,17433,jí zhōng yíng,1
65235,林子,15235,17434,lín zi,1
65236,计分,15236,17435,jì fēn,1
65237,动心,15237,17436,dòng xīn,1
65238,算数,15238,17437,suàn shù,1
65239,建构,15239,17438,jiàn gòu,1
65240,粪便,15240,17439,fèn biàn,1
65242,高下,15242,17440,gāo xià,1
65243,相对论,15243,17441,xiāng duì lùn,1
65244,税利,15244,17442,shuì lì,1
65245,迷恋,15245,17443,mí liàn,1
65248,一怔,15248,17444,yī zhèng,1
65251,差价,15251,17445,chā jià,1
65252,改过,15252,17446,gǎi guò,1
65253,荡漾,15253,17447,dàng yàng,1
65254,风湿,15254,17448,fēng shī,1
65256,艺术性,15256,17449,yì shù xìng,1
65257,料及,15257,17450,liào jí,1
65258,薪酬,15258,17451,xīn chóu,1
65260,角斗,15260,17452,jué dòu,1
65261,白血病,15261,17453,bái xuè bìng,1
65262,会客,15262,17454,huì kè,1
65263,耳光,15263,17455,ěr guāng,1
65264,失和,15264,17456,shī hé,1
65265,年迈,15265,17457,nián mài,1
65266,博物院,15266,17458,bó wù yuàn,1
65267,属实,15267,17459,shǔ shí,1
65268,突袭,15268,17460,tū xí,1
65270,胆怯,15270,17461,dǎn qiè,1
65271,四化,15271,17462,sì huà,1
65272,不倦,15272,17463,bù juàn,1
65273,无动于衷,15273,17464,wú dòng yú zhōng,1
65274,面纱,15274,17465,miàn shā,1
65275,痴呆,15275,17466,chī dāi,1
65276,绳索,15276,17467,shéng suǒ,1
65277,一应,15277,17468,yī yīng,1
65279,赃款,15279,17469,zāng kuǎn,1
65280,半边,15280,17470,bàn biān,1
65281,短波,15281,17471,duǎn bō,1
65282,浩浩,15282,17472,hào hào,1
65283,银色,15283,17473,yín sè,1
65284,红星,15284,17474,hóng xīng,1
65286,起降,15286,17475,qǐ jiàng,1
65287,编著,15287,17476,biān zhù,1
65288,无机,15288,17477,wú jī,1
65289,经心,15289,17478,jīng xīn,1
65290,栩栩,15290,17479,xǔ xǔ,1
65291,增资,15291,17480,zēng zī,1
65293,商品粮,15293,17481,shāng pǐn liáng,1
65294,迫不及待,15294,17482,pò bù jí dài,1
65295,北国,15295,17483,běi guó,1
65296,实况,15296,17484,shí kuàng,1
65297,缝纫,15297,17485,féng rèn,1
65298,一心一意,15298,17486,yī xīn yī yì,1
65299,益发,15299,17487,yì fā,1
65300,黑板,15300,17488,hēi bǎn,1
65301,防灾,15301,17489,fáng zāi,1
65303,风骚,15303,17490,fēng sāo,1
65305,日语,15305,17491,rì yǔ,1
65307,购物中心,15307,17492,gòu wù zhōng xīn,1
65309,松散,15309,17493,sōng sǎn,1
65310,讲坛,15310,17494,jiǎng tán,1
65312,路径,15312,17495,lù jìng,1
65314,沙化,15314,17496,shā huà,1
65316,漫天,15316,17497,màn tiān,1
65317,会诊,15317,17498,huì zhěn,1
65319,白银,15319,17499,bái yín,1
65320,哨所,15320,17500,shào suǒ,1
65321,借以,15321,17501,jiè yǐ,1
65322,纵向,15322,17502,zòng xiàng,1
65324,嘲讽,15324,17503,cháo fěng,1
65325,电视电话,15325,17504,diàn shì diàn huà,1
65326,即刻,15326,17505,jí kè,1
65327,捷径,15327,17506,jié jìng,1
65328,腐烂,15328,17507,fǔ làn,1
65329,取材,15329,17508,qǔ cái,1
65331,古董,15331,17509,gǔ dǒng,1
65332,刹车,15332,17510,shā chē,1
65333,抱负,15333,17511,bào fù,1
65334,择业,15334,17512,zé yè,1
65337,见老,15337,17513,jiàn lǎo,1
65338,附录,15338,17514,fù lù,1
65339,红牌,15339,17515,hóng pái,1
65340,来意,15340,17516,lái yì,1
65341,巨星,15341,17517,jù xīng,1
65342,引领,15342,17518,yǐn lǐng,1
65343,火炉,15343,17519,huǒ lú,1
65344,适龄,15344,17520,shì líng,1
65346,南洋,15346,17521,nán yáng,1
65347,古书,15347,17522,gǔ shū,1
65348,取而代之,15348,17523,qǔ ér dài zhī,1
65349,拳头产品,15349,17524,quán tou chǎn pǐn,1
65350,词句,15350,17525,cí jù,1
65351,管用,15351,17526,guǎn yòng,1
65352,离奇,15352,17527,lí qí,1
65354,征程,15354,17528,zhēng chéng,1
65355,未尽,15355,17529,wèi jìn,1
65356,安息,15356,17530,ān xī,1
65357,悬浮,15357,17531,xuán fú,1
65358,规模效益,15358,17532,guī mó xiào yì,1
65359,好话,15359,17533,hǎo huà,1
65360,自理,15360,17534,zì lǐ,1
65361,盛事,15361,17535,shèng shì,1
65362,温室气体,15362,17536,wēn shì qì tǐ,1
65364,心弦,15364,17537,xīn xián,1
65365,扫盲,15365,17538,sǎo máng,1
65366,末日,15366,17539,mò rì,1
65367,家家户户,15367,17540,jiā jiā hù hù,1
65368,当先,15368,17541,dāng xiān,1
65369,童工,15369,17542,tóng gōng,1
65371,起见,15371,17543,qǐ jiàn,1
65372,停战,15372,17544,tíng zhàn,1
65376,牵挂,15376,17545,qiān guà,1
65377,依依,15377,17546,yī yī,1
65378,阵风,15378,17547,zhèn fēng,1
65380,鸦片战争,15380,17548,yā piàn zhàn zhēng,1
65381,内线,15381,17549,nèi xiàn,1
65382,师兄,15382,17550,shī xiōng,1
65383,关内,15383,17551,guān nèi,1
65385,核潜艇,15385,17552,hé qián tǐng,1
65386,末年,15386,17553,mò nián,1
65387,辞呈,15387,17554,cí chéng,1
65388,寺院,15388,17555,sì yuàn,1
65389,朝日,15389,17556,zhāo rì,1
65390,智者,15390,17557,zhì zhě,1
65391,会馆,15391,17558,huì guǎn,1
65392,马匹,15392,17559,mǎ pǐ,1
65393,联防,15393,17560,lián fáng,1
65394,制高点,15394,17561,zhì gāo diǎn,1
65395,连载,15395,17562,lián zǎi,1
65396,神通,15396,17563,shén tōng,1
65397,殿下,15397,17564,diàn xià,1
65398,渎职,15398,17565,dú zhí,1
65399,议席,15399,17566,yì xí,1
65401,梳理,15401,17567,shū lǐ,1
65402,日照,15402,17568,rì zhào,1
65403,病菌,15403,17569,bìng jūn,1
65404,自助,15404,17570,zì zhù,1
65405,必由之路,15405,17571,bì yóu zhī lù,1
65406,解困,15406,17572,jiě kùn,1
65407,药方,15407,17573,yào fāng,1
65408,门店,15408,17574,mén diàn,1
65409,看准,15409,17575,kàn zhǔn,1
65410,紊乱,15410,17576,wěn luàn,1
65413,喝醉,15413,17577,hē zuì,1
65414,随从,15414,17578,suí cóng,1
65418,特命,15418,17579,tè mìng,1
65420,服务器,15420,17580,fú wù qì,1
65421,宜人,15421,17581,yí rén,1
65422,翻天,15422,17582,fān tiān,1
65423,加密,15423,17583,jiā mì,1
65425,抗震,15425,17584,kàng zhèn,1
65426,组阁,15426,17585,zǔ gé,1
65428,哀求,15428,17586,āi qiú,1
65430,花瓣,15430,17587,huā bàn,1
65431,围城,15431,17588,wéi chéng,1
65432,西经,15432,17589,xī jīng,1
65433,宠物,15433,17590,chǒng wù,1
65437,公家,15437,17591,gōng jiā,1
65438,打官司,15438,17592,dǎ guān si,1
65439,经济制度,15439,17593,jīng jì zhì dù,1
65440,雨季,15440,17594,yǔ jì,1
65441,待命,15441,17595,dài mìng,1
65442,两端,15442,17596,liǎng duān,1
65443,磨灭,15443,17597,mó miè,1
65447,阴雨,15447,17598,yīn yǔ,1
65448,相约,15448,17599,xiāng yuē,1
65449,衰竭,15449,17600,shuāi jié,1
65450,经办,15450,17601,jīng bàn,1
65451,政治经济学,15451,17602,zhèng zhì jīng jì xué,1
65453,声援,15453,17603,shēng yuán,1
65454,渴求,15454,17604,kě qiú,1
65455,守候,15455,17605,shǒu hòu,1
65456,巡航,15456,17606,xún háng,1
65458,先河,15458,17607,xiān hé,1
65459,危房,15459,17608,wēi fáng,1
65462,舍弃,15462,17609,shě qì,1
65463,傻子,15463,17610,shǎ zi,1
65464,打消,15464,17611,dǎ xiāo,1
65465,瓜果,15465,17612,guā guǒ,1
65467,音带,15467,17613,yīn dài,1
65468,粉末,15468,17614,fěn mò,1
65470,蛙泳,15470,17615,wā yǒng,1
65472,述说,15472,17616,shù shuō,1
65473,丧气,15473,17617,sàng qì,1
65473,丧气,15473,17618,sàng qi,2
65474,鲜为人知,15474,17619,xiǎn wéi rén zhī,1
65475,灰白,15475,17620,huī bái,1
65476,蛋清,15476,17621,dàn qīng,1
65477,兵工,15477,17622,bīng gōng,1
65478,民意测验,15478,17623,mín yì cè yàn,1
65479,黄土高原,15479,17624,huáng tǔ gāo yuán,1
65480,顺口,15480,17625,shùn kǒu,1
65481,史前,15481,17626,shǐ qián,1
65482,过话,15482,17627,guò huà,1
65483,常住,15483,17628,cháng zhù,1
65484,伏击,15484,17629,fú jī,1
65485,旧址,15485,17630,jiù zhǐ,1
65486,缭乱,15486,17631,liáo luàn,1
65487,伟业,15487,17632,wěi yè,1
65488,义军,15488,17633,yì jūn,1
65489,乱七八糟,15489,17634,luàn qī bā zāo,1
65490,行销,15490,17635,xíng xiāo,1
65491,翻番,15491,17636,fān fān,1
65492,舒展,15492,17637,shū zhǎn,1
65493,边陲,15493,17638,biān chuí,1
65494,航程,15494,17639,háng chéng,1
65496,概述,15496,17640,gài shù,1
65497,病因,15497,17641,bìng yīn,1
65498,顺畅,15498,17642,shùn chàng,1
65499,影星,15499,17643,yǐng xīng,1
65502,伤寒,15502,17644,shāng hán,1
65504,经济林,15504,17645,jīng jì lín,1
65505,繁荣昌盛,15505,17646,fán róng chāng shèng,1
65507,文笔,15507,17647,wén bǐ,1
65508,皮带,15508,17648,pí dài,1
65509,小农,15509,17649,xiǎo nóng,1
65510,手续费,15510,17650,shǒu xù fèi,1
65511,勾勒,15511,17651,gōu lè,1
65512,大爆炸,15512,17652,dà bào zhà,1
65514,保鲜,15514,17653,bǎo xiān,1
65515,放贷,15515,17654,fàng dài,1
65516,激怒,15516,17655,jī nù,1
65517,前日,15517,17656,qián rì,1
65518,异军突起,15518,17657,yì jūn tū qǐ,1
65519,言辞,15519,17658,yán cí,1
65520,成说,15520,17659,chéng shuō,1
65521,百合,15521,17660,bǎi hé,1
65522,小额,15522,17661,xiǎo é,1
65524,手大,15524,17662,shǒu dà,1
65525,相间,15525,17663,xiāng jiàn,1
65526,法网,15526,17664,fǎ wǎng,1
65527,安葬,15527,17665,ān zàng,1
65528,曲子,15528,17666,qǔ zi,1
65529,可耻,15529,17667,kě chǐ,1
65530,结案,15530,17668,jié àn,1
65531,战备,15531,17669,zhàn bèi,1
65532,活塞,15532,17670,huó sāi,1
65533,回旋,15533,17671,huí xuán,1
65534,保镖,15534,17672,bǎo biāo,1
65535,语录,15535,17673,yǔ lù,1
65537,日文,15537,17674,rì wén,1
65538,转口,15538,17675,zhuǎn kǒu,1
65539,雷阵雨,15539,17676,léi zhèn yǔ,1
65543,血迹,15543,17677,xuè jì,1
65544,并立,15544,17678,bìng lì,1
65545,效用,15545,17679,xiào yòng,1
65546,无损,15546,17680,wú sǔn,1
65547,邮编,15547,17681,yóu biān,1
65548,周旋,15548,17682,zhōu xuán,1
65549,高难,15549,17683,gāo nán,1
65550,日日夜夜,15550,17684,rì rì yè yè,1
65551,登高,15551,17685,dēng gāo,1
65552,内情,15552,17686,nèi qíng,1
65553,婚事,15553,17687,hūn shì,1
65554,反派,15554,17688,fǎn pài,1
65555,佛像,15555,17689,fó xiàng,1
65556,中药材,15556,17690,zhōng yào cái,1
65557,不言而喻,15557,17691,bù yán ér yù,1
65558,自居,15558,17692,zì jū,1
65559,空中客车,15559,17693,kōng zhōng kè chē,1
65560,展位,15560,17694,zhǎn wèi,1
65561,转折点,15561,17695,zhuǎn zhé diǎn,1
65562,中天,15562,17696,zhōng tiān,1
65563,间作,15563,17697,jiàn zuò,1
65564,有致,15564,17698,yǒu zhì,1
65565,小米,15565,17699,xiǎo mǐ,1
65566,应试,15566,17700,yìng shì,1
65568,大鼓,15568,17701,dà gǔ,1
65569,无遗,15569,17702,wú yí,1
65572,来文,15572,17703,lái wén,1
65573,梦境,15573,17704,mèng jìng,1
65576,重托,15576,17705,zhòng tuō,1
65578,元气,15578,17706,yuán qì,1
65579,跳远,15579,17707,tiào yuǎn,1
65580,传言,15580,17708,chuán yán,1
65581,单列,15581,17709,dān liè,1
65582,服务行业,15582,17710,fú wù háng yè,1
65583,四时,15583,17711,sì shí,1
65584,未尝,15584,17712,wèi cháng,1
65585,明理,15585,17713,míng lǐ,1
65586,文化宫,15586,17714,wén huà gōng,1
65587,争夺战,15587,17715,zhēng duó zhàn,1
65588,红卫兵,15588,17716,hóng wèi bīng,1
65589,钱包,15589,17717,qián bāo,1
65591,振作,15591,17718,zhèn zuò,1
65592,游击战,15592,17719,yóu jī zhàn,1
65594,录制,15594,17720,lù zhì,1
65596,出马,15596,17721,chū mǎ,1
65599,拉力赛,15599,17722,lā lì sài,1
65600,新生儿,15600,17723,xīn shēng ér,1
65601,剧情,15601,17724,jù qíng,1
65602,藏品,15602,17725,cáng pǐn,1
65603,人民警察,15603,17726,rén mín jǐng chá,1
65606,装作,15606,17727,zhuāng zuò,1
65607,雏形,15607,17728,chú xíng,1
65609,融和,15609,17729,róng hé,1
65610,依稀,15610,17730,yī xī,1
65611,集邮,15611,17731,jí yóu,1
65612,尽如人意,15612,17732,jìn rú rén yì,1
65613,中肯,15613,17733,zhòng kěn,1
65614,无任,15614,17734,wú rèn,1
65615,保重,15615,17735,bǎo zhòng,1
65616,求婚,15616,17736,qiú hūn,1
65617,天候,15617,17737,tiān hòu,1
65618,挤占,15618,17738,jǐ zhàn,1
65619,菜肴,15619,17739,cài yáo,1
65620,奶粉,15620,17740,nǎi fěn,1
65621,气压,15621,17741,qì yā,1
65622,专列,15622,17742,zhuān liè,1
65623,热土,15623,17743,rè tǔ,1
65626,兵役,15626,17744,bīng yì,1
65627,警务,15627,17745,jǐng wù,1
65629,经得起,15629,17746,jīng de qǐ,1
65630,摄影师,15630,17747,shè yǐng shī,1
65631,无量,15631,17748,wú liàng,1
65632,料想,15632,17749,liào xiǎng,1
65634,例会,15634,17750,lì huì,1
65636,心烦,15636,17751,xīn fán,1
65637,荧屏,15637,17752,yíng píng,1
65638,甚为,15638,17753,shèn wéi,1
65639,或多或少,15639,17754,huò duō huò shǎo,1
65640,当家作主,15640,17755,dāng jiā zuò zhǔ,1
65641,气田,15641,17756,qì tián,1
65642,抛售,15642,17757,pāo shòu,1
65643,找寻,15643,17758,zhǎo xún,1
65646,肥皂,15646,17759,féi zào,1
65647,避暑,15647,17760,bì shǔ,1
65649,链条,15649,17761,liàn tiáo,1
65650,神采,15650,17762,shén cǎi,1
65652,李子,15652,17763,lǐ zi,1
65653,化身,15653,17764,huà shēn,1
65654,好歹,15654,17765,hǎo dǎi,1
65655,健壮,15655,17766,jiàn zhuàng,1
65656,石雕,15656,17767,shí diāo,1
65657,友爱,15657,17768,yǒu ài,1
65659,节电,15659,17769,jié diàn,1
65661,仰望,15661,17770,yǎng wàng,1
65662,不遗余力,15662,17771,bù yí yú lì,1
65663,基本功,15663,17772,jī běn gōng,1
65664,故事片,15664,17773,gù shi piàn,1
65665,奥申委,15665,17774,ào shēn wěi,1
65667,失声,15667,17775,shī shēng,1
65668,控诉,15668,17776,kòng sù,1
65669,大修,15669,17777,dà xiū,1
65671,番茄,15671,17778,fān qié,1
65673,胜于,15673,17779,shèng yú,1
65675,年货,15675,17780,nián huò,1
65676,当心,15676,17781,dāng xīn,1
65677,炭疽,15677,17782,tàn jū,1
65678,上映,15678,17783,shàng yìng,1
65679,生相,15679,17784,shēng xiàng,1
65680,拔地而起,15680,17785,bá dì ér qǐ,1
65681,恰巧,15681,17786,qià qiǎo,1
65683,光阴,15683,17787,guāng yīn,1
65684,恶性循环,15684,17788,è xìng xún huán,1
65685,取信,15685,17789,qǔ xìn,1
65686,公私,15686,17790,gōng sī,1
65687,芦苇,15687,17791,lú wěi,1
65688,清汤,15688,17792,qīng tāng,1
65689,地平线,15689,17793,dì píng xiàn,1
65690,热浪,15690,17794,rè làng,1
65692,附着,15692,17795,fù zhuó,1
65693,诸葛亮,15693,17796,zhū gě liàng,1
65694,棍子,15694,17797,gùn zi,1
65695,征途,15695,17798,zhēng tú,1
65696,春笋,15696,17799,chūn sǔn,1
65697,评述,15697,17800,píng shù,1
65698,运筹,15698,17801,yùn chóu,1
65699,点击,15699,17802,diǎn jī,1
65701,恳切,15701,17803,kěn qiè,1
65702,上心,15702,17804,shàng xīn,1
65703,迷糊,15703,17805,mí hu,1
65704,迟钝,15704,17806,chí dùn,1
65705,新四军,15705,17807,xīn sì jūn,1
65706,说不上,15706,17808,shuō bu shàng,1
65707,荒原,15707,17809,huāng yuán,1
65708,唯恐,15708,17810,wéi kǒng,1
65709,墓碑,15709,17811,mù bēi,1
65711,体裁,15711,17812,tǐ cái,1
65712,免职,15712,17813,miǎn zhí,1
65714,权衡,15714,17814,quán héng,1
65715,半身,15715,17815,bàn shēn,1
65716,大人物,15716,17816,dà rén wù,1
65717,发脾气,15717,17817,fā pí qi,1
65718,如愿以偿,15718,17818,rú yuàn yǐ cháng,1
65719,唯心主义,15719,17819,wéi xīn zhǔ yì,1
65720,抗体,15720,17820,kàng tǐ,1
65721,施压,15721,17821,shī yā,1
65723,切割,15723,17822,qiē gē,1
65724,试题,15724,17823,shì tí,1
65725,清静,15725,17824,qīng jìng,1
65726,污染源,15726,17825,wū rǎn yuán,1
65727,时至今日,15727,17826,shí zhì jīn rì,1
65728,短讯,15728,17827,duǎn xùn,1
65729,份上,15729,17828,fèn shang,1
65730,沙子,15730,17829,shā zi,1
65731,哺乳动物,15731,17830,bǔ rǔ dòng wù,1
65732,火炮,15732,17831,huǒ pào,1
65733,爹爹,15733,17832,diē die,1
65734,笔画,15734,17833,bǐ huà,1
65735,荣华,15735,17834,róng huá,1
65736,恶魔,15736,17835,è mó,1
65737,解毒,15737,17836,jiě dú,1
65738,一水儿,15738,17837,yī shuǐ er,1
65741,纪要,15741,17838,jì yào,1
65744,偏重,15744,17839,piān zhòng,1
65745,正宗,15745,17840,zhèng zōng,1
65747,澎湃,15747,17841,péng pài,1
65748,身体力行,15748,17842,shēn tǐ lì xíng,1
65749,开行,15749,17843,kāi xíng,1
65751,根除,15751,17844,gēn chú,1
65752,金工,15752,17845,jīn gōng,1
65753,姓氏,15753,17846,xìng shì,1
65754,提留,15754,17847,tí liú,1
65755,马鞍,15755,17848,mǎ ān,1
65756,落空,15756,17849,luò kōng,1
65757,画廊,15757,17850,huà láng,1
65758,猎人,15758,17851,liè rén,1
65760,皮球,15760,17852,pí qiú,1
65762,喜气,15762,17853,xǐ qì,1
65763,跌倒,15763,17854,diē dǎo,1
65764,检修,15764,17855,jiǎn xiū,1
65766,病变,15766,17856,bìng biàn,1
65767,特指,15767,17857,tè zhǐ,1
65768,殆尽,15768,17858,dài jìn,1
65769,懒得,15769,17859,lǎn de,1
65770,栩栩如生,15770,17860,xǔ xǔ rú shēng,1
65772,游泳池,15772,17861,yóu yǒng chí,1
65773,昂首,15773,17862,áng shǒu,1
65775,能耗,15775,17863,néng hào,1
65776,低落,15776,17864,dī luò,1
65777,戏院,15777,17865,xì yuàn,1
65778,处世,15778,17866,chǔ shì,1
65779,无双,15779,17867,wú shuāng,1
65784,增盈,15784,17868,zēng yíng,1
65785,起用,15785,17869,qǐ yòng,1
