rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4496,2,掖,yē,,,动,【塞】堵；塞进衣袋或缝隙等,书包掖满了书｜把被子掖一掖
4600,1,阉,yān,,,动,【阉割】切除睾丸或卵巢，使生殖机能丧失,阉猪｜阉鸡
