rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
91197,1,黔剧,qiánjù,,,名,"地方戏曲剧种，流行于贵州一带。由一种用扬琴伴奏的说唱曲艺“文琴”发展而来，原称文琴戏,1958年改称今名",
91222,1,叱问,chìwèn,,,动,大声责问,
91224,1,叱令,chìlìng,,,动,大声斥责、命令；喝令,叱令歹徒举手投降。
91253,1,凶耗,xiōnghào,,,名,死讯,得此凶耗，震惊不已。
91297,1,嘎噔,gādēng,,,拟声,模拟物体猛然落地或震动的声音,嘎噔一声，凳子撞倒了。
91301,1,顺叙,shùnxù,,,动,文学创作的表现手法，按故事发生的时间顺序叙述（跟“倒叙”相区别）,
91375,1,闲员,xiányuán,,,名,单位中无事可做的人,
91388,1,屯守,túnshǒu,,,动,驻守,屯守边关
91404,1,烩饼,huìbǐng,,,名,大饼切成丝加菜肴煮成的食品,
91439,1,卯榫,mǎosǔn,,,名,卯眼和榫头。榫头插入卯眼，可使器物部件牢固连接,
91472,1,踩道,cǎidào,,,动,指犯罪分子作案前察看作案地的路径和地形,
91502,1,掰腕子,bāiwànzi,,,,比赛腕力和臂力。赛法是两人都伸出右手或左手，互相握住，向各自内侧同时用力，但身体和肘部不得移位，以扳倒对方前臂为胜,
91534,1,解扣儿,jiěkòur,,,动,解开纽扣,
91534,2,解扣儿,jiěkòur,,,动,〈口〉比喻解决矛盾或消除仇怨,
91580,1,零杂工,língzágōng,,,名,做短时零星杂活儿的人,
91611,1,包干儿,bāogānr,,,动,承担并保证完成一定范围的全部工作,分片包干儿｜实行包干儿制
91612,1,辈数儿,bèishùr,,,名,辈分,他辈数儿小，年纪却不小。
91615,1,小抄儿,xiǎochāor,,,名,指考试时夹带的作弊用的字条,
91618,1,葱白儿,cōngbáir,,,名,葱茎。因色白，故称,
91630,1,掌勺儿,zhǎngsháor,,,动,指在饭馆主持烹调工作,
91632,1,入味儿,rùwèir,,,形,形容调味品的味道进入菜肴，有滋味,
91632,2,入味儿,rùwèir,,,形,形容很有趣味,他说的评书越听越入味儿。
91752,1,大碗儿茶,dàwǎnrchá,,,名,指用大碗盛着的、售价低廉的茶水,靠卖大碗儿茶发家。
91830,1,春秋衫,chūnqiūshān,,,名,两用衫,
91848,1,花把式,huābǎshi,,,名,花农；花匠；也泛指对种花有经验、有专长的人,
91858,1,管儿灯,guǎnrdēng,,,名,管形荧光灯的俗称,
91951,1,玩儿不转,wánrbuzhuàn,,,动,驾驭不了；无法对付,那种单位他去了也玩儿不转。
91954,1,宠用,chǒngyòng,,,动,宠爱重用（含贬义）,宠用亲信
92047,1,生荣死哀,shēngróng-sǐ'āi,,,,活着受人景仰，死了令人哀痛。常用来称颂受人尊敬的死者,
92074,1,油脂麻花,yóuzhi-máhuā,,,形,形容物件上布满油垢的样子,买肉找回的钱，全是油脂麻花的。
92094,1,乡巴佬儿,xiāngbalǎor,,,名,对乡下人的蔑称,
92100,1,瓜子儿脸,guāzǐrliǎn,,,名,指上部略圆下部略尖，像瓜子儿似的脸型。,
92151,1,雨珠儿,yǔzhūr,,,名,雨滴,荷叶上雨珠儿点点。
92163,1,翻本儿,fānběnr,,,动,赌博时把输掉的钱赢回来；也指把亏欠的本钱赚回来,
92256,1,地块儿,dìkuàir,,,名,成片的耕地,
92337,1,戗面,qiàngmiàn,,,名,揉进了干面粉的发面,戗面馒头｜戗面火烧
92337,2,戗面,qiàngmiàn,,,动,往和（huó）好的面中揉进干面粉,
92354,1,炒肝儿,chǎogānr,,,名,北京风味小吃，用猪肝、肥肠、蒜末等勾芡烩成,
92387,1,香干儿,xiānggānr,,,名,经加工的有五香味儿的豆腐干儿,
92389,1,猪倌儿,zhūguānr,,,名,放猪的人；也指专职养猪的人,
