rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
55893,1,倒手,dǎoshǒu,,,动,物品从这只手倒换到另一只手上,烤白薯烫得她直倒手。
55893,2,倒手,dǎoshǒu,,,动,商品从一个人手上转卖到另一人手上再卖出去,这些货一倒手，价钱就涨上去了。
55895,1,垫款,diànkuǎn,,,动,垫付款项,的哥垫款抢救伤员。
55895,2,垫款,diànkuǎn,,,名,垫付的款项,取回垫款
55943,1,隆盛,lóngshèng,,,形,兴隆；昌盛,事业隆盛
55943,2,隆盛,lóngshèng,,,形,隆重；盛大,庆典隆盛
55977,1,裕如,yùrú,,,形,宽裕从容,措置裕如｜应对裕如
55977,2,裕如,yùrú,,,形,形容生活富裕丰足,家境裕如
56009,1,纤手,qiànshǒu,,,名,纤夫,
56009,2,纤手,qiànshǒu,,,名,旧指给人介绍买卖并从中取利的人,
56010,1,苍黄,cānghuáng,,,形,暗黄；黄而发青,脸色苍黄
56010,2,苍黄,cānghuáng,,,名,〈文〉青和黄。素丝可以染成青色，也可以染成黄色。比喻事物的变化,钟山风雨起苍黄
56015,1,灰头土脸,huītóu-tǔliǎn,,,形,形容面容污秽，落满尘土的样子,小孩子玩得灰头土脸的。
56015,2,灰头土脸,huītóu-tǔliǎn,,,形,形容精神颓废，心情沮丧,你看他整天灰头土脸的，打不起精神来。
56039,1,妖术,yāoshù,,,名,神话、传说、童话中指妖怪施行的法术,
56039,2,妖术,yāoshù,,,名,泛指各种迷惑人的邪恶伎俩,
56043,1,倒班,dǎobān,,,动,轮流换班,倒班工作
56043,2,倒班,dǎobān,,,动,调换工作班次,今晚我有事，想跟您倒个班。
56051,1,顺溜,shùnliu,,,形,有条理；整齐,把杂乱的书报理顺溜了。
56051,2,顺溜,shùnliu,,,形,顺当；通顺流畅,这顿饭吃得不顺溜｜说得挺顺溜
56051,3,顺溜,shùnliu,,,形,驯顺；顺从听话,脾气顺溜
56051,4,顺溜,shùnliu,,,形,相貌端正匀称,小伙子长得顺溜
56056,1,底火,dǐhuǒ,,,名,添加燃料前炉灶中尚未熄灭的火,底火不旺，要慢慢加柴。
56056,2,底火,dǐhuǒ,,,名,枪弹、炮弹的发火装置，位于底部，受到撞击可引起发射药的燃烧,
56063,1,色差,sèchā,,,名,颜色上的差异,
56063,2,色差,sèchā,,,名,指某些光（如白光）通过透镜所成图像的边缘呈现出彩色模糊的现象。由透镜对各种色光的折射率不同所形成,
56076,1,客位,kèwèi,,,名,宾客的席位,招待来宾在客位坐定。
56076,2,客位,kèwèi,,,名,车、船等交通工具中供乘客使用的座位或铺位,这辆卧车有40个客位。
56124,1,干打垒,gāndǎlěi,,,动,把黏土或拌匀的土、沙、石灰等填在夹板内夯实，是一种简易的筑墙方法,
56124,2,干打垒,gāndǎlěi,,,名,用干打垒方法筑成的墙体；也指用这种方法盖成的简易房屋,
56133,1,失节,shījié,,,动,丧失操守、气节,失节投敌
56133,2,失节,shījié,,,动,旧指妇女失去贞操,
56141,1,竹排,zhúpái,,,名,编结成排放入江河中顺流运往各地的竹材,
56141,2,竹排,zhúpái,,,名,竹筏,
56156,1,螺母,luómǔ,,,名,跟螺栓配套使用的有孔零件。孔内有阴螺纹，与螺栓上的阳螺纹相啮合，使被连接的两个零件或构件固定在一起,
56156,2,螺母,luómǔ,,,名,在工件上制作的带有内螺纹的孔,
56166,1,行李车,xínglichē,,,名,旅客列车中专门装载托运行李的车厢,
56166,2,行李车,xínglichē,,,名,旅行时随身携带的用以拖拉行李的折叠小车,
56195,1,好人家,hǎorénjiā,,,名,清白、正经的人家,他是好人家的孩子，有教养。
56195,2,好人家,hǎorénjiā,,,名,生活条件好的人家,嫁个好人家，好好过日子。
56202,1,贴钱,tiēqián,,,动,贴补钱款,他每月都靠父母贴钱过日子。
56202,2,贴钱,tiēqián,,,动,赔本,贴钱买卖
56213,1,斧凿,fǔzáo,,,名,斧子和凿子；泛指工具,今凭斧凿度余年
56213,2,斧凿,fǔzáo,,,动,用斧子和凿子雕琢加工；比喻对文学艺术作品过分雕琢,刻意斧凿｜毫无斧凿痕迹
56223,1,稀里哗啦,xīlihuālā,,,拟声,模拟雨声或物体倒塌的声音,大雨稀里哗啦地下了整整一夜。
56223,2,稀里哗啦,xīlihuālā,,,形,形容零落、四散的样子,敌军被打得稀里哗啦。
56238,1,垛子,duòzi,,,名,【垛】堆成的堆儿,
56238,2,垛子,duǒzi,,,名,墙上向外或向上凸出的部分,墙垛子
56259,1,吃斋,chīzhāi,,,动,吃素,
56259,2,吃斋,chīzhāi,,,动,僧尼吃饭,
56299,1,概观,gàiguān,,,动,大略地观察,概观事件发生的前前后后。
56299,2,概观,gàiguān,,,名,概况（多用于书名）,《非洲概观》｜《中国画概观》
56303,1,红装,hóngzhuāng,,,名,女子的盛装,红装素裹｜不爱红装爱武装
56303,2,红装,hóngzhuāng,,,名,借指年轻女性,
56305,1,奠基石,diànjīshí,,,名,奠定建筑物基础的石头；特指大型建筑物开工典礼时埋在地下作为奠基标志的石头，上面记载着奠基的年、月、日等,
56305,2,奠基石,diànjīshí,,,名,比喻使事物产生、发展的稳固根基,鲁迅的《狂人日记》是中国现代小说的奠基石。
56306,1,从征,cóngzhēng,,,动,应征,从征入伍
56306,2,从征,cóngzhēng,,,动,随军出征,从征十数载
56323,1,烟幕弹,yānmùdàn,,,名,爆炸后能造成烟雾的炮弹或炸弹,
56323,2,烟幕弹,yānmùdàn,,,名,比喻掩饰真相或某种企图的言行,政治烟幕弹
56324,1,内陷,nèixiàn,,,动,向内凹陷,自得病后，他脸部肌肉内陷，消瘦了许多。
56324,2,内陷,nèixiàn,,,名,中医学上指邪盛正虚，正不胜邪而导致邪气内侵的病变。症状是高烧、烦躁、惊厥等,
56362,1,整点,zhěngdiǎn,,,动,整理清点,整点人马
56362,2,整点,zhěngdiǎn,,,名,标准时钟上分针指向“12”时的时间,整点新闻
56368,1,风门,fēngmén,,,名,为挡风在原有的房门外加设的一道门,
56368,2,风门,fēngmén,,,名,矿井中为挡风在巷道中安设的门,
56368,3,风门,fēngmén,,,名,牢房门上的通风口,
56377,1,孔道,kǒngdào,,,名,两地来往必须经过的道路；通道,新建的大桥是沟通南北的孔道｜开辟两国文化交流的孔道。
56377,2,孔道,kǒngdào,,,名,物体内部的管状空隙,蛀虫的侵蚀使木柱形成许多孔道。
56381,1,香艳,xiāngyàn,,,形,（花草）芳香艳丽,香艳的玫瑰
56381,2,香艳,xiāngyàn,,,形,形容女子妖媚,香艳女郎
56381,3,香艳,xiāngyàn,,,形,形容词藻艳丽、内容涉及闺阁或色情的诗文,香艳诗
56397,1,解套,jiětào,,,动,解开绳套；比喻识破圈套,
56397,2,解套,jiětào,,,动,指在股市行情上涨时，抛售被套牢的股票,
56412,1,涡流,wōliú,,,名,形成漩涡流动的流体,
56412,2,涡流,wōliú,,,名,实心的导体在交变磁场中由于电磁感应所产生的涡旋形电流。涡流能消耗电能、使导体发热,
56419,1,罚酒,fájiǔ,,,动,酒宴上让违约的人喝酒,罚酒三杯
56419,2,罚酒,fájiǔ,,,名,所罚的酒,敬酒不吃吃罚酒
56437,1,抽风,chōufēng,,,动,中枢神经系统受刺激，引起肌肉痉挛、口眼歪斜等,
56437,2,抽风,chōufēng,,,动,比喻做事不近情理（常用于骂人或表示不满）,大冬天只穿件衬衣，你抽什么风?
56437,3,抽风,chōufēng,,,动,用一定装置把空气抽出去或吸进来,抽风机
56441,1,尊号,zūnhào,,,名,对皇帝、皇后尊崇的称号。如唐明皇的尊号是开元神武皇帝,
56441,2,尊号,zūnhào,,,名,敬词，用于称对方的名字或店铺名,请问先生尊号｜尊号生意不错呀
56446,1,泡子,pàozi,,,名,某些地区指灯泡,
56446,2,泡子,pāozi,,,名,某些地区指小型湖泊,
56467,1,巡防,xúnfáng,,,动,巡逻防卫；巡查防范,加强巡防｜巡防江堤
56467,2,巡防,xúnfáng,,,动,巡视边防,连夜巡防
56469,1,灰浆,huījiāng,,,名,用来粉刷墙壁的浆，由石灰、水泥或青灰等加水搅拌而成,
56469,2,灰浆,huījiāng,,,名,砂浆,
56508,1,画谱,huàpǔ,,,名,画帖,
56508,2,画谱,huàpǔ,,,名,对图画进行鉴别的书；也指评论画法的书,
56539,1,佳偶,jiā'ǒu,,,名,理想的配偶,喜得佳偶
56539,2,佳偶,jiā'ǒu,,,名,幸福美满的夫妻,一对新人，百年佳偶。
56543,1,默诵,mòsòng,,,动,默读,
56543,2,默诵,mòsòng,,,动,不出声地背诵,
56546,1,萎黄,wěihuáng,,,形,（花、草、树叶等）枯萎发黄,
56546,2,萎黄,wěihuáng,,,形,（人的面色）憔悴发黄,
56548,1,小令,xiǎolìng,,,名,较短的词调,
56548,2,小令,xiǎolìng,,,名,散曲的一种，多以一支曲为独立单位,
56577,1,急性病,jíxìngbìng,,,名,发病急、变化快、症状较重的病,
56577,2,急性病,jíxìngbìng,,,名,比喻不考虑实际，急于求成的毛病,制定发展计划，不能害急性病。
56594,1,走台,zǒutái,,,动,演员演练正式表演时的站位和行走路线等,
56594,2,走台,zǒutái,,,动,指时装模特表演,
56595,1,集体舞,jítǐwǔ,,,名,群众参与的娱乐性舞蹈，形式较自由，动作较简单,欢乐的人群在广场上跳起了集体舞。
56595,2,集体舞,jítǐwǔ,,,名,多人共同表演的舞蹈,
56597,1,心尖,xīnjiān,,,名,内心；心头,这些话触到了心尖的痛处。
56597,2,心尖,xīnjiān,,,名,〈口〉比喻最疼爱的人,
56618,1,眼见得,yǎnjiànde,,,副,分明；显然,日子眼见得一天比一天红火了。
56618,2,眼见得,yǎnjiànde,,,副,【眼见】马上；眼看,眼见得荒山就要变绿了。
56629,1,一股劲儿,yīgǔjìnr,,,名,同一个力量,咱们合成一股劲儿，不愁攻不下这难关。
56629,2,一股劲儿,yīgǔjìnr,,,副,〈口〉一直不松劲地、不间断地,他一股劲儿干到天黑。
56660,1,游程,yóuchéng,,,名,游泳时从起点到终点的距离,
56660,2,游程,yóuchéng,,,名,旅游的路程,这次旅游，游程近千里。
56660,3,游程,yóuchéng,,,名,旅游的日程,旅行社安排好了游程。
56665,1,鹰爪,yīngzhǎo,,,名,鹰的利爪,
56665,2,鹰爪,yīngzhǎo,,,名,常绿攀缘灌木，叶长圆形或披针形，夏季开淡绿色或淡黄色的花。花香浓郁，可用来窨（xūn）茶或制香精,
56670,1,赖皮,làipí,,,动,刁钻撒泼，不讲道理,他赖皮起来真让人难办。
56670,2,赖皮,làipí,,,名,指赖皮的人,这人是个赖皮
56670,3,赖皮,làipí,,,名,指赖皮的作风、行为,耍赖皮
56673,1,阳面,yángmiàn,,,名,向阳的一面（多指建筑物等太阳能照射到的一面）,
56673,2,阳面,yángmiàn,,,名,借指向阳一面的房间,我住的是阳面，很暖和。
56679,1,摧折,cuīzhé,,,动,折断,狂风摧折树木
56679,2,摧折,cuīzhé,,,动,挫折,屡受摧折，不改初衷。
56736,1,净手,jìngshǒu,,,动,洗手,
56736,2,净手,jìngshǒu,,,动,婉词，指大小便,
56738,1,杂役,záyì,,,名,旧指各种琐碎的差事,他在衙门里干杂役。
56738,2,杂役,záyì,,,名,指做杂役的人,
56747,1,火网,huǒwǎng,,,名,由枪炮火力纵横交错形成的像网一样的封锁圈,
56747,2,火网,huǒwǎng,,,名,【火墙】由大片烈火形成的障碍,
56776,1,绣像,xiùxiàng,,,名,用彩色的线绣成的人像,人物绣像
56776,2,绣像,xiùxiàng,,,名,明清以来章回小说卷首的书中人物画像，或每回前的插图。因画功精细如刺绣，故称,
56787,1,底下人,dǐxiarén,,,名,仆人,
56787,2,底下人,dǐxiarén,,,名,手下做事的人；部属,
56797,1,替工,tìgōng,,,动,代替别人做工,姐姐有病，妹妹去替工。
56797,2,替工,tìgōng,,,名,代替别人做工的人,他是临时去当替工的。
56819,1,小崽子,xiǎozǎizi,,,名,【崽】幼小的动物,
56819,2,小崽子,xiǎozǎizi,,,名,骂年轻人的话,
56821,1,悠游,yōuyóu,,,动,悠闲自得地游动,小鸭子在碧波中悠游。
56821,2,悠游,yōuyóu,,,形,悠闲,
56841,1,满堂红,mǎntánghóng,,,名,紫薇,
56841,2,满堂红,mǎntánghóng,,,形,形容各方面都取得了好成绩,
56877,1,落草,luòcǎo,,,动,落身山林草野之中（当强盗）,也曾绿林落草
56877,2,落草,luòcǎo,,,动,某些地区指胎儿出生,
56884,1,溶溶,róngróng,,,形,形容水流盛大,春水溶溶
56884,2,溶溶,róngróng,,,形,形容波光浮动,溶溶月色
56886,1,猎食,lièshí,,,动,猎杀动物等作为食物,老鹰猎食野兔
56886,2,猎食,lièshí,,,动,比喻用不正常的手段获取（名利等）,以卜卦算命猎食
56900,1,哈巴狗,hǎbagǒu,,,名,一种供玩赏的狗。体小、毛长、腿短,
56900,2,哈巴狗,hǎbagǒu,,,名,比喻受主子豢养的奴才,
56913,1,软包装,ruǎnbāozhuāng,,,动,用软质材料（如特制塑料、铝箔等）密封包装（跟“硬包装”相对）,这种饮料适合软包装｜对部分体育器材进行软包装。
56913,2,软包装,ruǎnbāozhuāng,,,名,指用于软包装的材料或经过软包装的产品,
56918,1,摘报,zhāibào,,,动,摘录并上报,把群众来信摘报领导。
56918,2,摘报,zhāibào,,,名,摘要的书面报告,局长在群众来信摘报上作了批示。
56922,1,弦歌,xiángē,,,动,用弦乐器伴奏而歌唱；泛指歌唱,弦歌一曲
56922,2,弦歌,xiángē,,,名,指音乐,弦歌声声震寰宇
56922,3,弦歌,xiángē,,,名,指读书声；借指教育事业,
56959,1,寒门,hánmén,,,名,旧指贫寒卑微的家庭,出身寒门
56959,2,寒门,hánmén,,,名,寒舍,
56961,1,没谱儿,méipǔr,,,动,没把握；心中无数,如何完成这项任务，他心中没谱儿。
56961,2,没谱儿,méipǔr,,,形,没准儿；不可靠,他说话没谱儿，别听他的。
56965,1,惊厥,jīngjué,,,动,因受惊吓而昏过去,听到这不幸的消息，妻子顿时惊厥，半天不省人事。
56965,2,惊厥,jīngjué,,,动,医学上指阵发性四肢和面部肌肉抽动、眼球上翻、神志不清的症状。多发于婴幼儿,
56985,1,朗照,lǎngzhào,,,动,明亮地照射,一轮明月朗照大地。
56985,2,朗照,lǎngzhào,,,动,明察,朗照群物
57008,1,消夜,xiāoyè,,,动,消遣夜间时光,
57008,2,消夜,xiāoyè,,,动,夜里吃点心,
57024,1,叫号,jiàohào,,,动,呼叫按顺序编的号,叫号办理
57024,2,叫号,jiàohào,,,动,某些地区指用话语挑战或挑衅,
57033,1,加餐,jiācān,,,动,增加饭食顿数,每天上午10点给小学生加餐一次。
57033,2,加餐,jiācān,,,名,正常三餐之外增加的饭食,午饭和晚饭之间再来一顿加餐。
57088,1,面善,miànshàn,,,形,面熟,进来的人有些面善。
57088,2,面善,miànshàn,,,形,面容和善,面善心不慈
57090,1,流荡,liúdàng,,,动,流动；飘荡,一股浓烟在原野上流荡。
57090,2,流荡,liúdàng,,,动,流浪；漂泊,到处流荡
57096,1,船帮,chuánbāng,,,名,船壳的侧面,左侧船帮被撞破
57096,2,船帮,chuánbāng,,,名,结集成群互为一伙儿的船,旧时在川江上运货的船分好几个船帮。
57106,1,库藏,kùcáng,,,动,放入库房储藏,把这批武器先库藏起来。
57106,2,库藏,kùcáng,,,名,库房里储藏的物资,清理库藏｜库藏丰富
57106,3,库藏,kùzàng,,,名,存着财物的仓库,
57120,1,逗哏,dòugén,,,动,相声表演中，用有趣的言语逗人发笑,相声演员真会逗哏，一开口就让大家捧腹大笑。
57120,2,逗哏,dòugén,,,名,指相声表演中主要起逗哏作用的演员（跟“捧哏”相区别）,
57141,1,文饰,wénshì,,,动,用文辞修饰,句意已明，不必文饰。
57141,2,文饰,wénshì,,,动,掩饰（自己的错误或缺点）,他从不文饰自己的失误。
57165,1,有棱有角,yǒuléng-yǒujiǎo,,,形,形容物体的棱角分明,被子叠得有棱有角。
57165,2,有棱有角,yǒuléng-yǒujiǎo,,,,比喻敢于坚持己见，个性鲜明,他这人有棱有角，决不和稀泥。
57169,1,荷载,hèzài,,,动,承担；负载,荷载重任
57169,2,荷载,hèzài,,,名,载荷,
57174,1,墨盒,mòhé,,,名,一种文具，圆形或方形的盒子。内放灌上墨汁的丝绵，供毛笔蘸墨用,
57174,2,墨盒,mòhé,,,名,指打印机、传真机、复印机等办公设备中的供墨装置，可装墨水或墨粉,
57179,1,出芽,chūyá,,,动,（植物）生出幼芽,棉花已经出芽了
57179,2,出芽,chūyá,,,动,一种无性繁殖方式，某些低等动物由母体长出新个体,
57206,1,自爆,zìbào,,,动,自动爆炸,自爆装置
57206,2,自爆,zìbào,,,动,自己引爆随身携带的爆炸物,自爆身亡
57207,1,自供,zìgòng,,,动,自己供认,犯罪嫌疑人自供雇凶杀人｜推翻自供
57207,2,自供,zìgòng,,,动,自我供应,自产自供｜粮食自供有余
57216,1,分账,fēnzhàng,,,动,按一定比例分配钱财或承担还债责任,两人四六分账
57216,2,分账,fēnzhàng,,,名,按不同业务分类登记和计算的账（跟“总账”相区别）,
57224,1,扎手,zhāshǒu,,,动,刺手,仙人掌上有刺，小心扎手。
57224,2,扎手,zhāshǒu,,,形,比喻事情不好办,这事很扎手
57273,1,爽气,shuǎngqì,,,名,凉爽的天气,
57273,2,爽气,shuǎngqì,,,形,【爽快】说话痛快；办事利索,办事不爽气
57304,1,补液,bǔyè,,,动,输液,
57304,2,补液,bǔyè,,,名,对身体有滋补作用的饮料,参茸补液
57307,1,脱色,tuōsè,,,动,褪色（shǎi）；掉色（shǎi）,
