rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
15449,1,衰竭,shuāijié,,,动,（生理机能）严重减弱以致丧失,肾功能衰竭
15449,2,衰竭,shuāijié,,,动,（资源）严重减少以致枯竭,地下水资源衰竭
15455,1,守候,shǒuhòu,,,动,在某处等候,在这里已守候多时。
15455,2,守候,shǒuhòu,,,动,看护；侍候,守候在病房
15470,1,蛙泳,wāyǒng,,,名,一种游泳姿势，运动员俯卧水面，两臂对称划水，两腿同时蹬水。因姿势像青蛙游水，故称,
15470,2,蛙泳,wāyǒng,,,名,游泳运动项目之一,
15473,1,丧气,sàngqì,,,动,（因不顺心而）情绪低落,垂头丧气
15473,2,丧气,sàngqi,,,形,不吉利；倒霉,别说丧气话
15480,1,顺口,shùnkǒu,,,形,念起来通顺、流畅,朗诵起来很顺口
15480,2,顺口,shùnkǒu,,,副,随口（唱出、说出）,我不过顺口说说
15480,3,顺口,shùnkǒu,,,形,口感好,吃元宵顺口
15482,1,过话,guòhuà,,,动,谈话；交谈,他俩闹矛盾，有一年不过话了。
15482,2,过话,guòhuà,,,动,传话,老张让我给你过话，说他明天就回家了。
15485,1,旧址,jiùzhǐ,,,名,现在的某个机构原来的地址,红楼是北京大学的旧址。
15485,2,旧址,jiùzhǐ,,,名,现在已不存在的某个机构或建筑物当年的地址,段祺瑞执政府旧址。
15485,3,旧址,jiùzhǐ,,,名,历史上发生重大事件的地方,遵义会议旧址｜赤壁之战旧址
15492,1,舒展,shūzhǎn,,,动,伸展；展开,舒展身躯｜绷着的脸渐渐舒展开了。
15492,2,舒展,shūzhǎn,,,形,放得开；不拘束,字写得很舒展｜舞姿舒展
15494,1,航程,hángchéng,,,名,飞机、船舶自出发点至终点的距离,
15494,2,航程,hángchéng,,,名,飞机按预定方向耗尽其燃料所能飞越的水平距离。旧称续航距离,
15496,1,概述,gàishù,,,动,概括地叙述,讲解员概述了烈士的生平事迹。
15496,2,概述,gàishù,,,名,概括叙述的文字（多用于篇名或书名）,《乡镇企业概述》。
15498,1,顺畅,shùnchàng,,,形,顺利畅达,一路顺畅
15498,2,顺畅,shùnchàng,,,形,顺心舒畅,日子过得顺畅
15498,3,顺畅,shùnchàng,,,形,（思路、话语、文字）通顺,为文顺畅
15502,1,伤寒,shānghán,,,名,由伤寒杆菌引起的急性肠道传染病。症状是持续高烧，脉搏缓慢，脾脏肿大，肠壁溃疡,
15502,2,伤寒,shānghán,,,名,中医泛指一切外感发热的疾病,
15511,1,勾勒,gōulè,,,动,用简单的线条画出人或物的轮廓,
15511,2,勾勒,gōulè,,,动,用简洁的文字描写出人或物的概貌,勾勒人物形象
15512,1,大爆炸,dàbàozhà,,,动,剧烈爆炸,火药库大爆炸
15512,2,大爆炸,dàbàozhà,,,动,比喻迅猛发展或增长,知识大爆炸
15519,1,言辞,yáncí,,,名,说话或写文章用的词语,言辞生动｜言辞华而不实
15519,2,言辞,yáncí,,,动,说话,他不善言辞
15533,1,回旋,huíxuán,,,动,盘旋；旋转,老鹰在天空中回旋｜小船在湖面上回旋。
15533,2,回旋,huíxuán,,,动,指商量变通,请你从中回旋回旋｜这事还有回旋余地。
15534,1,保镖,bǎobiāo,,,动,镖局或有武艺的人为雇主护送财物或保护人身安全,雇人保镖
15534,2,保镖,bǎobiāo,,,名,做保镖工作的人,
15534,3,保镖,bǎobiāo,,,名,谑称尽心尽力的保护者,丈夫无疑是妻子的好保镖。
15538,1,转口,zhuǎnkǒu,,,动,【改口】改变原来的说法或语气,
15538,2,转口,zhuǎnkǒu,,,动,（商品）经过一个港口运到另一个港口或通过一个国家运到另一个国家,转口贸易
15546,1,无损,wúsǔn,,,动,不会造成损害,无损于他的光辉的形象。
15546,2,无损,wúsǔn,,,动,没有损坏,安然无损
15548,1,周旋,zhōuxuán,,,动,回旋；盘旋,
15548,2,周旋,zhōuxuán,,,动,应酬；打交道,这件事还得你去周旋周旋。
15548,3,周旋,zhōuxuán,,,动,指在战争中辗转追逐,同敌人周旋到底
15566,1,应试,yìngshì,,,动,参加考试,前去应试｜沉着应试
15566,2,应试,yìngshì,,,动,应对考试,扭转重应试、轻素质的教育偏向｜应试教学
15568,1,大鼓,dàgǔ,,,名,打击乐器，多指鼓框四周有铜环、平悬于鼓架上的大堂鼓，也指军乐队及管弦乐队中的大军鼓,
15568,2,大鼓,dàgǔ,,,名,一种曲艺，流行于北方。用韵文演唱故事，穿插少量说白，用鼓、板、三弦等伴奏。如京韵大鼓、京东大鼓等,
15578,1,元气,yuánqì,,,名,我国古典哲学指产生和构成天地万物的原始物质,天地成于元气
15578,2,元气,yuánqì,,,名,指人、国家或机构的生命力,恢复元气
15579,1,跳远,tiàoyuǎn,,,动,运动员按照规则，跑步至跳板单脚起跳，腾空向前跃入沙坑，以跳的远近定成绩,
15579,2,跳远,tiàoyuǎn,,,名,指这种田赛运动项目，一般指急行跳远,
15580,1,传言,chuányán,,,名,流传的话,很多传言，真真假假，出入太大。
15580,2,传言,chuányán,,,动,传话,代人传言
15584,1,未尝,wèicháng,,,副,不曾,未尝会面
15584,2,未尝,wèicháng,,,副,用在否定词前，表示“未必”,未尝不可
15585,1,明理,mínglǐ,,,动,明白道理,知书明理
15585,2,明理,mínglǐ,,,名,明显的道理,这是尽人皆知的明理。
15591,1,振作,zhènzuò,,,形,精神振奋，情绪饱满,最近他不太振作
15591,2,振作,zhènzuò,,,动,使振作,振作精神
15609,1,融和,rónghé,,,形,暖和；温和,天时融和
15609,2,融和,rónghé,,,形,和谐；融洽,在融和的气氛中交换意见。
15630,1,摄影师,shèyǐngshī,,,名,照相馆照相的技师,
15630,2,摄影师,shèyǐngshī,,,名,摄制影片的技术人员,
15637,1,荧屏,yíngpíng,,,名,荧光屏,
15637,2,荧屏,yíngpíng,,,名,特指银屏,
15647,1,避暑,bìshǔ,,,动,为避开暑热到凉爽的地方去住,夏天到承德去避暑。
15647,2,避暑,bìshǔ,,,动,防止中暑,喝绿豆汤可以避暑。
15653,1,化身,huàshēn,,,名,佛教用语，指佛或菩萨出现在世间的形体,
15653,2,化身,huàshēn,,,名,指体现人、物或某些抽象观念的具体形象,司法机关应该是公平与正义的化身。
15654,1,好歹,hǎodǎi,,,名,好的和坏的,别不识好歹
15654,2,好歹,hǎodǎi,,,名,指生命危险的情况,你要是有个好歹，我可怎么办?
15654,3,好歹,hǎodǎi,,,副,将就；凑和,好歹有个地方睡就行了。
15654,4,好歹,hǎodǎi,,,副,无论如何；不管怎么样,他在你身边好歹也能帮个忙｜你好歹不能走
15661,1,仰望,yǎngwàng,,,动,抬头向上看,仰望北斗
15661,2,仰望,yǎngwàng,,,动,敬仰而有所期望,仰望老师指导
15667,1,失声,shīshēng,,,动,情不自禁地发出声音,失声大叫
15667,2,失声,shīshēng,,,动,因极度悲伤而哭不出声,痛哭失声
15667,3,失声,shīshēng,,,动,因声带或喉部病变引起的发音嘶哑或不能发音,
15676,1,当心,dāngxīn,,,动,留心；注意,走路要当心｜当心玻璃划破手
15676,2,当心,dāngxīn,,,名,胸部正中；中心位置,当心挨了一拳｜别把鞋子扔在客厅当心。
15690,1,热浪,rèlàng,,,名,猛烈的热气流；比喻热潮,热浪滚滚｜掀起了一股参军的热浪。
15690,2,热浪,rèlàng,,,名,气象学上指大范围异常高温空气入侵的现象,
15695,1,征途,zhēngtú,,,名,远行的路途；出征的路途,万里征途｜踏上抗日的征途
15695,2,征途,zhēngtú,,,名,比喻为实现目标需要长期努力的历程,四化征途
15697,1,评述,píngshù,,,动,【述评】叙述并评论,
15697,2,评述,píngshù,,,名,【述评】叙述并评论的文章,
15703,1,迷糊,míhu,,,形,视觉或神志模糊不清,双眼迷糊｜酒喝多了，一直迷迷糊糊的
15703,2,迷糊,míhu,,,动,小睡；打盹儿,在沙发上迷糊一会儿
15706,1,说不上,shuōbushàng,,,动,无法说出；说不清楚,我也说不上这本书好在哪儿。
15706,2,说不上,shuōbushàng,,,动,称不上；不够称作,他俩的配合目前还说不上默契。
15714,1,权衡,quánhéng,,,名,秤锤和秤杆,
15714,2,权衡,quánhéng,,,动,借指衡量比较、斟酌考虑,权衡各方利益
15723,1,切割,qiēgē,,,动,用刀具截断物体,切割机
15723,2,切割,qiēgē,,,动,特指用机床切断或用电弧、激光等烧断金属材料,
15726,1,污染源,wūrǎnyuán,,,名,产生有害物质，造成环境污染的源头,污染源就是这家造纸厂。
15726,2,污染源,wūrǎnyuán,,,名,比喻危害人们思想、道德的思想理论或精神产品,这些凶杀影视片是青少年堕落的污染源。
15729,1,份上,fènshang,,,名,（到了）某种程度,他把话说到这个份上，我不好再推辞了｜到不了那个份上
15729,2,份上,fènshang,,,名,情分；情面,
15730,1,沙子,shāzi,,,名,沙粒,
15730,2,沙子,shāzi,,,名,像沙子的东西,铁沙子
15734,1,笔画,bǐhuà,,,名,组成汉字的横（一）、竖（丨）、撇（丿）、点（丶）、折（𠃍）等,
15734,2,笔画,bǐhuà,,,名,指一个汉字的笔画数,按姓氏笔画排列｜这个字笔画太多
15735,1,荣华,rónghuá,,,动,〈文〉草木开花,草木荣华
15735,2,荣华,rónghuá,,,形,比喻昌盛显达,荣华富贵
15737,1,解毒,jiědú,,,动,除去或中和机体内的有危害的物质,抗毒解毒
15737,2,解毒,jiědú,,,动,中医指解除热毒、寒毒、湿毒、火毒等致病因素,清热解毒
15745,1,正宗,zhèngzōng,,,名,原指佛教各派的创建者所传下来的嫡派；后泛指正统派,
15745,2,正宗,zhèngzōng,,,形,完全符合传统要求的；真正的,这是正宗的宁波汤圆｜不够正宗
15752,1,金工,jīngōng,,,名,古代指从事金属加工工艺的匠人,
15752,2,金工,jīngōng,,,名,金属的各种加工工艺的总称,
15757,1,画廊,huàláng,,,名,供展览图画、照片的长廊,画廊里挂满了参展的作品。
15757,2,画廊,huàláng,,,名,有图案、彩绘装饰的走廊,颐和园的长廊是一条名副其实的画廊。
15757,3,画廊,huàláng,,,名,某些美术作品商店的名称,
15763,1,跌倒,diēdǎo,,,动,摔倒,
15763,2,跌倒,diēdǎo,,,动,比喻受挫折；失败,在哪里跌倒，就在哪里爬起来。
15790,1,应声,yīngshēng,,,动,回答；答应（yìng）,喊了半天，也没人应声。
15790,2,应声,yìngshēng,,,动,出声回应,我叫你，你怎么不应声呢?
15790,3,应声,yìngshēng,,,副,随着声音,应声而出｜一声巨响，大楼应声坍塌。
15793,1,黄花,huánghuā,,,名,指菊花,人比黄花瘦｜明日黄花
15793,2,黄花,huánghuā,,,名,金针菜的一个品种,
15793,3,黄花,huánghuā,,,形,保有童贞的（青年女子）,黄花姑娘
15801,1,风化,fēnghuà,,,名,社会的风尚教化,有碍风化
15801,2,风化,fēnghuà,,,动,地表的岩石在日光、大气、水和生物等长期作用下发生破坏或化学分解,
15804,1,告捷,gàojié,,,动,报告胜利的消息,向家乡人民告捷
15804,2,告捷,gàojié,,,动,（战斗、比赛等）取得胜利,初战告捷｜乒乓健儿再次告捷。
15809,1,参赞,cānzàn,,,动,〈文〉协助谋划,参赞政务
15809,2,参赞,cānzàn,,,名,使馆中职位仅次于大使（或公使）的外交官，是大使（或公使）的主要助理人员,
15829,1,分立,fēnlì,,,动,分别独立,孟德斯鸠最早提出立法、司法、行政三权分立。
15829,2,分立,fēnlì,,,动,分开制定,分立两部法规
15829,3,分立,fēnlì,,,动,分别设立,有些相关部门不必分立，而应合并。
15831,1,遮掩,zhēyǎn,,,动,遮住使不显露,茂密的林木遮掩了山村。
