rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
90360,1,冰碴儿,bīngchár,,,名,刚刚凝结的薄而细碎的冰块,昨晚大风降温，今天早晨就见冰碴儿了。
90360,2,冰碴儿,bīngchár,,,名,碎冰块,
90435,1,光板儿,guāngbǎnr,,,名,指磨掉了毛的皮制衣物,这条皮褥已经磨成光板儿了。
90435,2,光板儿,guāngbǎnr,,,名,没有吊上面子和里子的皮筒子,光板儿皮袄
91534,1,解扣儿,jiěkòur,,,动,解开纽扣,
91534,2,解扣儿,jiěkòur,,,动,〈口〉比喻解决矛盾或消除仇怨,
91632,1,入味儿,rùwèir,,,形,形容调味品的味道进入菜肴，有滋味,
91632,2,入味儿,rùwèir,,,形,形容很有趣味,他说的评书越听越入味儿。
92337,1,戗面,qiàngmiàn,,,动,往和（huó）好的面中揉进干面粉,
92337,2,戗面,qiàngmiàn,,,名,揉进了干面粉的发面,戗面馒头｜戗面火烧
