rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
45369,2,吞吃,tūnchī,,,动,吞没①,吞吃粮款
48292,1,经线,jīngxiàn,,,名,经①（跟“纬线”①相区别）,
