rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
21532,1,骨子,gǔzi,,,名,骨④,扇骨子
21643,1,侯爵,hóujué,,,名,侯①,
24080,1,跑动,pǎodòng,,,动,跑①,
