rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
55857,2,兜底,dōudǐ,,,动,保底②,政府要为义务教育兜底。
56023,1,差数,chāshù,,,名,差③,
56238,1,垛子,duòzi,,,名,垛②,
57295,1,夭亡,yāowáng,,,动,夭折①,
59506,1,灯草,dēngcǎo,,,名,芯①的通称,
