rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
77970,1,罗锅儿,luóguōr,,,动,驼背②,他年轻时就有点儿罗锅儿。
78157,2,绷子,bēngzi,,,名,绷⑤,
79916,1,挂斗,guàdǒu,,,名,拖车①（常指小型、无篷的）,
