root_category,root_sn,parent_category,parent_sn,category,sn,item,item_rank
宇宙·地球,1,宇宙,1,宇宙(名),1,世界,00019
宇宙·地球,1,宇宙,1,宇宙(名),1,时间,00075
宇宙·地球,1,宇宙,1,宇宙(名),1,空间,01159
宇宙·地球,1,宇宙,1,宇宙(名),1,宇宙,02775
宇宙·地球,1,宇宙,1,宇宙(名),1,太空,03637
宇宙·地球,1,宇宙,1,宇宙(名),1,万物,07246
宇宙·地球,1,宇宙,1,宇宙(名),1,自然界,08185
宇宙·地球,1,宇宙,1,宇宙(名),1,万象,10111
宇宙·地球,1,宇宙,1,宇宙(名),1,混沌,18063
宇宙·地球,1,宇宙,1,宇宙(名),1,乾坤,18675
宇宙·地球,1,宇宙,1,宇宙(名),1,造化,20143
宇宙·地球,1,宇宙,1,宇宙(名),1,六合,25404
宇宙·地球,1,宇宙,1,宇宙(名),1,宇宙空间,31802
宇宙·地球,1,宇宙,1,天文(名),2,天文,04065
宇宙·地球,1,宇宙,1,天文(名),2,天文学,08114
宇宙·地球,1,宇宙,1,天文(名),2,天体,11268
宇宙·地球,1,宇宙,1,天文(名),2,天文台,15044
宇宙·地球,1,宇宙,1,天文(名),2,光年,19341
宇宙·地球,1,宇宙,1,天文(名),2,天象,28715
宇宙·地球,1,宇宙,1,天文(名),2,天球,45743
宇宙·地球,1,宇宙,1,天文(名),2,观象台,52608
宇宙·地球,1,宇宙,1,天文(名),2,浑天仪,66046
宇宙·地球,1,宇宙,1,天文(名),2,浑仪,72466
宇宙·地球,1,宇宙,1,天文(名),2,天象仪,78097
宇宙·地球,1,宇宙,1,天文(名),2,浑象,79407
宇宙·地球,1,宇宙,1,天文(名),2,天球仪,86657
宇宙·地球,1,宇宙,1,天(名),3,天,00064
宇宙·地球,1,宇宙,1,天(名),3,空,00458
宇宙·地球,1,宇宙,1,天(名),3,天上,01347
宇宙·地球,1,宇宙,1,天(名),3,空中,01718
宇宙·地球,1,宇宙,1,天(名),3,天空,02966
宇宙·地球,1,宇宙,1,天(名),3,霄,03179
宇宙·地球,1,宇宙,1,天(名),3,上空,04040
宇宙·地球,1,宇宙,1,天(名),3,高空,08715
宇宙·地球,1,宇宙,1,天(名),3,青天,17787
宇宙·地球,1,宇宙,1,天(名),3,星空,19465
宇宙·地球,1,宇宙,1,天(名),3,九天,20244
宇宙·地球,1,宇宙,1,天(名),3,长空,22153
宇宙·地球,1,宇宙,1,天(名),3,晴空,23589
宇宙·地球,1,宇宙,1,天(名),3,苍天,23753
宇宙·地球,1,宇宙,1,天(名),3,云霄,23851
宇宙·地球,1,宇宙,1,天(名),3,苍穹,29079
宇宙·地球,1,宇宙,1,天(名),3,上苍,30459
宇宙·地球,1,宇宙,1,天(名),3,天幕,33704
宇宙·地球,1,宇宙,1,天(名),3,天宇,33744
宇宙·地球,1,宇宙,1,天(名),3,碧空,40329
宇宙·地球,1,宇宙,1,天(名),3,天穹,47056
宇宙·地球,1,宇宙,1,天(名),3,玉宇,53766
宇宙·地球,1,宇宙,1,天(名),3,霄汉,58581
宇宙·地球,1,宇宙,1,天(名),3,碧落,61925
宇宙·地球,1,宇宙,1,天(名),3,空际,71280
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,地球,01678
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,卫星,01931
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,明星,02601
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,行星,06872
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,火星,07372
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,金星,10912
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,太阳系,13580
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,木星,17298
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,光环,18539
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,小行星,20541
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,启明,21900
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,水星,28963
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,土星,30114
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,晨星,35005
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,长庚,35222
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,大行星,40666
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,冥王星,42210
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,海王星,42951
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,天王星,51707
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,岁星,71983
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,辰星,75053
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,荧惑,78502
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,太白星,83276
宇宙·地球,1,宇宙,1,太阳系·行星·卫星(名),4,昏星,85358
宇宙·地球,1,宇宙,1,太阳(名),5,日,00053
宇宙·地球,1,宇宙,1,太阳(名),5,阳,00669
宇宙·地球,1,宇宙,1,太阳(名),5,太阳,01275
宇宙·地球,1,宇宙,1,太阳(名),5,朝阳,05275
宇宙·地球,1,宇宙,1,太阳(名),5,夕阳,09322
宇宙·地球,1,宇宙,1,太阳(名),5,烈日,12607
宇宙·地球,1,宇宙,1,太阳(名),5,朝日,15389
宇宙·地球,1,宇宙,1,太阳(名),5,落日,20117
宇宙·地球,1,宇宙,1,太阳(名),5,日头,25014
宇宙·地球,1,宇宙,1,太阳(名),5,旭日,28609
宇宙·地球,1,宇宙,1,太阳(名),5,斜阳,36728
宇宙·地球,1,宇宙,1,太阳(名),5,色球,39279
宇宙·地球,1,宇宙,1,太阳(名),5,光球,47274
宇宙·地球,1,宇宙,1,太阳(名),5,太阳黑子,47617
宇宙·地球,1,宇宙,1,太阳(名),5,耀斑,48818
宇宙·地球,1,宇宙,1,太阳(名),5,残阳,50439
宇宙·地球,1,宇宙,1,太阳(名),5,光斑,53279
宇宙·地球,1,宇宙,1,太阳(名),5,日冕,56072
宇宙·地球,1,宇宙,1,太阳(名),5,金乌,76582
宇宙·地球,1,宇宙,1,太阳(名),5,日珥,79998
宇宙·地球,1,宇宙,1,月球(名),6,月,00085
宇宙·地球,1,宇宙,1,月球(名),6,月亮,05597
宇宙·地球,1,宇宙,1,月球(名),6,月球,11648
宇宙·地球,1,宇宙,1,月球(名),6,太阴,36353
宇宙·地球,1,宇宙,1,月球(名),6,月轮,43403
宇宙·地球,1,宇宙,1,月球(名),6,玉兔,53407
宇宙·地球,1,宇宙,1,月球(名),6,婵娟,55279
宇宙·地球,1,宇宙,1,月球(名),6,月宫,56378
宇宙·地球,1,宇宙,1,月球(名),6,蟾宫,65047
宇宙·地球,1,宇宙,1,月球(名),6,冰轮,80205
宇宙·地球,1,宇宙,1,月相(名),7,望,00348
宇宙·地球,1,宇宙,1,月相(名),7,朔,03966
宇宙·地球,1,宇宙,1,月相(名),7,新月,07426
宇宙·地球,1,宇宙,1,月相(名),7,月牙,24837
宇宙·地球,1,宇宙,1,月相(名),7,月相,28326
宇宙·地球,1,宇宙,1,月相(名),7,望月,38912
宇宙·地球,1,宇宙,1,月相(名),7,上弦,49967
宇宙·地球,1,宇宙,1,月相(名),7,下弦,61689
宇宙·地球,1,宇宙,1,日食·月食(名),8,全食,32296
宇宙·地球,1,宇宙,1,日食·月食(名),8,日食,33795
宇宙·地球,1,宇宙,1,日食·月食(名),8,生光,36831
宇宙·地球,1,宇宙,1,日食·月食(名),8,月食,38207
宇宙·地球,1,宇宙,1,日食·月食(名),8,偏食,41836
宇宙·地球,1,宇宙,1,日食·月食(名),8,月蚀,55271
宇宙·地球,1,宇宙,1,日食·月食(名),8,食相,58368
宇宙·地球,1,宇宙,1,日食·月食(名),8,食甚,68400
宇宙·地球,1,宇宙,1,日食·月食(名),8,复圆,69486
宇宙·地球,1,宇宙,1,日食·月食(名),8,初亏,71213
宇宙·地球,1,宇宙,1,日食·月食(名),8,食既,73600
宇宙·地球,1,宇宙,1,日食·月食(名),8,环食,75058
宇宙·地球,1,宇宙,1,彗星·流星·陨星(名),9,流星,15141
宇宙·地球,1,宇宙,1,彗星·流星·陨星(名),9,彗星,16206
宇宙·地球,1,宇宙,1,彗星·流星·陨星(名),9,流星雨,41451
宇宙·地球,1,宇宙,1,彗星·流星·陨星(名),9,陨星,53208
宇宙·地球,1,宇宙,1,彗星·流星·陨星(名),9,扫帚星,61548
宇宙·地球,1,宇宙,1,彗星·流星·陨星(名),9,陨石雨,67740
宇宙·地球,1,宇宙,1,天体运行(动、名),10,合,00150
宇宙·地球,1,宇宙,1,天体运行(动、名),10,冲,00829
宇宙·地球,1,宇宙,1,天体运行(动、名),10,运行,01103
宇宙·地球,1,宇宙,1,天体运行(动、名),10,运转,04139
宇宙·地球,1,宇宙,1,天体运行(动、名),10,自转,24086
宇宙·地球,1,宇宙,1,天体运行(动、名),10,黄道,27496
宇宙·地球,1,宇宙,1,天体运行(动、名),10,公转,40529
宇宙·地球,1,宇宙,1,天体运行(动、名),10,黄道带,89787
宇宙·地球,1,宇宙,1,星(一般)(名),11,星,00510
宇宙·地球,1,宇宙,1,星(一般)(名),11,星星,06990
宇宙·地球,1,宇宙,1,星(一般)(名),11,星球,11473
宇宙·地球,1,宇宙,1,星(一般)(名),11,星辰,18095
宇宙·地球,1,宇宙,1,星(一般)(名),11,星际,23133
宇宙·地球,1,宇宙,1,星(一般)(名),11,星体,26517
宇宙·地球,1,宇宙,1,星(一般)(名),11,星斗,31826
宇宙·地球,1,宇宙,1,星(一般)(名),11,星象,46226
宇宙·地球,1,宇宙,1,恒星(名),12,恒星,12545
宇宙·地球,1,宇宙,1,恒星(名),12,新星,13365
宇宙·地球,1,宇宙,1,恒星(名),12,巨星,15341
宇宙·地球,1,宇宙,1,恒星(名),12,北辰,34253
宇宙·地球,1,宇宙,1,恒星(名),12,超新星,37508
宇宙·地球,1,宇宙,1,恒星(名),12,北极星,43989
宇宙·地球,1,宇宙,1,恒星(名),12,天狼星,47461
宇宙·地球,1,宇宙,1,恒星(名),12,白矮星,54583
宇宙·地球,1,宇宙,1,恒星(名),12,织女星,54869
宇宙·地球,1,宇宙,1,恒星(名),12,变星,66993
宇宙·地球,1,宇宙,1,恒星(名),12,牵牛星,70211
宇宙·地球,1,宇宙,1,恒星(名),12,超巨星,83441
宇宙·地球,1,宇宙,1,星座(名),13,宿,01491
宇宙·地球,1,宇宙,1,星座(名),13,三星,07657
宇宙·地球,1,宇宙,1,星座(名),13,星座,18070
宇宙·地球,1,宇宙,1,星座(名),13,玄武,26306
宇宙·地球,1,宇宙,1,星座(名),13,白虎,27713
宇宙·地球,1,宇宙,1,星座(名),13,朱雀,35651
宇宙·地球,1,宇宙,1,星座(名),13,二十八宿,46764
宇宙·地球,1,宇宙,1,星座(名),13,北斗星,47377
宇宙·地球,1,宇宙,1,星座(名),13,苍龙,52452
宇宙·地球,1,宇宙,1,星座(名),13,魁星,58214
宇宙·地球,1,宇宙,1,星座(名),13,猎户座,60665
宇宙·地球,1,宇宙,1,星座(名),13,大熊座,75617
宇宙·地球,1,宇宙,1,星座(名),13,天琴座,77259
宇宙·地球,1,宇宙,1,星座(名),13,天鹰座,79791
宇宙·地球,1,宇宙,1,星座(名),13,小熊座,80076
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,银河,08499
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,星系,13211
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,天河,16742
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,星云,17744
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,银河系,24260
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,星团,51643
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,河外星系,63212
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,云汉,70808
宇宙·地球,1,宇宙,1,星团·星云·星系(名),14,总星系,84274
宇宙·地球,1,光·色,2,光(一般)(名),1,光,00356
宇宙·地球,1,光·色,2,光(一般)(名),1,埃,01325
宇宙·地球,1,光·色,2,光(一般)(名),1,光明,02284
宇宙·地球,1,光·色,2,光(一般)(名),1,光辉,03717
宇宙·地球,1,光·色,2,光(一般)(名),1,光芒,05551
宇宙·地球,1,光·色,2,光(一般)(名),1,光线,07979
宇宙·地球,1,光·色,2,光(一般)(名),1,光耀,10261
宇宙·地球,1,光·色,2,光(一般)(名),1,光泽,11420
宇宙·地球,1,光·色,2,光(一般)(名),1,光华,14341
宇宙·地球,1,光·色,2,光(一般)(名),1,烛光,16828
宇宙·地球,1,光·色,2,光(一般)(名),1,亮光,17369
宇宙·地球,1,光·色,2,光(一般)(名),1,紫外线,17610
宇宙·地球,1,光·色,2,光(一般)(名),1,光速,21525
宇宙·地球,1,光·色,2,光(一般)(名),1,光谱,22000
宇宙·地球,1,光·色,2,光(一般)(名),1,红外线,22981
宇宙·地球,1,光·色,2,光(一般)(名),1,光源,24433
宇宙·地球,1,光·色,2,光(一般)(名),1,光束,24524
宇宙·地球,1,光·色,2,光(一般)(名),1,色光,25511
宇宙·地球,1,光·色,2,光(一般)(名),1,反光,26608
宇宙·地球,1,光·色,2,光(一般)(名),1,光波,33872
宇宙·地球,1,光·色,2,光(一般)(名),1,光度,34408
宇宙·地球,1,光·色,2,光(一般)(名),1,光能,35245
宇宙·地球,1,光·色,2,光(一般)(名),1,可见光,36690
宇宙·地球,1,光·色,2,光(一般)(名),1,极光,39606
宇宙·地球,1,光·色,2,光(一般)(名),1,光焰,42857
宇宙·地球,1,光·色,2,光(一般)(名),1,色散,61065
宇宙·地球,1,光·色,2,明亮(形),2,明,00130
宇宙·地球,1,光·色,2,明亮(形),2,光,00356
宇宙·地球,1,光·色,2,明亮(形),2,亮,00752
宇宙·地球,1,光·色,2,明亮(形),2,朗,01375
宇宙·地球,1,光·色,2,明亮(形),2,辉煌,01944
宇宙·地球,1,光·色,2,明亮(形),2,光明,02284
宇宙·地球,1,光·色,2,明亮(形),2,烁,02800
宇宙·地球,1,光·色,2,明亮(形),2,灿烂,03994
宇宙·地球,1,光·色,2,明亮(形),2,烨,04245
宇宙·地球,1,光·色,2,明亮(形),2,明亮,05532
宇宙·地球,1,光·色,2,明亮(形),2,耀眼,09284
宇宙·地球,1,光·色,2,明亮(形),2,明朗,09555
宇宙·地球,1,光·色,2,明亮(形),2,光亮,10922
宇宙·地球,1,光·色,2,明亮(形),2,晶莹,13071
宇宙·地球,1,光·色,2,明亮(形),2,通明,17873
宇宙·地球,1,光·色,2,明亮(形),2,熠熠,18575
宇宙·地球,1,光·色,2,明亮(形),2,刺眼,25271
宇宙·地球,1,光·色,2,明亮(形),2,雪亮,26791
宇宙·地球,1,光·色,2,明亮(形),2,亮晶晶,29355
宇宙·地球,1,光·色,2,明亮(形),2,透亮,31155
宇宙·地球,1,光·色,2,明亮(形),2,明晃晃,32641
宇宙·地球,1,光·色,2,明亮(形),2,亮堂,34318
宇宙·地球,1,光·色,2,明亮(形),2,亮堂堂,51917
宇宙·地球,1,光·色,2,明亮(形),2,通亮,55705
宇宙·地球,1,光·色,2,明亮(形),2,豁亮,55795
宇宙·地球,1,光·色,2,昏暗(形),3,黑,00594
宇宙·地球,1,光·色,2,昏暗(形),3,暗,01089
宇宙·地球,1,光·色,2,昏暗(形),3,昏,01757
宇宙·地球,1,光·色,2,昏暗(形),3,黑暗,02565
宇宙·地球,1,光·色,2,昏暗(形),3,黯然,12427
宇宙·地球,1,光·色,2,昏暗(形),3,昏暗,13244
宇宙·地球,1,光·色,2,昏暗(形),3,暗淡,14259
宇宙·地球,1,光·色,2,昏暗(形),3,黝黑,18455
宇宙·地球,1,光·色,2,昏暗(形),3,幽幽,21091
宇宙·地球,1,光·色,2,昏暗(形),3,惨淡,22209
宇宙·地球,1,光·色,2,昏暗(形),3,幽暗,22972
宇宙·地球,1,光·色,2,昏暗(形),3,昏沉,24052
宇宙·地球,1,光·色,2,昏暗(形),3,黑洞洞,32965
宇宙·地球,1,光·色,2,昏暗(形),3,黑黝黝,34383
宇宙·地球,1,光·色,2,昏暗(形),3,昏天黑地,43313
宇宙·地球,1,光·色,2,昏暗(形),3,黑糊糊,45721
宇宙·地球,1,光·色,2,昏暗(形),3,昏黑,47753
宇宙·地球,1,光·色,2,昏暗(形),3,黑咕隆咚,59963
宇宙·地球,1,光·色,2,昏暗(形),3,黑黢黢,63609
宇宙·地球,1,光·色,2,昏暗(形),3,黑魆魆,66762
宇宙·地球,1,光·色,2,天色(名),4,天色,11204
宇宙·地球,1,光·色,2,天色(名),4,暮色,18044
宇宙·地球,1,光·色,2,天色(名),4,天光,28931
宇宙·地球,1,光·色,2,天色(名),4,曙色,52580
宇宙·地球,1,光·色,2,天色(名),4,鱼肚白,53703
宇宙·地球,1,光·色,2,日光(名),5,阳光,01991
宇宙·地球,1,光·色,2,日光(名),5,旭,02582
宇宙·地球,1,光·色,2,日光(名),5,晖,03853
宇宙·地球,1,光·色,2,日光(名),5,曦,03953
宇宙·地球,1,光·色,2,日光(名),5,曛,06322
宇宙·地球,1,光·色,2,日光(名),5,曙光,07961
宇宙·地球,1,光·色,2,日光(名),5,日光,10209
宇宙·地球,1,光·色,2,日光(名),5,日照,15402
宇宙·地球,1,光·色,2,日光(名),5,晨曦,19345
宇宙·地球,1,光·色,2,日光(名),5,晨光,23867
宇宙·地球,1,光·色,2,日光(名),5,骄阳,24333
宇宙·地球,1,光·色,2,日光(名),5,春晖,34485
宇宙·地球,1,光·色,2,日光(名),5,朝晖,39494
宇宙·地球,1,光·色,2,日光(名),5,夕照,40089
宇宙·地球,1,光·色,2,日光(名),5,残照,59964
宇宙·地球,1,光·色,2,日光(名),5,落照,73890
宇宙·地球,1,光·色,2,关于日光(形),6,炎炎,23672
宇宙·地球,1,光·色,2,关于日光(形),6,熹微,56805
宇宙·地球,1,光·色,2,关于日光(形),6,杲杲,86796
宇宙·地球,1,光·色,2,关于日光(形),6,曈曈,92384
宇宙·地球,1,光·色,2,月光·星光(名、形),7,皓,03143
宇宙·地球,1,光·色,2,月光·星光(名、形),7,皎,04614
宇宙·地球,1,光·色,2,月光·星光(名、形),7,月光,07287
宇宙·地球,1,光·色,2,月光·星光(名、形),7,朦胧,08156
宇宙·地球,1,光·色,2,月光·星光(名、形),7,清明,09607
宇宙·地球,1,光·色,2,月光·星光(名、形),7,星火,09785
宇宙·地球,1,光·色,2,月光·星光(名、形),7,星光,11246
宇宙·地球,1,光·色,2,月光·星光(名、形),7,耿耿,16357
宇宙·地球,1,光·色,2,月光·星光(名、形),7,月色,21591
宇宙·地球,1,光·色,2,月光·星光(名、形),7,皎洁,33952
宇宙·地球,1,光·色,2,月光·星光(名、形),7,月华,34144
宇宙·地球,1,光·色,2,月光·星光(名、形),7,煌煌,42451
宇宙·地球,1,光·色,2,月光·星光(名、形),7,荧荧,58940
宇宙·地球,1,光·色,2,月光·星光(名、形),7,皎皎,60361
宇宙·地球,1,光·色,2,日晕·月晕(名),8,晕,02030
宇宙·地球,1,光·色,2,日晕·月晕(名),8,风圈,67289
宇宙·地球,1,光·色,2,日晕·月晕(名),8,月晕,72098
宇宙·地球,1,光·色,2,日晕·月晕(名),8,日晕,80854
宇宙·地球,1,光·色,2,照射·闪耀(动),9,照,00467
宇宙·地球,1,光·色,2,照射·闪耀(动),9,射,00929
宇宙·地球,1,光·色,2,照射·闪耀(动),9,映,01062
宇宙·地球,1,光·色,2,照射·闪耀(动),9,闪,01320
宇宙·地球,1,光·色,2,照射·闪耀(动),9,耀,01805
宇宙·地球,1,光·色,2,照射·闪耀(动),9,炫,02730
宇宙·地球,1,光·色,2,照射·闪耀(动),9,闪烁,06009
宇宙·地球,1,光·色,2,照射·闪耀(动),9,放射,06299
宇宙·地球,1,光·色,2,照射·闪耀(动),9,闪闪,07081
宇宙·地球,1,光·色,2,照射·闪耀(动),9,焕发,07364
宇宙·地球,1,光·色,2,照射·闪耀(动),9,闪光,07758
宇宙·地球,1,光·色,2,照射·闪耀(动),9,照射,11417
宇宙·地球,1,光·色,2,照射·闪耀(动),9,照耀,11469
宇宙·地球,1,光·色,2,照射·闪耀(动),9,闪耀,11944
宇宙·地球,1,光·色,2,照射·闪耀(动),9,炫耀,12877
宇宙·地球,1,光·色,2,照射·闪耀(动),9,辉映,15015
宇宙·地球,1,光·色,2,照射·闪耀(动),9,投影,19288
宇宙·地球,1,光·色,2,照射·闪耀(动),9,投射,19351
宇宙·地球,1,光·色,2,照射·闪耀(动),9,映照,20293
宇宙·地球,1,光·色,2,照射·闪耀(动),9,倾泻,24207
宇宙·地球,1,光·色,2,照射·闪耀(动),9,映射,34505
宇宙·地球,1,光·色,2,照射·闪耀(动),9,流泻,41173
宇宙·地球,1,光·色,2,照射·闪耀(动),9,闪射,46866
宇宙·地球,1,光·色,2,照射·闪耀(动),9,斜射,50793
宇宙·地球,1,光·色,2,照射·闪耀(动),9,照映,60744
宇宙·地球,1,光·色,2,反射·折射(动),10,反射,09359
宇宙·地球,1,光·色,2,反射·折射(动),10,折射,12651
宇宙·地球,1,光·色,2,反射·折射(动),10,反光,26608
宇宙·地球,1,光·色,2,反射·折射(动),10,散射,37031
宇宙·地球,1,光·色,2,反射·折射(动),10,反照,53700
宇宙·地球,1,光·色,2,影像(名),11,影,00390
宇宙·地球,1,光·色,2,影像(名),11,阴影,04778
宇宙·地球,1,光·色,2,影像(名),11,影子,05491
宇宙·地球,1,光·色,2,影像(名),11,影像,11555
宇宙·地球,1,光·色,2,影像(名),11,投影,19288
宇宙·地球,1,光·色,2,影像(名),11,倒影,34477
宇宙·地球,1,光·色,2,影像(名),11,实像,47076
宇宙·地球,1,光·色,2,影像(名),11,虚像,69956
宇宙·地球,1,光·色,2,激光等(名),12,激光,06240
宇宙·地球,1,光·色,2,激光等(名),12,荧光,17593
宇宙·地球,1,光·色,2,激光等(名),12,莱塞,35747
宇宙·地球,1,光·色,2,激光等(名),12,磷光,52636
宇宙·地球,1,光·色,2,激光等(名),12,冷光,52994
宇宙·地球,1,光·色,2,色(一般)(名),13,色,00328
宇宙·地球,1,光·色,2,色(一般)(名),13,彩,00943
宇宙·地球,1,光·色,2,色(一般)(名),13,颜,01526
宇宙·地球,1,光·色,2,色(一般)(名),13,色彩,02118
宇宙·地球,1,光·色,2,色(一般)(名),13,颜色,02850
宇宙·地球,1,光·色,2,色(一般)(名),13,光彩,04686
宇宙·地球,1,光·色,2,色(一般)(名),13,彩色,05148
宇宙·地球,1,光·色,2,色(一般)(名),13,本色,08996
宇宙·地球,1,光·色,2,色(一般)(名),13,色泽,10750
宇宙·地球,1,光·色,2,色(一般)(名),13,色素,16698
宇宙·地球,1,光·色,2,色(一般)(名),13,正色,28341
宇宙·地球,1,光·色,2,色(一般)(名),13,原色,44610
宇宙·地球,1,光·色,2,色(一般)(名),13,色差,56063
宇宙·地球,1,光·色,2,红(形),14,红,00513
宇宙·地球,1,光·色,2,红(形),14,粉,01174
宇宙·地球,1,光·色,2,红(形),14,朱,01204
宇宙·地球,1,光·色,2,红(形),14,丹,01269
宇宙·地球,1,光·色,2,红(形),14,赤,01751
宇宙·地球,1,光·色,2,红(形),14,彤,03066
宇宙·地球,1,光·色,2,红(形),14,茜,03983
宇宙·地球,1,光·色,2,红(形),14,绯,04000
宇宙·地球,1,光·色,2,红(形),14,绛,04386
宇宙·地球,1,光·色,2,红(形),14,大红,07874
宇宙·地球,1,光·色,2,红(形),14,通红,10913
宇宙·地球,1,光·色,2,红(形),14,鲜红,11949
宇宙·地球,1,光·色,2,红(形),14,粉红,12160
宇宙·地球,1,光·色,2,红(形),14,火红,19882
宇宙·地球,1,光·色,2,红(形),14,血红,20326
宇宙·地球,1,光·色,2,红(形),14,紫红,20964
宇宙·地球,1,光·色,2,红(形),14,朱红,27907
宇宙·地球,1,光·色,2,红(形),14,桃红,29907
宇宙·地球,1,光·色,2,红(形),14,绯红,30955
宇宙·地球,1,光·色,2,红(形),14,嫣红,31740
宇宙·地球,1,光·色,2,红(形),14,殷红,32854
宇宙·地球,1,光·色,2,红(形),14,橘红,37310
宇宙·地球,1,光·色,2,红(形),14,猩红,37428
宇宙·地球,1,光·色,2,红(形),14,枣红,39181
宇宙·地球,1,光·色,2,红(形),14,红彤彤,40657
宇宙·地球,1,光·色,2,红(形),14,桃色,40773
宇宙·地球,1,光·色,2,红(形),14,赤红,44079
宇宙·地球,1,光·色,2,红(形),14,红扑扑,44803
宇宙·地球,1,光·色,2,红(形),14,红艳艳,44975
宇宙·地球,1,光·色,2,红(形),14,杏红,48679
宇宙·地球,1,光·色,2,红(形),14,肉色,49545
宇宙·地球,1,光·色,2,红(形),14,水红,52051
宇宙·地球,1,光·色,2,红(形),14,品红,58646
宇宙·地球,1,光·色,2,红(形),14,肉红,63627
宇宙·地球,1,光·色,2,红(形),14,银红,74225
宇宙·地球,1,光·色,2,红(形),14,妃色,87485
宇宙·地球,1,光·色,2,黄·橙(形),15,金,00264
宇宙·地球,1,光·色,2,黄·橙(形),15,黄,00628
宇宙·地球,1,光·色,2,黄·橙(形),15,橙,02925
宇宙·地球,1,光·色,2,黄·橙(形),15,金黄,07808
宇宙·地球,1,光·色,2,黄·橙(形),15,昏黄,31347
宇宙·地球,1,光·色,2,黄·橙(形),15,枯黄,32678
宇宙·地球,1,光·色,2,黄·橙(形),15,焦黄,32924
宇宙·地球,1,光·色,2,黄·橙(形),15,橙黄,34439
宇宙·地球,1,光·色,2,黄·橙(形),15,米黄,39410
宇宙·地球,1,光·色,2,黄·橙(形),15,蜡黄,40528
宇宙·地球,1,光·色,2,黄·橙(形),15,米色,41136
宇宙·地球,1,光·色,2,黄·橙(形),15,土黄,42921
宇宙·地球,1,光·色,2,黄·橙(形),15,鹅黄,43352
宇宙·地球,1,光·色,2,黄·橙(形),15,杏黄,46785
宇宙·地球,1,光·色,2,黄·橙(形),15,黄澄澄,47778
宇宙·地球,1,光·色,2,黄·橙(形),15,嫩黄,51698
宇宙·地球,1,光·色,2,黄·橙(形),15,黄灿灿,52870
宇宙·地球,1,光·色,2,黄·橙(形),15,苍黄,56010
宇宙·地球,1,光·色,2,黄·橙(形),15,橘黄,56705
宇宙·地球,1,光·色,2,黄·橙(形),15,蜜色,62554
宇宙·地球,1,光·色,2,黄·橙(形),15,牙色,65650
宇宙·地球,1,光·色,2,黄·橙(形),15,金晃晃,75982
宇宙·地球,1,光·色,2,黄·橙(形),15,金煌煌,86888
宇宙·地球,1,光·色,2,绿·青(形),16,青,00521
宇宙·地球,1,光·色,2,绿·青(形),16,绿,01017
宇宙·地球,1,光·色,2,绿·青(形),16,苍,02116
宇宙·地球,1,光·色,2,绿·青(形),16,翠,02194
宇宙·地球,1,光·色,2,绿·青(形),16,碧,02196
宇宙·地球,1,光·色,2,绿·青(形),16,葱,02332
宇宙·地球,1,光·色,2,绿·青(形),16,沧,02577
宇宙·地球,1,光·色,2,绿·青(形),16,碧绿,18344
宇宙·地球,1,光·色,2,绿·青(形),16,翠绿,19228
宇宙·地球,1,光·色,2,绿·青(形),16,铁青,24502
宇宙·地球,1,光·色,2,绿·青(形),16,青翠,27120
宇宙·地球,1,光·色,2,绿·青(形),16,绿油油,29533
宇宙·地球,1,光·色,2,绿·青(形),16,墨绿,29677
宇宙·地球,1,光·色,2,绿·青(形),16,苍翠,31340
宇宙·地球,1,光·色,2,绿·青(形),16,嫩绿,33461
宇宙·地球,1,光·色,2,绿·青(形),16,草绿,34008
宇宙·地球,1,光·色,2,绿·青(形),16,青葱,34498
