pinyin_id,hanzi,pinyin,hsk_level,frequency_rank,pinyin_sn
1991,位,wèi,3,469,1
731,理,lǐ,,473,1
751,体,tī,,476,2
752,体,tǐ,,476,1
2051,条,tiáo,3,477,1
771,定,dìng,,481,1
781,实,shí,,483,1
2111,被,bèi,3,486,1
2131,才,cái,3,487,1
2161,西,xī,3,488,1
1022,当,dāng,4,489,1
1021,当,dàng,4,489,2
2201,先,xiān,3,490,1
791,如,rú,,491,1
2371,口,kǒu,3,497,1
801,么,me,,499,1
811,物,wù,,501,1
821,法,fǎ,,502,1
2461,放,fàng,3,503,1
2481,接,jiē,3,504,1
2511,东,dōng,3,506,1
851,性,xìng,,511,1
861,民,mín,,515,1
2661,更,gèng,3,516,1
2662,更,gēng,3,516,2
881,天,tiān,,519,1
891,化,huā,,521,2
892,化,huà,,521,1
911,力,lì,,527,1
2921,马,mǎ,3,538,1
941,心,xīn,,542,1
3051,信,xìn,3,544,1
961,部,bù,,550,1
3111,带,dài,3,551,1
971,义,yì,,554,1
981,样,yàng,,556,1
991,事,shì,,559,1
1011,业,yè,,560,1
3261,花,huā,3,561,1
3321,难,nán,3,565,1
3322,难,nàn,3,565,2
1213,与,yǔ,4,566,1
1211,与,yú,4,566,2
1212,与,yù,4,566,3
1031,因,yīn,,568,1
1251,由,yóu,4,575,1
3462,南,nán,3,578,1
3461,南,nā,3,578,2
3581,极,jí,3,582,1
1081,社,shè,,597,1
1091,前,qián,,601,1
3962,万,wàn,3,604,1
3961,万,mò,3,604,2
1131,其,jī,,610,2
1132,其,qí,,610,1
1442,无,wú,4,611,1
1441,无,mó,4,611,2
4311,包,bāo,3,617,1
4451,半,bàn,3,626,1
4501,低,dī,3,629,1
1191,重,zhòng,5,630,1
1192,重,chóng,5,630,2
1161,意,yì,,632,1
4581,段,duàn,3,633,1
1542,各,gè,4,643,1
1541,各,gě,4,643,2
4831,跟,gēn,3,644,1
4901,层,céng,3,647,1
4991,讲,jiǎng,3,649,1
1611,内,nèi,4,656,1
5171,树,shù,3,657,1
5181,画,huà,3,658,1
5341,河,hé,3,664,1
5401,黄,huáng,3,665,1
5431,越,yuè,3,667,1
5461,角,jiǎo,3,668,1
5462,角,jué,3,668,2
1231,但,dàn,,672,1
1241,度,duó,,677,2
1242,度,dù,,677,1
5741,像,xiàng,3,678,1
5751,站,zhàn,3,679,1
5791,米,mǐ,3,683,1
1261,道,dào,,687,1
1271,全,quán,,689,1
5924,差,chà,3,691,1
5921,差,cī,3,691,2
5922,差,chài,3,691,3
5923,差,chāi,3,691,4
5925,差,chā,3,691,5
6041,刻,kè,3,694,1
6141,脸,liǎn,3,701,1
1281,制,zhì,,703,1
1291,明,míng,,704,1
1381,正,zhèng,5,705,1
1382,正,zhēng,5,705,2
1301,相,xiāng,,707,2
1302,相,xiàng,,707,1
6341,双,shuāng,3,715,1
6351,拿,ná,3,716,1
6381,草,cǎo,3,718,1
1321,情,qíng,,719,1
6431,春,chūn,3,721,1
1341,间,jiān,,722,1
1342,间,jiàn,,722,2
6821,云,yún,3,733,1
6991,久,jiǔ,3,738,1
7032,脚,jiǎo,3,741,1
7031,脚,jué,3,741,2
7141,啊,a,3,745,1
7142,啊,ā,3,745,2
7143,啊,à,3,745,3
7144,啊,ǎ,3,745,4
7145,啊,á,3,745,5
7161,换,huàn,3,746,1
7341,班,bān,3,750,1
1371,活,huó,,752,1
7441,旧,jiù,3,753,1
1391,合,gě,,756,2
1392,合,hé,,756,1
7601,短,duǎn,3,760,1
1401,者,zhě,,764,1
1411,形,xíng,,765,1
7751,坏,huài,3,768,1
1421,应,yīng,,772,1
1422,应,yìng,,772,2
1431,头,tou,,773,2
1432,头,tóu,,773,1
1512,系,xì,5,776,1
1511,系,jì,5,776,2
1451,量,liàng,,779,1
1452,量,liáng,,779,2
1461,表,biǎo,,790,1
1471,象,xiàng,,799,1
8551,灯,dēng,3,802,1
1481,气,qì,,813,1
8991,绿,lǜ,3,816,1
8992,绿,lù,3,816,2
1491,文,wén,,817,1
1501,展,zhǎn,,821,1
9291,夏,xià,3,822,1
9301,敢,gǎn,3,823,1
9501,借,jiè,3,828,1
9841,楼,lóu,3,831,1
10031,秋,qiū,3,835,1
1521,代,dài,,838,1
10321,冬,dōng,3,845,1
1531,加,jiā,,848,1
11261,哭,kū,3,856,1
11722,鸟,niǎo,3,857,1
11721,鸟,diǎo,3,857,2
12001,腿,tuǐ,3,859,1
1591,机,jī,,861,1
1621,此,cǐ,,863,1
13011,蓝,lán,3,864,1
14491,鞋,xié,3,868,1
14591,糖,táng,3,870,1
14851,搬,bān,3,871,1
15411,饱,bǎo,3,875,1
15821,碗,wǎn,3,876,1
16451,祝,zhù,3,880,1
200000,变,biàn,,883,1
16951,甜,tián,3,885,1
1641,原,yuán,,886,1
17071,瘦,shòu,3,887,1
17091,辆,liàng,3,888,1
17311,骑,qí,3,889,1
17561,饿,è,3,891,1
17752,胖,pàng,3,892,1
17751,胖,pán,3,892,2
17782,刷,shuā,3,893,1
17781,刷,shuà,3,893,2
18611,疼,téng,3,896,1
20121,矮,ǎi,3,898,1
20171,渴,kě,3,899,1
22471,刮,guā,3,901,1
1651,结,jié,,904,1
1652,结,jiē,,904,2
25421,伞,sǎn,3,905,1
1771,平,píng,5,906,1
2321,光,guāng,4,918,1
1671,手,shǒu,,920,1
1691,利,lì,,921,1
1701,质,zhì,,922,1
1711,已,yǐ,,924,1
1731,政,zhèng,,925,1
2431,指,zhǐ,4,928,1
1911,提,tí,5,930,1
1912,提,dī,5,930,2
1741,儿,ér,,932,1
1751,见,jiàn,,933,1
1761,并,bīng,,934,2
1762,并,bìng,,934,1
1781,资,zī,,936,1
1801,特,tè,,939,1
1811,果,guǒ,,940,1
1821,什,shí,,945,2
1822,什,shén,,945,1
1831,建,jiàn,,946,1
2582,场,chǎng,4,948,1
2581,场,cháng,4,948,2
1841,反,fǎn,,949,1
1851,常,cháng,,952,1
1861,知,zhī,,954,1
1871,第,dì,,957,1
1881,电,diàn,,958,1
2642,干,gàn,4,959,1
2641,干,gān,4,959,2
1891,思,sāi,,962,2
1892,思,sī,,962,1
1901,立,lì,,964,1
1921,或,huò,,968,1
1931,通,tōng,,969,1
1932,通,tòng,,969,2
1941,解,jiě,,972,1
1942,解,jiè,,972,3
1943,解,xiè,,972,2
1951,身,shēn,,979,1
1971,品,pǐn,,986,1
2011,论,lùn,,994,1
2012,论,lún,,994,2
2021,公,gōng,,997,1
2951,取,qǔ,4,1002,1
2061,观,guàn,,1013,2
2062,观,guān,,1013,1
2081,海,hǎi,,1018,1
2091,基,jī,,1019,1
3221,往,wǎng,4,1029,1
2121,山,shān,,1030,1
2141,己,jǐ,,1037,1
2151,期,qī,,1040,1
2152,期,jī,,1040,2
2171,术,zhú,,1044,2
2172,术,shù,,1044,1
2181,济,jì,,1047,1
2182,济,jǐ,,1047,2
3351,交,jiāo,4,1048,1
2191,认,rèn,,1049,1
2211,命,mìng,,1052,1
2262,数,shǔ,6,1055,1
2261,数,shuò,6,1055,2
2263,数,shù,6,1055,3
3411,收,shōu,4,1058,1
2241,员,yùn,,1061,3
2242,员,yún,,1061,2
2243,员,yuán,,1061,1
2251,及,jí,,1063,1
2271,话,huà,,1064,1
2291,级,jí,,1068,1
2301,军,jūn,,1070,1
2561,类,lèi,5,1071,1
3531,却,què,4,1077,1
2311,统,tǒng,,1078,1
2331,声,shēng,,1081,1
2351,入,rù,,1083,1
2601,直,zhí,5,1084,1
2361,美,měi,,1085,1
3641,深,shēn,4,1091,1
2651,则,zé,5,1095,1
2381,感,gǎn,,1096,1
2391,战,zhàn,,1098,1
2401,科,kē,,1100,1
2411,程,chéng,,1102,1
2421,式,shì,,1104,1
3741,连,lián,4,1106,1
2441,世,shì,,1111,1
2451,必,bì,,1113,1
3801,响,xiǎng,4,1115,1
2471,打,dá,,1119,2
2472,打,dǎ,,1119,1
2491,总,zǒng,,1121,1
2521,区,qū,,1123,1
2522,区,ōu,,1123,2
2531,农,nóng,,1126,1
2541,强,qiáng,,1128,1
2542,强,qiǎng,,1128,3
2543,强,jiàng,,1128,2
2551,造,zào,,1131,1
2811,根,gēn,5,1132,1
2571,受,shòu,,1135,1
4011,满,mǎn,4,1147,1
2621,流,liú,,1154,1
2631,决,jué,,1156,1
2671,色,sè,,1161,1
2672,色,shǎi,,1161,2
2681,处,chǔ,,1166,1
2682,处,chù,,1166,2
2701,运,yùn,,1168,1
4131,断,duàn,4,1169,1
2711,任,rén,,1176,2
2712,任,rèn,,1176,1
2721,具,jù,,1177,1
2731,目,mù,,1178,1
4261,群,qún,4,1185,1
2751,治,zhì,,1191,1
2761,神,shén,,1192,1
2801,组,zǔ,6,1194,1
2771,求,qiú,,1195,1
2791,管,guǎn,,1198,1
3072,便,biàn,5,1203,1
3071,便,pián,5,1203,2
2821,阶,jiē,,1209,1
2831,将,jiāng,,1210,1
2832,将,jiàng,,1210,2
2833,将,qiāng,,1210,3
2841,改,gǎi,,1211,1
2851,导,dǎo,,1212,1
2861,眼,yǎn,,1213,1
2871,规,guī,,1216,1
2881,识,shí,,1217,1
2882,识,zhì,,1217,2
4421,算,suàn,4,1225,1
4431,火,huǒ,4,1226,1
4441,死,sǐ,4,1228,1
2891,革,jí,,1230,2
2892,革,gé,,1230,1
2901,计,jì,,1241,1
2931,金,jīn,,1247,1
2941,界,jiè,,1250,1
3011,党,dǎng,6,1251,1
2961,市,shì,,1252,1
2981,语,yù,,1255,2
2982,语,yǔ,,1255,1
2971,设,shè,,1256,1
3001,究,jiū,,1264,1
3021,女,nǚ,,1265,1
3031,传,zhuàn,,1272,2
3032,传,chuán,,1272,1
3041,风,fēng,,1279,1
3061,名,míng,,1280,1
3081,保,bǎo,,1287,1
3091,育,yō,,1290,2
3092,育,yù,,1290,1
3101,队,duì,,1292,1
4931,轻,qīng,4,1293,1
4944,拉,lā,4,1299,1
4941,拉,lǎ,4,1299,2
4942,拉,lá,4,1299,3
4943,拉,là,4,1299,4
3131,研,yán,,1303,1
3132,研,yàn,,1303,2
3141,领,lǐng,,1311,1
5122,台,tái,4,1313,1
5121,台,tāi,4,1313,2
3151,北,běi,,1319,1
3161,较,jiào,,1321,1
3511,切,qiē,5,1324,1
3512,切,qiè,5,1324,2
3181,即,jí,,1325,1
3191,至,zhì,,1326,1
5301,推,tuī,4,1330,1
3201,许,xǔ,,1332,1
3211,步,bù,,1336,1
3241,调,diào,,1343,1
3242,调,tiáo,,1343,2
3251,务,wù,,1345,1
3271,争,zhēng,,1350,1
3281,线,xiàn,,1353,1
5552,底,dǐ,4,1358,1
5551,底,de,4,1358,2
3311,边,bian,,1363,2
3312,边,biān,,1363,1
3341,共,gòng,,1373,1
3361,确,què,,1374,1
3371,劳,láo,,1382,1
3381,据,jū,,1387,2
3382,据,jù,,1387,1
5721,苦,kǔ,4,1388,1
3821,存,cún,5,1389,1
5731,够,gòu,4,1390,1
3391,达,dá,,1391,1
5771,富,fù,4,1399,1
5781,谈,tán,4,1400,1
3421,候,hòu,,1402,1
3431,需,xū,,1403,1
3441,转,zhuǎi,,1404,3
3442,转,zhuǎn,,1404,1
3443,转,zhuàn,,1404,2
5821,破,pò,4,1405,1
3471,清,qīng,,1416,1
5992,呀,ya,4,1418,1
5991,呀,yā,4,1418,2
3481,格,gē,,1422,2
3482,格,gé,,1422,1
6062,血,xuè,4,1424,1
6061,血,xiě,4,1424,2
3491,影,yǐng,,1425,1
3521,且,jū,,1429,2
3522,且,qiě,,1429,1
3921,非,fēi,5,1432,1
3541,志,zhì,,1434,1
3561,联,lián,,1437,1
3571,安,ān,,1438,1
3942,节,jié,5,1439,1
3941,节,jiē,5,1439,2
6171,留,liú,4,1445,1
3591,今,jīn,,1447,1
3601,单,chán,,1450,3
3602,单,dān,,1450,1
3603,单,shàn,,1450,2
3611,商,shāng,,1452,1
3621,料,liào,,1458,1
3631,技,jì,,1459,1
4051,青,qīng,5,1460,1
3651,验,yàn,,1464,1
3661,增,zēng,,1466,1
3671,记,jì,,1467,1
4071,克,kè,5,1468,1
3691,言,yán,,1469,1
3701,整,zhěng,,1473,1
3711,精,jīng,,1475,1
3721,集,jí,,1482,1
3731,空,kōng,,1487,1
3732,空,kòng,,1487,2
3751,报,bào,,1490,1
6552,省,shěng,4,1494,1
6551,省,xǐng,4,1494,2
6581,试,shì,4,1496,1
3761,觉,jiào,,1501,1
3762,觉,jué,,1501,2
3771,车,jū,,1507,2
3772,车,chē,,1507,1
3781,价,jiè,,1511,2
3782,价,jie,,1511,3
3783,价,jià,,1511,1
3791,音,yīn,,1513,1
3811,办,bàn,,1515,1
3831,怎,zěn,,1519,1
3841,病,bìng,,1521,1
6781,修,xiū,4,1527,1
3861,图,tú,,1529,1
3871,况,kuàng,,1545,1
3881,例,lì,,1549,1
3891,消,xiāo,,1551,1
3901,容,róng,,1553,1
3911,史,shǐ,,1556,1
3951,亲,qìng,,1566,2
3952,亲,qīn,,1566,1
7311,酸,suān,4,1568,1
3981,构,gòu,,1570,1
7321,亮,liàng,4,1572,1
3991,族,zú,,1573,1
4001,石,dàn,,1575,2
4002,石,shí,,1575,1
4461,布,bù,5,1581,1
4021,何,hé,,1582,1
4031,广,ān,,1583,2
4032,广,guǎng,,1583,1
4512,称,chēng,5,1584,1
4511,称,chèn,5,1584,2
4041,律,lǜ,,1586,1
4061,林,lín,,1598,1
4081,王,wáng,,1600,1
4082,王,wàng,,1600,2
4091,历,lì,,1604,1
4101,权,quán,,1606,1
4111,素,sù,,1608,1
7762,假,jiǎ,4,1615,1
7761,假,jià,4,1615,2
4121,始,shǐ,,1616,1
4621,团,tuán,5,1619,1
4151,际,jì,,1626,1
4161,积,jī,,1629,1
4181,态,tài,,1635,1
4191,艺,yì,,1636,1
4201,证,zhèng,,1637,1
4211,众,zhòng,,1638,1
8081,乱,luàn,4,1643,1
4221,创,chuāng,,1645,2
4222,创,chuàng,,1645,1
4241,望,wàng,,1647,1
4251,须,xū,,1648,1
4761,除,chú,5,1652,1
4771,支,zhī,5,1654,1
4271,师,shī,,1655,1
4281,该,gāi,,1656,1
4291,复,fù,,1665,1
4301,细,xì,,1666,1
4321,土,tǔ,,1667,1
4331,持,chí,,1668,1
4341,服,fú,,1669,1
4342,服,fù,,1669,2
4361,德,dé,,1673,1
8381,困,kùn,4,1678,1
4371,般,bō,,1680,3
4372,般,pán,,1680,2
4373,般,bān,,1680,1
8401,嘴,zuǐ,4,1686,1
8461,香,xiāng,4,1692,1
8531,座,zuò,4,1704,1
4401,准,zhǔn,,1709,1
8771,圆,yuán,4,1717,1
8831,脱,tuō,4,1721,1
4471,随,suí,,1727,1
8901,掉,diào,4,1728,1
8931,遍,biàn,4,1730,1
4521,引,yǐn,,1733,1
4531,照,zhào,,1735,1
4541,失,shī,,1739,1
4551,养,yǎng,,1740,1
4561,视,shì,,1742,1
4571,习,xí,,1743,1
5111,毛,máo,5,1746,1
4601,织,zhī,,1750,1
5131,紧,jǐn,5,1754,1
5141,片,piàn,5,1755,1
5142,片,piān,5,1755,2
4611,斗,dǒu,,1761,2
4612,斗,dòu,,1761,1
9401,输,shū,4,1762,1
9541,暗,àn,4,1767,1
5251,某,mǒu,5,1769,1
4631,器,qì,,1776,1
4641,兴,xìng,,1780,2
4642,兴,xīng,,1780,1
9691,弹,tán,4,1782,1
9692,弹,dàn,4,1782,2
4651,乐,lè,,1784,1
4652,乐,yuè,,1784,2
9782,顿,dùn,4,1786,1
9781,顿,dú,4,1786,2
4661,效,xiào,,1787,1
4671,显,xiǎn,,1790,1
4681,斯,sī,,1791,1
5421,念,niàn,5,1802,1
4701,落,luò,,1805,1
4702,落,lào,,1805,3
4703,落,luō,,1805,4
4704,落,là,,1805,2
4711,示,shì,,1806,1
4721,仅,jǐn,,1807,1
4722,仅,jìn,,1807,2
4731,企,qǐ,,1808,1
10161,份,fèn,4,1811,1
4741,似,sì,,1815,1
4742,似,shì,,1815,2
4751,备,bèi,,1818,1
4781,标,biāo,,1828,1
5511,装,zhuāng,5,1831,1
10311,盐,yán,4,1832,1
4791,早,zǎo,,1834,1
10512,弄,nòng,4,1843,1
10511,弄,lòng,4,1843,2
4811,周,zhōu,,1844,1
10561,厚,hòu,4,1846,1
4821,速,sù,,1847,1
4851,采,cài,,1859,2
4852,采,cǎi,,1859,1
4861,状,zhuàng,,1869,1
10981,硬,yìng,4,1871,1
5651,派,pài,5,1875,1
5652,派,pā,5,1875,2
4881,约,yāo,,1877,2
4882,约,yuē,,1877,1
4891,城,chéng,,1880,1
4911,专,zhuān,,1884,1
4921,划,huá,,1886,2
4922,划,huà,,1886,1
11421,桥,qiáo,4,1889,1
11491,挂,guà,4,1892,1
4951,值,zhí,,1893,1
4961,适,shì,,1895,1
4971,英,yīng,,1896,1
11711,抱,bào,4,1905,1
11741,墙,qiáng,4,1907,1
4981,告,gào,,1908,1
11831,倍,bèi,4,1911,1
5001,维,wéi,,1914,1
5011,营,yíng,,1915,1
5021,士,shì,,1919,1
11951,梦,mèng,4,1920,1
11971,篇,piān,4,1923,1
11991,宽,kuān,4,1924,1
12011,刀,dāo,4,1925,1
5031,环,huán,,1928,1
5041,古,gǔ,,1929,1
5061,院,yuàn,,1933,1
5861,批,pī,5,1937,1
12191,醒,xǐng,4,1942,1
5071,按,àn,,1943,1
5081,型,xíng,,1944,1
5091,势,shì,,1945,1
5101,足,zú,,1946,1
12461,猪,zhū,4,1956,1
5151,属,shǔ,,1960,1
5152,属,zhǔ,,1960,2
5161,严,yán,,1961,1
6032,倒,dào,5,1968,1
6031,倒,dǎo,5,1968,2
5191,厂,ān,,1970,2
5192,厂,chǎng,,1970,1
6051,举,jǔ,5,1972,1
5201,功,gōng,,1973,1
12721,穷,qióng,4,1974,1
5211,注,zhù,,1975,1
12761,汗,hàn,4,1980,1
12762,汗,hán,4,1980,2
5221,演,yǎn,,1982,1
5231,源,yuán,,1984,1
12811,软,ruǎn,4,1986,1
5241,温,wēn,,1987,1
5271,参,cēn,,1994,3
5272,参,cān,,1994,1
5273,参,shēn,,1994,2
5281,易,yì,,1995,1
13021,抬,tái,4,1997,1
5291,飞,fēi,,1999,1
5311,围,wéi,,2005,1
5321,列,liè,,2006,1
5331,客,kè,,2007,1
13171,剩,shèng,4,2008,1
13241,脏,zāng,4,2013,1
13242,脏,zàng,4,2013,2
5351,虽,suī,,2019,1
13391,戴,dài,4,2020,1
5361,境,jìng,,2021,1
5371,食,sì,,2022,2
5372,食,yì,,2022,3
5373,食,shí,,2022,1
5381,李,lǐ,,2025,1
5391,尔,ěr,,2030,1
13901,寄,jì,4,2038,1
13932,俩,liǎ,4,2040,1
13931,俩,liǎng,4,2040,2
5441,选,xuǎn,,2045,1
14311,挺,tǐng,4,2046,1
5451,华,huà,,2047,2
5452,华,huá,,2047,1
5471,考,kǎo,,2051,1
5481,致,zhì,,2055,1
6311,夜,yè,5,2058,1
5491,夫,fū,,2064,1
5492,夫,fú,,2064,2
5501,初,chū,,2065,1
6391,项,xiàng,5,2069,1
14761,亿,yì,4,2070,1
14801,擦,cā,4,2072,1
5521,议,yì,,2073,1
5531,首,shǒu,,2074,1
5541,委,wēi,,2075,2
5542,委,wěi,,2075,1
5561,另,lìng,,2078,1
5571,江,jiāng,,2081,1
14881,朵,duǒ,4,2083,1
5581,息,xī,,2086,1
6441,官,guān,5,2092,1
5601,压,yā,,2093,1
5602,压,yà,,2093,2
5591,密,mì,,2094,1
5611,孩,hái,,2105,1
5621,村,cūn,,2108,1
5631,费,fèi,,2118,1
15811,租,zū,4,2119,1
5641,局,jú,,2121,1
6561,县,xiàn,5,2122,1
16291,丢,diū,4,2128,1
5661,房,fáng,,2130,1
16481,躺,tǎng,4,2131,1
5671,星,xīng,,2132,1
5681,突,tū,,2136,1
5691,供,gōng,,2141,2
5692,供,gòng,,2141,1
5701,曾,céng,,2145,1
5702,曾,zēng,,2145,2
17021,汤,tāng,4,2147,1
17022,汤,shāng,4,2147,2
5711,排,pǎi,,2149,2
5712,排,pái,,2149,1
17201,敲,qiāo,4,2154,1
17221,撞,zhuàng,4,2155,1
17301,骗,piàn,4,2158,1
5761,校,xiào,,2164,1
5762,校,jiào,,2164,2
6721,朝,cháo,5,2166,1
6722,朝,zhāo,5,2166,2
17861,尝,cháng,4,2171,1
18261,陪,péi,4,2179,1
18411,棵,kē,4,2180,1
5801,充,chōng,,2181,1
18532,吵,chǎo,4,2182,1
18531,吵,chāo,4,2182,2
5811,阳,yáng,,2183,1
5831,母,mǔ,,2185,1
5841,球,qiú,,2187,1
19021,页,yè,4,2191,1
5851,射,shè,,2193,1
5871,配,pèi,,2195,1
5881,纪,jǐ,,2197,2
5882,纪,jì,,2197,1
5891,未,wèi,,2199,1
5911,妈,mā,,2206,1
19801,猜,cāi,4,2207,1
20031,扔,rēng,4,2208,1
5931,刚,gāng,,2209,1
5941,率,lǜ,,2211,1
5942,率,shuài,,2211,2
20201,辣,là,4,2213,1
5951,察,chá,,2214,1
5961,舞,wǔ,,2216,1
5971,依,yī,,2217,1
5981,占,zhān,,2221,2
5982,占,zhàn,,2221,1
6001,微,wēi,,2225,1
6011,础,chǔ,,2227,1
6021,益,yì,,2228,1
21761,窄,zhǎi,4,2231,1
22421,懒,lǎn,4,2240,1
6071,故,gù,,2245,1
6081,互,hù,,2246,1
6091,范,fàn,,2247,1
6101,木,mù,,2248,1
23361,趟,tàng,4,2249,1
23362,趟,tāng,4,2249,2
23791,帅,shuài,4,2254,1
7251,冲,chōng,5,2255,1
7252,冲,chòng,5,2255,2
24071,笨,bèn,4,2258,1
24201,赚,zhuàn,4,2259,1
24202,赚,zuàn,4,2259,2
24461,赢,yíng,4,2261,1
6121,尽,jìn,,2262,1
6122,尽,jǐn,,2262,2
24771,咸,xián,4,2265,1
6151,兵,bīng,,2271,1
6161,职,zhí,,2273,1
6181,铁,tiě,,2277,1
6191,吸,xī,,2278,1
6211,急,jí,,2285,1
6221,独,dú,,2286,1
6231,剧,jù,,2287,1
7471,挥,huī,5,2288,1
6241,查,chá,,2291,1
6242,查,zhā,,2291,2
6251,皮,pí,,2292,1
6261,激,jī,,2293,1
6281,乎,hū,,2294,1
30051,逛,guàng,4,2299,1
6291,固,gù,,2301,1
6301,害,hài,,2302,1
6321,续,xù,,2304,1
6331,京,jīng,,2306,1
6361,府,fǔ,,2307,1
6371,限,xiàn,,2309,1
7642,背,bèi,5,2312,1
7641,背,bēi,5,2312,2
6401,述,shù,,2316,1
6411,曲,qǔ,,2318,1
6412,曲,qū,,2318,2
6421,既,jì,,2326,1
6451,坚,jiān,,2329,1
6461,令,líng,,2332,2
6462,令,lǐng,,2332,3
6463,令,lìng,,2332,1
6471,句,gōu,,2334,2
6472,句,jù,,2334,1
6481,助,zhù,,2337,1
6491,简,jiǎn,,2348,1
6501,杂,zá,,2349,1
6511,材,cái,,2351,1
6521,封,fēng,,2354,1
6531,护,hù,,2355,1
6541,司,sī,,2356,1
6571,模,mó,,2360,1
6572,模,mú,,2360,2
6591,绝,jué,,2366,1
6601,洋,yáng,,2367,1
6621,继,jì,,2373,1
6631,止,zhǐ,,2377,1
6641,喜,xǐ,,2380,1
6651,优,yōu,,2381,1
6661,词,cí,,2385,1
6671,陈,chén,,2388,1
6691,终,zhōng,,2400,1
8111,龙,lóng,5,2409,1
6701,施,shī,,2410,1
8131,升,shēng,5,2411,1
6711,晚,wǎn,,2415,1
6731,含,hán,,2416,1
6741,仍,réng,,2417,1
6751,脑,nǎo,,2424,1
6761,甚,shèn,,2426,1
6771,汉,hàn,,2427,1
6791,油,yóu,,2441,1
6801,衣,yī,,2442,1
6802,衣,yì,,2442,2
6811,击,jī,,2443,1
6841,巴,bā,,2445,1
6851,普,pǔ,,2452,1
6861,征,zhēng,,2453,1
8321,闻,wén,5,2455,1
6881,均,jūn,,2456,1
6891,投,tóu,,2458,1
6911,余,yú,,2461,1
6901,波,bō,,2462,1
6921,友,yǒu,,2463,1
6931,武,wǔ,,2467,1
6941,责,zé,,2470,1
6951,游,yóu,,2471,1
6961,敌,dí,,2476,1
6971,叶,xié,,2483,2
6972,叶,yè,,2483,1
7001,否,fǒu,,2489,1
7002,否,pǐ,,2489,2
7011,异,yì,,2490,1
7041,怕,pà,,2493,1
7051,田,tián,,2496,1
7061,策,cè,,2497,1
7071,苏,sū,,2499,1
7081,乡,xiāng,,2502,1
7091,帝,dì,,2503,1
7101,靠,kào,,2505,1
7111,医,yī,,2507,1
7121,测,cè,,2508,1
7382,啦,la,6,2510,1
7381,啦,lā,6,2510,2
7131,植,zhí,,2511,1
7151,括,kuò,,2512,1
7152,括,guā,,2512,2
7171,逐,zhú,,2514,1
7181,娘,niáng,,2517,1
8561,搞,gǎo,5,2519,1
7191,罗,luó,,2523,1
7201,戏,xì,,2525,1
7202,戏,hū,,2525,2
7211,善,shàn,,2529,1
7221,获,huò,,2533,1
8671,银,yín,5,2534,1
7231,待,dāi,,2535,2
7232,待,dài,,2535,1
7241,降,jiàng,,2538,1
7242,降,xiáng,,2538,2
7261,父,fù,,2540,1
7262,父,fǔ,,2540,2
7271,置,zhì,,2541,1
7281,左,zuǒ,,2547,1
7291,右,yòu,,2549,1
7301,沉,chén,,2551,1
7331,良,liáng,,2556,1
7351,著,zhù,,2561,1
7352,著,zhe,,2561,3
7353,著,zhuó,,2561,2
7361,亚,yà,,2562,1
7371,抗,kàng,,2564,1
7391,静,jìng,,2567,1
7401,渐,jiàn,,2569,1
7402,渐,jiān,,2569,2
7411,概,gài,,2571,1
8871,顶,dǐng,5,2573,1
7421,居,jū,,2576,1
7431,跑,pǎo,,2578,1
7432,跑,páo,,2578,2
7451,防,fáng,,2579,1
8891,杀,shā,5,2583,1
8951,弱,ruò,5,2588,1
7481,负,fù,,2590,1
7491,帮,bāng,,2591,1
7501,欢,huān,,2592,1
9012,露,lù,5,2593,1
9011,露,lòu,5,2593,2
9031,钟,zhōng,5,2600,1
7521,液,yè,,2604,1
7531,停,tíng,,2605,1
7541,减,jiǎn,,2606,1
7551,男,nán,,2607,1
7561,胜,shēng,,2609,2
7562,胜,shèng,,2609,1
7571,答,dā,,2610,2
7572,答,dá,,2610,1
7581,析,xī,,2613,1
7611,烈,liè,,2616,1
7771,州,zhōu,6,2618,1
9181,翻,fān,5,2623,1
7621,映,yìng,,2625,1
7631,财,cái,,2627,1
9221,阵,zhèn,5,2630,1
7651,奇,jī,,2631,2
7652,奇,qí,,2631,1
7671,承,chéng,,2636,1
9271,诗,shī,5,2644,1
9311,退,tuì,5,2651,1
7881,副,fù,6,2652,1
7691,略,lüè,,2662,1
7711,牛,niú,,2669,1
7721,室,shì,,2670,1
7741,饭,fàn,,2671,1
7731,移,yí,,2672,1
7781,缺,quē,,2679,1
7791,愿,yuàn,,2680,1
9573,哈,hā,5,2682,1
9571,哈,hà,5,2682,2
9572,哈,hǎ,5,2682,3
7801,练,liàn,,2683,1
7811,超,chāo,,2687,1
9631,摇,yáo,5,2688,1
7821,雨,yù,,2689,2
7822,雨,yǔ,,2689,1
7841,竟,jìng,,2693,1
7851,呼,hū,,2695,1
7861,散,sàn,,2698,1
7862,散,sǎn,,2698,2
7871,灵,líng,,2699,1
7891,歌,gē,,2704,1
7901,谓,wèi,,2706,1
7911,虫,chóng,,2708,1
7931,介,jiè,,2714,1
7941,培,péi,,2715,1
7951,卫,wèi,,2717,1
9801,摆,bǎi,5,2720,1
7961,宗,zōng,,2721,1
9821,救,jiù,5,2722,1
7971,章,zhāng,,2726,1
7991,伤,shāng,,2730,1
7981,评,píng,,2731,1
8001,丰,fēng,,2733,1
8011,核,hú,,2740,2
8012,核,hé,,2740,1
8021,预,yù,,2744,1
9951,枪,qiāng,5,2746,1
8031,担,dàn,,2747,2
8032,担,dān,,2747,1
