rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
5013,1,的士,dīshì,,,名,英语 taxi 音译。出租汽车①,
5061,1,推翻,tuīfān,,,动,推倒①,推翻了桌子
5121,1,租赁,zūlìn,,,动,租借①,这家公司租赁了整座写字楼。
5174,1,加之,jiāzhī,,,连,加以②,大风降温，加之暖气已停，房间里冷极了。
5177,1,传真,chuánzhēn,,,动,写真①,
5206,3,手下,shǒuxià,,,名,手头①,
5206,4,手下,shǒuxià,,,名,手头②,
5419,2,天时,tiānshí,,,名,气候①；天气①,天时渐冷
5586,1,车子,chēzi,,,名,车①,
5601,1,牌子,páizi,,,名,牌①,
5601,2,牌子,páizi,,,名,牌②,
5601,3,牌子,páizi,,,名,牌④,
5611,1,假设,jiǎshè,,,动,假定①,
5661,1,了不起,liǎobuqǐ,,,形,了不得①,
5670,1,疼痛,téngtòng,,,形,疼①,
5772,2,确切,quèqiè,,,形,确实①,确切的答复
5774,3,水准,shuǐzhǔn,,,名,水平②,他的手艺已达到很高的水准。
5835,5,花样,huāyàng,,,名,花招②,鬼花样
5898,1,骨头,gǔtou,,,名,骨①,
5898,3,骨头,gǔtou,,,名,骨气①,这个人有骨头
5920,2,修理,xiūlǐ,,,动,修剪①,
5979,1,忙碌,mánglù,,,形,忙①,最近非常忙碌，顾不上休息。
5979,2,忙碌,mánglù,,,动,忙②,为这事忙碌了一天。
5991,2,叔叔,shūshu,,,名,叔⑤,
5993,3,停车,tíngchē,,,动,停机①,机床停车检修
6029,1,门人,ménrén,,,名,门生①,
6029,2,门人,ménrén,,,名,门客①,
6052,1,老虎,lǎohǔ,,,名,虎①的通称,
6142,1,电气,diànqì,,,名,电②,
6223,1,历代,lìdài,,,名,历朝①,历代诗话
6225,2,香烟,xiāngyān,,,名,香火③,
6311,1,翅膀,chìbǎng,,,名,翅①的通称,
6377,1,叶子,yèzi,,,名,叶①的通称,
6381,1,偏偏,piānpiān,,,副,偏⑦,让我上街，我偏偏不去。
6390,1,果真,guǒzhēn,,,副,果然①,他果真得了冠军
6390,2,果真,guǒzhēn,,,,连果然②,你果真同意，那就太好了。
6405,1,负面,fùmiàn,,,名,反面②,负面思考｜负面回应
6405,2,负面,fùmiàn,,,名,反面③,不要让优势走向负面｜负面影响
6584,2,切身,qièshēn,,,副,亲身②,切身体验一下
6692,2,户口,hùkǒu,,,名,户籍②,暂住户口｜注销户口
6698,1,不光,bùguāng,,,副,不仅①,愿意去的不光是我一个人。
6698,2,不光,bùguāng,,,,连不仅②,他不光帮助过你，还帮助过其他许多人。
6743,2,进门,jìnmén,,,动,入门①,
6838,1,正经,zhèngjīng,,,名,经典①,《论语》被尊为正经。
6863,1,查询,cháxún,,,动,查问①,汇款没有收到，可去邮局查询｜信息查询
6885,1,过重,guòzhòng,,,动,超重②,
6929,1,学系,xuéxì,,,名,系④,
6990,1,星星,xīngxing,,,名,星①。,
7065,1,教练员,jiàoliànyuán,,,名,教练②,
7113,3,浓郁,nóngyù,,,形,浓厚②,
7147,1,风波,fēngbō,,,名,风浪①；比喻纠纷或骚乱,政治风波｜球场风波
7196,1,银子,yínzi,,,名,银①的通称；旧时也指用作货币的白银或银币,白花花的银子
7294,2,驱动,qūdòng,,,动,驱使②,利益驱动
7305,2,狭窄,xiázhǎi,,,形,狭隘②,他的知识面比较狭窄。
7330,1,攀登,pāndēng,,,动,攀①,
7472,2,假定,jiǎdìng,,,名,假设②,
7526,1,有点儿,yǒudiǎnr,,,动,有些①,杯里有点儿水｜俩人有点儿隔阂
7800,2,国语,guóyǔ,,,名,国文②,
7833,2,碰撞,pèngzhuàng,,,动,冲撞②,
7905,1,先天,xiāntiān,,,名,指人或动物的胚胎时期（跟“后天”②相区别）,先天不足
7955,4,怀抱,huáibào,,,名,〈文〉抱负；打算②,一展怀抱
7973,1,负荷,fùhè,,,动,负担①,负荷着千钧重担
7979,1,光线,guāngxiàn,,,名,光①,
7991,2,摇晃,yáohuàng,,,动,摇动②,摇晃铃铛｜摇晃木桩
8012,3,朴实,pǔshí,,,形,踏实①,文风朴实｜朴实的工作作风
8046,1,阵线,zhènxiàn,,,名,战线①,
8110,1,站立,zhànlì,,,动,站1①,站立在领奖台上
8131,1,雨水,yǔshuǐ,,,名,雨①,今年雨水勤
8159,1,舌头,shétou,,,名,舌①,
8235,1,撞击,zhuàngjī,,,动,撞①,
8244,2,镇压,zhènyā,,,动,特指处决①,
8257,1,后世,hòushì,,,名,后代①,
8312,2,慢性,mànxìng,,,形,慢性子①,
8373,2,除去,chúqù,,,,介除了②,除去他，还有三个人要来。
8463,2,发热,fārè,,,动,发烧①,身上有些发热
8535,1,钻研,zuānyán,,,动,钻②,刻苦钻研技术
8539,1,书信,shūxìn,,,名,信1⑥（多用于书面）,书信往来
8553,1,不单,bùdān,,,副,不仅①,有这种想法的，恐怕不单是他一个人吧!
8590,2,牵头,qiāntóu,,,动,牵线②,
8613,2,要么,yàome,,,,连要不①,电话里说不清楚，要么你来一趟吧。
8903,2,计量,jìliàng,,,动,计算①,损失之大，难以计量。
8918,2,胡说,húshuō,,,名,胡话②,
8944,2,手腕,shǒuwàn,,,名,手段②,耍手腕
8944,3,手腕,shǒuwàn,,,名,手段③,手腕灵活
8959,1,保人,bǎoren,,,名,保证人②,
8993,1,胸怀,xiōnghuái,,,名,胸①,裸露着胸怀
8993,2,胸怀,xiōnghuái,,,名,胸襟②,远大的胸怀
9133,2,求学,qiúxué,,,动,上学①,同在一所大学求学。
9274,1,知觉,zhījué,,,名,感觉①,两手冻得没有知觉了。
9523,2,改写,gǎixiě,,,动,改编①,把鲁迅的小说《祝福》改写成电影剧本。
9527,2,急性,jíxìng,,,形,急性子①,
9556,1,要死,yàosǐ,,,形,要命③,恨得要死｜今天零下15℃，外边冷得要死。
9575,1,喉咙,hóulóng,,,名,咽喉①,
9596,1,停顿,tíngdùn,,,动,停留①,部队稍作停顿再继续前进。
9631,1,誉称,yùchēng,,,名,美称②,有绿色长城的誉称。
9632,1,神仙,shénxiān,,,名,神①,
9648,1,复生,fùshēng,,,动,复活①,人死不能复生
9653,1,全然,quánrán,,,副,完全②,并非全然不懂
9874,2,粒子,lìzi,,,名,粒①,大米粒子｜黄豆粒子
9954,1,钟头,zhōngtóu,,,名,小时②,一个钟头的路程
