rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
75179,1,气眼,qìyǎn,,,名,气孔③④,
75253,1,元夜,yuányè,,,名,元宵①,
75465,1,满师,mǎnshī,,,动,出师①,
75664,1,腻人,nìrén,,,形,腻②,
75766,2,乡谈,xiāngtán,,,动,变口①,
76229,1,鸷鸟,zhìniǎo,,,名,鸷①,
76539,1,螺丝帽,luósīmào,,,名,螺母①,
76596,1,悬心,xuánxīn,,,动,揪心①,走钢丝真让人悬心。
77186,1,轻省,qīngsheng,,,形,轻①,这件行李可不轻省。
77913,1,三花脸,sānhuāliǎn,,,名,丑角①,
77970,1,罗锅儿,luóguōr,,,动,驼背②,他年轻时就有点儿罗锅儿。
78157,2,绷子,bēngzi,,,名,绷⑤,
78176,1,手眼通天,shǒuyǎn-tōngtiān,,,,形容善于钻营，手段高超，神通广大（手眼：手段③）,
78225,1,钵盂,bōyú,,,名,钵②,
78252,1,芒草,mángcǎo,,,名,芒②,
79061,1,准谱儿,zhǔnpǔr,,,名,准⑤,心里没有准谱儿
79123,1,配膳,pèishàn,,,动,配餐①,
79123,2,配膳,pèishàn,,,名,配餐②,
79145,1,芽子,yázi,,,名,芽①,
79270,1,船埠,chuánbù,,,名,码头①,
79460,1,晓市,xiǎoshì,,,名,早市①,
79905,1,提讯,tíxùn,,,动,提审①,
79916,1,挂斗,guàdǒu,,,名,拖车①（常指小型、无篷的）,
