rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
10015,1,眼珠,yǎnzhū,,,名,眼球①,
10016,1,娘子,niángzǐ,,,名,旧时对中青年已婚女子的尊称（多见于早期白话，②同）,
10092,1,注释,zhùshì,,,动,注解①,
10092,2,注释,zhùshì,,,名,注解②,
10133,1,大洲,dàzhōu,,,名,洲②,
10227,1,小汽车,xiǎoqìchē,,,名,小轿车②,
10316,1,嫂子,sǎozi,,,名,嫂①,
10349,1,莲花,liánhuā,,,名,莲①,
10362,1,半晌,bànshǎng,,,名,半天①,前半晌（上午）
10362,2,半晌,bànshǎng,,,名,半天②,等了半晌，车还没来。
10423,2,门子,ménzi,,,名,门路②,走门子｜托门子
10518,1,额头,étóu,,,名,额①的通称,
10577,2,口吻,kǒuwěn,,,名,口气②,傲慢的口吻｜他用商量的口吻提了几个问题。
10765,1,兵器,bīngqì,,,名,武器①,十八般兵器样样精通。
10774,2,灭火,mièhuǒ,,,动,熄火③,
10854,1,行道,xíngdào,,,名,道路①,行道两旁有成行（háng）的槐树。
10950,1,南边,nánbian,,,名,南面②,
11271,1,收成,shōucheng,,,动,收获①,这块地每亩可以收成水稻400公斤。
11289,1,袋子,dàizi,,,名,口袋①,
11411,3,日月,rìyuè,,,名,日子③,
11417,1,照射,zhàoshè,,,动,照①,阳光照射大地
11473,1,星球,xīngqiú,,,名,星②,
11519,2,阴暗,yīn'àn,,,形,阴沉②,
11549,2,不值得,bùzhíde,,,,不值②,
11683,2,门下,ménxià,,,名,门客①,
11727,1,噪音,zàoyīn,,,名,噪声①的旧称,
11727,2,噪音,zàoyīn,,,名,噪声②,
11789,1,租用,zūyòng,,,动,租③,
11801,1,贪婪,tānlán,,,形,贪心②,贪婪成性
11855,1,了得,liǎodé,,,形,了不得①（多见于近代汉语）,他的辩才十分了得。
11855,2,了得,liǎodé,,,形,了不得②（多用于反问句末尾，强调语意的严重）,要是被毒蛇咬伤，那还了得!
11898,1,儿媳,érxí,,,名,媳妇①,
11941,2,活生生,huóshēngshēng,,,副,活活①,被活生生地残杀了。
11944,1,闪耀,shǎnyào,,,动,闪烁①,星光闪耀
11972,2,主演,zhǔyǎn,,,名,主角①,他是这部电影的主演。
11994,1,浸泡,jìnpào,,,动,浸①,浸泡蚕豆｜浸泡药材
12009,1,胸膛,xiōngtáng,,,名,胸①,仇恨满胸膛
12049,1,讲演,jiǎngyǎn,,,动,演讲①,
12049,2,讲演,jiǎngyǎn,,,名,演讲②,
12142,1,催促,cuīcù,,,动,催①,
12146,1,深邃,shēnsuì,,,形,深①；深远,溶洞深邃
12228,1,金子,jīnzi,,,名,金1④的通称,
12325,3,口音,kǒuyīn,,,名,口气②,听口音，她好像不太赞成这么做。
12602,1,比拟,bǐnǐ,,,动,比较①,改编本无法跟原著相比拟。
12653,1,歼灭,jiānmiè,,,动,消灭②,歼灭入侵之敌
12710,1,册子,cèzi,,,名,本子①,
12718,2,功力,gōnglì,,,名,功夫①,
12724,2,编造,biānzào,,,动,编⑦,编造理由，欺骗群众。
12926,2,堂上,tángshàng,,,名,高堂②,
13083,1,芙蓉,fúróng,,,名,莲①,清水出芙蓉
13130,2,原作,yuánzuò,,,名,原著①,
13516,1,关口,guānkǒu,,,名,关⑦,山海关是个重要关口。
13674,1,大伙儿,dàhuǒr,,,代,大家①,
13762,1,机理,jīlǐ,,,名,机制②③,
13770,1,忍心,rěnxīn,,,动,忍②,不忍心丢下工作不管。
14171,1,情势,qíngshì,,,名,事情的现实状况与发展趋势；形势②,为情势所逼
14248,1,甚至于,shènzhìyú,,,副,甚至①,
14248,2,甚至于,shènzhìyú,,,,连甚至②③,
14278,1,荷花,héhuā,,,名,莲①,
14447,1,着落,zhuóluò,,,名,下落①,失散多年的妹妹终于有了着落。
14447,2,着落,zhuóluò,,,名,归宿；依靠②,孤寡老人进了敬老院，从此有了着落。
14671,2,吞噬,tūnshì,,,动,吞没①,
14741,3,漂流,piāoliú,,,动,漂泊②,漂流他乡
14974,3,变色,biànshǎi,,,动,褪色①,衣服变色了
