rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
55200,1,尘俗,chénsú,,,名,世俗①,
55480,1,手底下,shǒudǐxia,,,名,手下①,他手底下的人都很精干。
55480,2,手底下,shǒudǐxia,,,名,手头①,
55501,2,翻砂,fānshā,,,名,铸工①,
55675,1,断乎,duànhū,,,副,断然②,不经过多年苦读，断乎达不到这种水平。
55744,1,死性,sǐxing,,,形,死板②,这个人太死性
55857,2,兜底,dōudǐ,,,动,保底②,政府要为义务教育兜底。
55926,1,锯子,jùzi,,,名,锯①,
56023,1,差数,chāshù,,,名,差③,
56077,1,终岁,zhōngsuì,,,名,终年①,终岁奔波
56221,1,奢谈,shētán,,,动,侈谈①,
56238,1,垛子,duòzi,,,名,垛②,
56413,1,床榻,chuángtà,,,名,床①,
56618,2,眼见得,yǎnjiànde,,,副,眼见②,眼见得荒山就要变绿了。
56747,2,火网,huǒwǎng,,,名,火墙②,
56819,1,小崽子,xiǎozǎizi,,,名,崽②,
57273,2,爽气,shuǎngqì,,,形,爽快②,办事不爽气
57295,1,夭亡,yāowáng,,,动,夭折①,
57371,1,死力,sǐlì,,,名,死劲儿①,
57371,2,死力,sǐlì,,,副,死劲儿②,
57406,1,怒潮,nùcháo,,,名,涌潮②,
57440,2,马掌,mǎzhǎng,,,名,马蹄铁①的通称,
57521,2,浸没,jìnmò,,,动,沉浸②,山村浸没在丰收的喜悦之中。
57781,2,冤孽,yuānniè,,,名,冤家②,小冤孽
57875,2,冒头,màotóu,,,动,出头④,他二十刚冒头
57946,1,茬子,cházi,,,名,茬①,
58101,2,花枪,huāqiāng,,,名,花招②,不要耍花枪
58150,1,捏合,niēhé,,,动,捏③,
58464,1,电门,diànmén,,,名,开关①的通称,
58649,3,挂红,guàhóng,,,动,挂彩②,
58690,2,配搭,pèidā,,,动,搭配①,原料要合理配搭
58692,1,暗房,ànfáng,,,名,暗室②,
58720,2,字汇,zìhuì,,,名,词汇①,
58891,2,发蒙,fāméng,,,动,启蒙①,
59124,1,洗濯,xǐzhuó,,,动,洗①,
59390,1,磅秤,bàngchèng,,,名,台秤①。因最初以磅为计量单位，故称,
59409,1,被罩,bèizhào,,,名,被套②,
59506,1,灯草,dēngcǎo,,,名,芯①的通称,
59568,1,烟卷儿,yānjuǎnr,,,名,卷烟②的俗称,
59703,1,绝户,juéhu,,,动,绝后①,
59901,1,地脚,dìjiǎo,,,名,地头②,
